timestamp,pub_timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,publisher_id,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1771685725404000,1771685725404000,1771685725404000,1771684928340000,47.3977419,8.5455939,0.03138342,0.043551147,-0.009002686,0.004007112,-0.0025302004,-487.9847,-0.0037507573,-0.013141539,-0.04294327,-0.06775836,-0.00090424286,0.00046052953,-0.0002578646,0.03059422,0.024346586,-0.020189209,0.023294073,0.00032078475,0.003519868,0.005365688,1.8223873e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120289624,0.11299669,0.08027203,0.049266566,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725412000,1771685725412000,1771685725412000,1771684928340000,47.3977419,8.5455939,0.031317294,0.04349908,-0.009277344,0.004007112,-0.0025302004,-487.9847,-0.0037198558,-0.0129999155,-0.042766225,-0.06739495,-0.00090424286,0.00046052953,-0.0002578646,0.0051243785,0.01118028,0.01703575,0.023325605,0.00032089255,0.0035502291,0.005365688,1.826811e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12069444,0.113246955,0.08057258,0.04934941,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725420000,1771685725420000,1771685725420000,1771684928340000,47.3977419,8.5455939,0.03125336,0.043446135,-0.009552002,0.004007112,-0.0025302004,-487.9847,-0.0036025064,-0.013211308,-0.042521395,-0.066961266,-0.00090424286,0.00046052953,-0.0002578646,0.015879067,-0.032760292,0.025508458,0.023407431,0.00032100047,0.0036308034,0.005365688,1.8312392e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12110202,0.113438934,0.08087242,0.049421705,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725428000,1771685725428000,1771685725428000,1771684928340000,47.3977419,8.5455939,0.031191763,0.043388292,-0.00982666,0.004007112,-0.0025302004,-487.9847,-0.0033078827,-0.013692206,-0.04260724,-0.06685791,-0.00090424286,0.00046052953,-0.0002578646,0.03798848,-0.066261925,-0.015763564,0.023391146,0.00032110835,0.0036132014,0.005365688,1.8356706e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12151235,0.11369074,0.08117299,0.049504306,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725436000,1771685725436000,1771685725436000,1771684928340000,47.3977419,8.5455939,0.031132618,0.043327957,-0.010101318,0.004007112,-0.0025302004,-487.9847,-0.0034405151,-0.013719232,-0.04237278,-0.06643394,-0.00090424286,0.00046052953,-0.0002578646,-0.015463861,-0.009344684,0.024335457,0.023369713,0.00032121627,0.0035903673,0.005365688,1.8401057e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12192545,0.11394338,0.0814736,0.049586784,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725444000,1771685725444000,1771685725444000,1771684928340000,47.3977419,8.5455939,0.03107663,0.043279108,-0.010375977,0.004007112,-0.0025302004,-487.9847,-0.0037598023,-0.013667959,-0.04243103,-0.06631374,-0.00090424286,0.00046052953,-0.0002578646,-0.03925896,-0.0010989951,-0.012729316,0.023351477,0.00032130527,0.0035706717,0.005365688,1.8167113e-05,487.9847,0.1000061,0.010000001,-487.9847,0.11969266,0.112624206,0.07983612,0.049143158,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725452000,1771685725452000,1771685725452000,1771684928340000,47.3977419,8.5455939,0.031018311,0.043230087,-0.010650635,0.004007112,-0.0025302004,-487.9847,-0.0038180265,-0.013556471,-0.042509954,-0.0662137,-0.00090424286,0.00046052953,-0.0002578646,-0.0063115545,0.0065370654,-0.015240627,0.023357006,0.00032052427,0.0035745366,0.005365688,1.820061e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12009126,0.11287322,0.08012632,0.049226187,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725460000,1771685725460000,1771685725460000,1771684928340000,47.3977419,8.5455939,0.030960178,0.04318007,-0.010925293,0.004007112,-0.0025302004,-487.9847,-0.003984887,-0.013602037,-0.042287026,-0.06581129,-0.00090424286,0.00046052953,-0.0002578646,-0.019931735,-0.012888017,0.022562684,0.023385152,0.00032063198,0.003601845,0.005365688,1.8244828e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120494746,0.11312308,0.08042667,0.049309094,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725468000,1771685725468000,1771685725468000,1771684928340000,47.3977419,8.5455939,0.030902373,0.043129314,-0.011199951,0.004007112,-0.0025302004,-487.9847,-0.004033291,-0.0134601565,-0.0426108,-0.06595305,-0.00090424286,0.00046052953,-0.0002578646,-0.0051606838,0.010747736,-0.045785677,0.023415547,0.0003207396,0.0036313473,0.005365688,1.8289076e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12090099,0.113314845,0.08072699,0.049381502,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725476000,1771685725476000,1771685725476000,1771684928340000,47.3977419,8.5455939,0.030845633,0.043077573,-0.011444092,0.004007112,-0.0025302004,-487.9847,-0.0039363205,-0.013498154,-0.04282009,-0.06597988,-0.00090424286,0.00046052953,-0.0002578646,0.0129729295,-0.011542271,-0.031403728,0.02347783,0.0003208473,0.003692675,0.005365688,1.8333365e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12130998,0.11356624,0.0810279,0.049464166,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725484000,1771685725484000,1771685725484000,1771684928340000,47.3977419,8.5455939,0.030790977,0.043025125,-0.01171875,0.004007112,-0.0025302004,-487.9847,-0.0038456975,-0.013335368,-0.042733595,-0.065710485,-0.00090424286,0.00046052953,-0.0002578646,0.012138264,0.013738857,0.005637295,0.023531454,0.00032095512,0.0037453729,0.005365688,1.83777e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12172174,0.11381848,0.08132903,0.0495467,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725492000,1771685725492000,1771685725492000,1771684928340000,47.3977419,8.5455939,0.030736983,0.04297361,-0.011993408,0.004007112,-0.0025302004,-487.9847,-0.003960717,-0.012969171,-0.042451285,-0.065244846,-0.00090424286,0.00046052953,-0.0002578646,-0.013603064,0.03934565,0.030181369,0.023519078,0.00032106298,0.0037320997,0.005365688,1.842207e-05,487.9847,0.1000061,0.010000001,-487.9847,0.122136265,0.11407155,0.08162939,0.04962911,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725500000,1771685725500000,1771685725500000,1771684928340000,47.3977419,8.5455939,0.030678209,0.042935148,-0.012268066,0.004007112,-0.0025302004,-487.9847,-0.0038237332,-0.012913034,-0.042155948,-0.06478011,-0.00090424286,0.00046052953,-0.0002578646,0.017928343,-0.00088972313,0.031402797,0.023485424,0.0003211518,0.0036975793,0.005365688,1.8186049e-05,487.9847,0.1000061,0.010000001,-487.9847,0.11988853,0.11274726,0.07998044,0.049183592,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725508000,1771685725508000,1771685725508000,1771684928340000,47.3977419,8.5455939,0.030620802,0.042896178,-0.012542725,0.004007112,-0.0025302004,-487.9847,-0.003921706,-0.012695028,-0.042076502,-0.064530455,-0.00090424286,0.00046052953,-0.0002578646,-0.0114754755,0.019563418,0.0044940966,0.023491155,0.00032125975,0.0037023681,0.005365688,1.823026e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120290644,0.11299669,0.080279835,0.049266562,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725516000,1771685725516000,1771685725516000,1771684928340000,47.3977419,8.5455939,0.030562893,0.0428579,-0.012817383,0.004007112,-0.0025302004,-487.9847,-0.0043973946,-0.012693199,-0.041651193,-0.06393419,-0.00090424286,0.00046052953,-0.0002578646,-0.058831744,-0.0074323285,0.047802456,0.023548026,0.0003204794,0.0037583127,0.005365688,1.8263738e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12069323,0.113246955,0.08057057,0.0493494,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725524000,1771685725524000,1771685725524000,1771684928340000,47.3977419,8.5455939,0.030502964,0.04281686,-0.013061523,0.004007112,-0.0025302004,-487.9847,-0.004464673,-0.013031905,-0.04226976,-0.06437805,-0.00090424286,0.00046052953,-0.0002578646,-0.007819793,-0.049780414,-0.08271215,0.023559842,0.00032058707,0.003770675,0.005365688,1.8308014e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12110078,0.113438934,0.08087098,0.049421698,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
1771685725532000,1771685725532000,1771685725532000,1771684928340000,47.3977419,8.5455939,0.030446345,0.042772736,-0.013336182,0.004007112,-0.0025302004,-487.9847,-0.0040880754,-0.012974866,-0.04255611,-0.06448911,-0.00090424286,0.00046052953,-0.0002578646,0.047625184,-0.00010076473,-0.041110437,0.023596106,0.00032069482,0.0038075033,0.005365688,1.8352326e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12151111,0.11369074,0.081171386,0.0495043,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,6,1,1,1,0,3,0,0
