timestamp,pub_timestamp,speed_up,speed_down,publisher_id,want_takeoff
1771685769828000,1771685769828000,3.6000001,1.8000001,14,0
1771685769844000,1771685769844000,3.6000001,1.8000001,14,0
1771685769868000,1771685769868000,3.6000001,1.8000001,14,0
1771685769884000,1771685769884000,3.6000001,1.8000001,14,0
1771685769908000,1771685769908000,3.6000001,1.8000001,14,0
1771685769924000,1771685769924000,3.6000001,1.8000001,14,0
1771685769948000,1771685769948000,3.6000001,1.8000001,14,0
1771685769964000,1771685769964000,3.6000001,1.8000001,14,0
1771685769988000,1771685769988000,3.6000001,1.8000001,14,0
1771685770004000,1771685770004000,3.6000001,1.8000001,14,0
1771685770028000,1771685770028000,3.6000001,1.8000001,14,0
1771685770044000,1771685770044000,3.6000001,1.8000001,14,0
1771685770068000,1771685770068000,3.6000001,1.8000001,14,0
1771685770084000,1771685770084000,3.6000001,1.8000001,14,0
1771685770108000,1771685770108000,3.6000001,1.8000001,14,0
1771685770124000,1771685770124000,3.6000001,1.8000001,14,0
1771685770148000,1771685770148000,3.6000001,1.8000001,14,0
1771685770164000,1771685770164000,3.6000001,1.8000001,14,0
1771685770188000,1771685770188000,3.6000001,1.8000001,14,0
1771685770204000,1771685770204000,3.6000001,1.8000001,14,0
1771685770228000,1771685770228000,3.6000001,1.8000001,14,0
1771685770244000,1771685770244000,3.6000001,1.8000001,14,0
1771685770268000,1771685770268000,3.6000001,1.8000001,14,0
1771685770284000,1771685770284000,3.6000001,1.8000001,14,0
1771685770308000,1771685770308000,3.6000001,1.8000001,14,0
1771685770324000,1771685770324000,3.6000001,1.8000001,14,0
1771685770348000,1771685770348000,3.6000001,1.8000001,14,0
1771685770364000,1771685770364000,3.6000001,1.8000001,14,0
1771685770388000,1771685770388000,3.6000001,1.8000001,14,0
1771685770404000,1771685770404000,3.6000001,1.8000001,14,0
1771685770428000,1771685770428000,3.6000001,1.8000001,14,0
1771685770444000,1771685770444000,3.6000001,1.8000001,14,0
1771685770468000,1771685770468000,3.6000001,1.8000001,14,0
1771685770484000,1771685770484000,3.6000001,1.8000001,14,0
1771685770508000,1771685770508000,3.6000001,1.8000001,14,0
1771685770524000,1771685770524000,3.6000001,1.8000001,14,0
1771685770548000,1771685770548000,3.6000001,1.8000001,14,0
1771685770564000,1771685770564000,3.6000001,1.8000001,14,0
1771685770588000,1771685770588000,3.6000001,1.8000001,14,0
1771685770604000,1771685770604000,3.6000001,1.8000001,14,0
1771685770628000,1771685770628000,3.6000001,1.8000001,14,0
1771685770644000,1771685770644000,3.6000001,1.8000001,14,0
1771685770668000,1771685770668000,3.6000001,1.8000001,14,0
1771685770684000,1771685770684000,3.6000001,1.8000001,14,0
1771685770708000,1771685770708000,3.6000001,1.8000001,14,0
1771685770724000,1771685770724000,3.6000001,1.8000001,14,0
1771685770748000,1771685770748000,3.6000001,1.8000001,14,0
1771685770764000,1771685770764000,3.6000001,1.8000001,14,0
1771685770788000,1771685770788000,3.6000001,1.8000001,14,0
1771685770804000,1771685770804000,3.6000001,1.8000001,14,0
1771685770828000,1771685770828000,3.6000001,1.8000001,14,0
1771685770844000,1771685770844000,3.6000001,1.8000001,14,0
1771685770868000,1771685770868000,3.6000001,1.8000001,14,0
1771685770884000,1771685770884000,3.6000001,1.8000001,14,0
1771685770908000,1771685770908000,3.6000001,1.8000001,14,0
1771685770924000,1771685770924000,3.6000001,1.8000001,14,0
1771685770948000,1771685770948000,3.6000001,1.8000001,14,0
1771685770964000,1771685770964000,3.6000001,1.8000001,14,0
1771685770988000,1771685770988000,3.6000001,1.8000001,14,0
1771685771004000,1771685771004000,3.6000001,1.8000001,14,0
1771685771028000,1771685771028000,3.6000001,1.8000001,14,0
1771685771044000,1771685771044000,3.6000001,1.8000001,14,0
1771685771068000,1771685771068000,3.6000001,1.8000001,14,0
1771685771084000,1771685771084000,3.6000001,1.8000001,14,0
1771685771108000,1771685771108000,3.6000001,1.8000001,14,0
1771685771124000,1771685771124000,3.6000001,1.8000001,14,0
1771685771148000,1771685771148000,3.6000001,1.8000001,14,0
1771685771164000,1771685771164000,3.6000001,1.8000001,14,0
1771685771188000,1771685771188000,3.6000001,1.8000001,14,0
1771685771204000,1771685771204000,3.6000001,1.8000001,14,0
1771685771228000,1771685771228000,3.6000001,1.8000001,14,0
1771685771244000,1771685771244000,3.6000001,1.8000001,14,0
1771685771268000,1771685771268000,3.6000001,1.8000001,14,0
1771685771284000,1771685771284000,3.6000001,1.8000001,14,0
1771685771308000,1771685771308000,3.6000001,1.8000001,14,0
1771685771324000,1771685771324000,3.6000001,1.8000001,14,0
1771685771348000,1771685771348000,3.6000001,1.8000001,14,0
1771685771364000,1771685771364000,3.6000001,1.8000001,14,0
1771685771388000,1771685771388000,3.6000001,1.8000001,14,0
1771685771404000,1771685771404000,3.6000001,1.8000001,14,0
1771685771428000,1771685771428000,3.6000001,1.8000001,14,0
1771685771444000,1771685771444000,3.6000001,1.8000001,14,0
1771685771468000,1771685771468000,3.6000001,1.8000001,14,0
1771685771484000,1771685771484000,3.6000001,1.8000001,14,0
1771685771508000,1771685771508000,3.6000001,1.8000001,14,0
1771685771524000,1771685771524000,3.6000001,1.8000001,14,0
1771685771548000,1771685771548000,3.6000001,1.8000001,14,0
1771685771564000,1771685771564000,3.6000001,1.8000001,14,0
1771685771588000,1771685771588000,3.6000001,1.8000001,14,0
1771685771604000,1771685771604000,3.6000001,1.8000001,14,0
1771685771628000,1771685771628000,3.6000001,1.8000001,14,0
1771685771644000,1771685771644000,3.6000001,1.8000001,14,0
1771685771668000,1771685771668000,3.6000001,1.8000001,14,0
1771685771684000,1771685771684000,3.6000001,1.8000001,14,0
1771685771708000,1771685771708000,3.6000001,1.8000001,14,0
1771685771724000,1771685771724000,3.6000001,1.8000001,14,0
1771685771748000,1771685771748000,3.6000001,1.8000001,14,0
1771685771764000,1771685771764000,3.6000001,1.8000001,14,0
1771685771788000,1771685771788000,3.6000001,1.8000001,14,0
1771685771804000,1771685771804000,3.6000001,1.8000001,14,0
1771685771828000,1771685771828000,3.6000001,1.8000001,14,0
1771685771844000,1771685771844000,3.6000001,1.8000001,14,0
1771685771868000,1771685771868000,3.6000001,1.8000001,14,0
1771685771884000,1771685771884000,3.6000001,1.8000001,14,0
1771685771908000,1771685771908000,3.6000001,1.8000001,14,0
1771685771924000,1771685771924000,3.6000001,1.8000001,14,0
1771685771948000,1771685771948000,3.6000001,1.8000001,14,0
1771685771964000,1771685771964000,3.6000001,1.8000001,14,0
1771685771988000,1771685771988000,3.6000001,1.8000001,14,0
1771685772004000,1771685772004000,3.6000001,1.8000001,14,0
1771685772028000,1771685772028000,3.6000001,1.8000001,14,0
1771685772044000,1771685772044000,3.6000001,1.8000001,14,0
1771685772068000,1771685772068000,3.6000001,1.8000001,14,0
1771685772084000,1771685772084000,3.6000001,1.8000001,14,0
1771685772108000,1771685772108000,3.6000001,1.8000001,14,0
1771685772124000,1771685772124000,3.6000001,1.8000001,14,0
1771685772148000,1771685772148000,3.6000001,1.8000001,14,0
1771685772164000,1771685772164000,3.6000001,1.8000001,14,0
