timestamp,pub_timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,publisher_id,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1771685725504000,1771685725504000,0.00377848,-0.00031115976,-0.00026136744,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725512000,1771685725512000,0.0036533375,-0.0016297247,-0.00028524693,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725520000,1771685725520000,0.0010063429,1.1641532e-10,-0.00037868222,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725528000,1771685725528000,0.0007477234,-8.0035534e-11,-0.00038725627,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725536000,1771685725536000,0.0017509803,-0.00053367065,-0.00041101399,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725544000,1771685725544000,-0.000953757,-1.7462298e-10,-0.00038766742,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725552000,1771685725552000,-6.1408966e-05,-0.0009645999,-0.00029854258,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725560000,1771685725560000,0.0026367572,-0.0020704854,-0.00011217092,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725568000,1771685725568000,0.0030679225,-0.0001346902,-0.00010447755,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725576000,1771685725576000,0.0052075502,-0.0018348513,-9.270337e-05,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725584000,1771685725584000,-1.1641532e-10,0.0,1.4551915e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725592000,1771685725592000,-5.820766e-11,-2.910383e-11,2.910383e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725600000,1771685725600000,-0.0003133018,-0.0024219279,0.00033361732,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725608000,1771685725608000,0.0051984014,-1.1641532e-10,0.00049447385,0.0,0.0,0.0,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725616000,1771685725616000,0.0038048676,-0.002518343,0.0004205188,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725624000,1771685725624000,0.00083674525,-0.000776937,0.00038268339,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725632000,1771685725632000,1.7462298e-10,4.3655746e-11,8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725640000,1771685725640000,0.0004955288,-0.0005910001,0.0002775665,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725648000,1771685725648000,0.003478086,-0.002072999,2.1819687e-05,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725656000,1771685725656000,1.1641532e-10,0.0,-4.456524e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725664000,1771685725664000,0.0011253385,-0.0011566544,3.8108257e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725672000,1771685725672000,0.0028309466,-0.0011976019,-4.8978785e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725680000,1771685725680000,0.0037226113,0.0012394395,-1.381418e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725688000,1771685725688000,0.0033476204,1.382432e-10,0.000119625605,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725696000,1771685725696000,0.0011539969,-1.1641532e-10,5.490316e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725704000,1771685725704000,0.0012095965,-0.0032167172,-3.9548726e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725712000,1771685725712000,0.0016685877,-0.004934713,-0.00012701766,0.0,0.0,1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725720000,1771685725720000,0.002389848,-0.0013940292,-0.00024889226,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725728000,1771685725728000,0.001140665,0.0008436276,-0.00035088748,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725736000,1771685725736000,0.0039618136,-0.002682919,-0.00038778907,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725744000,1771685725744000,0.0014170826,2.910383e-11,-0.00023444643,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725752000,1771685725752000,-1.1641532e-10,-5.820766e-11,-0.00025212188,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725760000,1771685725760000,0.003498952,0.0,-0.00016178188,0.0,0.0,0.0,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725768000,1771685725768000,1.1641532e-10,0.0,7.275958e-12,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725776000,1771685725776000,0.0014220017,-5.820766e-11,1.1641532e-10,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725784000,1771685725784000,0.0051257755,-0.0010168408,0.00010691551,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725792000,1771685725792000,0.00021410873,-5.820766e-11,8.0035534e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725800000,1771685725800000,0.0005056897,-0.0025078452,0.00019706623,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725808000,1771685725808000,0.0035127534,-0.0016804386,0.000359426,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725816000,1771685725816000,0.0018820353,-1.1641532e-10,0.0002638125,0.0,0.0,0.0,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725824000,1771685725824000,0.0038254722,-0.0012535945,8.930657e-05,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725832000,1771685725832000,-0.0008143737,-0.0024143297,0.000109746084,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725840000,1771685725840000,0.0009719975,-2.910383e-11,0.00017184454,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725848000,1771685725848000,-3.4924597e-10,0.0,6.548362e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725856000,1771685725856000,0.0006652634,5.820766e-11,6.548362e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725864000,1771685725864000,0.0023422292,-0.00058489176,0.00017040601,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725872000,1771685725872000,0.00080471166,-0.002051416,0.0001514341,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725880000,1771685725880000,0.0007627621,0.0003445655,-4.9832515e-06,0.0,0.0,-1.1641532e-10,0,27,1,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725888000,1771685725888000,0.002699454,0.0029216853,-5.0907693e-06,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725896000,1771685725896000,0.0020918713,-0.00076420256,3.5339315e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725904000,1771685725904000,0.0016957546,-0.0024719895,-4.483347e-05,0.0,0.0,-2.3283064e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725912000,1771685725912000,0.0017813218,-0.0032073704,-0.0001189733,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725920000,1771685725920000,0.0017246031,-0.0022834938,-0.00014351368,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725928000,1771685725928000,0.0012719155,5.820766e-11,-4.4884604e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725936000,1771685725936000,0.0052399123,0.0008069724,-7.3556854e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725944000,1771685725944000,0.0014912039,-0.001586216,-4.4893928e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725952000,1771685725952000,0.002182079,5.820766e-11,3.6379788e-11,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725960000,1771685725960000,-1.1641532e-10,2.910383e-11,6.548362e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725968000,1771685725968000,0.0011144204,-2.910383e-11,6.404091e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725976000,1771685725976000,0.0019469474,0.0,1.0186341e-10,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685725984000,1771685725984000,0.0012897917,0.0,2.3464785e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685725992000,1771685725992000,0.0016932063,0.0,-3.0634787e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726000000,1771685726000000,1.3520708e-05,-0.0006806846,-0.00016697803,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726008000,1771685726008000,-1.7462298e-10,2.910383e-11,2.910383e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726016000,1771685726016000,-5.820766e-11,2.5920599e-11,-2.910383e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726024000,1771685726024000,0.00025564653,-0.0004778118,-0.00020450652,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726032000,1771685726032000,0.004567513,-0.00053677824,-0.00015046966,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726040000,1771685726040000,0.0035224124,-0.0014051569,-0.000112911875,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726048000,1771685726048000,0.0005168634,1.1641532e-10,-0.0001019388,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726056000,1771685726056000,0.0009828506,-0.000139729,-0.00015567441,0.0,0.0,-2.3283064e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726064000,1771685726064000,-1.7462298e-10,-2.910383e-11,4.3655746e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726072000,1771685726072000,0.0010654744,-6.186578e-05,-0.0001761447,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726080000,1771685726080000,-5.820766e-11,-5.820766e-11,-2.910383e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726088000,1771685726088000,0.0048536,-0.0014118003,-0.00044301728,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726096000,1771685726096000,0.0036207787,-0.0018254733,-0.00038349972,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726104000,1771685726104000,0.00089787674,-0.00021320453,-0.00022820644,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726112000,1771685726112000,-0.002394885,-0.0013254255,-0.0001362616,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726120000,1771685726120000,0.00034168293,1.1641532e-10,-0.00019076535,0.0,0.0,0.0,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726128000,1771685726128000,0.003623663,-5.820766e-11,-8.731149e-11,0.0,0.0,0.0,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726136000,1771685726136000,0.0011074828,-0.0015114959,-0.00038256482,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726144000,1771685726144000,0.00045909802,-0.00036014197,-0.00025764538,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726152000,1771685726152000,0.0038901628,-5.820766e-11,-0.0001390794,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726160000,1771685726160000,-1.1641532e-10,-5.820766e-11,5.7298166e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726168000,1771685726168000,0.0006119433,-0.0006697236,-1.5403411e-06,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726176000,1771685726176000,0.0033069958,0.0,1.475281e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726184000,1771685726184000,0.00316444,-1.1641532e-10,1.3096724e-10,0.0,0.0,0.0,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726192000,1771685726192000,0.0017480119,-0.0030774917,1.970166e-06,0.0,0.0,-2.3283064e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726200000,1771685726200000,0.0002944672,0.0,5.344183e-05,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726208000,1771685726208000,-1.7462298e-10,0.0,2.1827873e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726216000,1771685726216000,0.0014355689,0.0,1.8189894e-10,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726224000,1771685726224000,0.00088592886,-0.00018909783,4.2242198e-05,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726232000,1771685726232000,-0.0004385243,0.0,5.9547634e-05,0.0,0.0,0.0,0,27,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726240000,1771685726240000,0.0023764852,0.0003628357,0.00017980617,0.0,0.0,0.0,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726248000,1771685726248000,0.0046914024,5.820766e-11,2.6193447e-10,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726256000,1771685726256000,-2.3283064e-10,-8.731149e-11,9.504115e-05,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726264000,1771685726264000,-0.00017808273,-0.0009998691,8.656174e-06,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726272000,1771685726272000,1.1641532e-10,5.820766e-11,0.0,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726280000,1771685726280000,0.00499038,-0.0025058459,2.9099121e-05,0.0,0.0,1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726288000,1771685726288000,0.0026494972,-0.0025272581,9.917052e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726296000,1771685726296000,-0.0008408023,-0.0014785731,0.00014199107,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726304000,1771685726304000,0.003698079,-0.00029422215,5.5774704e-05,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726312000,1771685726312000,0.0056268023,-0.0025042729,0.00025629287,0.0,0.0,1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726320000,1771685726320000,0.0016479588,-7.275958e-12,0.00031218928,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726328000,1771685726328000,0.00036439032,-5.820766e-11,0.00023958001,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726336000,1771685726336000,-3.092282e-11,-2.910383e-11,1.0186341e-10,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726344000,1771685726344000,-2.910383e-11,2.910383e-11,8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726352000,1771685726352000,0.0041659595,-0.0034850012,0.00030679413,0.0,0.0,1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726360000,1771685726360000,-0.0005435065,-0.0008882375,0.00040449528,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726368000,1771685726368000,-0.00082255213,-0.0018471458,0.00045882314,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726376000,1771685726376000,2.910383e-11,5.820766e-11,8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726384000,1771685726384000,0.0038336257,3.9205537e-05,0.00036875423,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771685726392000,1771685726392000,0.0040362757,-0.0001637229,0.0003902503,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726400000,1771685726400000,0.0025349942,-0.00030799757,0.00028948087,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726408000,1771685726408000,-0.0021730713,0.0,0.00027760386,0.0,0.0,0.0,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726416000,1771685726416000,0.0009573639,0.0,0.00015467583,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726424000,1771685726424000,-0.00013347773,-0.00022709079,0.00022005769,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726432000,1771685726432000,0.0012912517,1.1641532e-10,-5.3826505e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726440000,1771685726440000,0.008712292,-0.00023396453,-0.00018431673,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726448000,1771685726448000,0.00227047,2.3283064e-10,-2.910383e-11,0.0,0.0,0.0,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726456000,1771685726456000,-4.656613e-10,0.0,-6.731873e-05,0.0,0.0,0.0,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726464000,1771685726464000,-3.4924597e-10,2.3283064e-10,-1.5279511e-10,0.0,0.0,-4.656613e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726472000,1771685726472000,-4.656613e-10,4.0745363e-10,-5.820766e-11,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726480000,1771685726480000,4.656613e-10,2.3283064e-10,7.2759576e-11,0.0,0.0,-4.656613e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726488000,1771685726488000,-4.656613e-10,4.656613e-10,3.783498e-10,0.0,0.0,-9.313226e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726496000,1771685726496000,-1.1641532e-09,-1.7462298e-10,3.274181e-11,0.0,0.0,-9.313226e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726504000,1771685726504000,-9.313226e-10,4.656613e-10,3.5652192e-10,0.0,0.0,-9.313226e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726512000,1771685726512000,-2.3283064e-10,2.3283064e-10,-2.764864e-10,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726520000,1771685726520000,-3.4924597e-10,-1.7462298e-10,3.783498e-10,0.0,0.0,-9.313226e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771685726528000,1771685726528000,0.0,1.1641532e-09,1.891749e-10,0.0,0.0,-9.313226e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
