timestamp,pub_timestamp,load,ram_usage,publisher_id
1771685725116000,1771685725116000,0.0,0.0,109
1771685725616000,1771685725616000,0.0,0.0,109
1771685726116000,1771685726116000,0.0,0.0,109
1771685726616000,1771685726616000,0.0,0.0,109
1771685727116000,1771685727116000,0.0,0.0,109
1771685727616000,1771685727616000,0.0,0.0,109
1771685728116000,1771685728116000,0.0,0.0,109
1771685728616000,1771685728616000,0.0,0.0,109
1771685729116000,1771685729116000,0.0,0.0,109
1771685729616000,1771685729616000,0.0,0.0,109
1771685730116000,1771685730116000,0.0,0.0,109
1771685730616000,1771685730616000,0.0,0.0,109
1771685731116000,1771685731116000,0.0,0.0,109
1771685731616000,1771685731616000,0.0,0.0,109
1771685732116000,1771685732116000,0.0,0.0,109
1771685732616000,1771685732616000,0.0,0.0,109
1771685733116000,1771685733116000,0.0,0.0,109
1771685733616000,1771685733616000,0.0,0.0,109
1771685734116000,1771685734116000,0.0,0.0,109
1771685734616000,1771685734616000,0.0,0.0,109
1771685735116000,1771685735116000,0.0,0.0,109
1771685735616000,1771685735616000,0.0,0.0,109
1771685736116000,1771685736116000,0.0,0.0,109
1771685736616000,1771685736616000,0.0,0.0,109
1771685737116000,1771685737116000,0.0,0.0,109
1771685737616000,1771685737616000,0.0,0.0,109
1771685738116000,1771685738116000,0.0,0.0,109
1771685738616000,1771685738616000,0.0,0.0,109
1771685739116000,1771685739116000,0.0,0.0,109
1771685739616000,1771685739616000,0.0,0.0,109
1771685740116000,1771685740116000,0.0,0.0,109
1771685740616000,1771685740616000,0.0,0.0,109
1771685741116000,1771685741116000,0.0,0.0,109
1771685741616000,1771685741616000,0.0,0.0,109
1771685742116000,1771685742116000,0.0,0.0,109
1771685742616000,1771685742616000,0.0,0.0,109
1771685743116000,1771685743116000,0.0,0.0,109
1771685743616000,1771685743616000,0.0,0.0,109
1771685744116000,1771685744116000,0.0,0.0,109
1771685744616000,1771685744616000,0.0,0.0,109
1771685745116000,1771685745116000,0.0,0.0,109
1771685745616000,1771685745616000,0.0,0.0,109
1771685746116000,1771685746116000,0.0,0.0,109
1771685746616000,1771685746616000,0.0,0.0,109
1771685747116000,1771685747116000,0.0,0.0,109
1771685747616000,1771685747616000,0.0,0.0,109
1771685748116000,1771685748116000,0.0,0.0,109
1771685748616000,1771685748616000,0.0,0.0,109
1771685749116000,1771685749116000,0.0,0.0,109
1771685749616000,1771685749616000,0.0,0.0,109
1771685750116000,1771685750116000,0.0,0.0,109
1771685750616000,1771685750616000,0.0,0.0,109
1771685751116000,1771685751116000,0.0,0.0,109
1771685751616000,1771685751616000,0.0,0.0,109
1771685752116000,1771685752116000,0.0,0.0,109
1771685752616000,1771685752616000,0.0,0.0,109
1771685753116000,1771685753116000,0.0,0.0,109
1771685753616000,1771685753616000,0.0,0.0,109
1771685754116000,1771685754116000,0.0,0.0,109
1771685754616000,1771685754616000,0.0,0.0,109
1771685755116000,1771685755116000,0.0,0.0,109
1771685755616000,1771685755616000,0.0,0.0,109
1771685756116000,1771685756116000,0.0,0.0,109
1771685756616000,1771685756616000,0.0,0.0,109
1771685757116000,1771685757116000,0.0,0.0,109
1771685757616000,1771685757616000,0.0,0.0,109
1771685758116000,1771685758116000,0.0,0.0,109
1771685758616000,1771685758616000,0.0,0.0,109
1771685759116000,1771685759116000,0.0,0.0,109
1771685759616000,1771685759616000,0.0,0.0,109
1771685760116000,1771685760116000,0.0,0.0,109
1771685760616000,1771685760616000,0.0,0.0,109
1771685761116000,1771685761116000,0.0,0.0,109
1771685761616000,1771685761616000,0.0,0.0,109
1771685762116000,1771685762116000,0.0,0.0,109
1771685762616000,1771685762616000,0.0,0.0,109
1771685763116000,1771685763116000,0.0,0.0,109
1771685763616000,1771685763616000,0.0,0.0,109
1771685764116000,1771685764116000,0.0,0.0,109
1771685764616000,1771685764616000,0.0,0.0,109
1771685765116000,1771685765116000,0.0,0.0,109
1771685765616000,1771685765616000,0.0,0.0,109
1771685766116000,1771685766116000,0.0,0.0,109
1771685766616000,1771685766616000,0.0,0.0,109
1771685767116000,1771685767116000,0.0,0.0,109
1771685767616000,1771685767616000,0.0,0.0,109
1771685768116000,1771685768116000,0.0,0.0,109
1771685768616000,1771685768616000,0.0,0.0,109
1771685769116000,1771685769116000,0.0,0.0,109
1771685769616000,1771685769616000,0.0,0.0,109
1771685770116000,1771685770116000,0.0,0.0,109
1771685770616000,1771685770616000,0.0,0.0,109
1771685771116000,1771685771116000,0.0,0.0,109
1771685771616000,1771685771616000,0.0,0.0,109
1771685772116000,1771685772116000,0.0,0.0,109
1771685772616000,1771685772616000,0.0,0.0,109
1771685773116000,1771685773116000,0.0,0.0,109
1771685773616000,1771685773616000,0.0,0.0,109
1771685774116000,1771685774116000,0.0,0.0,109
1771685774616000,1771685774616000,0.0,0.0,109
1771685775116000,1771685775116000,0.0,0.0,109
1771685775616000,1771685775616000,0.0,0.0,109
1771685776116000,1771685776116000,0.0,0.0,109
1771685776616000,1771685776616000,0.0,0.0,109
1771685777116000,1771685777116000,0.0,0.0,109
1771685777616000,1771685777616000,0.0,0.0,109
1771685778116000,1771685778116000,0.0,0.0,109
1771685778616000,1771685778616000,0.0,0.0,109
1771685779116000,1771685779116000,0.0,0.0,109
1771685779616000,1771685779616000,0.0,0.0,109
1771685780116000,1771685780116000,0.0,0.0,109
1771685780616000,1771685780616000,0.0,0.0,109
1771685781116000,1771685781116000,0.0,0.0,109
1771685781616000,1771685781616000,0.0,0.0,109
1771685782116000,1771685782116000,0.0,0.0,109
1771685782616000,1771685782616000,0.0,0.0,109
1771685783116000,1771685783116000,0.0,0.0,109
1771685783616000,1771685783616000,0.0,0.0,109
1771685784116000,1771685784116000,0.0,0.0,109
1771685784616000,1771685784616000,0.0,0.0,109
1771685785116000,1771685785116000,0.0,0.0,109
1771685785616000,1771685785616000,0.0,0.0,109
1771685786116000,1771685786116000,0.0,0.0,109
1771685786616000,1771685786616000,0.0,0.0,109
1771685787116000,1771685787116000,0.0,0.0,109
1771685787616000,1771685787616000,0.0,0.0,109
1771685788116000,1771685788116000,0.0,0.0,109
1771685788616000,1771685788616000,0.0,0.0,109
1771685789116000,1771685789116000,0.0,0.0,109
1771685789616000,1771685789616000,0.0,0.0,109
1771685790116000,1771685790116000,0.0,0.0,109
1771685790616000,1771685790616000,0.0,0.0,109
1771685791116000,1771685791116000,0.0,0.0,109
1771685791616000,1771685791616000,0.0,0.0,109
1771685792116000,1771685792116000,0.0,0.0,109
1771685792616000,1771685792616000,0.0,0.0,109
1771685793116000,1771685793116000,0.0,0.0,109
1771685793616000,1771685793616000,0.0,0.0,109
1771685794116000,1771685794116000,0.0,0.0,109
1771685794616000,1771685794616000,0.0,0.0,109
1771685795116000,1771685795116000,0.0,0.0,109
1771685795616000,1771685795616000,0.0,0.0,109
1771685796116000,1771685796116000,0.0,0.0,109
1771685796616000,1771685796616000,0.0,0.0,109
1771685797116000,1771685797116000,0.0,0.0,109
1771685797616000,1771685797616000,0.0,0.0,109
1771685798116000,1771685798116000,0.0,0.0,109
1771685798616000,1771685798616000,0.0,0.0,109
1771685799116000,1771685799116000,0.0,0.0,109
1771685799616000,1771685799616000,0.0,0.0,109
1771685800116000,1771685800116000,0.0,0.0,109
1771685800616000,1771685800616000,0.0,0.0,109
1771685801116000,1771685801116000,0.0,0.0,109
1771685801616000,1771685801616000,0.0,0.0,109
1771685802116000,1771685802116000,0.0,0.0,109
1771685802616000,1771685802616000,0.0,0.0,109
1771685803116000,1771685803116000,0.0,0.0,109
1771685803616000,1771685803616000,0.0,0.0,109
1771685804116000,1771685804116000,0.0,0.0,109
1771685804616000,1771685804616000,0.0,0.0,109
1771685805116000,1771685805116000,0.0,0.0,109
1771685805616000,1771685805616000,0.0,0.0,109
1771685806116000,1771685806116000,0.0,0.0,109
1771685806616000,1771685806616000,0.0,0.0,109
1771685807116000,1771685807116000,0.0,0.0,109
1771685807616000,1771685807616000,0.0,0.0,109
1771685808116000,1771685808116000,0.0,0.0,109
1771685808616000,1771685808616000,0.0,0.0,109
1771685809116000,1771685809116000,0.0,0.0,109
1771685809616000,1771685809616000,0.0,0.0,109
1771685810116000,1771685810116000,0.0,0.0,109
1771685810616000,1771685810616000,0.0,0.0,109
1771685811116000,1771685811116000,0.0,0.0,109
1771685811616000,1771685811616000,0.0,0.0,109
1771685812116000,1771685812116000,0.0,0.0,109
1771685812616000,1771685812616000,0.0,0.0,109
1771685813116000,1771685813116000,0.0,0.0,109
1771685813616000,1771685813616000,0.0,0.0,109
1771685814116000,1771685814116000,0.0,0.0,109
1771685814616000,1771685814616000,0.0,0.0,109
1771685815116000,1771685815116000,0.0,0.0,109
1771685815616000,1771685815616000,0.0,0.0,109
1771685816116000,1771685816116000,0.0,0.0,109
1771685816616000,1771685816616000,0.0,0.0,109
1771685817116000,1771685817116000,0.0,0.0,109
1771685817616000,1771685817616000,0.0,0.0,109
1771685818116000,1771685818116000,0.0,0.0,109
1771685818616000,1771685818616000,0.0,0.0,109
1771685819116000,1771685819116000,0.0,0.0,109
1771685819616000,1771685819616000,0.0,0.0,109
1771685820116000,1771685820116000,0.0,0.0,109
1771685820616000,1771685820616000,0.0,0.0,109
1771685821116000,1771685821116000,0.0,0.0,109
1771685821616000,1771685821616000,0.0,0.0,109
1771685822116000,1771685822116000,0.0,0.0,109
1771685822616000,1771685822616000,0.0,0.0,109
1771685823116000,1771685823116000,0.0,0.0,109
1771685823616000,1771685823616000,0.0,0.0,109
1771685824116000,1771685824116000,0.0,0.0,109
1771685824616000,1771685824616000,0.0,0.0,109
1771685825116000,1771685825116000,0.0,0.0,109
1771685825616000,1771685825616000,0.0,0.0,109
1771685826116000,1771685826116000,0.0,0.0,109
1771685826616000,1771685826616000,0.0,0.0,109
1771685827116000,1771685827116000,0.0,0.0,109
1771685827616000,1771685827616000,0.0,0.0,109
1771685828116000,1771685828116000,0.0,0.0,109
1771685828616000,1771685828616000,0.0,0.0,109
1771685829116000,1771685829116000,0.0,0.0,109
1771685829616000,1771685829616000,0.0,0.0,109
1771685830116000,1771685830116000,0.0,0.0,109
1771685830616000,1771685830616000,0.0,0.0,109
1771685831116000,1771685831116000,0.0,0.0,109
1771685831616000,1771685831616000,0.0,0.0,109
1771685832116000,1771685832116000,0.0,0.0,109
1771685832616000,1771685832616000,0.0,0.0,109
1771685833116000,1771685833116000,0.0,0.0,109
1771685833616000,1771685833616000,0.0,0.0,109
1771685834116000,1771685834116000,0.0,0.0,109
1771685834616000,1771685834616000,0.0,0.0,109
1771685835116000,1771685835116000,0.0,0.0,109
1771685835616000,1771685835616000,0.0,0.0,109
1771685836116000,1771685836116000,0.0,0.0,109
1771685836616000,1771685836616000,0.0,0.0,109
1771685837116000,1771685837116000,0.0,0.0,109
1771685837616000,1771685837616000,0.0,0.0,109
1771685838116000,1771685838116000,0.0,0.0,109
1771685838616000,1771685838616000,0.0,0.0,109
1771685839116000,1771685839116000,0.0,0.0,109
1771685839616000,1771685839616000,0.0,0.0,109
1771685840116000,1771685840116000,0.0,0.0,109
1771685840616000,1771685840616000,0.0,0.0,109
1771685841116000,1771685841116000,0.0,0.0,109
1771685841616000,1771685841616000,0.0,0.0,109
1771685842116000,1771685842116000,0.0,0.0,109
1771685842616000,1771685842616000,0.0,0.0,109
1771685843116000,1771685843116000,0.0,0.0,109
1771685843616000,1771685843616000,0.0,0.0,109
1771685844116000,1771685844116000,0.0,0.0,109
1771685844616000,1771685844616000,0.0,0.0,109
1771685845116000,1771685845116000,0.0,0.0,109
1771685845616000,1771685845616000,0.0,0.0,109
1771685846116000,1771685846116000,0.0,0.0,109
1771685846616000,1771685846616000,0.0,0.0,109
1771685847116000,1771685847116000,0.0,0.0,109
1771685847616000,1771685847616000,0.0,0.0,109
1771685848116000,1771685848116000,0.0,0.0,109
1771685848616000,1771685848616000,0.0,0.0,109
1771685849116000,1771685849116000,0.0,0.0,109
1771685849616000,1771685849616000,0.0,0.0,109
1771685850116000,1771685850116000,0.0,0.0,109
1771685850616000,1771685850616000,0.0,0.0,109
1771685851116000,1771685851116000,0.0,0.0,109
1771685851616000,1771685851616000,0.0,0.0,109
1771685852116000,1771685852116000,0.0,0.0,109
1771685852616000,1771685852616000,0.0,0.0,109
1771685853116000,1771685853116000,0.0,0.0,109
1771685853616000,1771685853616000,0.0,0.0,109
1771685854116000,1771685854116000,0.0,0.0,109
1771685854616000,1771685854616000,0.0,0.0,109
1771685855116000,1771685855116000,0.0,0.0,109
1771685855616000,1771685855616000,0.0,0.0,109
1771685856116000,1771685856116000,0.0,0.0,109
1771685856616000,1771685856616000,0.0,0.0,109
1771685857116000,1771685857116000,0.0,0.0,109
1771685857616000,1771685857616000,0.0,0.0,109
1771685858116000,1771685858116000,0.0,0.0,109
1771685858616000,1771685858616000,0.0,0.0,109
1771685859116000,1771685859116000,0.0,0.0,109
1771685859616000,1771685859616000,0.0,0.0,109
1771685860116000,1771685860116000,0.0,0.0,109
1771685860616000,1771685860616000,0.0,0.0,109
1771685861116000,1771685861116000,0.0,0.0,109
1771685861616000,1771685861616000,0.0,0.0,109
1771685862116000,1771685862116000,0.0,0.0,109
1771685862616000,1771685862616000,0.0,0.0,109
1771685863116000,1771685863116000,0.0,0.0,109
1771685863616000,1771685863616000,0.0,0.0,109
1771685864116000,1771685864116000,0.0,0.0,109
