timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771685725380000,1771685725228000,0,1771685725228000,0,0.21570352,0.0033348165,0.4299057,0.0025000002,0.0025000002,0.0025000002,-0.0013573143,-0.0007544609,0.00046393275,-0.0012708144,-0.00043826184,0.0007273912,0.0025030796,0.002511181,0.0025017376,8.1779355e-05,2.5179259e-05,9.576703e-06,-0.00030023127,4.0532177e-05,0.0002364072,0,0,0,1
1771685725452000,1771685725296000,0,1771685725300000,0,0.21114087,0.0045315973,0.4340594,0.0025000002,0.0025000002,0.0025000002,0.0032141376,-0.0018480797,-0.0036932826,-0.00073388364,-0.0006070699,0.00019803294,0.0025030642,0.0025111728,0.0025017338,0.0004585793,0.00015115702,0.00060615333,-0.00020938777,1.7583474e-05,0.00013553728,0,0,0,1
1771685725516000,1771685725364000,0,1771685725364000,0,0.21505715,0.0056084734,0.42840606,0.0025000002,0.0025000002,0.0025000002,-0.00065076223,-0.0030689095,0.0019354224,-0.00072393246,-0.0009017915,0.0004060545,0.0025030691,0.0025111737,0.0025017352,1.8798766e-05,0.00041671158,0.00016640197,-0.00018657077,-3.440959e-05,0.00013923235,0,0,0,1
1771685725588000,1771685725432000,0,1771685725436000,0,0.20484413,0.011395763,0.42668346,0.0025000002,0.0025000002,0.0025000002,0.009545572,-0.008760913,0.0036679208,0.0005055152,-0.0018427513,0.000796202,0.0025030784,0.0025111772,0.0025017373,0.004044706,0.0033965996,0.0005965517,0.00031999047,-0.00043692527,0.00019398183,0,0,0,1
1771685725652000,1771685725500000,0,1771685725500000,0,0.21576515,0.0035453707,0.42909107,0.0025000002,0.0025000002,0.0025000002,-0.0013548444,-0.00084743183,0.0012413859,0.0002827961,-0.0017235822,0.0008495507,0.002503083,0.0025111777,0.0025017387,8.148189e-05,3.1768323e-05,6.849097e-05,0.0002719269,-0.00038842057,0.00017895827,0,0,0,1
1771685725724000,1771685725568000,0,1771685725572000,0,0.21824966,0.0014823648,0.43074137,0.0025000002,0.0025000002,0.0025000002,-0.0038138158,0.0012004263,-0.00042253733,-0.00020764332,-0.0013734933,0.00069739897,0.002503068,0.0025111693,0.002501735,0.00064566056,6.378854e-05,7.885531e-06,0.0001620749,-0.00033428287,0.00015658965,0,0,0,1
1771685725788000,1771685725636000,0,1771685725636000,0,0.2150114,0.0050270665,0.42974848,0.0025000002,0.0025000002,0.0025000002,-0.0005599371,-0.0023370653,0.0005648732,-0.00024981934,-0.0014888458,0.00068155304,0.0025030728,0.0025111642,0.0025017362,1.391754e-05,0.00024166246,1.4179875e-05,0.00014100538,-0.00032319452,0.0001395406,0,0,0,1
1771685725860000,1771685725704000,0,1771685725708000,0,0.21073282,0.00801211,0.42693317,0.0025000002,0.0025000002,0.0025000002,0.0037746327,-0.0054039056,0.003354162,0.00023198122,-0.0019575814,0.0010013727,0.0025030817,0.0025111737,0.0025017385,0.00063245825,0.0012922251,0.00049932057,0.00019984128,-0.0004392052,0.00018261284,0,0,0,1
1771685725924000,1771685725772000,0,1771685725772000,0,0.21707174,0.0038093713,0.43069357,0.0025000002,0.0025000002,0.0025000002,-0.0025499272,-0.0012440525,-0.00041794777,-0.00010106413,-0.0018721378,0.0008315414,0.0025030624,0.0025111567,0.0025017338,0.00028862993,6.846013e-05,7.731143e-06,0.00014136234,-0.00039482024,0.00015982518,0,0,0,1
1771685725996000,1771685725840000,0,1771685725844000,0,0.2069898,0.0034166633,0.43059832,0.0025000002,0.0025000002,0.0025000002,0.0075388057,-0.0009194284,-0.00032150745,0.0008135681,-0.0017581438,0.000693226,0.0025030717,0.0025111604,0.002501736,0.0025228378,3.7446764e-05,4.656582e-06,0.00042646853,-0.0003520361,0.0001401337,0,0,0,1
1771685726060000,1771685725908000,0,1771685725908000,0,0.21500835,0.0051670354,0.4288196,0.0025000002,0.0025000002,0.0025000002,-0.00037044354,-0.0026585096,0.0013982952,0.00067182025,-0.0018659307,0.00077764224,0.002503076,0.002511161,0.0025017376,6.091545e-06,0.0003127162,8.6845495e-05,0.00037468318,-0.00034732878,0.00013375413,0,0,0,1
1771685726132000,1771685725976000,0,1771685725980000,0,0.22857076,0.00679219,0.41812074,0.0025000002,0.0025000002,0.0025000002,-0.013865389,-0.004336184,0.012059212,-0.0010685497,-0.0021615496,0.0021287631,0.002503061,0.0025111528,0.002501734,0.008533951,0.0008315843,0.006463404,-0.00069184334,-0.00040530303,0.000891529,0,0,0,1
1771685726196000,1771685726044000,0,1771685726044000,0,0.21384506,0.0029316207,0.42922732,0.0025000002,0.0025000002,0.0025000002,0.0009318042,-0.00042252825,0.0009188354,-0.00082907075,-0.0019533646,0.0019838787,0.0025030654,0.0025111483,0.0025017355,3.854203e-05,7.901829e-06,3.7473477e-05,-0.00060440286,-0.00035772682,0.00078928296,0,0,0,1
1771685726268000,1771685726112000,0,1771685726116000,0,0.21706502,0.0038757005,0.42858943,0.0025000002,0.0025000002,0.0025000002,-0.002325726,-0.0013250832,0.0015733838,-0.0010082477,-0.0018781284,0.0019348224,0.0025030747,0.002511158,0.0025017376,0.00024010477,7.767177e-05,0.00011004964,-0.0005607897,-0.0003241991,0.0007079663,0,0,0,1
1771685726332000,1771685726180000,0,1771685726180000,0,0.21469232,0.0046299156,0.429523,0.0025000002,0.0025000002,0.0025000002,0.000113455666,-0.0020940432,0.00060752034,-0.0008739593,-0.0019039784,0.0017759063,0.0025030794,0.0025111588,0.0025017387,5.7139346e-07,0.0001940253,1.6386008e-05,-0.00049358455,-0.00030861492,0.00062517147,0,0,0,1
1771685726404000,1771685726248000,0,1771685726252000,0,0.2152936,0.0023484149,0.4340275,0.0025000002,0.0025000002,0.0025000002,-0.0003922495,0.00023060339,-0.00394547,-0.0008162898,-0.0016484265,0.0010909684,0.0025030638,0.0025111448,0.0025017355,6.8298373e-06,2.3535474e-06,0.0006913294,-0.0004353111,-0.0002713863,0.00046756223,0,0,0,1
1771685726468000,1771685726316000,0,1771685726316000,0,0.21444938,0.0035820575,0.4296847,0.0025000002,0.0025000002,0.0025000002,0.0003417653,-0.0010125039,0.00045481324,-0.0006776494,-0.0015722978,0.0010147962,0.0025030691,0.0025111455,0.0025017362,5.184902e-06,4.5362704e-05,9.182867e-06,-0.00038257567,-0.00024432712,0.00041268583,0,0,0,1
1771685726540000,1771685726384000,0,1771685726388000,0,0.21579912,0.0013328175,0.43676946,0.0025000002,0.0025000002,0.0025000002,-0.0010221711,0.0013144639,-0.0066242516,-0.00071889494,-0.0012266911,0.000100305595,0.002503079,0.0025111553,0.0025017383,4.6379937e-05,7.645899e-05,0.0019486861,-0.00034232688,-0.00020592316,0.00012998641,0,0,0,1
1771685726604000,1771685726452000,0,1771685726452000,0,0.21699366,0.005701489,0.4284763,0.0025000002,0.0025000002,0.0025000002,-0.0021641278,-0.0030376776,0.0016461611,-0.00089191576,-0.0014434812,0.00028545788,0.002503059,0.0025111327,0.0025017336,0.00020789888,0.00040825177,0.00012045808,-0.0003262334,-0.0002301456,0.0001288457,0,0,0,1
1771685726676000,1771685726520000,0,1771685726524000,0,0.21697469,0.0026691374,0.42459944,0.0025000002,0.0025000002,0.0025000002,-0.0020946923,2.6778318e-05,0.0054974854,-0.0010359101,-0.0012674464,0.00090951216,0.002503068,0.002511142,0.002501736,0.00019477146,3.2080898e-08,0.0013426064,-0.000310495,-0.00020258912,0.00027415506,0,0,0,1
1771685726740000,1771685726588000,0,1771685726588000,0,0.21593867,0.005488635,0.4293305,0.0025000002,0.0025000002,0.0025000002,-0.0011353889,-0.0027507565,0.0008023381,-0.0010478195,-0.0014450161,0.00089672557,0.0025030735,0.0025111432,0.0025017369,5.7223337e-05,0.00033478398,2.8617334e-05,-0.00028017376,-0.00021841525,0.0002447597,0,0,0,1
1771685726812000,1771685726656000,0,1771685726660000,0,0.21775529,0.00053889153,0.43535116,0.0025000002,0.0025000002,0.0025000002,-0.0029920167,0.002206862,-0.005199045,-0.0012805755,-0.0010077944,0.00016705383,0.0025030586,0.0025111292,0.002501733,0.0003973878,0.00021553662,0.0012001046,-0.00029420643,-0.00016646327,7.1783e-05,0,0,0,1
1771685726876000,1771685726724000,0,1771685726724000,0,0.2156671,0.0040588547,0.4300005,0.0025000002,0.0025000002,0.0025000002,-0.00096989865,-0.0012471462,0.00018835068,-0.0012433818,-0.0010364411,0.00016964009,0.002503064,0.0025111306,0.0025017338,4.1757863e-05,6.881379e-05,1.580741e-06,-0.0002639837,-0.00015477285,6.33785e-05,0,0,0,1
