timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2],publisher_id
1771685725408000,1771685725408000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725416000,1771685725416000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725424000,1771685725424000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725432000,1771685725432000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725440000,1771685725440000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725448000,1771685725448000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725456000,1771685725456000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725464000,1771685725464000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725472000,1771685725472000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725480000,1771685725480000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725488000,1771685725488000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725496000,1771685725496000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725504000,1771685725504000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725512000,1771685725512000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725520000,1771685725520000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725528000,1771685725528000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725536000,1771685725536000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725544000,1771685725544000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725552000,1771685725552000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725560000,1771685725560000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725568000,1771685725568000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725576000,1771685725576000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725584000,1771685725584000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725592000,1771685725592000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725600000,1771685725600000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725608000,1771685725608000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725616000,1771685725616000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725624000,1771685725624000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725632000,1771685725632000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725640000,1771685725640000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725648000,1771685725648000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725656000,1771685725656000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725664000,1771685725664000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725672000,1771685725672000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725680000,1771685725680000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725688000,1771685725688000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725696000,1771685725696000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725704000,1771685725704000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725712000,1771685725712000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725720000,1771685725720000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725728000,1771685725728000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725736000,1771685725736000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725744000,1771685725744000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725752000,1771685725752000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725760000,1771685725760000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725768000,1771685725768000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725776000,1771685725776000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725784000,1771685725784000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725792000,1771685725792000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725800000,1771685725800000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725808000,1771685725808000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725816000,1771685725816000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725824000,1771685725824000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725832000,1771685725832000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725840000,1771685725840000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725848000,1771685725848000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725856000,1771685725856000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725864000,1771685725864000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725872000,1771685725872000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725880000,1771685725880000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725888000,1771685725888000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725896000,1771685725896000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725904000,1771685725904000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725912000,1771685725912000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725920000,1771685725920000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725928000,1771685725928000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725936000,1771685725936000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725944000,1771685725944000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725952000,1771685725952000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725960000,1771685725960000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725968000,1771685725968000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725976000,1771685725976000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725984000,1771685725984000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685725992000,1771685725992000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726000000,1771685726000000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726008000,1771685726008000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726016000,1771685726016000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726024000,1771685726024000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726032000,1771685726032000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726040000,1771685726040000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726048000,1771685726048000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726056000,1771685726056000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726064000,1771685726064000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726072000,1771685726072000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726080000,1771685726080000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726088000,1771685726088000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726096000,1771685726096000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726104000,1771685726104000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726112000,1771685726112000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726120000,1771685726120000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726128000,1771685726128000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726136000,1771685726136000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726144000,1771685726144000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726152000,1771685726152000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726160000,1771685726160000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726168000,1771685726168000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726176000,1771685726176000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726184000,1771685726184000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726192000,1771685726192000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726200000,1771685726200000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726208000,1771685726208000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726216000,1771685726216000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726224000,1771685726224000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685726232000,1771685726232000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
