timestamp,pub_timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],publisher_id,gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1771685731844000,1771685731844000,1771685731692000,1310988,5.4290413e-05,-8.571954e-05,-2.2869574e-05,0.15,1.4732652e-07,1.4739739e-07,3.141856e-07,1310988,-0.009992038,0.0069815596,0.009059699,0.4,4.953408e-05,5.543564e-05,8.577643e-06,197388,0.0016961216,0.0011712011,-0.0010758634,0.5,0.0003594613,0.0016180094,0.0003938317,160,1,0,1,0,1,0
1771685731980000,1771685731980000,1771685731828000,1310988,5.8452133e-05,-8.49668e-05,-2.2266604e-05,0.15,1.4760981e-07,1.4767875e-07,3.1525826e-07,1310988,-0.009991621,0.0069805295,0.009053754,0.4,4.954375e-05,5.5445365e-05,8.579863e-06,197388,0.000825105,0.001363366,-0.0021838145,0.5,0.00028026046,0.0016040447,0.00031720265,160,1,0,1,0,1,0
1771685732980000,1771685732980000,1771685732828000,1310988,9.626581e-05,-8.22227e-05,-1.7900486e-05,0.15,1.480381e-07,1.4819184e-07,3.2314873e-07,1310988,-0.009988896,0.006977826,0.009010652,0.4,4.961526e-05,5.551707e-05,8.580622e-06,197388,0.00057192624,0.0017392793,-0.0017373522,0.5,0.000111448324,0.0015562152,0.0001541879,160,1,0,1,0,1,0
1771685733884000,1771685733884000,1771685733732000,1310988,0.00012978466,-8.65341e-05,-1.482434e-05,0.15,1.4808923e-07,1.4845666e-07,3.3030483e-07,1310988,-0.009987208,0.006981406,0.008996842,0.4,4.9679802e-05,5.558183e-05,8.578284e-06,197388,-0.00021212189,0.002206087,-0.0012510611,0.5,7.0310074e-05,0.0015344162,0.00011455214,160,1,0,1,0,1,0
1771685734884000,1771685734884000,1771685734732000,1310988,0.00016042127,-9.5771604e-05,-1.2991432e-05,0.15,1.4841157e-07,1.4886955e-07,3.3821797e-07,1310988,-0.009984571,0.0069886735,0.0089938445,0.4,4.9751037e-05,5.565319e-05,8.578959e-06,197388,-0.00037082174,0.0021754703,-0.0011065046,0.5,5.167162e-05,0.0015289658,9.667202e-05,160,1,0,1,0,1,0
1771685735884000,1771685735884000,1771685735732000,1310988,0.000188627,-0.0001097292,-1.3167612e-05,0.15,1.4865716e-07,1.4908497e-07,3.4608516e-07,1310988,-0.009980909,0.006996186,0.008983167,0.4,4.982228e-05,5.5724497e-05,8.579726e-06,197388,-0.00017529451,0.0013484928,-0.00091664423,0.5,4.0457664e-05,0.0015219187,8.592967e-05,160,1,0,1,0,1,0
1771685736884000,1771685736884000,1771685736732000,1310988,0.00020734886,-0.00012560158,-1.26487375e-05,0.15,1.4849121e-07,1.4872272e-07,3.538828e-07,1310988,-0.009977761,0.007001,0.008970051,0.4,4.989363e-05,5.579592e-05,8.576814e-06,197388,-7.3088144e-05,0.00063516636,-0.00057027733,0.5,3.3351116e-05,0.0015138383,7.916083e-05,160,1,0,1,0,1,0
1771685737884000,1771685737884000,1771685737732000,1310988,0.00020610377,-0.00013489017,-1.0517698e-05,0.15,1.4855293e-07,1.4856306e-07,3.6161072e-07,1310988,-0.009971501,0.0070006056,0.00882787,0.4,4.996511e-05,5.5867466e-05,8.577583e-06,197388,0.00013336886,0.00040120192,-0.00048960274,0.5,2.8698425e-05,0.0015051357,7.477056e-05,160,1,1,1,1,1,0
1771685738884000,1771685738884000,1771685738732000,1310988,0.00019169904,-0.0001338466,-1.0164632e-05,0.15,1.4797922e-07,1.4787773e-07,3.6920773e-07,1310988,-0.009964436,0.0070087616,0.008646249,0.4,5.003375e-05,5.5935496e-05,8.578297e-06,197388,0.00027471615,0.00037683765,-0.00047995037,0.5,2.5012465e-05,0.0014965879,7.130547e-05,160,1,1,1,1,1,0
1771685739884000,1771685739884000,1771685739732000,1310988,0.00016527521,-0.00011803939,-7.984027e-06,0.15,1.4817051e-07,1.4810176e-07,3.766686e-07,1310988,-0.009962018,0.00701356,0.008659688,0.4,5.0105064e-05,5.6006822e-05,8.57906e-06,197388,0.0003995149,0.0006782612,-0.00039584815,0.5,2.2188611e-05,0.0014779022,6.86725e-05,160,1,1,1,1,1,0
1771685740884000,1771685740884000,1771685740732000,1310988,0.00014213711,-9.299509e-05,-4.5684947e-06,0.15,1.4859735e-07,1.4875951e-07,3.8397238e-07,1310988,-0.009964322,0.007010008,0.008662695,0.4,5.017661e-05,5.6078457e-05,8.579845e-06,197388,0.00043728706,0.0011889617,-0.0005004252,0.5,1.9949033e-05,0.0014361232,6.660602e-05,160,1,1,1,1,1,0
1771685741884000,1771685741884000,1771685741732000,1310988,0.00012317834,-6.2476945e-05,-3.181304e-06,0.15,1.4872174e-07,1.4899958e-07,3.911586e-07,1310988,-0.009971346,0.0070043528,0.008665406,0.4,5.024775e-05,5.6149605e-05,8.576946e-06,197388,0.00049155403,0.0012915357,-0.00036464597,0.5,1.8256069e-05,0.0014084872,6.504056e-05,160,1,1,1,1,1,0
1771685742884000,1771685742884000,1771685742732000,1310988,0.0001080335,-3.904063e-05,-4.7237645e-06,0.15,1.491944e-07,1.4926688e-07,3.980842e-07,1310988,-0.009977422,0.006999038,0.008651677,0.4,5.0318853e-05,5.622071e-05,8.577716e-06,197388,0.00038627186,0.00078161556,-0.00030538582,0.5,1.6784372e-05,0.0013957847,6.3653715e-05,160,1,1,1,1,1,0
1771685743884000,1771685743884000,1771685743732000,1310988,9.200004e-05,-3.1277665e-05,-4.2035163e-06,0.15,1.4949553e-07,1.4932904e-07,4.0476777e-07,1310988,-0.009977794,0.0069943415,0.008627457,0.4,5.0390074e-05,5.629196e-05,8.5784295e-06,197388,0.00036602558,0.0004030106,-0.00034255127,0.5,1.5562848e-05,0.0013901759,6.249401e-05,160,1,1,1,1,1,0
1771685744884000,1771685744884000,1771685744732000,1310988,8.015935e-05,-3.1619198e-05,-8.94953e-06,0.15,1.4944114e-07,1.4932426e-07,4.112779e-07,1310988,-0.009975945,0.0069917687,0.008592148,0.4,5.0461465e-05,5.636344e-05,8.579199e-06,197388,0.00036283064,0.0006472294,-0.00039167775,0.5,1.4586428e-05,0.0013804235,6.156986e-05,160,1,1,1,1,1,0
1771685745884000,1771685745884000,1771685745732000,1310988,6.997797e-05,-3.4567838e-05,-5.1306433e-06,0.15,1.4890038e-07,1.4888373e-07,4.1737889e-07,1310988,-0.0099744955,0.0069903256,0.008559385,0.4,5.0533068e-05,5.6435136e-05,8.5763e-06,197388,0.000414616,0.0012577521,-0.00027851888,0.5,1.3683983e-05,0.0013576562,6.0714967e-05,160,1,1,1,1,1,0
1771685746884000,1771685746884000,1771685746732000,1310988,4.887799e-05,-2.7533102e-05,-3.6383944e-06,0.15,1.4895954e-07,1.4892345e-07,4.2316728e-07,1310988,-0.009973816,0.006988536,0.008525108,0.4,5.060477e-05,5.6506964e-05,8.577085e-06,197388,0.0003842999,0.0018488986,-0.00027729323,0.5,1.2902234e-05,0.0013441687,5.9973245e-05,160,1,1,1,1,1,0
1771685747884000,1771685747884000,1771685747732000,1310988,2.8515016e-05,-1.5182527e-05,-4.753897e-06,0.15,1.4908304e-07,1.490417e-07,4.2880845e-07,1310988,-0.009971916,0.006986929,0.008479452,0.4,5.0676597e-05,5.6578814e-05,8.577784e-06,197388,0.00043497607,0.0019208991,-0.00042935388,0.5,1.2256713e-05,0.0013430965,5.9364174e-05,160,1,1,1,1,1,0
1771685748884000,1771685748884000,1771685748732000,1310988,1.09287075e-05,-4.480845e-06,-1.3351022e-06,0.15,1.491871e-07,1.4914993e-07,4.3394002e-07,1310988,-0.00996999,0.006985351,0.008423371,0.4,5.0748447e-05,5.6650664e-05,8.578569e-06,197388,0.00045069607,0.0019341361,-0.00043125747,0.5,1.164696e-05,0.0013423355,5.8785536e-05,160,1,1,1,1,1,0
1771685749884000,1771685749884000,1771685749732000,1310988,-4.834262e-06,2.066809e-05,-1.8694961e-06,0.15,1.488859e-07,1.4887165e-07,4.3869673e-07,1310988,-0.009967199,0.006983755,0.0083523225,0.4,5.0820297e-05,5.6722514e-05,8.575677e-06,197388,0.00046750522,0.0019312538,-0.00046660722,0.5,1.1100993e-05,0.0013398505,5.8270623e-05,160,1,1,1,1,1,0
1771685750884000,1771685750884000,1771685750732000,1310988,-2.2103462e-05,4.3480755e-05,1.8750272e-06,0.15,1.4901505e-07,1.4899001e-07,4.4306503e-07,1310988,-0.009964245,0.006982579,0.008280569,0.4,5.0892075e-05,5.6794364e-05,8.576455e-06,197388,0.00044977362,0.0017550499,-0.00047702002,0.5,1.0613659e-05,0.0013359956,5.780961e-05,160,1,1,1,1,1,0
1771685751884000,1771685751884000,1771685751732000,1310988,-3.7211747e-05,6.3141946e-05,-1.7007826e-06,0.15,1.491971e-07,1.4910906e-07,4.4730422e-07,1310988,-0.009961351,0.006982351,0.008222798,0.4,5.0963805e-05,5.6866214e-05,8.577178e-06,197388,0.000472683,0.0014165269,-0.0004858203,0.5,1.0203268e-05,0.0013323198,5.742059e-05,160,1,1,1,1,1,0
1771685752884000,1771685752884000,1771685752732000,1310988,-5.0733168e-05,6.767688e-05,-2.061581e-06,0.15,1.493965e-07,1.4921321e-07,4.5086722e-07,1310988,-0.0099594975,0.006982427,0.00816397,0.4,5.1035575e-05,5.6938065e-05,8.577956e-06,197388,0.00039053487,0.0011603952,-0.0004872055,0.5,9.804547e-06,0.001328591,5.7043173e-05,160,1,1,1,1,1,0
1771685753884000,1771685753884000,1771685753732000,1310988,-6.7968525e-05,6.4676125e-05,-3.3439924e-06,0.15,1.494686e-07,1.493059e-07,4.539377e-07,1310988,-0.009957466,0.006982738,0.008111139,0.4,5.1107356e-05,5.7009915e-05,8.5787515e-06,197388,0.00043484956,0.0012565084,-0.00045587664,0.5,9.441823e-06,0.0013263033,5.6700283e-05,160,1,1,1,1,1,0
1771685754884000,1771685754884000,1771685754732000,1310988,-8.205008e-05,4.984333e-05,-1.3409199e-05,0.15,1.4902294e-07,1.4896501e-07,4.5679982e-07,1310988,-0.00995572,0.0069833216,0.008038401,0.4,5.1179133e-05,5.7081765e-05,8.575871e-06,197388,0.00040873513,0.0021202234,-0.00045884497,0.5,9.128656e-06,0.0013074216,5.6406898e-05,160,1,1,1,1,1,0
1771685755604000,1771685755604000,1771685755452000,1310988,-9.5952106e-05,3.4068806e-05,-1.5699754e-05,0.15,1.4897671e-07,1.488762e-07,4.5823055e-07,1310988,-0.009954299,0.006983082,0.007985282,0.4,5.1230814e-05,5.7133497e-05,8.5752445e-06,197388,0.0004215048,0.0031217793,-0.00048151493,0.5,8.899279e-06,0.0012913661,5.6192897e-05,160,1,1,1,1,1,0
1771685756604000,1771685756604000,1771685756452000,1310988,-0.00012111207,1.5908952e-05,-3.2270389e-06,0.15,1.4920475e-07,1.4896382e-07,4.599424e-07,1310988,-0.009952209,0.0069818697,0.007917505,0.4,5.1302595e-05,5.7205332e-05,8.576031e-06,197388,0.00045092098,0.003967163,-0.0004939434,0.5,8.609705e-06,0.0012801216,5.5921424e-05,160,1,1,1,1,1,0
1771685757604000,1771685757604000,1771685757452000,1310988,-0.00014640136,1.3032017e-05,-1.3310517e-06,0.15,1.4935692e-07,1.4910619e-07,4.6169083e-07,1310988,-0.009949816,0.0069816853,0.007851167,0.4,5.1374376e-05,5.727713e-05,8.576762e-06,197388,0.0004884709,0.0040776995,-0.00051253865,0.5,8.358718e-06,0.0012766718,5.5687513e-05,160,1,1,1,1,1,0
1771685758604000,1771685758604000,1771685758452000,1310988,-0.00016962337,2.6694572e-05,-5.7099405e-06,0.15,1.4941091e-07,1.492635e-07,4.6258413e-07,1310988,-0.0099474,0.0069816057,0.007777934,0.4,5.144618e-05,5.7348927e-05,8.577556e-06,197388,0.0004971846,0.0041983393,-0.00047424575,0.5,8.109142e-06,0.0012728336,5.54556e-05,160,1,1,1,1,1,0
1771685759604000,1771685759604000,1771685759452000,1310988,-0.00017885378,3.9650742e-05,7.403854e-07,0.15,1.4947412e-07,1.4946123e-07,4.630691e-07,1310988,-0.0099469,0.006981052,0.007772927,0.4,5.151792e-05,5.7420646e-05,8.578368e-06,197388,0.000501544,0.004099469,-0.00051626674,0.5,7.878561e-06,0.0012661178,5.5240853e-05,160,1,1,1,1,1,0
1771685760604000,1771685760604000,1771685760452000,1310988,-0.00017608317,5.4689084e-05,1.1570756e-06,0.15,1.4968296e-07,1.496206e-07,4.631503e-07,1310988,-0.009957143,0.0069848243,0.007909898,0.4,5.158727e-05,5.7489604e-05,8.575496e-06,197388,0.0005453302,0.0038570066,-0.00052283815,0.5,7.670065e-06,0.0012518528,5.5041204e-05,160,1,1,1,1,1,0
1771685761604000,1771685761604000,1771685761452000,1310988,-0.00016935579,6.13494e-05,7.631021e-06,0.15,1.5023984e-07,1.5010262e-07,4.6336274e-07,1310988,-0.009964224,0.0069901366,0.007970122,0.4,5.1655574e-05,5.7557376e-05,8.576291e-06,197388,0.0005168947,0.00377067,-0.0005327451,0.5,7.4912505e-06,0.0012384969,5.4867054e-05,160,1,1,1,1,1,0
1771685762604000,1771685762604000,1771685762452000,1310988,-0.00016160223,5.6337885e-05,1.21783805e-05,0.15,1.5039367e-07,1.5027149e-07,4.6259845e-07,1310988,-0.009962353,0.0069941743,0.007943379,0.4,5.1725663e-05,5.7627458e-05,8.577032e-06,197388,0.00050119584,0.0039492534,-0.00053807895,0.5,7.3130827e-06,0.0012322739,5.4692548e-05,160,1,1,1,1,1,0
1771685763604000,1771685763604000,1771685763452000,1310988,-0.0001602253,4.5956585e-05,1.651306e-05,0.15,1.5023915e-07,1.5019329e-07,4.6136654e-07,1310988,-0.009959638,0.0069941645,0.0078720655,0.4,5.1797022e-05,5.7699068e-05,8.5778265e-06,197388,0.00050982425,0.0041108364,-0.0005093063,0.5,7.1459262e-06,0.0012287964,5.452912e-05,160,1,1,1,1,1,0
1771685764484000,1771685764484000,1771685764332000,1310988,-0.00015624211,0.00012431163,2.3236344e-05,0.15,1.5092637e-07,1.4993795e-07,4.5991078e-07,1310988,-0.009931602,0.006997494,0.0077702496,0.4,5.1858504e-05,5.7761798e-05,8.577527e-06,197388,0.00046968053,0.0030983104,-0.0004508377,0.5,6.9257158e-06,0.0008328312,5.4046006e-05,160,1,1,1,1,1,0
1771685764652000,1771685764652000,1771685764500000,1310988,-0.00015508357,0.0001790512,2.3893574e-05,0.15,1.5200777e-07,1.4954028e-07,4.5944668e-07,1310988,-0.009907323,0.0070114643,0.0077435854,0.4,5.186957e-05,5.777372e-05,8.574762e-06,197388,0.00043900355,0.0016894864,-0.00044250942,0.5,6.8421004e-06,0.00045432313,5.382099e-05,160,1,1,1,1,1,0
1771685764860000,1771685764860000,1771685764708000,1310988,-0.00015524024,0.00023234756,2.9970864e-05,0.15,1.5341008e-07,1.494579e-07,4.5891497e-07,1310988,-0.009880994,0.0070382934,0.0077171996,0.4,5.1882733e-05,5.778823e-05,8.574835e-06,197388,0.00040244157,0.00055680185,-0.00045571,0.5,6.774487e-06,0.00023490995,5.3453863e-05,160,1,1,1,1,1,0
1771685765860000,1771685765860000,1771685765708000,1310988,-0.0001598032,0.00033305495,2.9402476e-05,0.15,1.5966988e-07,1.493416e-07,4.5834105e-07,1310988,-0.0098209055,0.007149875,0.0075652106,0.4,5.1926178e-05,5.7824203e-05,8.576122e-06,197388,0.0002012384,0.00018806577,-0.0007288806,0.5,6.582579e-06,4.215274e-05,5.2039333e-05,160,1,1,1,1,1,0
1771685766580000,1771685766580000,1771685766428000,1310988,-0.00017324006,0.00016854526,2.0725478e-05,0.15,1.6388387e-07,1.4952838e-07,4.5980744e-07,1310988,-0.010241044,0.0061403625,0.007527088,0.4,5.184095e-05,5.7688787e-05,8.575917e-06,197388,0.0003747053,0.000952801,-0.0005778548,0.5,6.440582e-06,2.9481287e-05,5.1841052e-05,160,1,1,1,1,1,0
1771685766996000,1771685766996000,1771685766844000,1310988,-0.00018684845,5.7117624e-05,7.6164024e-06,0.15,1.6431002e-07,1.5002327e-07,4.6069727e-07,1310988,-0.010747983,0.00519757,0.007513523,0.4,5.1621577e-05,5.7441768e-05,8.576331e-06,197388,0.00043570873,0.0012242759,-0.00049436296,0.5,6.317532e-06,2.5789775e-05,5.1725252e-05,160,1,1,1,1,1,0
1771685767460000,1771685767460000,1771685767308000,1310988,-0.00020673774,-2.7029686e-05,-3.4777197e-06,0.15,1.631905e-07,1.5094112e-07,4.619574e-07,1310988,-0.011422416,0.0043918993,0.0074851876,0.4,5.119293e-05,5.6940684e-05,8.576646e-06,197388,0.00048695545,0.0013264633,-0.00047153857,0.5,6.1985065e-06,2.284692e-05,5.1645926e-05,160,1,1,1,1,1,0
1771685768460000,1771685768460000,1771685768308000,1310988,-0.00022753561,-7.068929e-05,-2.4200472e-05,0.15,1.614487e-07,1.5453502e-07,4.643041e-07,1310988,-0.011968728,0.00410645,0.007410551,0.4,4.9893082e-05,5.5388737e-05,8.578878e-06,197388,0.0004970246,0.0011201581,-0.00046655384,0.5,5.8890605e-06,1.7003014e-05,5.151777e-05,160,1,1,1,1,1,0
1771685769460000,1771685769460000,1771685769308000,1310988,-0.0002001884,-6.531564e-05,-3.210744e-05,0.15,1.6503705e-07,1.6020815e-07,4.6922852e-07,1310988,-0.011165477,0.0041242316,0.0073376545,0.4,4.8443344e-05,5.3876473e-05,8.580911e-06,197388,0.00046779268,0.0008989071,-0.0004333162,0.5,5.5972423e-06,1.3645786e-05,5.1359522e-05,160,1,1,1,1,1,0
1771685770460000,1771685770460000,1771685770308000,1310988,-0.00017970674,-7.157494e-05,-3.8752398e-05,0.15,1.7074852e-07,1.6655095e-07,4.7614338e-07,1310988,-0.010548219,0.0040840236,0.0072661466,0.4,4.72024e-05,5.262167e-05,8.582708e-06,197388,0.00052401994,0.00078357226,-0.0004103117,0.5,5.3563836e-06,1.1771451e-05,5.121685e-05,160,1,1,1,1,1,0
1771685771460000,1771685771460000,1771685771308000,1310988,-0.00017211688,-8.6418666e-05,-3.9003928e-05,0.15,1.7576232e-07,1.7184205e-07,4.836216e-07,1310988,-0.010330721,0.0039981306,0.0072124815,0.4,4.636826e-05,5.1785104e-05,8.5842275e-06,197388,0.0004939994,0.0006669479,-0.0003674813,0.5,5.1270745e-06,1.0429721e-05,5.1089344e-05,160,1,1,1,1,1,0
1771685772460000,1771685772460000,1771685772308000,1310988,-0.00015231303,-0.00010132538,-4.02287e-05,0.15,1.7858699e-07,1.7478378e-07,4.9118955e-07,1310988,-0.010214477,0.0040593697,0.0071621635,0.4,4.590218e-05,5.1328865e-05,8.581827e-06,197388,0.0004471874,0.00047933243,-0.00037825888,0.5,4.9211794e-06,9.480121e-06,5.0979666e-05,160,1,1,1,1,1,0
1771685773460000,1771685773460000,1771685773308000,1310988,-0.00013095068,-0.00011274903,-4.2798267e-05,0.15,1.793897e-07,1.7571189e-07,4.987033e-07,1310988,-0.010190576,0.0041603083,0.0071066427,0.4,4.572848e-05,5.1168423e-05,8.582875e-06,197388,0.00039846203,0.00038639648,-0.00036294313,0.5,4.734603e-06,8.783387e-06,5.0880106e-05,160,1,1,1,1,1,0
1771685774460000,1771685774460000,1771685774308000,1310988,-0.00011835429,-0.0001241997,-4.566802e-05,0.15,1.7850424e-07,1.7495802e-07,5.060496e-07,1310988,-0.01020126,0.0042218505,0.007071093,0.4,4.5689452e-05,5.1144267e-05,8.583733e-06,197388,0.00039181422,0.0003879906,-0.0003569297,0.5,4.5748893e-06,8.28773e-06,5.0793467e-05,160,1,1,1,1,1,0
1771685775460000,1771685775460000,1771685775308000,1310988,-0.00010804348,-0.00013621486,-4.4573375e-05,0.15,1.7645868e-07,1.7314836e-07,5.1313344e-07,1310988,-0.010202691,0.004263394,0.0070349528,0.4,4.570238e-05,5.117245e-05,8.584561e-06,197388,0.0004154795,0.00031156436,-0.00033713196,0.5,4.4177837e-06,7.876673e-06,5.070228e-05,160,1,1,1,1,1,1
1771685776460000,1771685776460000,1771685776308000,1310988,-9.794178e-05,-0.00014091092,-4.426211e-05,0.15,1.733089e-07,1.7036196e-07,5.199999e-07,1310988,-0.010225596,0.004292055,0.0069824676,0.4,4.5727193e-05,5.120971e-05,8.581687e-06,197388,0.0004586983,0.0002814907,-0.00033607817,0.5,4.273062e-06,7.556438e-06,5.0614002e-05,160,1,1,1,1,1,1
1771685777460000,1771685777460000,1771685777308000,1310988,-7.759002e-05,-0.00012866965,-3.784183e-05,0.15,1.7061222e-07,1.6804775e-07,5.2665064e-07,1310988,-0.010257256,0.0042971685,0.0069530453,0.4,4.5754547e-05,5.124762e-05,8.582485e-06,197388,0.00045270048,0.00018693779,-0.00030963126,0.5,4.1480926e-06,7.319877e-06,5.053731e-05,160,1,1,1,1,1,1
1771685778460000,1771685778460000,1771685778308000,1310988,-5.7988927e-05,-0.00010787954,-3.2032684e-05,0.15,1.680662e-07,1.6584136e-07,5.3275795e-07,1310988,-0.010294519,0.0042777676,0.0069118435,0.4,4.577952e-05,5.1284045e-05,8.5832e-06,197388,0.00042942067,0.00012966644,-0.00028935383,0.5,4.024227e-06,7.1189293e-06,5.046102e-05,160,1,1,1,1,1,1
1771685779460000,1771685779460000,1771685779308000,1310988,-4.7212074e-05,-8.733782e-05,-2.1914017e-05,0.15,1.6581234e-07,1.6385128e-07,5.383122e-07,1310988,-0.010321829,0.004254665,0.006866156,0.4,4.580492e-05,5.132078e-05,8.584003e-06,197388,0.0004679415,5.7283083e-05,-0.00032485143,0.5,3.9093684e-06,6.9608345e-06,5.0389615e-05,160,1,1,1,1,1,1
1771685780460000,1771685780460000,1771685780308000,1310988,-4.8168276e-05,-8.919954e-05,-2.3363591e-05,0.15,1.6335346e-07,1.6161621e-07,5.4330627e-07,1310988,-0.010327454,0.0042626103,0.006806908,0.4,4.5831337e-05,5.1355673e-05,8.581141e-06,197388,0.0004958893,6.990902e-05,-0.00031597755,0.5,3.8025025e-06,6.8370073e-06,5.0319908e-05,160,1,1,1,1,1,1
1771685781460000,1771685781460000,1771685781308000,1310988,-5.1605595e-05,-0.0001053003,-2.1829253e-05,0.15,1.6163249e-07,1.6012348e-07,5.4808726e-07,1310988,-0.010338786,0.0042944523,0.0067725163,0.4,4.586361e-05,5.1395375e-05,8.581945e-06,197388,0.0005023528,5.8559082e-05,-0.00033490447,0.5,3.7094196e-06,6.7457404e-06,5.025626e-05,160,1,1,1,1,1,1
