timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771685725408000,1771685725408000,1771685725408000,0.0,0.0,-0.001,39
1771685725412000,1771685725412000,1771685725412000,0.0,0.0,-0.001,39
1771685725416000,1771685725416000,1771685725416000,0.0,0.0,-0.001,39
1771685725420000,1771685725420000,1771685725420000,0.0,0.0,-0.001,39
1771685725424000,1771685725424000,1771685725424000,0.0,0.0,-0.001,39
1771685725428000,1771685725428000,1771685725428000,0.0,0.0,-0.001,39
1771685725432000,1771685725432000,1771685725432000,0.0,0.0,-0.001,39
1771685725436000,1771685725436000,1771685725436000,0.0,0.0,-0.001,39
1771685725440000,1771685725440000,1771685725440000,0.0,0.0,-0.001,39
1771685725444000,1771685725444000,1771685725444000,0.0,0.0,-0.001,39
1771685725448000,1771685725448000,1771685725448000,0.0,0.0,-0.001,39
1771685725452000,1771685725452000,1771685725452000,0.0,0.0,-0.001,39
1771685725456000,1771685725456000,1771685725456000,0.0,0.0,-0.001,39
1771685725460000,1771685725460000,1771685725460000,0.0,0.0,-0.001,39
1771685725464000,1771685725464000,1771685725464000,0.0,0.0,-0.001,39
1771685725468000,1771685725468000,1771685725468000,0.0,0.0,-0.001,39
1771685725472000,1771685725472000,1771685725472000,0.0,0.0,-0.001,39
1771685725476000,1771685725476000,1771685725476000,0.0,0.0,-0.001,39
1771685725480000,1771685725480000,1771685725480000,0.0,0.0,-0.001,39
1771685725484000,1771685725484000,1771685725484000,0.0,0.0,-0.001,39
1771685725488000,1771685725488000,1771685725488000,0.0,0.0,-0.001,39
1771685725492000,1771685725492000,1771685725492000,0.0,0.0,-0.001,39
1771685725496000,1771685725496000,1771685725496000,0.0,0.0,-0.001,39
1771685725500000,1771685725500000,1771685725500000,0.0,0.0,-0.001,39
1771685725504000,1771685725504000,1771685725504000,0.0,0.0,-0.001,39
1771685725508000,1771685725508000,1771685725508000,0.0,0.0,-0.001,39
1771685725512000,1771685725512000,1771685725512000,0.0,0.0,-0.001,39
1771685725516000,1771685725516000,1771685725516000,0.0,0.0,-0.001,39
1771685725520000,1771685725520000,1771685725520000,0.0,0.0,-0.001,39
1771685725524000,1771685725524000,1771685725524000,0.0,0.0,-0.001,39
1771685725528000,1771685725528000,1771685725528000,0.0,0.0,-0.001,39
1771685725532000,1771685725532000,1771685725532000,0.0,0.0,-0.001,39
1771685725536000,1771685725536000,1771685725536000,0.0,0.0,-0.001,39
1771685725540000,1771685725540000,1771685725540000,0.0,0.0,-0.001,39
1771685725544000,1771685725544000,1771685725544000,0.0,0.0,-0.001,39
1771685725548000,1771685725548000,1771685725548000,0.0,0.0,-0.001,39
1771685725552000,1771685725552000,1771685725552000,0.0,0.0,-0.001,39
1771685725556000,1771685725556000,1771685725556000,0.0,0.0,-0.001,39
1771685725560000,1771685725560000,1771685725560000,0.0,0.0,-0.001,39
1771685725564000,1771685725564000,1771685725564000,0.0,0.0,-0.001,39
1771685725568000,1771685725568000,1771685725568000,0.0,0.0,-0.001,39
1771685725572000,1771685725572000,1771685725572000,0.0,0.0,-0.001,39
