timestamp,pub_timestamp,device_id_primary,device_ids[0],device_ids[1],device_ids[2],device_ids[3],inconsistency[0],inconsistency[1],inconsistency[2],inconsistency[3],publisher_id,healthy[0],healthy[1],healthy[2],healthy[3],priority[0],priority[1],priority[2],priority[3],enabled[0],enabled[1],enabled[2],enabled[3],external[0],external[1],external[2],external[3]
1771685772996000,1771685772996000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773000000,1771685773000000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773004000,1771685773004000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773008000,1771685773008000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773012000,1771685773012000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773016000,1771685773016000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773020000,1771685773020000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773024000,1771685773024000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773028000,1771685773028000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773032000,1771685773032000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773036000,1771685773036000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773040000,1771685773040000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773044000,1771685773044000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773048000,1771685773048000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773052000,1771685773052000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773056000,1771685773056000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773060000,1771685773060000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773064000,1771685773064000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773068000,1771685773068000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773072000,1771685773072000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773076000,1771685773076000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773080000,1771685773080000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773084000,1771685773084000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773088000,1771685773088000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773092000,1771685773092000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773096000,1771685773096000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773100000,1771685773100000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773104000,1771685773104000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773108000,1771685773108000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773112000,1771685773112000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773116000,1771685773116000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773120000,1771685773120000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773124000,1771685773124000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
1771685773128000,1771685773128000,197388,197388,0,0,0,0.0,nan,nan,nan,126,1,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0
