timestamp,pub_timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],publisher_id,calibration_count
1771685738488000,1771685738488000,1771685738424000,197388,0.21540959,0.0035560168,0.42982,126,0
1771685738492000,1771685738492000,1771685738492000,197388,0.21395421,0.0013143644,0.42709216,126,0
1771685738624000,1771685738624000,1771685738560000,197388,0.21539454,0.0025433705,0.430639,126,0
1771685738628000,1771685738628000,1771685738628000,197388,0.21575832,-0.0015074871,0.42491004,126,0
1771685738760000,1771685738760000,1771685738696000,197388,0.21361174,0.00096055405,0.42860192,126,0
1771685738764000,1771685738764000,1771685738764000,197388,0.21620439,0.0023101256,0.43388677,126,0
1771685738896000,1771685738896000,1771685738832000,197388,0.21429756,0.0016047758,0.43150365,126,0
1771685738900000,1771685738900000,1771685738900000,197388,0.20641527,-0.002376367,0.43288442,126,0
1771685739032000,1771685739032000,1771685738968000,197388,0.21373937,0.0026500134,0.4293009,126,0
1771685739036000,1771685739036000,1771685739036000,197388,0.21510458,0.0036860171,0.42924437,126,0
1771685739168000,1771685739168000,1771685739104000,197388,0.21513893,0.0017399949,0.43137553,126,0
1771685739172000,1771685739172000,1771685739172000,197388,0.21687607,0.006970666,0.43339795,126,0
1771685739304000,1771685739304000,1771685739240000,197388,0.21368492,-0.00021227369,0.43022808,126,0
1771685739308000,1771685739308000,1771685739308000,197388,0.21393806,0.0057161623,0.43534684,126,0
1771685739440000,1771685739440000,1771685739376000,197388,0.21420462,0.0005505825,0.43070936,126,0
1771685739444000,1771685739444000,1771685739444000,197388,0.21806021,0.012717627,0.43274623,126,0
1771685739576000,1771685739576000,1771685739512000,197388,0.21383928,2.4306193e-05,0.4303451,126,0
1771685739580000,1771685739580000,1771685739580000,197388,0.21945249,0.007191933,0.42871448,126,0
1771685739712000,1771685739712000,1771685739648000,197388,0.21208495,8.291561e-05,0.4300216,126,0
1771685739716000,1771685739716000,1771685739716000,197388,0.21554507,-0.0056001893,0.42773435,126,0
1771685739848000,1771685739848000,1771685739784000,197388,0.21348776,0.0020615442,0.4295756,126,0
1771685739852000,1771685739852000,1771685739852000,197388,0.21425234,0.0063988185,0.43132612,126,0
1771685739984000,1771685739984000,1771685739920000,197388,0.21350229,0.0010232276,0.43130663,126,0
1771685739988000,1771685739988000,1771685739988000,197388,0.21743402,-0.00043106335,0.42075697,126,0
1771685740120000,1771685740120000,1771685740056000,197388,0.2139619,0.00093358,0.42976883,126,0
1771685740124000,1771685740124000,1771685740124000,197388,0.22107041,0.00419037,0.42983815,126,0
1771685740256000,1771685740256000,1771685740192000,197388,0.21164688,0.002382901,0.43128908,126,0
1771685740260000,1771685740260000,1771685740260000,197388,0.20945194,0.0107369665,0.43129024,126,0
1771685740392000,1771685740392000,1771685740328000,197388,0.21338129,0.0009815553,0.43188983,126,0
1771685740396000,1771685740396000,1771685740396000,197388,0.21603148,0.010082856,0.4337911,126,0
1771685740528000,1771685740528000,1771685740464000,197388,0.2132038,0.003053379,0.42863297,126,0
1771685740532000,1771685740532000,1771685740532000,197388,0.21427335,0.0059792707,0.42737305,126,0
1771685740664000,1771685740664000,1771685740600000,197388,0.21435459,0.002783796,0.43182328,126,0
1771685740668000,1771685740668000,1771685740668000,197388,0.2116587,0.0029124618,0.42520055,126,0
1771685740800000,1771685740800000,1771685740736000,197388,0.21219255,-0.00038925407,0.42951348,126,0
1771685740804000,1771685740804000,1771685740804000,197388,0.20664978,0.006539647,0.4333225,126,0
1771685740936000,1771685740936000,1771685740872000,197388,0.21276207,0.0027806994,0.43027624,126,0
1771685740940000,1771685740940000,1771685740940000,197388,0.22277643,0.0083977375,0.4267024,126,0
1771685741072000,1771685741072000,1771685741008000,197388,0.21307963,0.0034749315,0.42920902,126,0
1771685741076000,1771685741076000,1771685741076000,197388,0.22347425,-0.0071173613,0.43226093,126,0
1771685741208000,1771685741208000,1771685741144000,197388,0.2145252,0.0044955877,0.43018332,126,0
1771685741212000,1771685741212000,1771685741212000,197388,0.21768652,-7.003897e-05,0.43562418,126,0
1771685741344000,1771685741344000,1771685741280000,197388,0.2123523,0.0044458094,0.43079835,126,0
1771685741348000,1771685741348000,1771685741348000,197388,0.21583554,0.01364459,0.4346935,126,0
1771685741480000,1771685741480000,1771685741416000,197388,0.21423808,0.0035945026,0.42989552,126,0
