timestamp,pub_timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags,publisher_id
1771685725472000,1771685725472000,1771685725472000,0.00041071195,0.0010582814,0.00023020516,0.0023008012,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725476000,1771685725476000,1771685725476000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725480000,1771685725480000,1771685725480000,0.0,0.0019999994,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725484000,1771685725484000,1771685725484000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725488000,1771685725488000,1771685725488000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725492000,1771685725492000,1771685725492000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725496000,1771685725496000,1771685725496000,0.0,0.0019999999,9.2191854e-05,0.001907808,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725500000,1771685725500000,1771685725500000,0.0,0.0019999996,0.0007782297,0.0012217702,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725504000,1771685725504000,1771685725504000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725508000,1771685725508000,1771685725508000,0.0,0.0019999994,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725512000,1771685725512000,1771685725512000,0.0,0.0020000003,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725516000,1771685725516000,1771685725516000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725520000,1771685725520000,1771685725520000,0.0,0.0019999996,8.143886e-05,0.001918561,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725524000,1771685725524000,1771685725524000,0.0,0.0019999999,0.0018700684,0.00012993172,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725528000,1771685725528000,1771685725528000,0.0,0.0019999996,0.0019280904,7.19096e-05,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725532000,1771685725532000,1771685725532000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725540000,1771685725540000,1771685725540000,0.00031102842,0.0009939959,0.0016546162,0.0010403593,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725544000,1771685725544000,1771685725544000,0.002,0.0,0.0013025062,0.00069749355,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725548000,1771685725548000,1771685725548000,0.00053148,0.00081180566,0.0002847027,0.0023720113,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725552000,1771685725552000,1771685725552000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725556000,1771685725556000,1771685725556000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725560000,1771685725560000,1771685725560000,0.0,0.0019999996,2.3283064e-10,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725564000,1771685725564000,1771685725564000,0.0,0.002,0.0,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725568000,1771685725568000,1771685725568000,0.0,0.002,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725572000,1771685725572000,1771685725572000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725576000,1771685725576000,1771685725576000,0.0,0.0020000003,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725580000,1771685725580000,1771685725580000,0.0,0.0020000006,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725584000,1771685725584000,1771685725584000,0.00014302778,0.002081417,0.0006099934,0.0011655615,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725588000,1771685725588000,1771685725588000,0.002159287,0.00020813518,0.00044064684,0.0011919306,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725592000,1771685725592000,1771685725592000,0.0012947158,0.0011372983,0.0012159599,0.00035202576,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725596000,1771685725596000,1771685725596000,5.820766e-11,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
1771685725600000,1771685725600000,1771685725600000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0,27
