timestamp,pub_timestamp,latitude,longitude,time_inside,acceptance_radius,loiter_radius,yaw,altitude,sequence_current,nav_cmd,publisher_id,frame,origin,loiter_exit_xtrack,force_heading,altitude_is_relative,autocontinue,vtol_back_transition
1771685326432000,1771685326432000,47.397743,8.545594,0.0,0.0,0.0,nan,531.0022,0,22,96,0,0,0,0,0,1,0
1771685351684000,1771685351684000,47.39977,8.544516,0.0,0.0,0.0,nan,43.001,0,16,96,0,0,0,0,1,1,0
1771685401524000,1771685401524000,47.399372,8.546663,0.0,2.0,0.0,nan,531.0022,1,16,96,0,0,0,0,0,1,0
1771685437516000,1771685437516000,47.399372,8.546663,0.0,0.0,0.0,nan,0.0,1,21,96,0,0,0,0,1,1,0
1771685437564000,1771685437564000,47.399376,8.5466385,0.0,2.0,80.0,1.8189731,530.9951,0,31,96,1,0,0,0,0,1,0
1771685437620000,1771685437620000,47.397743,8.545594,0.0,2.0,80.0,nan,530.9951,1,16,96,1,0,0,0,0,1,0
1771685480052000,1771685480052000,47.397743,8.545594,0.0,2.0,80.0,0.01636303,488.0012,7,21,96,1,0,0,0,0,1,0
1771685517500000,1771685517500000,47.397743,8.545594,0.0,2.0,80.0,nan,488.0012,8,0,96,1,0,0,0,0,1,0
