timestamp,pub_timestamp,imbalanced_prop_metric,motor_failure_mask,publisher_id,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1771685390440000,1771685390440000,0.00033798697,0,93,0,0,0,0,0,0,0,0
1771685390944000,1771685390944000,0.00044727876,0,93,0,0,0,0,0,0,0,0
1771685391448000,1771685391448000,-0.00012523944,0,93,0,0,0,0,0,0,0,0
1771685391952000,1771685391952000,0.00017292578,0,93,0,0,0,0,0,0,0,0
1771685392456000,1771685392456000,0.0001557061,0,93,0,0,0,0,0,0,0,0
1771685392960000,1771685392960000,0.0004202982,0,93,0,0,0,0,0,0,0,0
1771685393464000,1771685393464000,0.00015737554,0,93,0,0,0,0,0,0,0,0
1771685393968000,1771685393968000,-0.00012210828,0,93,0,0,0,0,0,0,0,0
1771685394472000,1771685394472000,0.00026159603,0,93,0,0,0,0,0,0,0,0
1771685394976000,1771685394976000,0.00013674138,0,93,0,0,0,0,0,0,0,0
1771685395480000,1771685395480000,0.00013977675,0,93,0,0,0,0,0,0,0,0
1771685395984000,1771685395984000,-0.00055819756,0,93,0,0,0,0,0,0,0,0
1771685396488000,1771685396488000,-0.00040904593,0,93,0,0,0,0,0,0,0,0
1771685396992000,1771685396992000,-0.00066887523,0,93,0,0,0,0,0,0,0,0
1771685397496000,1771685397496000,-0.00041074716,0,93,0,0,0,0,0,0,0,0
1771685398000000,1771685398000000,9.881989e-05,0,93,0,0,0,0,0,0,0,0
1771685398504000,1771685398504000,0.00023218468,0,93,0,0,0,0,0,0,0,0
1771685399008000,1771685399008000,0.0002016983,0,93,0,0,0,0,0,0,0,0
1771685399512000,1771685399512000,-0.00018250076,0,93,0,0,0,0,0,0,0,0
1771685400016000,1771685400016000,0.00016478122,0,93,0,0,0,0,0,0,0,0
1771685400520000,1771685400520000,-0.00027744708,0,93,0,0,0,0,0,0,0,0
1771685401024000,1771685401024000,-0.00088151795,0,93,0,0,0,0,0,0,0,0
1771685401528000,1771685401528000,-0.0007173257,0,93,0,0,0,0,0,0,0,0
1771685401528000,1771685401528000,-0.0007173257,0,93,0,0,0,0,0,0,0,0
1771685402032000,1771685402032000,-0.00058193714,0,93,0,0,0,0,0,0,0,0
1771685402536000,1771685402536000,-0.0017987245,0,93,0,0,0,0,0,0,0,0
1771685403040000,1771685403040000,-0.0012883918,0,93,0,0,0,0,0,0,0,0
1771685403544000,1771685403544000,-0.0013424277,0,93,0,0,0,0,0,0,0,0
1771685404048000,1771685404048000,-0.0012533474,0,93,0,0,0,0,0,0,0,0
1771685404552000,1771685404552000,-0.0010587561,0,93,0,0,0,0,0,0,0,0
1771685405056000,1771685405056000,-0.0010518786,0,93,0,0,0,0,0,0,0,0
1771685405560000,1771685405560000,-0.0010657529,0,93,0,0,0,0,0,0,0,0
1771685406064000,1771685406064000,-0.0008710727,0,93,0,0,0,0,0,0,0,0
1771685406568000,1771685406568000,-0.0006824603,0,93,0,0,0,0,0,0,0,0
1771685407072000,1771685407072000,-0.0010360923,0,93,0,0,0,0,0,0,0,0
1771685407576000,1771685407576000,-0.0009613793,0,93,0,0,0,0,0,0,0,0
1771685408080000,1771685408080000,-0.0006605179,0,93,0,0,0,0,0,0,0,0
1771685408584000,1771685408584000,-0.00063084107,0,93,0,0,0,0,0,0,0,0
1771685409088000,1771685409088000,-0.00020468394,0,93,0,0,0,0,0,0,0,0
1771685409592000,1771685409592000,-0.0008313567,0,93,0,0,0,0,0,0,0,0
1771685410096000,1771685410096000,-0.0009618338,0,93,0,0,0,0,0,0,0,0
1771685410600000,1771685410600000,-0.0013429506,0,93,0,0,0,0,0,0,0,0
1771685411104000,1771685411104000,-0.001540025,0,93,0,0,0,0,0,0,0,0
1771685411608000,1771685411608000,-0.0016976285,0,93,0,0,0,0,0,0,0,0
1771685412112000,1771685412112000,-0.0014778336,0,93,0,0,0,0,0,0,0,0
1771685412616000,1771685412616000,-0.0022307918,0,93,0,0,0,0,0,0,0,0
1771685413120000,1771685413120000,-0.0020179634,0,93,0,0,0,0,0,0,0,0
1771685413624000,1771685413624000,-0.0015495584,0,93,0,0,0,0,0,0,0,0
1771685414128000,1771685414128000,-0.0016744165,0,93,0,0,0,0,0,0,0,0
1771685414632000,1771685414632000,-0.0020055783,0,93,0,0,0,0,0,0,0,0
1771685415136000,1771685415136000,-0.002045735,0,93,0,0,0,0,0,0,0,0
1771685415640000,1771685415640000,-0.0018170122,0,93,0,0,0,0,0,0,0,0
1771685416144000,1771685416144000,-0.0012415051,0,93,0,0,0,0,0,0,0,0
1771685416648000,1771685416648000,-0.0011279002,0,93,0,0,0,0,0,0,0,0
1771685417152000,1771685417152000,-0.0011856384,0,93,0,0,0,0,0,0,0,0
1771685417656000,1771685417656000,-0.0011029047,0,93,0,0,0,0,0,0,0,0
1771685418160000,1771685418160000,-0.00077680306,0,93,0,0,0,0,0,0,0,0
1771685418664000,1771685418664000,-0.0016688802,0,93,0,0,0,0,0,0,0,0
1771685419168000,1771685419168000,-0.0012689565,0,93,0,0,0,0,0,0,0,0
1771685419672000,1771685419672000,-0.00045885998,0,93,0,0,0,0,0,0,0,0
1771685420176000,1771685420176000,-0.00072076585,0,93,0,0,0,0,0,0,0,0
1771685420680000,1771685420680000,-0.0003758696,0,93,0,0,0,0,0,0,0,0
1771685421184000,1771685421184000,-0.0004990884,0,93,0,0,0,0,0,0,0,0
1771685421688000,1771685421688000,0.00017985926,0,93,0,0,0,0,0,0,0,0
1771685422192000,1771685422192000,0.00018375399,0,93,0,0,0,0,0,0,0,0
1771685422696000,1771685422696000,0.00013480747,0,93,0,0,0,0,0,0,0,0
1771685423200000,1771685423200000,8.977335e-05,0,93,0,0,0,0,0,0,0,0
1771685423704000,1771685423704000,7.4547796e-05,0,93,0,0,0,0,0,0,0,0
1771685424208000,1771685424208000,0.00060954236,0,93,0,0,0,0,0,0,0,0
1771685424712000,1771685424712000,0.00086928,0,93,0,0,0,0,0,0,0,0
1771685425216000,1771685425216000,0.000889846,0,93,0,0,0,0,0,0,0,0
1771685425720000,1771685425720000,0.00108504,0,93,0,0,0,0,0,0,0,0
1771685426224000,1771685426224000,0.00093105773,0,93,0,0,0,0,0,0,0,0
1771685426728000,1771685426728000,0.0015618182,0,93,0,0,0,0,0,0,0,0
1771685427232000,1771685427232000,0.0010336275,0,93,0,0,0,0,0,0,0,0
1771685427736000,1771685427736000,0.00089206925,0,93,0,0,0,0,0,0,0,0
1771685428240000,1771685428240000,0.0009046432,0,93,0,0,0,0,0,0,0,0
1771685428744000,1771685428744000,0.0012863904,0,93,0,0,0,0,0,0,0,0
1771685429248000,1771685429248000,0.0013331005,0,93,0,0,0,0,0,0,0,0
1771685429752000,1771685429752000,0.001281812,0,93,0,0,0,0,0,0,0,0
1771685430256000,1771685430256000,0.0010238022,0,93,0,0,0,0,0,0,0,0
1771685430760000,1771685430760000,0.00090243807,0,93,0,0,0,0,0,0,0,0
1771685431264000,1771685431264000,0.0010179833,0,93,0,0,0,0,0,0,0,0
1771685431768000,1771685431768000,0.001284704,0,93,0,0,0,0,0,0,0,0
1771685432272000,1771685432272000,0.0010477293,0,93,0,0,0,0,0,0,0,0
1771685432776000,1771685432776000,0.00065186154,0,93,0,0,0,0,0,0,0,0
1771685433280000,1771685433280000,0.00042384607,0,93,0,0,0,0,0,0,0,0
1771685433784000,1771685433784000,0.00060611183,0,93,0,0,0,0,0,0,0,0
1771685434288000,1771685434288000,0.00082651986,0,93,0,0,0,0,0,0,0,0
1771685434792000,1771685434792000,6.615775e-05,0,93,0,0,0,0,0,0,0,0
1771685435296000,1771685435296000,0.00045208368,0,93,0,0,0,0,0,0,0,0
1771685435800000,1771685435800000,0.000901373,0,93,0,0,0,0,0,0,0,0
1771685436304000,1771685436304000,0.0012035769,0,93,0,0,0,0,0,0,0,0
1771685436808000,1771685436808000,0.0008390335,0,93,0,0,0,0,0,0,0,0
1771685437312000,1771685437312000,0.00028321912,0,93,0,0,0,0,0,0,0,0
1771685437540000,1771685437540000,0.00027347365,0,93,0,0,0,0,0,0,0,0
1771685437552000,1771685437552000,0.00027347365,0,93,0,0,0,0,0,0,0,0
1771685437564000,1771685437564000,0.00027347365,0,93,0,0,0,0,0,0,0,0
1771685438068000,1771685438068000,-0.0011872456,0,93,0,0,0,0,0,0,0,0
1771685438572000,1771685438572000,-0.0018333085,0,93,0,0,0,0,0,0,0,0
1771685439076000,1771685439076000,-0.0023421822,0,93,0,0,0,0,0,0,0,0
1771685439580000,1771685439580000,-0.0032929447,0,93,0,0,0,0,0,0,0,0
1771685440084000,1771685440084000,-0.0024069725,0,93,0,0,0,0,0,0,0,0
1771685440588000,1771685440588000,-0.002794253,0,93,0,0,0,0,0,0,0,0
1771685441092000,1771685441092000,-0.0025954314,0,93,0,0,0,0,0,0,0,0
1771685441596000,1771685441596000,-0.0026882659,0,93,0,0,0,0,0,0,0,0
1771685442100000,1771685442100000,-0.0028338192,0,93,0,0,0,0,0,0,0,0
1771685442604000,1771685442604000,-0.0032430866,0,93,0,0,0,0,0,0,0,0
1771685443108000,1771685443108000,-0.0025865247,0,93,0,0,0,0,0,0,0,0
1771685443612000,1771685443612000,-0.0030556417,0,93,0,0,0,0,0,0,0,0
1771685444116000,1771685444116000,-0.0029169987,0,93,0,0,0,0,0,0,0,0
1771685444620000,1771685444620000,-0.0028520792,0,93,0,0,0,0,0,0,0,0
1771685445124000,1771685445124000,-0.0022462837,0,93,0,0,0,0,0,0,0,0
1771685445628000,1771685445628000,-0.0023819122,0,93,0,0,0,0,0,0,0,0
1771685446132000,1771685446132000,-0.0022230844,0,93,0,0,0,0,0,0,0,0
1771685446636000,1771685446636000,-0.0019750406,0,93,0,0,0,0,0,0,0,0
1771685447140000,1771685447140000,-0.0014324632,0,93,0,0,0,0,0,0,0,0
1771685447644000,1771685447644000,-0.001504103,0,93,0,0,0,0,0,0,0,0
1771685448148000,1771685448148000,-0.0015931223,0,93,0,0,0,0,0,0,0,0
1771685448652000,1771685448652000,-0.0019938974,0,93,0,0,0,0,0,0,0,0
1771685449156000,1771685449156000,-0.0013045677,0,93,0,0,0,0,0,0,0,0
1771685449660000,1771685449660000,-0.0018242726,0,93,0,0,0,0,0,0,0,0
1771685450164000,1771685450164000,-0.0017595438,0,93,0,0,0,0,0,0,0,0
1771685450668000,1771685450668000,-0.0012229392,0,93,0,0,0,0,0,0,0,0
1771685451172000,1771685451172000,-0.0006517672,0,93,0,0,0,0,0,0,0,0
1771685451676000,1771685451676000,-0.0007812877,0,93,0,0,0,0,0,0,0,0
1771685452180000,1771685452180000,-0.000708421,0,93,0,0,0,0,0,0,0,0
1771685452684000,1771685452684000,-0.0011536994,0,93,0,0,0,0,0,0,0,0
1771685453188000,1771685453188000,-0.0012528385,0,93,0,0,0,0,0,0,0,0
1771685453692000,1771685453692000,-0.0011580583,0,93,0,0,0,0,0,0,0,0
1771685454196000,1771685454196000,-0.0018109808,0,93,0,0,0,0,0,0,0,0
1771685454700000,1771685454700000,-0.0017604319,0,93,0,0,0,0,0,0,0,0
1771685455204000,1771685455204000,-0.0017979007,0,93,0,0,0,0,0,0,0,0
1771685455708000,1771685455708000,-0.001668697,0,93,0,0,0,0,0,0,0,0
1771685456212000,1771685456212000,-0.0018071082,0,93,0,0,0,0,0,0,0,0
1771685456716000,1771685456716000,-0.002221962,0,93,0,0,0,0,0,0,0,0
1771685457220000,1771685457220000,-0.0026498302,0,93,0,0,0,0,0,0,0,0
1771685457724000,1771685457724000,-0.002237878,0,93,0,0,0,0,0,0,0,0
1771685458228000,1771685458228000,-0.0020102814,0,93,0,0,0,0,0,0,0,0
1771685458732000,1771685458732000,-0.0019738064,0,93,0,0,0,0,0,0,0,0
1771685459236000,1771685459236000,-0.0019534384,0,93,0,0,0,0,0,0,0,0
1771685459740000,1771685459740000,-0.0017317337,0,93,0,0,0,0,0,0,0,0
1771685460244000,1771685460244000,-0.0016700791,0,93,0,0,0,0,0,0,0,0
1771685460748000,1771685460748000,-0.0025377423,0,93,0,0,0,0,0,0,0,0
1771685461252000,1771685461252000,-0.0024189171,0,93,0,0,0,0,0,0,0,0
1771685461756000,1771685461756000,-0.0022082864,0,93,0,0,0,0,0,0,0,0
1771685462260000,1771685462260000,-0.0022402017,0,93,0,0,0,0,0,0,0,0
1771685462764000,1771685462764000,-0.0021165204,0,93,0,0,0,0,0,0,0,0
1771685463268000,1771685463268000,-0.0018337906,0,93,0,0,0,0,0,0,0,0
1771685463772000,1771685463772000,-0.001791425,0,93,0,0,0,0,0,0,0,0
1771685464276000,1771685464276000,-0.0015674907,0,93,0,0,0,0,0,0,0,0
1771685464780000,1771685464780000,-0.001419937,0,93,0,0,0,0,0,0,0,0
1771685465284000,1771685465284000,-0.0015463629,0,93,0,0,0,0,0,0,0,0
1771685465788000,1771685465788000,-0.0018388183,0,93,0,0,0,0,0,0,0,0
1771685466292000,1771685466292000,-0.0016613941,0,93,0,0,0,0,0,0,0,0
1771685466796000,1771685466796000,-0.0013541951,0,93,0,0,0,0,0,0,0,0
1771685467300000,1771685467300000,-0.0018391452,0,93,0,0,0,0,0,0,0,0
1771685467804000,1771685467804000,-0.0017486248,0,93,0,0,0,0,0,0,0,0
1771685468308000,1771685468308000,-0.0017818499,0,93,0,0,0,0,0,0,0,0
1771685468812000,1771685468812000,-0.0014704497,0,93,0,0,0,0,0,0,0,0
1771685469316000,1771685469316000,-0.0016577416,0,93,0,0,0,0,0,0,0,0
1771685469820000,1771685469820000,-0.0015744646,0,93,0,0,0,0,0,0,0,0
1771685470324000,1771685470324000,-0.0012947309,0,93,0,0,0,0,0,0,0,0
1771685470828000,1771685470828000,-0.00146058,0,93,0,0,0,0,0,0,0,0
1771685471332000,1771685471332000,-0.0013076834,0,93,0,0,0,0,0,0,0,0
1771685471836000,1771685471836000,-0.0007347117,0,93,0,0,0,0,0,0,0,0
1771685472340000,1771685472340000,-0.0010507461,0,93,0,0,0,0,0,0,0,0
1771685472844000,1771685472844000,-0.00020880466,0,93,0,0,0,0,0,0,0,0
1771685473348000,1771685473348000,-0.00046536076,0,93,0,0,0,0,0,0,0,0
1771685473852000,1771685473852000,-0.00026553846,0,93,0,0,0,0,0,0,0,0
1771685474356000,1771685474356000,-0.0005284817,0,93,0,0,0,0,0,0,0,0
1771685474860000,1771685474860000,-0.001032837,0,93,0,0,0,0,0,0,0,0
1771685475364000,1771685475364000,-0.0009819074,0,93,0,0,0,0,0,0,0,0
1771685475868000,1771685475868000,-0.0009942665,0,93,0,0,0,0,0,0,0,0
1771685476372000,1771685476372000,-0.0009996179,0,93,0,0,0,0,0,0,0,0
1771685476876000,1771685476876000,-0.0014590054,0,93,0,0,0,0,0,0,0,0
1771685477380000,1771685477380000,-0.0013766796,0,93,0,0,0,0,0,0,0,0
1771685477884000,1771685477884000,-0.0011181041,0,93,0,0,0,0,0,0,0,0
1771685478388000,1771685478388000,-0.0002900532,0,93,0,0,0,0,0,0,0,0
1771685478892000,1771685478892000,-0.00024442768,0,93,0,0,0,0,0,0,0,0
1771685479396000,1771685479396000,-0.00047412116,0,93,0,0,0,0,0,0,0,0
1771685479900000,1771685479900000,-0.00077437505,0,93,0,0,0,0,0,0,0,0
1771685480404000,1771685480404000,-0.0048083737,0,93,0,0,0,0,0,0,0,0
1771685480908000,1771685480908000,-0.015125689,0,93,0,0,0,0,0,0,0,0
1771685481412000,1771685481412000,-0.021632183,0,93,0,0,0,0,0,0,0,0
1771685481916000,1771685481916000,-0.021151576,0,93,0,0,0,0,0,0,0,0
1771685482420000,1771685482420000,-0.019766087,0,93,0,0,0,0,0,0,0,0
1771685482924000,1771685482924000,-0.018717613,0,93,0,0,0,0,0,0,0,0
1771685483428000,1771685483428000,-0.01760599,0,93,0,0,0,0,0,0,0,0
1771685483932000,1771685483932000,-0.016500851,0,93,0,0,0,0,0,0,0,0
1771685484436000,1771685484436000,-0.0152426325,0,93,0,0,0,0,0,0,0,0
1771685484940000,1771685484940000,-0.014921883,0,93,0,0,0,0,0,0,0,0
1771685485444000,1771685485444000,-0.01374054,0,93,0,0,0,0,0,0,0,0
1771685485948000,1771685485948000,-0.013097045,0,93,0,0,0,0,0,0,0,0
1771685486452000,1771685486452000,-0.012289435,0,93,0,0,0,0,0,0,0,0
1771685486956000,1771685486956000,-0.011211728,0,93,0,0,0,0,0,0,0,0
1771685487460000,1771685487460000,-0.0105944,0,93,0,0,0,0,0,0,0,0
1771685487964000,1771685487964000,-0.009976288,0,93,0,0,0,0,0,0,0,0
1771685488468000,1771685488468000,-0.009483013,0,93,0,0,0,0,0,0,0,0
1771685488972000,1771685488972000,-0.008985524,0,93,0,0,0,0,0,0,0,0
1771685489476000,1771685489476000,-0.008605189,0,93,0,0,0,0,0,0,0,0
1771685489980000,1771685489980000,-0.008035787,0,93,0,0,0,0,0,0,0,0
1771685490484000,1771685490484000,-0.00771122,0,93,0,0,0,0,0,0,0,0
