timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,publisher_id,estimator_instance,innovation_rejected,fused
1771685326396000,1771685326242000,0,1771685326244000,0,-487.999,0.5625,0.07199097,0.1073681,0.57547706,0.00036023674,0.00089061336,0,0,0,1
1771685326452000,1771685326294000,0,1771685326300000,0,-488.006,0.5625,0.07662964,0.10447244,0.5755061,0.0004081348,0.0008451625,0,0,0,1
1771685326500000,1771685326346000,0,1771685326348000,0,-488.004,0.5625,0.072143555,0.10142697,0.57547706,0.00036176541,0.00079962506,0,0,0,1
1771685326556000,1771685326398000,0,1771685326404000,0,-488.01,0.5625,0.07559204,0.09899324,0.5755061,0.00039715698,0.0007617114,0,0,0,1
1771685326604000,1771685326450000,0,1771685326452000,0,-488.009,0.5625,0.07223511,0.09647255,0.57547706,0.0003626842,0.00072412187,0,0,0,1
1771685326660000,1771685326502000,0,1771685326508000,0,-488.009,0.5625,0.06976318,0.09395645,0.5755061,0.00033826934,0.00068777346,0,0,0,1
1771685326708000,1771685326554000,0,1771685326556000,0,-488.007,0.5625,0.065460205,0.09127202,0.575477,0.00029784255,0.0006510408,0,0,0,1
1771685326764000,1771685326606000,0,1771685326612000,0,-487.996,0.5625,0.05206299,0.087578416,0.5755061,0.00018839451,0.0006074582,0,0,0,1
1771685326812000,1771685326658000,0,1771685326660000,0,-487.995,0.5625,0.0491333,0.08395678,0.575477,0.0001677969,0.0005660408,0,0,0,1
1771685326868000,1771685326710000,0,1771685326716000,0,-488.001,0.5625,0.053100586,0.08105004,0.5755061,0.00019597862,0.0005311799,0,0,0,1
1771685326916000,1771685326762000,0,1771685326764000,0,-488.012,0.5625,0.062194824,0.07927382,0.575477,0.00026886887,0.00050646946,0,0,0,1
1771685326972000,1771685326814000,0,1771685326820000,0,-488.019,0.5625,0.066711426,0.07809041,0.5755061,0.0003093218,0.00048789757,0,0,0,1
1771685327020000,1771685326866000,0,1771685326868000,0,-488.015,0.5625,0.060424805,0.07642625,0.575477,0.00025378302,0.0004658433,0,0,0,1
1771685327076000,1771685326918000,0,1771685326924000,0,-488.004,0.5625,0.046966553,0.07365106,0.5755061,0.00015331598,0.00043640233,0,0,0,1
