timestamp,timestamp_sample,pub_timestamp,device_id,x,y,z,temperature,error_count,publisher_id
1771685326400000,1771685326400000,1771685326400000,197388,0.20887123,0.019687256,0.4353381,0.0,0,25
1771685326404000,1771685326404000,1771685326404000,197388,0.22569972,-0.0005475856,0.43244132,0.0,0,25
1771685326408000,1771685326408000,1771685326408000,197388,0.22216924,0.007949878,0.42811647,0.0,0,25
1771685326412000,1771685326412000,1771685326412000,197388,0.21392015,0.015588981,0.42924887,0.0,0,25
1771685326416000,1771685326416000,1771685326416000,197388,0.22439559,0.01826816,0.4271842,0.0,0,25
1771685326420000,1771685326420000,1771685326420000,197388,0.21456698,0.009409687,0.42943126,0.0,0,25
1771685326424000,1771685326424000,1771685326424000,197388,0.22397256,0.013086791,0.43528137,0.0,0,25
1771685326428000,1771685326428000,1771685326428000,197388,0.218477,0.006928819,0.4302308,0.0,0,25
1771685326432000,1771685326432000,1771685326432000,197388,0.21600494,0.006934934,0.42063192,0.0,0,25
1771685326436000,1771685326436000,1771685326436000,197388,0.22259584,0.014247448,0.42501506,0.0,0,25
1771685326440000,1771685326440000,1771685326440000,197388,0.21475737,0.008668924,0.4280732,0.0,0,25
1771685326444000,1771685326444000,1771685326444000,197388,0.21305844,0.004689765,0.4310973,0.0,0,25
1771685326448000,1771685326448000,1771685326448000,197388,0.2180403,0.0047865952,0.43282533,0.0,0,25
1771685326452000,1771685326452000,1771685326452000,197388,0.21887745,0.015557731,0.42785302,0.0,0,25
1771685326456000,1771685326456000,1771685326456000,197388,0.21481524,0.013587911,0.4379012,0.0,0,25
1771685326460000,1771685326460000,1771685326460000,197388,0.21985124,0.014123989,0.41739073,0.0,0,25
1771685326464000,1771685326464000,1771685326464000,197388,0.21730103,0.016990457,0.42844582,0.0,0,25
1771685326468000,1771685326468000,1771685326468000,197388,0.21042842,0.0064499695,0.42753032,0.0,0,25
1771685326472000,1771685326472000,1771685326472000,197388,0.22253121,0.01435913,0.42628077,0.0,0,25
1771685326476000,1771685326476000,1771685326476000,197388,0.22173765,-0.0016263312,0.42980388,0.0,0,25
1771685326480000,1771685326480000,1771685326480000,197388,0.21777852,0.018760227,0.42676908,0.0,0,25
1771685326484000,1771685326484000,1771685326484000,197388,0.2077539,0.010378908,0.4264967,0.0,0,25
1771685326488000,1771685326488000,1771685326488000,197388,0.22097522,0.0159643,0.42180666,0.0,0,25
1771685326492000,1771685326492000,1771685326492000,197388,0.21578805,0.0074261315,0.42021286,0.0,0,25
1771685326496000,1771685326496000,1771685326496000,197388,0.2179911,0.005520139,0.43002683,0.0,0,25
1771685326500000,1771685326500000,1771685326500000,197388,0.20581387,0.011828983,0.43196338,0.0,0,25
1771685326504000,1771685326504000,1771685326504000,197388,0.21638428,0.01887374,0.43899348,0.0,0,25
1771685326508000,1771685326508000,1771685326508000,197388,0.21476014,0.0042795883,0.41993076,0.0,0,25
1771685326512000,1771685326512000,1771685326512000,197388,0.21884786,0.007513826,0.43749353,0.0,0,25
1771685326516000,1771685326516000,1771685326516000,197388,0.22499913,0.014793454,0.4365504,0.0,0,25
1771685326520000,1771685326520000,1771685326520000,197388,0.21862195,0.0068183024,0.42648548,0.0,0,25
1771685326524000,1771685326524000,1771685326524000,197388,0.21233837,0.010301207,0.42833814,0.0,0,25
1771685326528000,1771685326528000,1771685326528000,197388,0.22081657,0.005192752,0.43234006,0.0,0,25
1771685326532000,1771685326532000,1771685326532000,197388,0.2071523,0.015241665,0.43929055,0.0,0,25
1771685326536000,1771685326536000,1771685326536000,197388,0.21726513,0.011713112,0.43214706,0.0,0,25
1771685326540000,1771685326540000,1771685326540000,197388,0.21490958,0.0071783224,0.42454237,0.0,0,25
1771685326544000,1771685326544000,1771685326544000,197388,0.20964588,0.023123095,0.43203965,0.0,0,25
1771685326548000,1771685326548000,1771685326548000,197388,0.22395258,0.00868294,0.42497167,0.0,0,25
1771685326552000,1771685326552000,1771685326552000,197388,0.23181947,0.013267119,0.42074132,0.0,0,25
1771685326556000,1771685326556000,1771685326556000,197388,0.22049934,0.009767832,0.4297355,0.0,0,25
1771685326560000,1771685326560000,1771685326560000,197388,0.21436273,0.007844688,0.4313028,0.0,0,25
1771685326564000,1771685326564000,1771685326564000,197388,0.22470431,0.011051547,0.4238592,0.0,0,25
1771685326568000,1771685326568000,1771685326568000,197388,0.21460229,0.015201398,0.4210616,0.0,0,25
1771685326572000,1771685326572000,1771685326572000,197388,0.21158518,0.008206592,0.43228787,0.0,0,25
1771685326576000,1771685326576000,1771685326576000,197388,0.21782166,0.011573496,0.43016693,0.0,0,25
1771685326580000,1771685326580000,1771685326580000,197388,0.21652062,0.0027411813,0.42637601,0.0,0,25
1771685326584000,1771685326584000,1771685326584000,197388,0.2158476,0.013685868,0.42859593,0.0,0,25
1771685326588000,1771685326588000,1771685326588000,197388,0.21129869,0.008209209,0.42178372,0.0,0,25
1771685326592000,1771685326592000,1771685326592000,197388,0.22574721,0.021060236,0.42251304,0.0,0,25
1771685326596000,1771685326596000,1771685326596000,197388,0.21471035,0.016104864,0.4268679,0.0,0,25
1771685326600000,1771685326600000,1771685326600000,197388,0.21793222,0.011367018,0.4176734,0.0,0,25
1771685326604000,1771685326604000,1771685326604000,197388,0.20680578,0.0042612585,0.43122253,0.0,0,25
1771685326608000,1771685326608000,1771685326608000,197388,0.20898703,0.014787889,0.429627,0.0,0,25
1771685326612000,1771685326612000,1771685326612000,197388,0.21050316,0.004930129,0.42892084,0.0,0,25
1771685326616000,1771685326616000,1771685326616000,197388,0.21742767,0.012692883,0.43616992,0.0,0,25
1771685326620000,1771685326620000,1771685326620000,197388,0.21701229,0.014533344,0.42895964,0.0,0,25
1771685326624000,1771685326624000,1771685326624000,197388,0.21719618,-0.0012399517,0.42649913,0.0,0,25
1771685326628000,1771685326628000,1771685326628000,197388,0.21023187,0.011611533,0.42425832,0.0,0,25
1771685326632000,1771685326632000,1771685326632000,197388,0.21562667,0.016677832,0.42948204,0.0,0,25
1771685326636000,1771685326636000,1771685326636000,197388,0.21311446,0.008076323,0.4400366,0.0,0,25
1771685326640000,1771685326640000,1771685326640000,197388,0.21270052,0.015697094,0.42536095,0.0,0,25
1771685326644000,1771685326644000,1771685326644000,197388,0.20584218,0.012564497,0.42635944,0.0,0,25
1771685326648000,1771685326648000,1771685326648000,197388,0.22111122,0.00092330424,0.4388306,0.0,0,25
1771685326652000,1771685326652000,1771685326652000,197388,0.22131845,0.008136919,0.43030474,0.0,0,25
1771685326656000,1771685326656000,1771685326656000,197388,0.2214612,0.009873221,0.4193133,0.0,0,25
1771685326660000,1771685326660000,1771685326660000,197388,0.21874206,0.011979325,0.43125716,0.0,0,25
1771685326664000,1771685326664000,1771685326664000,197388,0.21674928,0.0027662842,0.43233374,0.0,0,25
1771685326668000,1771685326668000,1771685326668000,197388,0.21884665,0.010155379,0.4298464,0.0,0,25
1771685326672000,1771685326672000,1771685326672000,197388,0.22043858,0.00045272327,0.4294143,0.0,0,25
1771685326676000,1771685326676000,1771685326676000,197388,0.20888099,0.0018789198,0.43344897,0.0,0,25
1771685326680000,1771685326680000,1771685326680000,197388,0.21570136,0.012401006,0.42946327,0.0,0,25
1771685326684000,1771685326684000,1771685326684000,197388,0.21744965,0.009735786,0.41826308,0.0,0,25
1771685326688000,1771685326688000,1771685326688000,197388,0.21955474,0.01707671,0.42705685,0.0,0,25
1771685326692000,1771685326692000,1771685326692000,197388,0.21531841,0.009409315,0.42705694,0.0,0,25
1771685326696000,1771685326696000,1771685326696000,197388,0.2111792,-0.0001513892,0.42842096,0.0,0,25
1771685326700000,1771685326700000,1771685326700000,197388,0.21999322,0.014783308,0.42977828,0.0,0,25
1771685326704000,1771685326704000,1771685326704000,197388,0.2166214,0.02088144,0.42957786,0.0,0,25
1771685326708000,1771685326708000,1771685326708000,197388,0.215333,0.00906828,0.44147786,0.0,0,25
1771685326712000,1771685326712000,1771685326712000,197388,0.21631186,0.007992968,0.4304656,0.0,0,25
1771685326716000,1771685326716000,1771685326716000,197388,0.22406495,0.014971636,0.42820218,0.0,0,25
1771685326720000,1771685326720000,1771685326720000,197388,0.21811558,0.0111145675,0.4250355,0.0,0,25
1771685326724000,1771685326724000,1771685326724000,197388,0.21878688,0.019823315,0.42644924,0.0,0,25
1771685326728000,1771685326728000,1771685326728000,197388,0.2197796,0.012727633,0.42104968,0.0,0,25
1771685326732000,1771685326732000,1771685326732000,197388,0.21709941,0.009950436,0.426461,0.0,0,25
1771685326736000,1771685326736000,1771685326736000,197388,0.22085233,0.011076444,0.4263655,0.0,0,25
1771685326740000,1771685326740000,1771685326740000,197388,0.22273386,0.016444858,0.43100792,0.0,0,25
1771685326744000,1771685326744000,1771685326744000,197388,0.21809845,0.013372341,0.431235,0.0,0,25
1771685326748000,1771685326748000,1771685326748000,197388,0.22364767,0.022570476,0.43237987,0.0,0,25
1771685326752000,1771685326752000,1771685326752000,197388,0.22129174,0.009221772,0.42617446,0.0,0,25
1771685326756000,1771685326756000,1771685326756000,197388,0.21836673,0.015881436,0.43507567,0.0,0,25
1771685326760000,1771685326760000,1771685326760000,197388,0.22562355,0.0016989801,0.43017986,0.0,0,25
1771685326764000,1771685326764000,1771685326764000,197388,0.21678767,0.0135386195,0.4282533,0.0,0,25
1771685326768000,1771685326768000,1771685326768000,197388,0.21952522,0.0099695735,0.43160507,0.0,0,25
1771685326772000,1771685326772000,1771685326772000,197388,0.21226907,0.0066027283,0.42959344,0.0,0,25
1771685326776000,1771685326776000,1771685326776000,197388,0.20756887,0.011595165,0.43869036,0.0,0,25
1771685326780000,1771685326780000,1771685326780000,197388,0.22058198,0.0073172282,0.4268943,0.0,0,25
1771685326784000,1771685326784000,1771685326784000,197388,0.2201962,0.007846568,0.43199614,0.0,0,25
1771685326788000,1771685326788000,1771685326788000,197388,0.21422212,0.016487418,0.42809036,0.0,0,25
1771685326792000,1771685326792000,1771685326792000,197388,0.2144762,0.0058553186,0.429664,0.0,0,25
1771685326796000,1771685326796000,1771685326796000,197388,0.20601,0.010250745,0.42696992,0.0,0,25
1771685326800000,1771685326800000,1771685326800000,197388,0.22149974,0.0066553974,0.43468773,0.0,0,25
1771685326804000,1771685326804000,1771685326804000,197388,0.22373372,0.014721176,0.42643964,0.0,0,25
1771685326808000,1771685326808000,1771685326808000,197388,0.21210854,0.012838124,0.43373948,0.0,0,25
1771685326812000,1771685326812000,1771685326812000,197388,0.21540008,0.013437931,0.42507246,0.0,0,25
1771685326816000,1771685326816000,1771685326816000,197388,0.21298169,0.018111689,0.43264845,0.0,0,25
1771685326820000,1771685326820000,1771685326820000,197388,0.22437224,0.002099754,0.41874233,0.0,0,25
1771685326824000,1771685326824000,1771685326824000,197388,0.21602261,0.016026957,0.42586783,0.0,0,25
1771685326828000,1771685326828000,1771685326828000,197388,0.22491632,0.0059389574,0.42805377,0.0,0,25
1771685326832000,1771685326832000,1771685326832000,197388,0.2072865,0.022271503,0.42951813,0.0,0,25
1771685326836000,1771685326836000,1771685326836000,197388,0.20998965,0.017166685,0.42463347,0.0,0,25
1771685326840000,1771685326840000,1771685326840000,197388,0.21655656,0.0051106373,0.42853433,0.0,0,25
1771685326844000,1771685326844000,1771685326844000,197388,0.22376093,0.023132123,0.42588562,0.0,0,25
1771685326848000,1771685326848000,1771685326848000,197388,0.20801686,0.010530944,0.43192714,0.0,0,25
1771685326852000,1771685326852000,1771685326852000,197388,0.22150597,0.0140368985,0.43152028,0.0,0,25
1771685326856000,1771685326856000,1771685326856000,197388,0.2241917,0.016272545,0.42947632,0.0,0,25
1771685326860000,1771685326860000,1771685326860000,197388,0.20889753,0.011691886,0.42713603,0.0,0,25
1771685326864000,1771685326864000,1771685326864000,197388,0.21294117,0.009498166,0.43125486,0.0,0,25
1771685326868000,1771685326868000,1771685326868000,197388,0.22580576,0.016557004,0.43810847,0.0,0,25
1771685326872000,1771685326872000,1771685326872000,197388,0.22032489,0.018485317,0.435912,0.0,0,25
1771685326876000,1771685326876000,1771685326876000,197388,0.20915271,0.0062338263,0.42808285,0.0,0,25
1771685326880000,1771685326880000,1771685326880000,197388,0.21881537,0.004033974,0.43129155,0.0,0,25
1771685326884000,1771685326884000,1771685326884000,197388,0.21586293,0.01064157,0.42829892,0.0,0,25
1771685326888000,1771685326888000,1771685326888000,197388,0.21048318,0.012799998,0.42366135,0.0,0,25
1771685326892000,1771685326892000,1771685326892000,197388,0.21519743,0.0155287245,0.4250961,0.0,0,25
1771685326896000,1771685326896000,1771685326896000,197388,0.22444323,0.008340689,0.42492837,0.0,0,25
1771685326900000,1771685326900000,1771685326900000,197388,0.21555918,0.012463566,0.42555794,0.0,0,25
1771685326904000,1771685326904000,1771685326904000,197388,0.21670446,0.012573079,0.43358174,0.0,0,25
1771685326908000,1771685326908000,1771685326908000,197388,0.20707342,0.004163475,0.42378175,0.0,0,25
1771685326912000,1771685326912000,1771685326912000,197388,0.21394676,0.010251983,0.42305624,0.0,0,25
1771685326916000,1771685326916000,1771685326916000,197388,0.20960262,0.0017469947,0.43370628,0.0,0,25
1771685326920000,1771685326920000,1771685326920000,197388,0.21175738,0.0034071633,0.42915392,0.0,0,25
1771685326924000,1771685326924000,1771685326924000,197388,0.21746932,0.011545562,0.43179837,0.0,0,25
1771685326928000,1771685326928000,1771685326928000,197388,0.22364438,0.011612854,0.42597872,0.0,0,25
1771685326932000,1771685326932000,1771685326932000,197388,0.21710737,0.018024683,0.43249872,0.0,0,25
1771685326936000,1771685326936000,1771685326936000,197388,0.20283198,0.010855512,0.4277986,0.0,0,25
1771685326940000,1771685326940000,1771685326940000,197388,0.2131383,0.01869152,0.43198416,0.0,0,25
1771685326944000,1771685326944000,1771685326944000,197388,0.21697217,0.007818592,0.43277308,0.0,0,25
1771685326948000,1771685326948000,1771685326948000,197388,0.2169545,0.004055341,0.42671582,0.0,0,25
1771685326952000,1771685326952000,1771685326952000,197388,0.21814112,0.013356804,0.4311462,0.0,0,25
1771685326956000,1771685326956000,1771685326956000,197388,0.21923605,0.004282029,0.426195,0.0,0,25
1771685326960000,1771685326960000,1771685326960000,197388,0.21271402,0.016967248,0.436936,0.0,0,25
1771685326964000,1771685326964000,1771685326964000,197388,0.2171011,0.013617606,0.43145096,0.0,0,25
1771685326968000,1771685326968000,1771685326968000,197388,0.21191075,0.0042679436,0.43011364,0.0,0,25
1771685326972000,1771685326972000,1771685326972000,197388,0.22045992,0.014094866,0.42874807,0.0,0,25
1771685326976000,1771685326976000,1771685326976000,197388,0.22575702,0.006675551,0.43141425,0.0,0,25
1771685326980000,1771685326980000,1771685326980000,197388,0.21414177,0.010938268,0.42899966,0.0,0,25
1771685326984000,1771685326984000,1771685326984000,197388,0.21391776,0.008645965,0.43048635,0.0,0,25
1771685326988000,1771685326988000,1771685326988000,197388,0.22391921,0.0234407,0.42140815,0.0,0,25
1771685326992000,1771685326992000,1771685326992000,197388,0.2203931,0.014894811,0.43143657,0.0,0,25
1771685326996000,1771685326996000,1771685326996000,197388,0.21985897,0.01048439,0.43773556,0.0,0,25
1771685327000000,1771685327000000,1771685327000000,197388,0.22466491,0.0048467955,0.43093896,0.0,0,25
1771685327004000,1771685327004000,1771685327004000,197388,0.22100556,0.014011108,0.43475515,0.0,0,25
1771685327008000,1771685327008000,1771685327008000,197388,0.21032491,0.010939796,0.42602807,0.0,0,25
1771685327012000,1771685327012000,1771685327012000,197388,0.21742466,0.011886174,0.43503538,0.0,0,25
1771685327016000,1771685327016000,1771685327016000,197388,0.22293156,0.009912225,0.42472386,0.0,0,25
1771685327020000,1771685327020000,1771685327020000,197388,0.21306065,0.009134708,0.4248953,0.0,0,25
1771685327024000,1771685327024000,1771685327024000,197388,0.22116482,0.011299683,0.42459646,0.0,0,25
1771685327028000,1771685327028000,1771685327028000,197388,0.22042973,0.007046232,0.42764315,0.0,0,25
1771685327032000,1771685327032000,1771685327032000,197388,0.21832395,0.011821036,0.42191294,0.0,0,25
1771685327036000,1771685327036000,1771685327036000,197388,0.21819319,0.009107935,0.42516276,0.0,0,25
1771685327040000,1771685327040000,1771685327040000,197388,0.2141204,0.00543768,0.4344569,0.0,0,25
1771685327044000,1771685327044000,1771685327044000,197388,0.21963829,0.005529807,0.4278008,0.0,0,25
1771685327048000,1771685327048000,1771685327048000,197388,0.2234382,0.005675253,0.42844102,0.0,0,25
1771685327052000,1771685327052000,1771685327052000,197388,0.22498958,0.01433671,0.43691367,0.0,0,25
1771685327056000,1771685327056000,1771685327056000,197388,0.21428132,0.011947331,0.42524633,0.0,0,25
1771685327060000,1771685327060000,1771685327060000,197388,0.21040076,0.020232607,0.43018076,0.0,0,25
1771685327064000,1771685327064000,1771685327064000,197388,0.22343646,0.0065030856,0.42278424,0.0,0,25
1771685327068000,1771685327068000,1771685327068000,197388,0.20843522,0.012746285,0.42189547,0.0,0,25
1771685327072000,1771685327072000,1771685327072000,197388,0.22024861,0.015762398,0.42922428,0.0,0,25
1771685327076000,1771685327076000,1771685327076000,197388,0.21970962,0.004817342,0.43217677,0.0,0,25
1771685327080000,1771685327080000,1771685327080000,197388,0.21871573,0.0073106643,0.42167452,0.0,0,25
1771685327084000,1771685327084000,1771685327084000,197388,0.21796809,0.00880177,0.42606553,0.0,0,25
1771685327088000,1771685327088000,1771685327088000,197388,0.21765855,0.01277416,0.42479187,0.0,0,25
1771685327092000,1771685327092000,1771685327092000,197388,0.21949744,0.014425112,0.4277633,0.0,0,25
1771685327096000,1771685327096000,1771685327096000,197388,0.21123014,0.013570911,0.42956597,0.0,0,25
1771685327100000,1771685327100000,1771685327100000,197388,0.22028586,0.016414579,0.42981827,0.0,0,25
1771685327104000,1771685327104000,1771685327104000,197388,0.2215948,0.01114301,0.43368167,0.0,0,25
1771685327108000,1771685327108000,1771685327108000,197388,0.21495524,0.0063189967,0.42423442,0.0,0,25
1771685327112000,1771685327112000,1771685327112000,197388,0.22129565,0.0007710621,0.4302107,0.0,0,25
1771685327116000,1771685327116000,1771685327116000,197388,0.21421877,0.011111165,0.42295277,0.0,0,25
1771685327120000,1771685327120000,1771685327120000,197388,0.21432087,0.015789054,0.4295858,0.0,0,25
1771685327124000,1771685327124000,1771685327124000,197388,0.2240223,0.008811396,0.4302422,0.0,0,25
1771685327128000,1771685327128000,1771685327128000,197388,0.22658768,0.017706037,0.4278659,0.0,0,25
1771685327132000,1771685327132000,1771685327132000,197388,0.21570516,0.009437715,0.43326026,0.0,0,25
1771685327136000,1771685327136000,1771685327136000,197388,0.20946778,0.011672919,0.43475613,0.0,0,25
1771685327140000,1771685327140000,1771685327140000,197388,0.21875723,0.009488331,0.43438283,0.0,0,25
1771685327144000,1771685327144000,1771685327144000,197388,0.22021131,0.013593121,0.43154776,0.0,0,25
1771685327148000,1771685327148000,1771685327148000,197388,0.21864566,0.009222904,0.42862436,0.0,0,25
1771685327152000,1771685327152000,1771685327152000,197388,0.22951229,0.015737262,0.42714784,0.0,0,25
1771685327156000,1771685327156000,1771685327156000,197388,0.22210786,0.007381482,0.42700163,0.0,0,25
1771685327160000,1771685327160000,1771685327160000,197388,0.21595222,0.0039163246,0.42321837,0.0,0,25
1771685327164000,1771685327164000,1771685327164000,197388,0.22237967,0.011725838,0.42262617,0.0,0,25
1771685327168000,1771685327168000,1771685327168000,197388,0.21549594,0.0024281098,0.4411852,0.0,0,25
1771685327172000,1771685327172000,1771685327172000,197388,0.22189978,0.008994296,0.4277479,0.0,0,25
1771685327176000,1771685327176000,1771685327176000,197388,0.21547228,0.012822848,0.41779232,0.0,0,25
1771685327180000,1771685327180000,1771685327180000,197388,0.220607,0.006768087,0.42923343,0.0,0,25
1771685327184000,1771685327184000,1771685327184000,197388,0.21212783,0.012987952,0.4308982,0.0,0,25
1771685327188000,1771685327188000,1771685327188000,197388,0.21197721,0.014226491,0.43346167,0.0,0,25
1771685327192000,1771685327192000,1771685327192000,197388,0.2131249,0.0038343368,0.42373198,0.0,0,25
1771685327196000,1771685327196000,1771685327196000,197388,0.21682678,0.014803923,0.42177972,0.0,0,25
1771685327200000,1771685327200000,1771685327200000,197388,0.22252916,0.003906279,0.42329493,0.0,0,25
1771685327204000,1771685327204000,1771685327204000,197388,0.21333481,0.004960625,0.4325625,0.0,0,25
1771685327208000,1771685327208000,1771685327208000,197388,0.22217141,0.0044156397,0.42713946,0.0,0,25
1771685327212000,1771685327212000,1771685327212000,197388,0.2114226,0.009306958,0.422692,0.0,0,25
1771685327216000,1771685327216000,1771685327216000,197388,0.21754181,0.02029015,0.42619568,0.0,0,25
1771685327220000,1771685327220000,1771685327220000,197388,0.2211506,0.0014377402,0.4274502,0.0,0,25
1771685327224000,1771685327224000,1771685327224000,197388,0.21799709,0.005616014,0.43374106,0.0,0,25
1771685327228000,1771685327228000,1771685327228000,197388,0.22020562,0.011461911,0.42195007,0.0,0,25
1771685327232000,1771685327232000,1771685327232000,197388,0.20814718,0.0001625683,0.42438614,0.0,0,25
1771685327236000,1771685327236000,1771685327236000,197388,0.22097668,0.0146079585,0.4298644,0.0,0,25
1771685327240000,1771685327240000,1771685327240000,197388,0.21304041,0.012668786,0.418546,0.0,0,25
1771685327244000,1771685327244000,1771685327244000,197388,0.22466749,0.014441907,0.42524564,0.0,0,25
1771685327248000,1771685327248000,1771685327248000,197388,0.21638577,0.014491528,0.42947525,0.0,0,25
1771685327252000,1771685327252000,1771685327252000,197388,0.21734512,0.009639527,0.43381774,0.0,0,25
1771685327256000,1771685327256000,1771685327256000,197388,0.21800214,0.0049820123,0.4367024,0.0,0,25
1771685327260000,1771685327260000,1771685327260000,197388,0.21738891,0.0073663536,0.4245273,0.0,0,25
1771685327264000,1771685327264000,1771685327264000,197388,0.21377486,0.009374761,0.4305454,0.0,0,25
1771685327268000,1771685327268000,1771685327268000,197388,0.20405135,0.0043329718,0.43180096,0.0,0,25
1771685327272000,1771685327272000,1771685327272000,197388,0.22130473,0.009386866,0.4294976,0.0,0,25
1771685327276000,1771685327276000,1771685327276000,197388,0.21924625,0.014032724,0.42717037,0.0,0,25
1771685327280000,1771685327280000,1771685327280000,197388,0.21747857,0.010698829,0.42503262,0.0,0,25
1771685327284000,1771685327284000,1771685327284000,197388,0.21388757,0.018693522,0.42424393,0.0,0,25
1771685327288000,1771685327288000,1771685327288000,197388,0.22195064,0.005243326,0.42176828,0.0,0,25
1771685327292000,1771685327292000,1771685327292000,197388,0.22064221,0.015359357,0.4296818,0.0,0,25
1771685327296000,1771685327296000,1771685327296000,197388,0.21743405,0.009366408,0.42478213,0.0,0,25
1771685327300000,1771685327300000,1771685327300000,197388,0.21130148,0.010591242,0.42504585,0.0,0,25
1771685327304000,1771685327304000,1771685327304000,197388,0.21789204,0.009577604,0.4225388,0.0,0,25
1771685327308000,1771685327308000,1771685327308000,197388,0.22037491,0.00439518,0.42344785,0.0,0,25
1771685327312000,1771685327312000,1771685327312000,197388,0.21641101,0.0075374027,0.4299211,0.0,0,25
1771685327316000,1771685327316000,1771685327316000,197388,0.2097736,0.008375387,0.43061402,0.0,0,25
1771685327320000,1771685327320000,1771685327320000,197388,0.2238282,0.0065249265,0.4346301,0.0,0,25
1771685327324000,1771685327324000,1771685327324000,197388,0.21698403,0.012952473,0.41877827,0.0,0,25
1771685327328000,1771685327328000,1771685327328000,197388,0.20744339,0.016704055,0.43780485,0.0,0,25
1771685327332000,1771685327332000,1771685327332000,197388,0.21716551,0.007805752,0.4259314,0.0,0,25
1771685327336000,1771685327336000,1771685327336000,197388,0.20629163,0.009581697,0.42131996,0.0,0,25
1771685327340000,1771685327340000,1771685327340000,197388,0.22527897,0.005458186,0.42978945,0.0,0,25
1771685327344000,1771685327344000,1771685327344000,197388,0.2146858,0.014095157,0.43384773,0.0,0,25
1771685327348000,1771685327348000,1771685327348000,197388,0.21472996,0.012983592,0.43087214,0.0,0,25
1771685327352000,1771685327352000,1771685327352000,197388,0.22066058,0.0048278794,0.41969657,0.0,0,25
1771685327356000,1771685327356000,1771685327356000,197388,0.21197958,-0.000372917,0.42957994,0.0,0,25
1771685327360000,1771685327360000,1771685327360000,197388,0.21325906,0.006990323,0.42273983,0.0,0,25
1771685327364000,1771685327364000,1771685327364000,197388,0.20887455,0.011185832,0.43042958,0.0,0,25
1771685327368000,1771685327368000,1771685327368000,197388,0.21783625,0.012368049,0.4326543,0.0,0,25
1771685327372000,1771685327372000,1771685327372000,197388,0.21637583,0.0093506705,0.43157035,0.0,0,25
1771685327376000,1771685327376000,1771685327376000,197388,0.21980071,0.013589921,0.4291923,0.0,0,25
1771685327380000,1771685327380000,1771685327380000,197388,0.21421035,0.01667376,0.42430437,0.0,0,25
1771685327384000,1771685327384000,1771685327384000,197388,0.2156439,0.013274147,0.4277146,0.0,0,25
1771685327388000,1771685327388000,1771685327388000,197388,0.21092361,0.008911413,0.42081082,0.0,0,25
1771685327392000,1771685327392000,1771685327392000,197388,0.22308153,0.01276333,0.4258603,0.0,0,25
1771685327396000,1771685327396000,1771685327396000,197388,0.21594916,0.0070119835,0.4318469,0.0,0,25
1771685327400000,1771685327400000,1771685327400000,197388,0.20863327,0.011755317,0.43266287,0.0,0,25
1771685327404000,1771685327404000,1771685327404000,197388,0.21262051,0.019813046,0.43624035,0.0,0,25
1771685327408000,1771685327408000,1771685327408000,197388,0.21658835,0.017294973,0.42788795,0.0,0,25
1771685327412000,1771685327412000,1771685327412000,197388,0.2111429,0.016863497,0.41932863,0.0,0,25
1771685327416000,1771685327416000,1771685327416000,197388,0.21102884,0.0063157137,0.42604244,0.0,0,25
1771685327420000,1771685327420000,1771685327420000,197388,0.2175165,0.011686345,0.42385694,0.0,0,25
1771685327424000,1771685327424000,1771685327424000,197388,0.21209407,0.012247668,0.440208,0.0,0,25
1771685327428000,1771685327428000,1771685327428000,197388,0.2152886,0.007983157,0.42692584,0.0,0,25
1771685327432000,1771685327432000,1771685327432000,197388,0.21478318,0.005138345,0.4356374,0.0,0,25
1771685327436000,1771685327436000,1771685327436000,197388,0.21832557,0.011707022,0.43549278,0.0,0,25
1771685327440000,1771685327440000,1771685327440000,197388,0.21584003,0.01558027,0.4419986,0.0,0,25
1771685327444000,1771685327444000,1771685327444000,197388,0.2195315,0.006815269,0.43801212,0.0,0,25
1771685327448000,1771685327448000,1771685327448000,197388,0.21320868,0.0158216,0.43106398,0.0,0,25
1771685327452000,1771685327452000,1771685327452000,197388,0.21416883,0.010300222,0.43513793,0.0,0,25
1771685327456000,1771685327456000,1771685327456000,197388,0.21825947,0.009138179,0.42787015,0.0,0,25
1771685327460000,1771685327460000,1771685327460000,197388,0.22388795,0.008098727,0.4252703,0.0,0,25
1771685327464000,1771685327464000,1771685327464000,197388,0.21678424,0.015760846,0.43487918,0.0,0,25
1771685327468000,1771685327468000,1771685327468000,197388,0.2131131,0.0027094684,0.42617103,0.0,0,25
1771685327472000,1771685327472000,1771685327472000,197388,0.2192912,0.003338129,0.4287403,0.0,0,25
1771685327476000,1771685327476000,1771685327476000,197388,0.21925844,0.015889764,0.4296326,0.0,0,25
1771685327480000,1771685327480000,1771685327480000,197388,0.20929176,0.00837621,0.42767692,0.0,0,25
1771685327484000,1771685327484000,1771685327484000,197388,0.20843562,0.0023080064,0.43011555,0.0,0,25
1771685327488000,1771685327488000,1771685327488000,197388,0.22076409,0.0050104614,0.42751282,0.0,0,25
1771685327492000,1771685327492000,1771685327492000,197388,0.21702157,0.008561047,0.42458916,0.0,0,25
