timestamp,pub_timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15],publisher_id
1771685357816000,1771685357816000,16,0.48700002,0.49300003,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357820000,1771685357820000,16,0.48900002,0.492,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357824000,1771685357824000,16,0.48800004,0.492,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357828000,1771685357828000,16,0.49100003,0.48800004,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357832000,1771685357832000,16,0.49300003,0.48700002,0.492,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357836000,1771685357836000,16,0.49100003,0.49,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357840000,1771685357840000,16,0.49300003,0.48700002,0.492,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357844000,1771685357844000,16,0.49600002,0.485,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357848000,1771685357848000,16,0.49300003,0.48700002,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357852000,1771685357852000,16,0.48800004,0.492,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357856000,1771685357856000,16,0.48600003,0.49400002,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357860000,1771685357860000,16,0.48700002,0.49300003,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357864000,1771685357864000,16,0.48700002,0.49300003,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357868000,1771685357868000,16,0.49100003,0.48900002,0.49600002,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357872000,1771685357872000,16,0.49100003,0.48900002,0.49500003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357876000,1771685357876000,16,0.48800004,0.49300003,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357880000,1771685357880000,16,0.49,0.49,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357884000,1771685357884000,16,0.49500003,0.485,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357888000,1771685357888000,16,0.49500003,0.485,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357892000,1771685357892000,16,0.49100003,0.48900002,0.48900002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357896000,1771685357896000,16,0.49,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357900000,1771685357900000,16,0.492,0.48900002,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357904000,1771685357904000,16,0.49,0.49100003,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357908000,1771685357908000,16,0.492,0.48800004,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357912000,1771685357912000,16,0.492,0.48900002,0.492,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357916000,1771685357916000,16,0.48600003,0.49500003,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357920000,1771685357920000,16,0.48700002,0.49400002,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357924000,1771685357924000,16,0.49,0.49100003,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357928000,1771685357928000,16,0.49,0.49100003,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357932000,1771685357932000,16,0.48800004,0.49400002,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357936000,1771685357936000,16,0.49,0.492,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357940000,1771685357940000,16,0.492,0.48900002,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357944000,1771685357944000,16,0.49,0.49100003,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357948000,1771685357948000,16,0.49300003,0.48800004,0.49500003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357952000,1771685357952000,16,0.49500003,0.485,0.49500003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357956000,1771685357956000,16,0.48800004,0.492,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357960000,1771685357960000,16,0.48700002,0.49400002,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357964000,1771685357964000,16,0.49100003,0.48900002,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357968000,1771685357968000,16,0.492,0.48800004,0.49400002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357972000,1771685357972000,16,0.49100003,0.49,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357976000,1771685357976000,16,0.49100003,0.49,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357980000,1771685357980000,16,0.492,0.48800004,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357984000,1771685357984000,16,0.49100003,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357988000,1771685357988000,16,0.49500003,0.48600003,0.492,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357992000,1771685357992000,16,0.49600002,0.485,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685357996000,1771685357996000,16,0.48900002,0.49100003,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358000000,1771685358000000,16,0.48900002,0.492,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358004000,1771685358004000,16,0.492,0.48900002,0.492,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358008000,1771685358008000,16,0.49,0.49100003,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358012000,1771685358012000,16,0.485,0.49600002,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358016000,1771685358016000,16,0.48400003,0.497,0.485,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358020000,1771685358020000,16,0.48700002,0.49300003,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358024000,1771685358024000,16,0.48800004,0.492,0.492,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358028000,1771685358028000,16,0.49400002,0.48600003,0.49400002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358032000,1771685358032000,16,0.49800003,0.483,0.49400002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358036000,1771685358036000,16,0.49400002,0.48700002,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358040000,1771685358040000,16,0.49400002,0.48700002,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358044000,1771685358044000,16,0.49400002,0.48600003,0.49500003,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358048000,1771685358048000,16,0.49100003,0.48900002,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358052000,1771685358052000,16,0.48700002,0.49400002,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358056000,1771685358056000,16,0.485,0.49500003,0.485,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358060000,1771685358060000,16,0.48800004,0.49300003,0.48600003,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358064000,1771685358064000,16,0.48800004,0.49300003,0.48600003,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358068000,1771685358068000,16,0.492,0.48800004,0.49100003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358072000,1771685358072000,16,0.49400002,0.48600003,0.49400002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358076000,1771685358076000,16,0.49,0.49,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358080000,1771685358080000,16,0.49,0.49,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358084000,1771685358084000,16,0.49400002,0.48600003,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358088000,1771685358088000,16,0.492,0.48700002,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358092000,1771685358092000,16,0.48800004,0.492,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358096000,1771685358096000,16,0.48800004,0.492,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358100000,1771685358100000,16,0.49,0.49,0.492,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358104000,1771685358104000,16,0.48900002,0.49100003,0.49400002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358108000,1771685358108000,16,0.492,0.48800004,0.49800003,0.48200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358112000,1771685358112000,16,0.49300003,0.48800004,0.49500003,0.48400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358116000,1771685358116000,16,0.48600003,0.49500003,0.48800004,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358120000,1771685358120000,16,0.48400003,0.49600002,0.48900002,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358124000,1771685358124000,16,0.48700002,0.49300003,0.492,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358128000,1771685358128000,16,0.48700002,0.492,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358132000,1771685358132000,16,0.48700002,0.49300003,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358136000,1771685358136000,16,0.48900002,0.49100003,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358140000,1771685358140000,16,0.492,0.48800004,0.492,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358144000,1771685358144000,16,0.49,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358148000,1771685358148000,16,0.492,0.48700002,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358152000,1771685358152000,16,0.49500003,0.48400003,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358156000,1771685358156000,16,0.49100003,0.48900002,0.48800004,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358160000,1771685358160000,16,0.49,0.49,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358164000,1771685358164000,16,0.49100003,0.48900002,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358168000,1771685358168000,16,0.49,0.48900002,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358172000,1771685358172000,16,0.49,0.49,0.485,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358176000,1771685358176000,16,0.49,0.49,0.48700002,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358180000,1771685358180000,16,0.49,0.49,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358184000,1771685358184000,16,0.48700002,0.492,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358188000,1771685358188000,16,0.49100003,0.48800004,0.49800003,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358192000,1771685358192000,16,0.49400002,0.485,0.50100005,0.47900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358196000,1771685358196000,16,0.49,0.49,0.49500003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358200000,1771685358200000,16,0.49,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358204000,1771685358204000,16,0.492,0.48800004,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358208000,1771685358208000,16,0.48900002,0.49100003,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358212000,1771685358212000,16,0.483,0.497,0.483,0.49800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358216000,1771685358216000,16,0.483,0.497,0.48100004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358220000,1771685358220000,16,0.48900002,0.49100003,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358224000,1771685358224000,16,0.49,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358228000,1771685358228000,16,0.49400002,0.48600003,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358232000,1771685358232000,16,0.49500003,0.48400003,0.49600002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358236000,1771685358236000,16,0.492,0.48800004,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358240000,1771685358240000,16,0.49100003,0.48900002,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358244000,1771685358244000,16,0.49300003,0.48700002,0.49600002,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358248000,1771685358248000,16,0.492,0.48800004,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358252000,1771685358252000,16,0.48900002,0.492,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358256000,1771685358256000,16,0.48700002,0.49400002,0.485,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358260000,1771685358260000,16,0.48600003,0.49400002,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358264000,1771685358264000,16,0.485,0.49500003,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358268000,1771685358268000,16,0.49100003,0.48900002,0.492,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358272000,1771685358272000,16,0.49400002,0.48600003,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358276000,1771685358276000,16,0.49100003,0.49,0.48900002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358280000,1771685358280000,16,0.49100003,0.49,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358284000,1771685358284000,16,0.49100003,0.48900002,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358288000,1771685358288000,16,0.49,0.49,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358292000,1771685358292000,16,0.48900002,0.492,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358296000,1771685358296000,16,0.48900002,0.49100003,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358300000,1771685358300000,16,0.49,0.49,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358304000,1771685358304000,16,0.48900002,0.49100003,0.49,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358308000,1771685358308000,16,0.49300003,0.48600003,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358312000,1771685358312000,16,0.49500003,0.485,0.49400002,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358316000,1771685358316000,16,0.49,0.49,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358320000,1771685358320000,16,0.49100003,0.48900002,0.492,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358324000,1771685358324000,16,0.49300003,0.48700002,0.49500003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358328000,1771685358328000,16,0.48900002,0.49100003,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358332000,1771685358332000,16,0.48400003,0.49600002,0.48800004,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358336000,1771685358336000,16,0.48400003,0.49600002,0.48600003,0.49500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358340000,1771685358340000,16,0.48800004,0.492,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358344000,1771685358344000,16,0.49,0.49,0.49100003,0.48900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358348000,1771685358348000,16,0.49600002,0.48400003,0.49500003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358352000,1771685358352000,16,0.49500003,0.485,0.49300003,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358356000,1771685358356000,16,0.48900002,0.492,0.48600003,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358360000,1771685358360000,16,0.48800004,0.492,0.485,0.49600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358364000,1771685358364000,16,0.49,0.49,0.48600003,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358368000,1771685358368000,16,0.48900002,0.49100003,0.48700002,0.49400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358372000,1771685358372000,16,0.48700002,0.49400002,0.48700002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358376000,1771685358376000,16,0.48700002,0.49300003,0.49100003,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358380000,1771685358380000,16,0.48800004,0.49100003,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358384000,1771685358384000,16,0.48700002,0.492,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358388000,1771685358388000,16,0.492,0.48800004,0.49500003,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358392000,1771685358392000,16,0.49400002,0.48600003,0.49400002,0.48600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358396000,1771685358396000,16,0.49,0.49100003,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358400000,1771685358400000,16,0.48900002,0.49100003,0.48900002,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358404000,1771685358404000,16,0.49100003,0.48900002,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358408000,1771685358408000,16,0.49100003,0.48900002,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358412000,1771685358412000,16,0.48800004,0.49300003,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358416000,1771685358416000,16,0.48800004,0.492,0.48800004,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358420000,1771685358420000,16,0.492,0.48800004,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358424000,1771685358424000,16,0.492,0.48800004,0.49,0.49100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358428000,1771685358428000,16,0.49400002,0.485,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358432000,1771685358432000,16,0.49100003,0.48800004,0.49300003,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358436000,1771685358436000,16,0.483,0.497,0.48900002,0.49300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358440000,1771685358440000,16,0.48400003,0.49600002,0.49,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
1771685358444000,1771685358444000,16,0.48900002,0.49100003,0.49400002,0.48700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
