timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771685326412000,1771685326412000,1771685326412000,0.0027904222,0.00014177762,0.00011428457,39
1771685326416000,1771685326416000,1771685326416000,0.0023696977,0.0023307675,0.00016586989,39
1771685326420000,1771685326420000,1771685326420000,0.0017438871,0.0024491805,0.00017541653,39
1771685326424000,1771685326424000,1771685326424000,0.0011987408,0.0009573393,0.0001333951,39
1771685326428000,1771685326428000,1771685326428000,-0.00015969512,-1.0902819e-05,9.769616e-05,39
1771685326432000,1771685326432000,1771685326432000,-0.0010912968,-7.014064e-05,0.00010974825,39
1771685326436000,1771685326436000,1771685326436000,-0.001883684,0.0009033028,0.00012819338,39
1771685326440000,1771685326440000,1771685326440000,-0.003664387,0.0024220555,0.000117428484,39
1771685326444000,1771685326444000,1771685326444000,-0.0038295975,0.0028290993,0.0001004769,39
1771685326448000,1771685326448000,1771685326448000,-0.0022698645,0.0015874872,0.00010839713,39
1771685326452000,1771685326452000,1771685326452000,-4.4563785e-07,0.00038862525,0.00015645626,39
1771685326456000,1771685326456000,1771685326456000,0.0018223935,-0.0002610833,0.00020145756,39
1771685326460000,1771685326460000,1771685326460000,0.0002661525,0.00032602347,0.00016273765,39
1771685326464000,1771685326464000,1771685326464000,-0.0012194088,0.002245306,9.187566e-05,39
1771685326468000,1771685326468000,1771685326468000,-7.740513e-05,0.00304441,9.670774e-05,39
1771685326472000,1771685326472000,1771685326472000,-0.00028793595,0.0030430532,0.00014273284,39
1771685326476000,1771685326476000,1771685326476000,-0.0030764204,0.0027645435,0.00014831263,39
1771685326480000,1771685326480000,1771685326480000,-0.0047334675,0.0019167677,0.00012461755,39
1771685326484000,1771685326484000,1771685326484000,-0.0023461785,0.0015253074,0.0001143875,39
1771685326488000,1771685326488000,1771685326488000,0.0008549497,0.0020571812,0.0001205922,39
1771685326492000,1771685326492000,1771685326492000,0.0011869014,0.00229237,0.000119288256,39
1771685326496000,1771685326496000,1771685326496000,-0.0013697562,0.001345244,7.192268e-05,39
1771685326500000,1771685326500000,1771685326500000,-0.004414266,0.00025452278,-3.7165657e-05,39
1771685326504000,1771685326504000,1771685326504000,-0.0038648522,-0.00069629145,-0.00015989409,39
1771685326508000,1771685326508000,1771685326508000,-0.0013001614,-0.0010211018,-0.00024919023,39
1771685326512000,1771685326512000,1771685326512000,-0.00027070823,0.00035849542,-0.000300995,39
1771685326516000,1771685326516000,1771685326516000,0.0002277189,0.0019842451,-0.00031643125,39
1771685326520000,1771685326520000,1771685326520000,-0.0006182471,0.0014862602,-0.00033301083,39
1771685326524000,1771685326524000,1771685326524000,-0.003330731,0.00026896637,-0.00036817224,39
1771685326528000,1771685326528000,1771685326528000,-0.0061191767,0.00037240793,-0.00042257528,39
1771685326532000,1771685326532000,1771685326532000,-0.0074984357,0.00036794785,-0.00051220355,39
1771685326536000,1771685326536000,1771685326536000,-0.0058499156,9.1603666e-05,-0.0005973254,39
1771685326540000,1771685326540000,1771685326540000,-0.0020509493,0.00038479542,-0.00062925334,39
1771685326544000,1771685326544000,1771685326544000,0.00013058749,0.0004596301,-0.00063571404,39
1771685326548000,1771685326548000,1771685326548000,0.00021844602,0.0013960905,-0.0006263999,39
1771685326552000,1771685326552000,1771685326552000,0.0002478524,0.0031427627,-0.00057855865,39
1771685326556000,1771685326556000,1771685326556000,-0.0005484407,0.002399819,-0.0005018115,39
1771685326560000,1771685326560000,1771685326560000,-0.0013173402,0.00084650086,-0.00044160802,39
1771685326564000,1771685326564000,1771685326564000,-0.00055581576,0.0013700533,-0.00042251946,39
1771685326568000,1771685326568000,1771685326568000,2.2791442e-05,0.0017712037,-0.0004114814,39
1771685326572000,1771685326572000,1771685326572000,-0.00059828203,0.0014003955,-0.00039150097,39
1771685326576000,1771685326576000,1771685326576000,-0.001724105,0.0014642614,-0.000386641,39
1771685326580000,1771685326580000,1771685326580000,-0.0021488077,0.0019906014,-0.0003795721,39
1771685326584000,1771685326584000,1771685326584000,-0.00010053924,0.002271504,-0.00035695237,39
1771685326588000,1771685326588000,1771685326588000,0.0018946249,0.0014912224,-0.0003456937,39
1771685326592000,1771685326592000,1771685326592000,-0.0001826965,-6.624148e-06,-0.0003346105,39
