timestamp,subscriber_id,topic_id
1771685326412000,0,240
1771685326416000,0,240
1771685326420000,0,240
1771685326424000,0,240
1771685326428000,0,240
1771685326432000,0,240
1771685326436000,0,240
1771685326440000,0,240
1771685326444000,0,240
1771685326448000,0,240
1771685326452000,0,240
1771685326456000,0,240
1771685326460000,0,240
1771685326464000,0,240
1771685326468000,0,240
1771685326472000,0,240
1771685326476000,0,240
1771685326480000,0,240
1771685326484000,0,240
1771685326488000,0,240
1771685326492000,60,22
1771685326496000,0,240
1771685326500000,0,240
1771685326504000,0,240
1771685326508000,0,240
1771685326512000,0,240
1771685326516000,0,240
1771685326520000,0,240
1771685326524000,0,240
1771685326528000,0,240
1771685326532000,0,240
1771685326536000,0,240
1771685326540000,0,240
1771685326544000,0,240
1771685326548000,0,240
1771685326552000,0,240
1771685326556000,0,240
1771685326560000,0,240
1771685326564000,0,240
1771685326568000,0,240
1771685326572000,0,240
1771685326576000,0,240
1771685326580000,0,240
1771685326584000,0,240
1771685326588000,0,240
1771685326592000,0,240
1771685326596000,0,240
1771685326600000,0,240
1771685326604000,0,240
1771685326608000,0,240
1771685326612000,0,240
1771685326616000,0,240
1771685326620000,0,240
1771685326624000,0,240
1771685326628000,0,240
1771685326632000,0,240
1771685326636000,0,240
1771685326640000,0,240
1771685326644000,0,240
1771685326648000,0,240
1771685326652000,0,240
1771685326656000,0,240
1771685326660000,0,240
1771685326664000,0,240
1771685326668000,0,240
1771685326672000,0,240
1771685326676000,0,240
1771685326680000,0,240
1771685326684000,0,240
1771685326688000,0,240
1771685326692000,0,240
1771685326696000,0,240
1771685326700000,0,240
1771685326704000,0,240
1771685326708000,0,240
1771685326712000,0,240
1771685326716000,0,240
1771685326720000,0,240
1771685326724000,0,240
1771685326728000,0,240
1771685326732000,0,240
1771685326736000,0,240
1771685326740000,0,240
1771685326744000,0,240
1771685326748000,0,240
1771685326752000,0,240
1771685326756000,0,240
1771685326760000,0,240
1771685326764000,0,240
1771685326768000,0,240
1771685326772000,0,240
1771685326776000,0,240
1771685326780000,0,240
1771685326784000,0,240
1771685326788000,0,240
1771685326792000,0,240
1771685326796000,0,240
1771685326800000,0,240
1771685326804000,0,240
1771685326808000,0,240
1771685326812000,0,240
1771685326816000,0,240
1771685326820000,0,240
1771685326824000,0,240
1771685326828000,0,240
1771685326832000,0,240
1771685326836000,0,240
1771685326840000,0,240
1771685326844000,0,240
1771685326848000,0,240
1771685326852000,0,240
1771685326856000,0,240
1771685326860000,0,240
1771685326864000,0,240
1771685326868000,0,240
1771685326872000,0,240
1771685326876000,0,240
1771685326880000,0,240
1771685326884000,0,240
1771685326888000,0,240
1771685326892000,0,240
1771685326896000,0,240
1771685326900000,0,240
1771685326904000,0,240
1771685326908000,0,240
1771685326912000,0,240
1771685326916000,0,240
1771685326920000,0,240
1771685326924000,0,240
1771685326928000,0,240
1771685326932000,0,240
1771685326936000,0,240
1771685326940000,0,240
1771685326944000,0,240
1771685326948000,0,240
1771685326952000,0,240
1771685326956000,0,240
1771685326960000,0,240
1771685326964000,0,240
1771685326968000,0,240
1771685326972000,0,240
1771685326976000,0,240
1771685326980000,0,240
1771685326984000,0,240
1771685326988000,0,240
1771685326992000,0,240
1771685326996000,0,240
1771685327000000,0,240
1771685327004000,0,240
1771685327008000,0,240
1771685327012000,0,240
1771685327016000,0,240
1771685327020000,0,240
1771685327024000,0,240
1771685327028000,0,240
1771685327032000,0,240
1771685327036000,0,240
1771685327040000,0,240
1771685327044000,0,240
1771685327048000,0,240
1771685327052000,0,240
1771685327056000,0,240
1771685327060000,0,240
1771685327064000,0,240
1771685327068000,0,240
1771685327072000,0,240
1771685327076000,0,240
1771685327080000,0,240
1771685327084000,0,240
1771685327088000,0,240
1771685327092000,0,240
1771685327096000,0,240
1771685327100000,0,240
1771685327104000,0,240
1771685327108000,0,240
1771685327112000,0,240
1771685327116000,0,240
1771685327120000,0,240
1771685327124000,0,240
1771685327128000,0,240
1771685327132000,0,240
1771685327136000,0,240
1771685327140000,0,240
1771685327144000,0,240
1771685327148000,0,240
1771685327152000,0,240
1771685327156000,0,240
1771685327160000,0,240
1771685327164000,0,240
1771685327168000,0,240
1771685327172000,0,240
1771685327176000,0,240
1771685327180000,0,240
1771685327184000,0,240
1771685327188000,0,240
1771685327192000,0,240
1771685327196000,0,240
1771685327200000,0,240
1771685327204000,0,240
1771685327208000,0,240
1771685327212000,0,240
1771685327216000,0,240
1771685327220000,0,240
1771685327224000,0,240
1771685327228000,0,240
1771685327232000,0,240
1771685327236000,0,240
1771685327240000,0,240
1771685327244000,0,240
1771685327248000,0,240
1771685327252000,0,240
1771685327256000,0,240
1771685327260000,0,240
1771685327264000,0,240
1771685327268000,0,240
1771685327272000,0,240
1771685327276000,0,240
1771685327280000,0,240
1771685327284000,0,240
1771685327288000,0,240
1771685327292000,0,240
1771685327296000,0,240
1771685327300000,0,240
1771685327304000,0,240
1771685327308000,0,240
1771685327312000,0,240
1771685327316000,0,240
1771685327320000,0,240
1771685327324000,0,240
1771685327328000,0,240
1771685327332000,0,240
1771685327336000,0,240
1771685327340000,0,240
1771685327344000,0,240
1771685327348000,0,240
1771685327352000,0,240
1771685327356000,0,240
1771685327360000,0,240
1771685327364000,0,240
1771685327368000,0,240
1771685327372000,0,240
1771685327376000,0,240
1771685327380000,0,240
1771685327384000,0,240
1771685327388000,0,240
1771685327392000,0,240
1771685327396000,0,240
1771685327400000,0,240
1771685327404000,0,240
1771685327408000,0,240
1771685327412000,0,240
1771685327416000,0,240
1771685327420000,0,240
1771685327424000,0,240
1771685327428000,0,240
1771685327432000,0,240
1771685327436000,0,240
1771685327440000,0,240
1771685327444000,0,240
1771685327448000,0,240
1771685327452000,0,240
1771685327456000,0,240
1771685327460000,0,240
1771685327464000,0,240
1771685327468000,0,240
1771685327472000,0,240
1771685327476000,0,240
1771685327480000,0,240
1771685327484000,0,240
1771685327488000,0,240
1771685327492000,0,240
1771685327496000,0,240
1771685327500000,0,240
1771685327504000,0,240
1771685327508000,0,240
1771685327512000,0,240
1771685327516000,0,240
1771685327520000,0,240
1771685327524000,0,240
1771685327528000,0,240
1771685327532000,0,240
1771685327536000,0,240
1771685327540000,0,240
1771685327544000,0,240
1771685327548000,0,240
1771685327552000,0,240
1771685327556000,0,240
1771685327560000,0,240
1771685327564000,0,240
1771685327568000,0,240
1771685327572000,0,240
1771685327576000,0,240
1771685327580000,0,240
1771685327584000,0,240
1771685327588000,0,240
1771685327592000,0,240
1771685327596000,0,240
1771685327600000,0,240
1771685327604000,0,240
1771685327608000,0,240
1771685327612000,0,32
1771685327616000,0,240
1771685327620000,0,240
1771685327624000,0,240
1771685327628000,0,240
1771685327632000,0,240
1771685327636000,0,240
1771685327640000,0,240
1771685327644000,60,250
1771685327648000,0,240
1771685327652000,0,240
1771685327656000,0,240
1771685327660000,0,240
1771685327664000,0,240
1771685327668000,0,240
1771685327672000,0,240
1771685327676000,0,240
1771685327680000,0,240
1771685327684000,0,240
1771685327688000,0,240
1771685327692000,0,240
1771685327696000,0,240
1771685327700000,0,240
1771685327704000,0,240
1771685327708000,0,240
1771685327712000,0,22
1771685327716000,0,240
1771685327720000,0,240
1771685327724000,0,240
1771685327728000,0,240
1771685327732000,0,240
1771685327736000,0,240
1771685327740000,0,240
1771685327744000,0,240
1771685327748000,0,240
1771685327752000,0,240
1771685327756000,0,240
1771685327760000,0,240
1771685327764000,0,240
1771685327768000,0,240
1771685327772000,0,240
1771685327776000,0,240
1771685327780000,0,240
1771685327784000,0,240
1771685327788000,0,240
1771685327792000,0,240
1771685327796000,0,240
1771685327800000,0,240
1771685327804000,0,240
1771685327808000,0,240
1771685327812000,0,240
1771685327816000,0,240
1771685327820000,0,240
1771685327824000,0,240
1771685327828000,0,240
1771685327832000,0,240
1771685327836000,0,240
1771685327840000,0,240
1771685327844000,0,240
