timestamp,timestamp_sample,pub_timestamp,device_id,bias,bias_var,innov,innov_var,innov_test_ratio,publisher_id
1771685326372000,1771685326216000,0,6620172,0.13417888,0.10340488,-0.04791297,12.3671665,2.0624977e-05,0
1771685326420000,1771685326268000,0,6620172,0.13352238,0.103337854,-0.07790446,12.367069,5.4527474e-05,0
1771685326476000,1771685326320000,0,6620172,0.13284913,0.10340488,-0.07984196,12.3671665,5.7272962e-05,0
1771685326524000,1771685326372000,0,6620172,0.13200377,0.103337854,-0.10031739,12.367069,9.041555e-05,0
1771685326580000,1771685326424000,0,6620172,0.13086571,0.10340488,-0.13496397,12.3671665,0.00016365264,0
1771685326628000,1771685326476000,0,6620172,0.12952092,0.103337854,-0.15958275,12.367069,0.00022880347,0
1771685326684000,1771685326528000,0,6620172,0.12852243,0.10340488,-0.118412524,12.3671665,0.00012597447,0
1771685326732000,1771685326580000,0,6620172,0.12802906,0.103337854,-0.05854562,12.367069,3.0794952e-05,0
1771685326788000,1771685326632000,0,6620172,0.12748191,0.10340488,-0.064888194,12.3671665,3.782846e-05,0
1771685326836000,1771685326684000,0,6620172,0.12696388,0.103337854,-0.061472386,12.367069,3.3950866e-05,0
1771685326892000,1771685326736000,0,6620172,0.126234,0.10340488,-0.08655861,12.3671665,6.731437e-05,0
1771685326940000,1771685326788000,0,6620172,0.12572983,0.103337854,-0.059827745,12.367069,3.2158514e-05,0
1771685326996000,1771685326840000,0,6620172,0.1245739,0.10340488,-0.13708237,12.3671665,0.00016883033,0
1771685327044000,1771685326892000,0,6620172,0.12364757,0.103337854,-0.109925464,12.367069,0.000108564374,0
1771685327100000,1771685326944000,0,6620172,0.12271044,0.10340488,-0.11113536,12.3671665,0.00011096648,0
1771685327148000,1771685326996000,0,6620172,0.121647306,0.103337854,-0.12615892,12.367069,0.00014299691,0
1771685327204000,1771685327048000,0,6620172,0.12049698,0.10340488,-0.1364178,12.3671665,0.00016719736,0
1771685327252000,1771685327100000,0,6620172,0.119660296,0.103337854,-0.099287264,12.367069,8.8568195e-05,0
1771685327308000,1771685327152000,0,6620172,0.118697084,0.10340488,-0.11422817,12.3671665,0.000117228636,0
1771685327356000,1771685327204000,0,6620172,0.117849335,0.103337854,-0.10060016,12.367069,9.0926e-05,0
1771685327412000,1771685327256000,0,6620172,0.11703649,0.10340488,-0.09639548,12.3671665,8.3483494e-05,0
1771685327460000,1771685327308000,0,6620172,0.11574678,0.103337854,-0.15304723,12.367069,0.00021044648,0
1771685327516000,1771685327360000,0,6620172,0.114928514,0.10340488,-0.097039506,12.3671665,8.460275e-05,0
1771685327564000,1771685327412000,0,6620172,0.11394613,0.103337854,-0.11657646,12.367069,0.0001220991,0
1771685327620000,1771685327464000,0,6620172,0.11283605,0.10340488,-0.13164634,12.3671665,0.00015570583,0
1771685327668000,1771685327516000,0,6620172,0.11164217,0.103337854,-0.14167516,12.367069,0.00018033422,0
1771685327724000,1771685327568000,0,6620172,0.11056,0.10340488,-0.12833528,12.3671665,0.00014797195,0
1771685327772000,1771685327620000,0,6620172,0.109116815,0.103337854,-0.17125946,12.367069,0.00026351167,0
1771685327828000,1771685327672000,0,6620172,0.10846201,0.10340488,-0.07765319,12.3671665,5.4175875e-05,0
1771685327876000,1771685327724000,0,6620172,0.10740503,0.103337854,-0.12542978,12.367069,0.00014134876,0
1771685327932000,1771685327776000,0,6620172,0.10630301,0.10340488,-0.13068995,12.3671665,0.00015345168,0
1771685327980000,1771685327828000,0,6620172,0.1055183,0.103337854,-0.09311941,12.367069,7.790605e-05,0
1771685328036000,1771685327880000,0,6620172,0.10488612,0.10340488,-0.0749702,12.3671665,5.049689e-05,0
1771685328084000,1771685327932000,0,6620172,0.10369623,0.103337854,-0.14120203,12.367069,0.00017913178,0
1771685328140000,1771685327984000,0,6620172,0.10278065,0.10340488,-0.10857904,12.3671665,0.00010592032,0
1771685328188000,1771685328036000,0,6620172,0.10174479,0.103337854,-0.12292225,12.367069,0.00013575371,0
1771685328244000,1771685328088000,0,6620172,0.10102014,0.10340488,-0.08593669,12.3671665,6.635055e-05,0
1771685328292000,1771685328140000,0,6620172,0.10025167,0.103337854,-0.09119348,12.367069,7.471681e-05,0
1771685328348000,1771685328192000,0,6620172,0.09951568,0.10340488,-0.0872817,12.3671665,6.8443725e-05,0
1771685328396000,1771685328244000,0,6620172,0.09853974,0.103337854,-0.11581206,12.367069,0.00012050312,0
1771685328452000,1771685328296000,0,6620172,0.0978748,0.10340488,-0.0788559,12.3671665,5.5867044e-05,0
1771685328500000,1771685328348000,0,6620172,0.09681239,0.103337854,-0.12607303,12.367069,0.00014280227,0
1771685328556000,1771685328400000,0,6620172,0.09559073,0.10340488,-0.14487758,12.3671665,0.00018857743,0
1771685328604000,1771685328452000,0,6620172,0.09456815,0.103337854,-0.12134757,12.367069,0.00013229788,0
1771685328660000,1771685328504000,0,6620172,0.093859755,0.10340488,-0.084009066,12.3671665,6.340735e-05,0
1771685328708000,1771685328556000,0,6620172,0.09322543,0.103337854,-0.07527455,12.367069,5.090812e-05,0
1771685328764000,1771685328608000,0,6620172,0.09194884,0.10340488,-0.15139192,12.3671665,0.00020591724,0
1771685328812000,1771685328660000,0,6620172,0.09071469,0.103337854,-0.14645323,12.367069,0.00019270307,0
1771685328868000,1771685328712000,0,6620172,0.08940009,0.10340488,-0.15590024,12.3671665,0.00021836392,0
1771685328916000,1771685328764000,0,6620172,0.08813264,0.103337854,-0.15040472,12.367069,0.00020324209,0
1771685328972000,1771685328816000,0,6620172,0.08710538,0.10340488,-0.12182405,12.3671665,0.00013333782,0
1771685329020000,1771685328868000,0,6620172,0.08600334,0.103337854,-0.13077603,12.367069,0.00015365511,0
1771685329076000,1771685328920000,0,6620172,0.084742874,0.10340488,-0.1494799,12.3671665,0.00020074875,0
1771685329124000,1771685328972000,0,6620172,0.08368569,0.103337854,-0.12545332,12.367069,0.00014140183,0
1771685329180000,1771685329024000,0,6620172,0.082548216,0.10340488,-0.13489419,12.3671665,0.00016348345,0
1771685329228000,1771685329076000,0,6620172,0.08149255,0.103337854,-0.12527283,12.367069,0.00014099524,0
1771685329284000,1771685329128000,0,6620172,0.08075211,0.10340488,-0.08780969,12.3671665,6.9274305e-05,0
1771685329332000,1771685329180000,0,6620172,0.07953774,0.103337854,-0.1441066,12.367069,0.00018657713,0
1771685329388000,1771685329232000,0,6620172,0.07875923,0.10340488,-0.09232461,12.3671665,7.658121e-05,0
1771685329436000,1771685329284000,0,6620172,0.07754725,0.103337854,-0.1438227,12.367069,0.00018584273,0
1771685329492000,1771685329336000,0,6620172,0.076652996,0.10340488,-0.10605067,12.3671665,0.00010104483,0
1771685329540000,1771685329388000,0,6620172,0.07587615,0.103337854,-0.09218644,12.367069,7.635277e-05,0
1771685329596000,1771685329440000,0,6620172,0.07509428,0.10340488,-0.09272185,12.3671665,7.724164e-05,0
1771685329644000,1771685329492000,0,6620172,0.07411635,0.103337854,-0.11604887,12.367069,0.00012099643,0
1771685329700000,1771685329544000,0,6620172,0.07337738,0.10340488,-0.08763564,12.3671665,6.899995e-05,0
1771685329748000,1771685329596000,0,6620172,0.072324164,0.103337854,-0.1249826,12.367069,0.0001403427,0
1771685329804000,1771685329648000,0,6620172,0.071190625,0.10340488,-0.13442743,12.3671665,0.00016235403,0
1771685329852000,1771685329700000,0,6620172,0.07017821,0.103337854,-0.12014082,12.367069,0.00012967967,0
1771685329908000,1771685329752000,0,6620172,0.06908541,0.10340488,-0.12959594,12.3671665,0.00015089333,0
1771685329956000,1771685329804000,0,6620172,0.067877285,0.103337854,-0.1433652,12.367069,0.00018466229,0
1771685330012000,1771685329856000,0,6620172,0.06690837,0.10340488,-0.11490487,12.3671665,0.00011862171,0
1771685330060000,1771685329908000,0,6620172,0.06613983,0.103337854,-0.09120036,12.367069,7.472808e-05,0
1771685330116000,1771685329960000,0,6620172,0.06529236,0.10340488,-0.100502625,12.3671665,9.074905e-05,0
1771685330164000,1771685330012000,0,6620172,0.06480387,0.103337854,-0.05796814,12.367069,3.019044e-05,0
1771685330220000,1771685330064000,0,6620172,0.063637756,0.10340488,-0.1382902,12.3671665,0.00017181855,0
1771685330268000,1771685330116000,0,6620172,0.06283274,0.103337854,-0.095528625,12.367069,8.1989405e-05,0
1771685330324000,1771685330168000,0,6620172,0.06194702,0.10340488,-0.10503855,12.3671665,9.912535e-05,0
1771685330372000,1771685330220000,0,6620172,0.06138051,0.103337854,-0.06722656,12.367069,4.0604344e-05,0
1771685330428000,1771685330272000,0,6620172,0.060567506,0.10340488,-0.096414685,12.3671665,8.351677e-05,0
1771685330476000,1771685330324000,0,6620172,0.05927429,0.103337854,-0.153463,12.367069,0.00021159145,0
1771685330532000,1771685330376000,0,6620172,0.058402363,0.10340488,-0.103402704,12.3671665,9.6061885e-05,0
1771685330580000,1771685330428000,0,6620172,0.05767053,0.103337854,-0.08684474,12.367069,6.776069e-05,0
1771685330636000,1771685330480000,0,6620172,0.056899875,0.10340488,-0.09139246,12.3671665,7.5042626e-05,0
1771685330684000,1771685330532000,0,6620172,0.0560012,0.103337854,-0.10664353,12.367069,0.00010217854,0
1771685330740000,1771685330584000,0,6620172,0.05485991,0.10340488,-0.1353469,12.3671665,0.00016458261,0
1771685330788000,1771685330636000,0,6620172,0.05442487,0.103337854,-0.051625047,12.367069,2.3944824e-05,0
1771685330844000,1771685330688000,0,6620172,0.053698055,0.10340488,-0.086193666,12.3671665,6.6747954e-05,0
1771685330892000,1771685330740000,0,6620172,0.052842308,0.103337854,-0.10154962,12.367069,9.265041e-05,0
1771685330948000,1771685330792000,0,6620172,0.051929403,0.10340488,-0.108262226,12.3671665,0.00010530311,0
