timestamp,pub_timestamp,defer_failsafes_timeout_s,publisher_id,disable_auto_disarm,defer_failsafes,source_type,source_id
1771685327020000,1771685327020000,0,93,0,0,0,0
1771685327032000,1771685327032000,0,93,0,0,0,0
1771685327044000,1771685327044000,0,93,0,0,0,0
1771685327056000,1771685327056000,0,93,0,0,0,0
1771685327068000,1771685327068000,0,93,0,0,0,0
1771685327080000,1771685327080000,0,93,0,0,0,0
1771685327092000,1771685327092000,0,93,0,0,0,0
1771685327104000,1771685327104000,0,93,0,0,0,0
1771685327116000,1771685327116000,0,93,0,0,0,0
1771685327128000,1771685327128000,0,93,0,0,0,0
1771685327140000,1771685327140000,0,93,0,0,0,0
1771685327152000,1771685327152000,0,93,0,0,0,0
1771685327164000,1771685327164000,0,93,0,0,0,0
1771685327176000,1771685327176000,0,93,0,0,0,0
1771685327188000,1771685327188000,0,93,0,0,0,0
1771685327200000,1771685327200000,0,93,0,0,0,0
1771685327212000,1771685327212000,0,93,0,0,0,0
1771685327224000,1771685327224000,0,93,0,0,0,0
1771685327236000,1771685327236000,0,93,0,0,0,0
1771685327248000,1771685327248000,0,93,0,0,0,0
1771685327260000,1771685327260000,0,93,0,0,0,0
1771685327272000,1771685327272000,0,93,0,0,0,0
1771685327284000,1771685327284000,0,93,0,0,0,0
1771685327296000,1771685327296000,0,93,0,0,0,0
1771685327308000,1771685327308000,0,93,0,0,0,0
1771685327320000,1771685327320000,0,93,0,0,0,0
1771685327332000,1771685327332000,0,93,0,0,0,0
1771685327344000,1771685327344000,0,93,0,0,0,0
1771685327356000,1771685327356000,0,93,0,0,0,0
1771685327368000,1771685327368000,0,93,0,0,0,0
1771685327380000,1771685327380000,0,93,0,0,0,0
1771685327392000,1771685327392000,0,93,0,0,0,0
1771685327404000,1771685327404000,0,93,0,0,0,0
1771685327416000,1771685327416000,0,93,0,0,0,0
1771685327428000,1771685327428000,0,93,0,0,0,0
1771685327440000,1771685327440000,0,93,0,0,0,0
1771685327452000,1771685327452000,0,93,0,0,0,0
1771685327464000,1771685327464000,0,93,0,0,0,0
1771685327476000,1771685327476000,0,93,0,0,0,0
1771685327488000,1771685327488000,0,93,0,0,0,0
1771685327500000,1771685327500000,0,93,0,0,0,0
1771685327512000,1771685327512000,0,93,0,0,0,0
1771685327524000,1771685327524000,0,93,0,0,0,0
1771685327536000,1771685327536000,0,93,0,0,0,0
1771685327548000,1771685327548000,0,93,0,0,0,0
1771685327560000,1771685327560000,0,93,0,0,0,0
1771685327572000,1771685327572000,0,93,0,0,0,0
1771685327584000,1771685327584000,0,93,0,0,0,0
1771685327596000,1771685327596000,0,93,0,0,0,0
1771685327608000,1771685327608000,0,93,0,0,0,0
1771685327620000,1771685327620000,0,93,0,0,0,0
1771685327632000,1771685327632000,0,93,0,0,0,0
1771685327644000,1771685327644000,0,93,0,0,0,0
1771685327656000,1771685327656000,0,93,0,0,0,0
1771685327668000,1771685327668000,0,93,0,0,0,0
1771685327680000,1771685327680000,0,93,0,0,0,0
1771685327692000,1771685327692000,0,93,0,0,0,0
1771685327704000,1771685327704000,0,93,0,0,0,0
1771685327716000,1771685327716000,0,93,0,0,0,0
1771685327728000,1771685327728000,0,93,0,0,0,0
1771685327740000,1771685327740000,0,93,0,0,0,0
1771685327752000,1771685327752000,0,93,0,0,0,0
1771685327764000,1771685327764000,0,93,0,0,0,0
1771685327776000,1771685327776000,0,93,0,0,0,0
1771685327788000,1771685327788000,0,93,0,0,0,0
1771685327800000,1771685327800000,0,93,0,0,0,0
1771685327812000,1771685327812000,0,93,0,0,0,0
1771685327824000,1771685327824000,0,93,0,0,0,0
1771685327836000,1771685327836000,0,93,0,0,0,0
1771685327848000,1771685327848000,0,93,0,0,0,0
1771685327860000,1771685327860000,0,93,0,0,0,0
1771685327872000,1771685327872000,0,93,0,0,0,0
1771685327884000,1771685327884000,0,93,0,0,0,0
1771685327896000,1771685327896000,0,93,0,0,0,0
1771685327908000,1771685327908000,0,93,0,0,0,0
1771685327920000,1771685327920000,0,93,0,0,0,0
1771685327932000,1771685327932000,0,93,0,0,0,0
1771685327944000,1771685327944000,0,93,0,0,0,0
1771685327956000,1771685327956000,0,93,0,0,0,0
1771685327968000,1771685327968000,0,93,0,0,0,0
1771685327980000,1771685327980000,0,93,0,0,0,0
1771685327992000,1771685327992000,0,93,0,0,0,0
1771685328004000,1771685328004000,0,93,0,0,0,0
1771685328016000,1771685328016000,0,93,0,0,0,0
1771685328028000,1771685328028000,0,93,0,0,0,0
1771685328040000,1771685328040000,0,93,0,0,0,0
1771685328052000,1771685328052000,0,93,0,0,0,0
1771685328064000,1771685328064000,0,93,0,0,0,0
1771685328076000,1771685328076000,0,93,0,0,0,0
1771685328088000,1771685328088000,0,93,0,0,0,0
1771685328100000,1771685328100000,0,93,0,0,0,0
1771685328112000,1771685328112000,0,93,0,0,0,0
1771685328124000,1771685328124000,0,93,0,0,0,0
1771685328136000,1771685328136000,0,93,0,0,0,0
1771685328148000,1771685328148000,0,93,0,0,0,0
1771685328160000,1771685328160000,0,93,0,0,0,0
1771685328172000,1771685328172000,0,93,0,0,0,0
1771685328184000,1771685328184000,0,93,0,0,0,0
1771685328196000,1771685328196000,0,93,0,0,0,0
1771685328208000,1771685328208000,0,93,0,0,0,0
1771685328220000,1771685328220000,0,93,0,0,0,0
1771685328232000,1771685328232000,0,93,0,0,0,0
1771685328244000,1771685328244000,0,93,0,0,0,0
1771685328256000,1771685328256000,0,93,0,0,0,0
1771685328268000,1771685328268000,0,93,0,0,0,0
1771685328280000,1771685328280000,0,93,0,0,0,0
1771685328292000,1771685328292000,0,93,0,0,0,0
1771685328304000,1771685328304000,0,93,0,0,0,0
1771685328316000,1771685328316000,0,93,0,0,0,0
1771685328328000,1771685328328000,0,93,0,0,0,0
1771685328340000,1771685328340000,0,93,0,0,0,0
1771685328352000,1771685328352000,0,93,0,0,0,0
1771685328364000,1771685328364000,0,93,0,0,0,0
1771685328376000,1771685328376000,0,93,0,0,0,0
1771685328388000,1771685328388000,0,93,0,0,0,0
1771685328400000,1771685328400000,0,93,0,0,0,0
1771685328412000,1771685328412000,0,93,0,0,0,0
1771685328424000,1771685328424000,0,93,0,0,0,0
1771685328436000,1771685328436000,0,93,0,0,0,0
1771685328448000,1771685328448000,0,93,0,0,0,0
1771685328460000,1771685328460000,0,93,0,0,0,0
1771685328472000,1771685328472000,0,93,0,0,0,0
1771685328484000,1771685328484000,0,93,0,0,0,0
1771685328496000,1771685328496000,0,93,0,0,0,0
1771685328508000,1771685328508000,0,93,0,0,0,0
1771685328520000,1771685328520000,0,93,0,0,0,0
1771685328532000,1771685328532000,0,93,0,0,0,0
1771685328544000,1771685328544000,0,93,0,0,0,0
1771685328556000,1771685328556000,0,93,0,0,0,0
1771685328568000,1771685328568000,0,93,0,0,0,0
1771685328580000,1771685328580000,0,93,0,0,0,0
1771685328592000,1771685328592000,0,93,0,0,0,0
1771685328604000,1771685328604000,0,93,0,0,0,0
1771685328616000,1771685328616000,0,93,0,0,0,0
1771685328628000,1771685328628000,0,93,0,0,0,0
1771685328640000,1771685328640000,0,93,0,0,0,0
1771685328652000,1771685328652000,0,93,0,0,0,0
1771685328664000,1771685328664000,0,93,0,0,0,0
1771685328676000,1771685328676000,0,93,0,0,0,0
1771685328688000,1771685328688000,0,93,0,0,0,0
1771685328700000,1771685328700000,0,93,0,0,0,0
1771685328712000,1771685328712000,0,93,0,0,0,0
1771685328724000,1771685328724000,0,93,0,0,0,0
1771685328736000,1771685328736000,0,93,0,0,0,0
1771685328748000,1771685328748000,0,93,0,0,0,0
1771685328760000,1771685328760000,0,93,0,0,0,0
1771685328772000,1771685328772000,0,93,0,0,0,0
1771685328784000,1771685328784000,0,93,0,0,0,0
1771685328796000,1771685328796000,0,93,0,0,0,0
1771685328808000,1771685328808000,0,93,0,0,0,0
1771685328820000,1771685328820000,0,93,0,0,0,0
1771685328832000,1771685328832000,0,93,0,0,0,0
1771685328844000,1771685328844000,0,93,0,0,0,0
1771685328856000,1771685328856000,0,93,0,0,0,0
1771685328868000,1771685328868000,0,93,0,0,0,0
1771685328880000,1771685328880000,0,93,0,0,0,0
1771685328892000,1771685328892000,0,93,0,0,0,0
1771685328904000,1771685328904000,0,93,0,0,0,0
1771685328916000,1771685328916000,0,93,0,0,0,0
1771685328928000,1771685328928000,0,93,0,0,0,0
1771685328940000,1771685328940000,0,93,0,0,0,0
1771685328952000,1771685328952000,0,93,0,0,0,0
1771685328964000,1771685328964000,0,93,0,0,0,0
1771685328976000,1771685328976000,0,93,0,0,0,0
1771685328988000,1771685328988000,0,93,0,0,0,0
1771685329000000,1771685329000000,0,93,0,0,0,0
1771685329012000,1771685329012000,0,93,0,0,0,0
1771685329024000,1771685329024000,0,93,0,0,0,0
1771685329036000,1771685329036000,0,93,0,0,0,0
1771685329048000,1771685329048000,0,93,0,0,0,0
1771685329060000,1771685329060000,0,93,0,0,0,0
1771685329072000,1771685329072000,0,93,0,0,0,0
1771685329084000,1771685329084000,0,93,0,0,0,0
1771685329096000,1771685329096000,0,93,0,0,0,0
1771685329108000,1771685329108000,0,93,0,0,0,0
1771685329120000,1771685329120000,0,93,0,0,0,0
1771685329132000,1771685329132000,0,93,0,0,0,0
1771685329144000,1771685329144000,0,93,0,0,0,0
1771685329156000,1771685329156000,0,93,0,0,0,0
1771685329168000,1771685329168000,0,93,0,0,0,0
1771685329180000,1771685329180000,0,93,0,0,0,0
1771685329192000,1771685329192000,0,93,0,0,0,0
1771685329204000,1771685329204000,0,93,0,0,0,0
1771685329216000,1771685329216000,0,93,0,0,0,0
1771685329228000,1771685329228000,0,93,0,0,0,0
1771685329240000,1771685329240000,0,93,0,0,0,0
1771685329252000,1771685329252000,0,93,0,0,0,0
1771685329264000,1771685329264000,0,93,0,0,0,0
1771685329276000,1771685329276000,0,93,0,0,0,0
1771685329288000,1771685329288000,0,93,0,0,0,0
1771685329300000,1771685329300000,0,93,0,0,0,0
1771685329312000,1771685329312000,0,93,0,0,0,0
1771685329324000,1771685329324000,0,93,0,0,0,0
1771685329336000,1771685329336000,0,93,0,0,0,0
1771685329348000,1771685329348000,0,93,0,0,0,0
1771685329360000,1771685329360000,0,93,0,0,0,0
1771685329372000,1771685329372000,0,93,0,0,0,0
1771685329384000,1771685329384000,0,93,0,0,0,0
1771685329396000,1771685329396000,0,93,0,0,0,0
1771685329408000,1771685329408000,0,93,0,0,0,0
1771685329420000,1771685329420000,0,93,0,0,0,0
1771685329432000,1771685329432000,0,93,0,0,0,0
1771685329444000,1771685329444000,0,93,0,0,0,0
1771685329456000,1771685329456000,0,93,0,0,0,0
1771685329468000,1771685329468000,0,93,0,0,0,0
1771685329480000,1771685329480000,0,93,0,0,0,0
1771685329492000,1771685329492000,0,93,0,0,0,0
1771685329504000,1771685329504000,0,93,0,0,0,0
1771685329516000,1771685329516000,0,93,0,0,0,0
1771685329528000,1771685329528000,0,93,0,0,0,0
1771685329540000,1771685329540000,0,93,0,0,0,0
1771685329552000,1771685329552000,0,93,0,0,0,0
1771685329564000,1771685329564000,0,93,0,0,0,0
1771685329576000,1771685329576000,0,93,0,0,0,0
1771685329588000,1771685329588000,0,93,0,0,0,0
1771685329600000,1771685329600000,0,93,0,0,0,0
1771685329612000,1771685329612000,0,93,0,0,0,0
1771685329624000,1771685329624000,0,93,0,0,0,0
1771685329636000,1771685329636000,0,93,0,0,0,0
1771685329648000,1771685329648000,0,93,0,0,0,0
1771685329660000,1771685329660000,0,93,0,0,0,0
1771685329672000,1771685329672000,0,93,0,0,0,0
1771685329684000,1771685329684000,0,93,0,0,0,0
1771685329696000,1771685329696000,0,93,0,0,0,0
1771685329708000,1771685329708000,0,93,0,0,0,0
1771685329720000,1771685329720000,0,93,0,0,0,0
1771685329732000,1771685329732000,0,93,0,0,0,0
1771685329744000,1771685329744000,0,93,0,0,0,0
1771685329756000,1771685329756000,0,93,0,0,0,0
1771685329768000,1771685329768000,0,93,0,0,0,0
1771685329780000,1771685329780000,0,93,0,0,0,0
1771685329792000,1771685329792000,0,93,0,0,0,0
1771685329804000,1771685329804000,0,93,0,0,0,0
1771685329816000,1771685329816000,0,93,0,0,0,0
1771685329828000,1771685329828000,0,93,0,0,0,0
1771685329840000,1771685329840000,0,93,0,0,0,0
1771685329852000,1771685329852000,0,93,0,0,0,0
1771685329864000,1771685329864000,0,93,0,0,0,0
1771685329876000,1771685329876000,0,93,0,0,0,0
1771685329888000,1771685329888000,0,93,0,0,0,0
1771685329900000,1771685329900000,0,93,0,0,0,0
1771685329912000,1771685329912000,0,93,0,0,0,0
1771685329924000,1771685329924000,0,93,0,0,0,0
1771685329936000,1771685329936000,0,93,0,0,0,0
1771685329948000,1771685329948000,0,93,0,0,0,0
1771685329960000,1771685329960000,0,93,0,0,0,0
1771685329972000,1771685329972000,0,93,0,0,0,0
1771685329984000,1771685329984000,0,93,0,0,0,0
1771685329996000,1771685329996000,0,93,0,0,0,0
1771685330008000,1771685330008000,0,93,0,0,0,0
1771685330020000,1771685330020000,0,93,0,0,0,0
1771685330032000,1771685330032000,0,93,0,0,0,0
1771685330044000,1771685330044000,0,93,0,0,0,0
1771685330056000,1771685330056000,0,93,0,0,0,0
1771685330068000,1771685330068000,0,93,0,0,0,0
1771685330080000,1771685330080000,0,93,0,0,0,0
1771685330092000,1771685330092000,0,93,0,0,0,0
1771685330104000,1771685330104000,0,93,0,0,0,0
1771685330116000,1771685330116000,0,93,0,0,0,0
1771685330128000,1771685330128000,0,93,0,0,0,0
1771685330140000,1771685330140000,0,93,0,0,0,0
1771685330152000,1771685330152000,0,93,0,0,0,0
1771685330164000,1771685330164000,0,93,0,0,0,0
1771685330176000,1771685330176000,0,93,0,0,0,0
1771685330188000,1771685330188000,0,93,0,0,0,0
1771685330200000,1771685330200000,0,93,0,0,0,0
1771685330212000,1771685330212000,0,93,0,0,0,0
1771685330224000,1771685330224000,0,93,0,0,0,0
1771685330236000,1771685330236000,0,93,0,0,0,0
1771685330248000,1771685330248000,0,93,0,0,0,0
1771685330260000,1771685330260000,0,93,0,0,0,0
1771685330272000,1771685330272000,0,93,0,0,0,0
1771685330284000,1771685330284000,0,93,0,0,0,0
1771685330296000,1771685330296000,0,93,0,0,0,0
1771685330308000,1771685330308000,0,93,0,0,0,0
1771685330320000,1771685330320000,0,93,0,0,0,0
1771685330332000,1771685330332000,0,93,0,0,0,0
1771685330344000,1771685330344000,0,93,0,0,0,0
1771685330356000,1771685330356000,0,93,0,0,0,0
1771685330368000,1771685330368000,0,93,0,0,0,0
1771685330380000,1771685330380000,0,93,0,0,0,0
1771685330392000,1771685330392000,0,93,0,0,0,0
1771685330404000,1771685330404000,0,93,0,0,0,0
1771685330416000,1771685330416000,0,93,0,0,0,0
1771685330428000,1771685330428000,0,93,0,0,0,0
1771685330440000,1771685330440000,0,93,0,0,0,0
1771685330452000,1771685330452000,0,93,0,0,0,0
1771685330464000,1771685330464000,0,93,0,0,0,0
1771685330476000,1771685330476000,0,93,0,0,0,0
1771685330488000,1771685330488000,0,93,0,0,0,0
1771685330500000,1771685330500000,0,93,0,0,0,0
1771685330512000,1771685330512000,0,93,0,0,0,0
1771685330524000,1771685330524000,0,93,0,0,0,0
1771685330536000,1771685330536000,0,93,0,0,0,0
1771685330548000,1771685330548000,0,93,0,0,0,0
1771685330560000,1771685330560000,0,93,0,0,0,0
1771685330572000,1771685330572000,0,93,0,0,0,0
1771685330584000,1771685330584000,0,93,0,0,0,0
1771685330596000,1771685330596000,0,93,0,0,0,0
1771685330608000,1771685330608000,0,93,0,0,0,0
1771685330620000,1771685330620000,0,93,0,0,0,0
1771685330632000,1771685330632000,0,93,0,0,0,0
1771685330644000,1771685330644000,0,93,0,0,0,0
1771685330656000,1771685330656000,0,93,0,0,0,0
1771685330668000,1771685330668000,0,93,0,0,0,0
1771685330680000,1771685330680000,0,93,0,0,0,0
1771685330692000,1771685330692000,0,93,0,0,0,0
1771685330704000,1771685330704000,0,93,0,0,0,0
1771685330716000,1771685330716000,0,93,0,0,0,0
1771685330728000,1771685330728000,0,93,0,0,0,0
1771685330740000,1771685330740000,0,93,0,0,0,0
1771685330752000,1771685330752000,0,93,0,0,0,0
1771685330764000,1771685330764000,0,93,0,0,0,0
1771685330776000,1771685330776000,0,93,0,0,0,0
1771685330788000,1771685330788000,0,93,0,0,0,0
1771685330800000,1771685330800000,0,93,0,0,0,0
1771685330812000,1771685330812000,0,93,0,0,0,0
1771685330824000,1771685330824000,0,93,0,0,0,0
1771685330836000,1771685330836000,0,93,0,0,0,0
1771685330848000,1771685330848000,0,93,0,0,0,0
1771685330860000,1771685330860000,0,93,0,0,0,0
1771685330872000,1771685330872000,0,93,0,0,0,0
1771685330884000,1771685330884000,0,93,0,0,0,0
1771685330896000,1771685330896000,0,93,0,0,0,0
1771685330908000,1771685330908000,0,93,0,0,0,0
1771685330920000,1771685330920000,0,93,0,0,0,0
1771685330932000,1771685330932000,0,93,0,0,0,0
1771685330944000,1771685330944000,0,93,0,0,0,0
1771685330956000,1771685330956000,0,93,0,0,0,0
1771685330968000,1771685330968000,0,93,0,0,0,0
1771685330980000,1771685330980000,0,93,0,0,0,0
1771685330992000,1771685330992000,0,93,0,0,0,0
1771685331004000,1771685331004000,0,93,0,0,0,0
1771685331016000,1771685331016000,0,93,0,0,0,0
1771685331028000,1771685331028000,0,93,0,0,0,0
1771685331040000,1771685331040000,0,93,0,0,0,0
1771685331052000,1771685331052000,0,93,0,0,0,0
1771685331064000,1771685331064000,0,93,0,0,0,0
1771685331076000,1771685331076000,0,93,0,0,0,0
1771685331088000,1771685331088000,0,93,0,0,0,0
1771685331100000,1771685331100000,0,93,0,0,0,0
1771685331112000,1771685331112000,0,93,0,0,0,0
1771685331124000,1771685331124000,0,93,0,0,0,0
1771685331136000,1771685331136000,0,93,0,0,0,0
1771685331148000,1771685331148000,0,93,0,0,0,0
1771685331160000,1771685331160000,0,93,0,0,0,0
1771685331172000,1771685331172000,0,93,0,0,0,0
1771685331184000,1771685331184000,0,93,0,0,0,0
1771685331196000,1771685331196000,0,93,0,0,0,0
1771685331208000,1771685331208000,0,93,0,0,0,0
1771685331220000,1771685331220000,0,93,0,0,0,0
1771685331232000,1771685331232000,0,93,0,0,0,0
1771685331244000,1771685331244000,0,93,0,0,0,0
1771685331256000,1771685331256000,0,93,0,0,0,0
1771685331268000,1771685331268000,0,93,0,0,0,0
1771685331280000,1771685331280000,0,93,0,0,0,0
1771685331292000,1771685331292000,0,93,0,0,0,0
1771685331304000,1771685331304000,0,93,0,0,0,0
1771685331316000,1771685331316000,0,93,0,0,0,0
1771685331328000,1771685331328000,0,93,0,0,0,0
1771685331340000,1771685331340000,0,93,0,0,0,0
1771685331352000,1771685331352000,0,93,0,0,0,0
1771685331364000,1771685331364000,0,93,0,0,0,0
1771685331376000,1771685331376000,0,93,0,0,0,0
1771685331388000,1771685331388000,0,93,0,0,0,0
1771685331400000,1771685331400000,0,93,0,0,0,0
1771685331412000,1771685331412000,0,93,0,0,0,0
1771685331424000,1771685331424000,0,93,0,0,0,0
1771685331436000,1771685331436000,0,93,0,0,0,0
1771685331448000,1771685331448000,0,93,0,0,0,0
1771685331460000,1771685331460000,0,93,0,0,0,0
1771685331472000,1771685331472000,0,93,0,0,0,0
1771685331484000,1771685331484000,0,93,0,0,0,0
1771685331496000,1771685331496000,0,93,0,0,0,0
1771685331508000,1771685331508000,0,93,0,0,0,0
1771685331520000,1771685331520000,0,93,0,0,0,0
1771685331532000,1771685331532000,0,93,0,0,0,0
1771685331544000,1771685331544000,0,93,0,0,0,0
1771685331556000,1771685331556000,0,93,0,0,0,0
1771685331568000,1771685331568000,0,93,0,0,0,0
1771685331580000,1771685331580000,0,93,0,0,0,0
1771685331592000,1771685331592000,0,93,0,0,0,0
1771685331604000,1771685331604000,0,93,0,0,0,0
1771685331616000,1771685331616000,0,93,0,0,0,0
1771685331628000,1771685331628000,0,93,0,0,0,0
1771685331640000,1771685331640000,0,93,0,0,0,0
1771685331652000,1771685331652000,0,93,0,0,0,0
1771685331664000,1771685331664000,0,93,0,0,0,0
1771685331676000,1771685331676000,0,93,0,0,0,0
1771685331688000,1771685331688000,0,93,0,0,0,0
1771685331700000,1771685331700000,0,93,0,0,0,0
1771685331712000,1771685331712000,0,93,0,0,0,0
1771685331724000,1771685331724000,0,93,0,0,0,0
1771685331736000,1771685331736000,0,93,0,0,0,0
1771685331748000,1771685331748000,0,93,0,0,0,0
1771685331760000,1771685331760000,0,93,0,0,0,0
1771685331772000,1771685331772000,0,93,0,0,0,0
1771685331784000,1771685331784000,0,93,0,0,0,0
1771685331796000,1771685331796000,0,93,0,0,0,0
1771685331808000,1771685331808000,0,93,0,0,0,0
1771685331820000,1771685331820000,0,93,0,0,0,0
1771685331832000,1771685331832000,0,93,0,0,0,0
1771685331844000,1771685331844000,0,93,0,0,0,0
1771685331856000,1771685331856000,0,93,0,0,0,0
1771685331868000,1771685331868000,0,93,0,0,0,0
1771685331880000,1771685331880000,0,93,0,0,0,0
1771685331892000,1771685331892000,0,93,0,0,0,0
1771685331904000,1771685331904000,0,93,0,0,0,0
1771685331916000,1771685331916000,0,93,0,0,0,0
1771685331928000,1771685331928000,0,93,0,0,0,0
1771685331940000,1771685331940000,0,93,0,0,0,0
1771685331952000,1771685331952000,0,93,0,0,0,0
1771685331964000,1771685331964000,0,93,0,0,0,0
1771685331976000,1771685331976000,0,93,0,0,0,0
1771685331988000,1771685331988000,0,93,0,0,0,0
1771685332000000,1771685332000000,0,93,0,0,0,0
1771685332012000,1771685332012000,0,93,0,0,0,0
1771685332024000,1771685332024000,0,93,0,0,0,0
1771685332036000,1771685332036000,0,93,0,0,0,0
1771685332048000,1771685332048000,0,93,0,0,0,0
1771685332060000,1771685332060000,0,93,0,0,0,0
1771685332072000,1771685332072000,0,93,0,0,0,0
1771685332084000,1771685332084000,0,93,0,0,0,0
1771685332096000,1771685332096000,0,93,0,0,0,0
1771685332108000,1771685332108000,0,93,0,0,0,0
1771685332120000,1771685332120000,0,93,0,0,0,0
1771685332132000,1771685332132000,0,93,0,0,0,0
1771685332144000,1771685332144000,0,93,0,0,0,0
1771685332156000,1771685332156000,0,93,0,0,0,0
1771685332168000,1771685332168000,0,93,0,0,0,0
1771685332180000,1771685332180000,0,93,0,0,0,0
1771685332192000,1771685332192000,0,93,0,0,0,0
1771685332204000,1771685332204000,0,93,0,0,0,0
1771685332216000,1771685332216000,0,93,0,0,0,0
1771685332228000,1771685332228000,0,93,0,0,0,0
1771685332240000,1771685332240000,0,93,0,0,0,0
1771685332252000,1771685332252000,0,93,0,0,0,0
1771685332264000,1771685332264000,0,93,0,0,0,0
1771685332276000,1771685332276000,0,93,0,0,0,0
1771685332288000,1771685332288000,0,93,0,0,0,0
1771685332300000,1771685332300000,0,93,0,0,0,0
1771685332312000,1771685332312000,0,93,0,0,0,0
1771685332324000,1771685332324000,0,93,0,0,0,0
1771685332336000,1771685332336000,0,93,0,0,0,0
1771685332348000,1771685332348000,0,93,0,0,0,0
1771685332360000,1771685332360000,0,93,0,0,0,0
1771685332372000,1771685332372000,0,93,0,0,0,0
1771685332384000,1771685332384000,0,93,0,0,0,0
1771685332396000,1771685332396000,0,93,0,0,0,0
1771685332408000,1771685332408000,0,93,0,0,0,0
1771685332420000,1771685332420000,0,93,0,0,0,0
1771685332432000,1771685332432000,0,93,0,0,0,0
1771685332444000,1771685332444000,0,93,0,0,0,0
1771685332456000,1771685332456000,0,93,0,0,0,0
1771685332468000,1771685332468000,0,93,0,0,0,0
1771685332480000,1771685332480000,0,93,0,0,0,0
1771685332492000,1771685332492000,0,93,0,0,0,0
1771685332504000,1771685332504000,0,93,0,0,0,0
1771685332516000,1771685332516000,0,93,0,0,0,0
1771685332528000,1771685332528000,0,93,0,0,0,0
1771685332540000,1771685332540000,0,93,0,0,0,0
1771685332552000,1771685332552000,0,93,0,0,0,0
1771685332564000,1771685332564000,0,93,0,0,0,0
1771685332576000,1771685332576000,0,93,0,0,0,0
1771685332588000,1771685332588000,0,93,0,0,0,0
1771685332600000,1771685332600000,0,93,0,0,0,0
1771685332612000,1771685332612000,0,93,0,0,0,0
1771685332624000,1771685332624000,0,93,0,0,0,0
1771685332636000,1771685332636000,0,93,0,0,0,0
1771685332648000,1771685332648000,0,93,0,0,0,0
1771685332660000,1771685332660000,0,93,0,0,0,0
1771685332672000,1771685332672000,0,93,0,0,0,0
1771685332684000,1771685332684000,0,93,0,0,0,0
1771685332696000,1771685332696000,0,93,0,0,0,0
1771685332708000,1771685332708000,0,93,0,0,0,0
1771685332720000,1771685332720000,0,93,0,0,0,0
1771685332732000,1771685332732000,0,93,0,0,0,0
1771685332744000,1771685332744000,0,93,0,0,0,0
1771685332756000,1771685332756000,0,93,0,0,0,0
