timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2],publisher_id
1771685326412000,1771685326412000,1771685326412000,-0.011788502,0.0027418965,-0.004779027,-0.7962182,0.21469949,-0.5366683,126
1771685326416000,1771685326416000,1771685326416000,-0.012655726,-0.002175436,-0.005851287,-0.60239834,-0.26834556,-0.44681752,126
1771685326420000,1771685326420000,1771685326420000,-0.012531015,-0.0031130507,-0.0017779991,-0.3904601,-0.25699162,0.04328799,126
1771685326424000,1771685326424000,1771685326424000,-0.012073701,-2.4519642e-05,0.0035479786,-0.2216027,0.08726197,0.47420743,126
1771685326428000,1771685326428000,1771685326428000,-0.0091665555,0.0025941748,0.0029979057,0.09564404,0.27706748,0.2695784,126
1771685326432000,1771685326432000,1771685326432000,-0.0065571256,0.003417274,-0.0018112522,0.2818709,0.25321928,-0.22277781,126
1771685326436000,1771685326436000,1771685326436000,-0.0038367747,0.0016059439,-0.0024226056,0.41507888,0.017037082,-0.19938228,126
1771685326440000,1771685326440000,1771685326440000,0.0016648713,-0.002139325,0.0005479448,0.73632085,-0.30187058,0.115733914,126
1771685326444000,1771685326444000,1771685326444000,0.0038961815,-0.0038858494,0.0011474461,0.67661285,-0.3469495,0.1271546,126
1771685326448000,1771685326448000,1771685326448000,0.0016831298,-0.0016358603,-0.0013671315,0.26520568,-0.042729374,-0.1256686,126
1771685326452000,1771685326452000,1771685326452000,-0.0033062664,0.0012434894,-0.0055278805,-0.24076074,0.21235771,-0.4315853,126
1771685326456000,1771685326456000,1771685326456000,-0.008418015,0.0033819308,-0.0053632483,-0.5877078,0.3201548,-0.2734474,126
1771685326460000,1771685326460000,1771685326460000,-0.005944947,0.0026970806,0.003073078,-0.18429574,0.15578692,0.5235351,126
1771685326464000,1771685326464000,1771685326464000,-0.00268601,-0.0017078399,0.0065252394,0.14989093,-0.26469925,0.6371034,126
1771685326468000,1771685326468000,1771685326468000,-0.0051482036,-0.0043360563,-0.0010273723,-0.106157064,-0.39594632,-0.20762306,126
1771685326472000,1771685326472000,1771685326472000,-0.0048361653,-0.005297813,-0.005263567,-0.044551272,-0.34392744,-0.4924344,126
1771685326476000,1771685326476000,1771685326476000,0.0020320213,-0.005434824,-0.0012465982,0.5447229,-0.2403378,0.008220579,126
1771685326480000,1771685326480000,1771685326480000,0.0074908896,-0.0038908122,0.0017437587,0.8190201,-0.030819837,0.25554764,126
1771685326484000,1771685326484000,1771685326484000,0.003538217,-0.002974972,0.00041466916,0.21449542,0.05607944,0.058915272,126
1771685326488000,1771685326488000,1771685326488000,-0.0038973326,-0.0041432846,-0.0012317293,-0.4790743,-0.060383156,-0.098477185,126
1771685326492000,1771685326492000,1771685326492000,-0.0058769365,-0.004848729,-0.0004530644,-0.4843685,-0.09917906,-0.0004174503,126
1771685326496000,1771685326496000,1771685326496000,-0.0006848842,-0.002705182,0.004355079,0.11185801,0.113257535,0.4018166,126
1771685326500000,1771685326500000,1771685326500000,0.0071688467,0.0003044761,0.010945599,0.7312304,0.32706273,0.8185551,126
1771685326504000,1771685326504000,1771685326504000,0.0075682523,0.003486067,0.012761541,0.52002704,0.48372602,0.6966025,126
1771685326508000,1771685326508000,1771685326508000,0.0024487907,0.0054808296,0.0099950135,-0.08205706,0.48873186,0.23222263,126
1771685326512000,1771685326512000,1771685326512000,-0.0003132549,0.0032300288,0.0064419215,-0.28559184,0.13701609,-0.14259574,126
1771685326516000,1771685326516000,1771685326516000,-0.002268177,-0.0004865444,0.003052863,-0.353544,-0.21962613,-0.37831533,126
1771685326520000,1771685326520000,1771685326520000,-0.0010253539,0.00021920238,0.0032233233,-0.13134503,-0.087138675,-0.23750941,126
1771685326524000,1771685326524000,1771685326524000,0.0054105683,0.0030238375,0.0052765086,0.4508133,0.1765556,0.013643521,126
1771685326528000,1771685326528000,1771685326528000,0.013440682,0.0031796675,0.007385286,0.97155184,0.13052753,0.18543202,126
1771685326532000,1771685326532000,1771685326532000,0.019217689,0.0035054062,0.0113784345,1.1296753,0.11410541,0.45734113,126
