timestamp,pub_timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],publisher_id,pose_frame,velocity_frame,reset_counter,quality
1771685326412000,1771685326412000,1771685326412000,-0.04563756,-0.0023586417,0.025360107,-0.99999666,-0.001111142,0.0010018154,0.0020781502,0.00081848394,0.017887961,-0.035771426,-0.011144842,0.0022058003,-0.004778012,0.007255918,0.007263566,0.012797028,9.633788e-06,9.4321085e-06,0.0003372179,0.0032300937,0.0032416852,0.002431502,160,1,1,13,0
1771685326420000,1771685326420000,1771685326420000,-0.045593232,-0.0023532961,0.024993896,-0.9999968,-0.0010621566,0.0010150875,0.0020855134,0.00075815985,0.018392209,-0.0359539,-0.011810607,-0.0032535559,-0.0014491888,0.0073048887,0.007312686,0.012840452,9.655996e-06,9.454267e-06,0.00033732565,0.0032541815,0.0032659129,0.0024386486,160,1,1,13,0
1771685326428000,1771685326428000,1771685326428000,-0.045554936,-0.0023428095,0.024627686,-0.9999968,-0.0010222917,0.0010038853,0.002075222,0.0005893057,0.018565651,-0.036150288,-0.009546919,0.0028715916,0.0029450362,0.0073539764,0.0073621143,0.012897492,9.674517e-06,9.469661e-06,0.00033653856,0.0032775232,0.003289803,0.0024468203,160,1,1,13,0
1771685326436000,1771685326436000,1771685326436000,-0.04551794,-0.002328789,0.024261475,-0.9999968,-0.0010026672,0.0009983783,0.0020877267,0.00073410745,0.018626537,-0.036364093,-0.004487094,0.0014075999,-0.0029129235,0.007403938,0.0074122343,0.012954849,9.696696e-06,9.4918305e-06,0.0003366462,0.0033019094,0.0033143428,0.002454993,160,1,1,13,0
1771685326444000,1771685326444000,1771685326444000,-0.045481745,-0.0023113508,0.023895264,-0.9999968,-0.0010160373,0.0010137204,0.0020820647,0.00070636545,0.018652163,-0.035935376,0.0037687225,-0.0037855608,0.001614439,0.0074544065,0.007462864,0.013012523,9.718764e-06,9.51406e-06,0.00033675393,0.0033264675,0.003339017,0.002463167,160,1,1,13,0
1771685326452000,1771685326452000,1771685326452000,-0.045434944,-0.0023135063,0.023529053,-0.9999967,-0.0010007503,0.0010076587,0.0021045948,0.00065966515,0.01860327,-0.035951827,-0.0034218193,0.0015407703,-0.005442934,0.00718287,0.0071903467,0.012712136,9.599176e-06,9.397073e-06,0.00033683795,0.0031936802,0.003205226,0.0024191402,160,1,1,13,0
1771685326460000,1771685326460000,1771685326460000,-0.04539052,-0.0023125692,0.023132324,-0.9999968,-0.0009751056,0.0009979088,0.002094147,0.0006016035,0.01862493,-0.036148753,-0.0059527634,0.0024728235,0.00281269,0.0072310935,0.0072387173,0.012768446,9.62149e-06,9.41915e-06,0.00033694552,0.003217619,0.0032292563,0.002427309,160,1,1,13,0
1771685326468000,1771685326468000,1771685326468000,-0.045347057,-0.002308283,0.022766113,-0.99999684,-0.00095371617,0.0010158359,0.0021001727,0.00080189755,0.018535761,-0.036032766,-0.0048874686,-0.0044515836,-0.00131524,0.0072797625,0.0072875335,0.012825069,9.642496e-06,9.4402e-06,0.000336902,0.0032415232,0.003253262,0.002435479,160,1,1,13,0
1771685326476000,1771685326476000,1771685326476000,-0.045303732,-0.0023016457,0.022399902,-0.9999968,-0.0009584687,0.0010359223,0.0021029008,0.00095626916,0.018414106,-0.035785638,0.0016372396,-0.004983898,-0.0007781901,0.007328972,0.0073368945,0.012868589,9.664593e-06,9.4623765e-06,0.00033700978,0.0032656903,0.0032775428,0.0024426205,160,1,1,13,0
1771685326484000,1771685326484000,1771685326484000,-0.045260854,-0.0022937634,0.022064209,-0.9999967,-0.0009701939,0.0010474914,0.002101826,0.0010307464,0.018112607,-0.035906494,0.0033683602,-0.0028533246,0.00015382188,0.007378682,0.007386758,0.012925784,9.686733e-06,9.48453e-06,0.00033711756,0.0032901438,0.0033021518,0.0024507928,160,1,1,13,0
1771685326492000,1771685326492000,1771685326492000,-0.045220263,-0.002284229,0.021697998,-0.9999967,-0.0009451848,0.0010680228,0.002103404,0.00072113663,0.01812298,-0.03612213,-0.0058195763,-0.0051170103,-0.00051192334,0.0074285017,0.0074369297,0.012983296,9.705095e-06,9.499891e-06,0.00033633228,0.0033136061,0.0033261352,0.002458966,160,1,1,13,0
1771685326500000,1771685326500000,1771685326500000,-0.045170728,-0.0022794178,0.021331787,-0.9999968,-0.0009723959,0.0010668535,0.0020604935,0.0006176888,0.018132837,-0.035885658,0.007229862,0.00034249414,0.010540424,0.007159246,0.0071667023,0.012684401,9.586734e-06,9.384031e-06,0.00033641633,0.0031819553,0.0031934609,0.0024151625,160,1,1,13,0
1771685326508000,1771685326508000,1771685326508000,-0.04512161,-0.002270805,0.020965576,-0.9999969,-0.0009765945,0.0010470329,0.0020229304,0.00090925203,0.018252097,-0.03582408,0.001503305,0.0050027217,0.00920875,0.0072072293,0.007214832,0.012740558,9.608884e-06,9.406138e-06,0.00033652372,0.0032057955,0.0032174017,0.002423331,160,1,1,13,0
1771685326516000,1771685326516000,1771685326516000,-0.045071676,-0.0022600144,0.020599365,-0.9999969,-0.0009696246,0.0010500589,0.002007715,0.0012165881,0.017970616,-0.035623167,-0.001292954,-0.00072302343,0.0036160697,0.007255702,0.0072634537,0.012797028,9.631009e-06,9.428257e-06,0.00033663126,0.0032298479,0.003241596,0.0024315007,160,1,1,13,0
1771685326524000,1771685326524000,1771685326524000,-0.045022115,-0.0022479703,0.020233154,-0.99999696,-0.0009882852,0.0010360896,0.0019838826,0.0012926159,0.017942198,-0.035108916,0.0050986027,0.0035380977,0.005746574,0.007304669,0.0073125716,0.012840452,9.653161e-06,9.450355e-06,0.00033673865,0.003253948,0.003265848,0.0024386474,160,1,1,13,0
1771685326532000,1771685326532000,1771685326532000,-0.04497158,-0.0022321793,0.019897461,-0.99999696,-0.0010591561,0.0010248967,0.0019402413,0.0017657045,0.018117277,-0.03529143,0.018148107,0.0028721937,0.010673457,0.0073541338,0.00736219,0.012897492,9.675219e-06,9.472464e-06,0.00033684622,0.003278221,0.0032902425,0.0024468193,160,1,1,13,0
1771685326540000,1771685326540000,1771685326540000,-0.04492075,-0.0022121735,0.019561768,-0.999997,-0.0010954727,0.0010082802,0.0019152226,0.0018290306,0.01838622,-0.035593193,0.009492804,0.0042038453,0.00601295,0.007404101,0.0074123135,0.012954849,9.697347e-06,9.494667e-06,0.000336954,0.0033025697,0.0033147102,0.002454992,160,1,1,13,0
1771685326548000,1771685326548000,1771685326548000,-0.044870216,-0.0021871268,0.019226074,-0.999997,-0.0011057238,0.0009995807,0.0019019094,0.0020183476,0.018572386,-0.03569273,0.0029680957,0.002206473,0.0030834228,0.007454575,0.0074629458,0.013012523,9.719719e-06,9.516849e-06,0.00033706147,0.003326989,0.003339263,0.0024631657,160,1,1,13,0
1771685326556000,1771685326556000,1771685326556000,-0.044807516,-0.0021676267,0.018859863,-0.99999696,-0.0011080166,0.001009996,0.0019205364,0.002265193,0.018436864,-0.035677105,0.0009707524,-0.0025872316,-0.0049060383,0.0071830153,0.007190419,0.012712136,9.600113e-06,9.39974e-06,0.00033714614,0.0031941175,0.0032054055,0.0024191388,160,1,1,13,0
