timestamp,pub_timestamp,publisher_id,armed,prearmed,ready_to_arm,lockdown,kill,termination,in_esc_calibration_mode
1771685345584000,1771685345584000,93,1,0,1,0,0,0,0
1771685346088000,1771685346088000,93,1,0,1,0,0,0,0
1771685346592000,1771685346592000,93,1,0,1,0,0,0,0
1771685347096000,1771685347096000,93,1,0,1,0,0,0,0
1771685347600000,1771685347600000,93,1,0,1,0,0,0,0
1771685348104000,1771685348104000,93,1,0,1,0,0,0,0
1771685348608000,1771685348608000,93,1,0,1,0,0,0,0
1771685349112000,1771685349112000,93,1,0,1,0,0,0,0
1771685349616000,1771685349616000,93,1,0,1,0,0,0,0
1771685350120000,1771685350120000,93,1,0,1,0,0,0,0
1771685350624000,1771685350624000,93,1,0,1,0,0,0,0
1771685351128000,1771685351128000,93,1,0,1,0,0,0,0
1771685351632000,1771685351632000,93,1,0,1,0,0,0,0
1771685352136000,1771685352136000,93,1,0,1,0,0,0,0
1771685352640000,1771685352640000,93,1,0,1,0,0,0,0
1771685353144000,1771685353144000,93,1,0,1,0,0,0,0
1771685353648000,1771685353648000,93,1,0,1,0,0,0,0
1771685354152000,1771685354152000,93,1,0,1,0,0,0,0
1771685354656000,1771685354656000,93,1,0,1,0,0,0,0
1771685355160000,1771685355160000,93,1,0,1,0,0,0,0
1771685355664000,1771685355664000,93,1,0,1,0,0,0,0
1771685356168000,1771685356168000,93,1,0,1,0,0,0,0
1771685356672000,1771685356672000,93,1,0,1,0,0,0,0
1771685357176000,1771685357176000,93,1,0,1,0,0,0,0
1771685357680000,1771685357680000,93,1,0,1,0,0,0,0
1771685358184000,1771685358184000,93,1,0,1,0,0,0,0
1771685358688000,1771685358688000,93,1,0,1,0,0,0,0
1771685359192000,1771685359192000,93,1,0,1,0,0,0,0
1771685359696000,1771685359696000,93,1,0,1,0,0,0,0
1771685360200000,1771685360200000,93,1,0,1,0,0,0,0
1771685360704000,1771685360704000,93,1,0,1,0,0,0,0
1771685361208000,1771685361208000,93,1,0,1,0,0,0,0
1771685361712000,1771685361712000,93,1,0,1,0,0,0,0
1771685362216000,1771685362216000,93,1,0,1,0,0,0,0
1771685362720000,1771685362720000,93,1,0,1,0,0,0,0
1771685363224000,1771685363224000,93,1,0,1,0,0,0,0
1771685363728000,1771685363728000,93,1,0,1,0,0,0,0
1771685364232000,1771685364232000,93,1,0,1,0,0,0,0
1771685364736000,1771685364736000,93,1,0,1,0,0,0,0
1771685365240000,1771685365240000,93,1,0,1,0,0,0,0
1771685365744000,1771685365744000,93,1,0,1,0,0,0,0
1771685366248000,1771685366248000,93,1,0,1,0,0,0,0
1771685366752000,1771685366752000,93,1,0,1,0,0,0,0
1771685367256000,1771685367256000,93,1,0,1,0,0,0,0
1771685367760000,1771685367760000,93,1,0,1,0,0,0,0
1771685368264000,1771685368264000,93,1,0,1,0,0,0,0
1771685368768000,1771685368768000,93,1,0,1,0,0,0,0
1771685369272000,1771685369272000,93,1,0,1,0,0,0,0
1771685369776000,1771685369776000,93,1,0,1,0,0,0,0
1771685370280000,1771685370280000,93,1,0,1,0,0,0,0
1771685370784000,1771685370784000,93,1,0,1,0,0,0,0
1771685371288000,1771685371288000,93,1,0,1,0,0,0,0
1771685371792000,1771685371792000,93,1,0,1,0,0,0,0
1771685372296000,1771685372296000,93,1,0,1,0,0,0,0
1771685372800000,1771685372800000,93,1,0,1,0,0,0,0
1771685373304000,1771685373304000,93,1,0,1,0,0,0,0
1771685373808000,1771685373808000,93,1,0,1,0,0,0,0
1771685374312000,1771685374312000,93,1,0,1,0,0,0,0
1771685374816000,1771685374816000,93,1,0,1,0,0,0,0
1771685375320000,1771685375320000,93,1,0,1,0,0,0,0
1771685375824000,1771685375824000,93,1,0,1,0,0,0,0
1771685376328000,1771685376328000,93,1,0,1,0,0,0,0
1771685376832000,1771685376832000,93,1,0,1,0,0,0,0
1771685377336000,1771685377336000,93,1,0,1,0,0,0,0
1771685377840000,1771685377840000,93,1,0,1,0,0,0,0
1771685378344000,1771685378344000,93,1,0,1,0,0,0,0
1771685378848000,1771685378848000,93,1,0,1,0,0,0,0
1771685379352000,1771685379352000,93,1,0,1,0,0,0,0
1771685379856000,1771685379856000,93,1,0,1,0,0,0,0
1771685380360000,1771685380360000,93,1,0,1,0,0,0,0
1771685380864000,1771685380864000,93,1,0,1,0,0,0,0
1771685381368000,1771685381368000,93,1,0,1,0,0,0,0
1771685381872000,1771685381872000,93,1,0,1,0,0,0,0
1771685382376000,1771685382376000,93,1,0,1,0,0,0,0
1771685382880000,1771685382880000,93,1,0,1,0,0,0,0
1771685383384000,1771685383384000,93,1,0,1,0,0,0,0
1771685383888000,1771685383888000,93,1,0,1,0,0,0,0
1771685384392000,1771685384392000,93,1,0,1,0,0,0,0
1771685384896000,1771685384896000,93,1,0,1,0,0,0,0
1771685385400000,1771685385400000,93,1,0,1,0,0,0,0
1771685385904000,1771685385904000,93,1,0,1,0,0,0,0
1771685386408000,1771685386408000,93,1,0,1,0,0,0,0
1771685386912000,1771685386912000,93,1,0,1,0,0,0,0
1771685387416000,1771685387416000,93,1,0,1,0,0,0,0
1771685387920000,1771685387920000,93,1,0,1,0,0,0,0
1771685388424000,1771685388424000,93,1,0,1,0,0,0,0
1771685388928000,1771685388928000,93,1,0,1,0,0,0,0
1771685389432000,1771685389432000,93,1,0,1,0,0,0,0
1771685389936000,1771685389936000,93,1,0,1,0,0,0,0
1771685390440000,1771685390440000,93,1,0,1,0,0,0,0
1771685390944000,1771685390944000,93,1,0,1,0,0,0,0
1771685391448000,1771685391448000,93,1,0,1,0,0,0,0
1771685391952000,1771685391952000,93,1,0,1,0,0,0,0
1771685392456000,1771685392456000,93,1,0,1,0,0,0,0
1771685392960000,1771685392960000,93,1,0,1,0,0,0,0
1771685393464000,1771685393464000,93,1,0,1,0,0,0,0
1771685393968000,1771685393968000,93,1,0,1,0,0,0,0
1771685394472000,1771685394472000,93,1,0,1,0,0,0,0
1771685394976000,1771685394976000,93,1,0,1,0,0,0,0
1771685395480000,1771685395480000,93,1,0,1,0,0,0,0
1771685395984000,1771685395984000,93,1,0,1,0,0,0,0
1771685396488000,1771685396488000,93,1,0,1,0,0,0,0
1771685396992000,1771685396992000,93,1,0,1,0,0,0,0
1771685397496000,1771685397496000,93,1,0,1,0,0,0,0
1771685398000000,1771685398000000,93,1,0,1,0,0,0,0
1771685398504000,1771685398504000,93,1,0,1,0,0,0,0
1771685399008000,1771685399008000,93,1,0,1,0,0,0,0
1771685399512000,1771685399512000,93,1,0,1,0,0,0,0
1771685400016000,1771685400016000,93,1,0,1,0,0,0,0
1771685400520000,1771685400520000,93,1,0,1,0,0,0,0
1771685401024000,1771685401024000,93,1,0,1,0,0,0,0
1771685401528000,1771685401528000,93,1,0,1,0,0,0,0
1771685402032000,1771685402032000,93,1,0,1,0,0,0,0
1771685402536000,1771685402536000,93,1,0,1,0,0,0,0
1771685403040000,1771685403040000,93,1,0,1,0,0,0,0
1771685403544000,1771685403544000,93,1,0,1,0,0,0,0
1771685404048000,1771685404048000,93,1,0,1,0,0,0,0
1771685404552000,1771685404552000,93,1,0,1,0,0,0,0
1771685405056000,1771685405056000,93,1,0,1,0,0,0,0
1771685405560000,1771685405560000,93,1,0,1,0,0,0,0
1771685406064000,1771685406064000,93,1,0,1,0,0,0,0
1771685406568000,1771685406568000,93,1,0,1,0,0,0,0
1771685407072000,1771685407072000,93,1,0,1,0,0,0,0
1771685407576000,1771685407576000,93,1,0,1,0,0,0,0
1771685408080000,1771685408080000,93,1,0,1,0,0,0,0
1771685408584000,1771685408584000,93,1,0,1,0,0,0,0
1771685409088000,1771685409088000,93,1,0,1,0,0,0,0
1771685409592000,1771685409592000,93,1,0,1,0,0,0,0
1771685410096000,1771685410096000,93,1,0,1,0,0,0,0
1771685410600000,1771685410600000,93,1,0,1,0,0,0,0
1771685411104000,1771685411104000,93,1,0,1,0,0,0,0
1771685411608000,1771685411608000,93,1,0,1,0,0,0,0
1771685412112000,1771685412112000,93,1,0,1,0,0,0,0
1771685412616000,1771685412616000,93,1,0,1,0,0,0,0
1771685413120000,1771685413120000,93,1,0,1,0,0,0,0
1771685413624000,1771685413624000,93,1,0,1,0,0,0,0
1771685414128000,1771685414128000,93,1,0,1,0,0,0,0
1771685414632000,1771685414632000,93,1,0,1,0,0,0,0
1771685415136000,1771685415136000,93,1,0,1,0,0,0,0
1771685415640000,1771685415640000,93,1,0,1,0,0,0,0
1771685416144000,1771685416144000,93,1,0,1,0,0,0,0
1771685416648000,1771685416648000,93,1,0,1,0,0,0,0
1771685417152000,1771685417152000,93,1,0,1,0,0,0,0
1771685417656000,1771685417656000,93,1,0,1,0,0,0,0
1771685418160000,1771685418160000,93,1,0,1,0,0,0,0
1771685418664000,1771685418664000,93,1,0,1,0,0,0,0
1771685419168000,1771685419168000,93,1,0,1,0,0,0,0
1771685419672000,1771685419672000,93,1,0,1,0,0,0,0
1771685420176000,1771685420176000,93,1,0,1,0,0,0,0
1771685420680000,1771685420680000,93,1,0,1,0,0,0,0
1771685421184000,1771685421184000,93,1,0,1,0,0,0,0
1771685421688000,1771685421688000,93,1,0,1,0,0,0,0
1771685422192000,1771685422192000,93,1,0,1,0,0,0,0
1771685422696000,1771685422696000,93,1,0,1,0,0,0,0
1771685423200000,1771685423200000,93,1,0,1,0,0,0,0
1771685423704000,1771685423704000,93,1,0,1,0,0,0,0
1771685424208000,1771685424208000,93,1,0,1,0,0,0,0
1771685424712000,1771685424712000,93,1,0,1,0,0,0,0
1771685425216000,1771685425216000,93,1,0,1,0,0,0,0
1771685425720000,1771685425720000,93,1,0,1,0,0,0,0
1771685426224000,1771685426224000,93,1,0,1,0,0,0,0
1771685426728000,1771685426728000,93,1,0,1,0,0,0,0
1771685427232000,1771685427232000,93,1,0,1,0,0,0,0
1771685427736000,1771685427736000,93,1,0,1,0,0,0,0
1771685428240000,1771685428240000,93,1,0,1,0,0,0,0
1771685428744000,1771685428744000,93,1,0,1,0,0,0,0
1771685429248000,1771685429248000,93,1,0,1,0,0,0,0
1771685429752000,1771685429752000,93,1,0,1,0,0,0,0
1771685430256000,1771685430256000,93,1,0,1,0,0,0,0
1771685430760000,1771685430760000,93,1,0,1,0,0,0,0
1771685431264000,1771685431264000,93,1,0,1,0,0,0,0
1771685431768000,1771685431768000,93,1,0,1,0,0,0,0
1771685432272000,1771685432272000,93,1,0,1,0,0,0,0
1771685432776000,1771685432776000,93,1,0,1,0,0,0,0
1771685433280000,1771685433280000,93,1,0,1,0,0,0,0
1771685433784000,1771685433784000,93,1,0,1,0,0,0,0
1771685434288000,1771685434288000,93,1,0,1,0,0,0,0
1771685434792000,1771685434792000,93,1,0,1,0,0,0,0
1771685435296000,1771685435296000,93,1,0,1,0,0,0,0
1771685435800000,1771685435800000,93,1,0,1,0,0,0,0
1771685436304000,1771685436304000,93,1,0,1,0,0,0,0
1771685436808000,1771685436808000,93,1,0,1,0,0,0,0
1771685437312000,1771685437312000,93,1,0,1,0,0,0,0
1771685437540000,1771685437540000,93,1,0,1,0,0,0,0
1771685437552000,1771685437552000,93,1,0,1,0,0,0,0
1771685437564000,1771685437564000,93,1,0,1,0,0,0,0
1771685438068000,1771685438068000,93,1,0,1,0,0,0,0
1771685438572000,1771685438572000,93,1,0,1,0,0,0,0
1771685439076000,1771685439076000,93,1,0,1,0,0,0,0
1771685439580000,1771685439580000,93,1,0,1,0,0,0,0
1771685440084000,1771685440084000,93,1,0,1,0,0,0,0
1771685440588000,1771685440588000,93,1,0,1,0,0,0,0
1771685441092000,1771685441092000,93,1,0,1,0,0,0,0
1771685441596000,1771685441596000,93,1,0,1,0,0,0,0
1771685442100000,1771685442100000,93,1,0,1,0,0,0,0
1771685442604000,1771685442604000,93,1,0,1,0,0,0,0
1771685443108000,1771685443108000,93,1,0,1,0,0,0,0
1771685443612000,1771685443612000,93,1,0,1,0,0,0,0
1771685444116000,1771685444116000,93,1,0,1,0,0,0,0
1771685444620000,1771685444620000,93,1,0,1,0,0,0,0
1771685445124000,1771685445124000,93,1,0,1,0,0,0,0
1771685445628000,1771685445628000,93,1,0,1,0,0,0,0
1771685446132000,1771685446132000,93,1,0,1,0,0,0,0
1771685446636000,1771685446636000,93,1,0,1,0,0,0,0
1771685447140000,1771685447140000,93,1,0,1,0,0,0,0
1771685447644000,1771685447644000,93,1,0,1,0,0,0,0
1771685448148000,1771685448148000,93,1,0,1,0,0,0,0
1771685448652000,1771685448652000,93,1,0,1,0,0,0,0
1771685449156000,1771685449156000,93,1,0,1,0,0,0,0
1771685449660000,1771685449660000,93,1,0,1,0,0,0,0
1771685450164000,1771685450164000,93,1,0,1,0,0,0,0
1771685450668000,1771685450668000,93,1,0,1,0,0,0,0
1771685451172000,1771685451172000,93,1,0,1,0,0,0,0
1771685451676000,1771685451676000,93,1,0,1,0,0,0,0
1771685452180000,1771685452180000,93,1,0,1,0,0,0,0
1771685452684000,1771685452684000,93,1,0,1,0,0,0,0
1771685453188000,1771685453188000,93,1,0,1,0,0,0,0
1771685453692000,1771685453692000,93,1,0,1,0,0,0,0
1771685454196000,1771685454196000,93,1,0,1,0,0,0,0
1771685454700000,1771685454700000,93,1,0,1,0,0,0,0
1771685455204000,1771685455204000,93,1,0,1,0,0,0,0
1771685455708000,1771685455708000,93,1,0,1,0,0,0,0
1771685456212000,1771685456212000,93,1,0,1,0,0,0,0
1771685456716000,1771685456716000,93,1,0,1,0,0,0,0
1771685457220000,1771685457220000,93,1,0,1,0,0,0,0
1771685457724000,1771685457724000,93,1,0,1,0,0,0,0
1771685458228000,1771685458228000,93,1,0,1,0,0,0,0
1771685458732000,1771685458732000,93,1,0,1,0,0,0,0
1771685459236000,1771685459236000,93,1,0,1,0,0,0,0
1771685459740000,1771685459740000,93,1,0,1,0,0,0,0
1771685460244000,1771685460244000,93,1,0,1,0,0,0,0
1771685460748000,1771685460748000,93,1,0,1,0,0,0,0
1771685461252000,1771685461252000,93,1,0,1,0,0,0,0
1771685461756000,1771685461756000,93,1,0,1,0,0,0,0
1771685462260000,1771685462260000,93,1,0,1,0,0,0,0
1771685462764000,1771685462764000,93,1,0,1,0,0,0,0
1771685463268000,1771685463268000,93,1,0,1,0,0,0,0
1771685463772000,1771685463772000,93,1,0,1,0,0,0,0
1771685464276000,1771685464276000,93,1,0,1,0,0,0,0
1771685464780000,1771685464780000,93,1,0,1,0,0,0,0
1771685465284000,1771685465284000,93,1,0,1,0,0,0,0
1771685465788000,1771685465788000,93,1,0,1,0,0,0,0
1771685466292000,1771685466292000,93,1,0,1,0,0,0,0
1771685466796000,1771685466796000,93,1,0,1,0,0,0,0
1771685467300000,1771685467300000,93,1,0,1,0,0,0,0
1771685467804000,1771685467804000,93,1,0,1,0,0,0,0
1771685468308000,1771685468308000,93,1,0,1,0,0,0,0
1771685468812000,1771685468812000,93,1,0,1,0,0,0,0
1771685469316000,1771685469316000,93,1,0,1,0,0,0,0
1771685469820000,1771685469820000,93,1,0,1,0,0,0,0
1771685470324000,1771685470324000,93,1,0,1,0,0,0,0
1771685470828000,1771685470828000,93,1,0,1,0,0,0,0
1771685471332000,1771685471332000,93,1,0,1,0,0,0,0
1771685471836000,1771685471836000,93,1,0,1,0,0,0,0
1771685472340000,1771685472340000,93,1,0,1,0,0,0,0
1771685472844000,1771685472844000,93,1,0,1,0,0,0,0
1771685473348000,1771685473348000,93,1,0,1,0,0,0,0
1771685473852000,1771685473852000,93,1,0,1,0,0,0,0
1771685474356000,1771685474356000,93,1,0,1,0,0,0,0
1771685474860000,1771685474860000,93,1,0,1,0,0,0,0
1771685475364000,1771685475364000,93,1,0,1,0,0,0,0
1771685475868000,1771685475868000,93,1,0,1,0,0,0,0
1771685476372000,1771685476372000,93,1,0,1,0,0,0,0
1771685476876000,1771685476876000,93,1,0,1,0,0,0,0
1771685477380000,1771685477380000,93,1,0,1,0,0,0,0
1771685477884000,1771685477884000,93,1,0,1,0,0,0,0
1771685478388000,1771685478388000,93,1,0,1,0,0,0,0
1771685478892000,1771685478892000,93,1,0,1,0,0,0,0
1771685479396000,1771685479396000,93,1,0,1,0,0,0,0
1771685479900000,1771685479900000,93,1,0,1,0,0,0,0
1771685480404000,1771685480404000,93,1,0,1,0,0,0,0
1771685480908000,1771685480908000,93,1,0,1,0,0,0,0
1771685481412000,1771685481412000,93,1,0,1,0,0,0,0
1771685481916000,1771685481916000,93,1,0,1,0,0,0,0
1771685482420000,1771685482420000,93,1,0,1,0,0,0,0
1771685482924000,1771685482924000,93,1,0,1,0,0,0,0
1771685483428000,1771685483428000,93,1,0,1,0,0,0,0
1771685483932000,1771685483932000,93,1,0,1,0,0,0,0
1771685484436000,1771685484436000,93,1,0,1,0,0,0,0
1771685484940000,1771685484940000,93,1,0,1,0,0,0,0
1771685485444000,1771685485444000,93,1,0,1,0,0,0,0
1771685485948000,1771685485948000,93,1,0,1,0,0,0,0
1771685486452000,1771685486452000,93,1,0,1,0,0,0,0
1771685486956000,1771685486956000,93,1,0,1,0,0,0,0
1771685487460000,1771685487460000,93,1,0,1,0,0,0,0
1771685487964000,1771685487964000,93,1,0,1,0,0,0,0
1771685488468000,1771685488468000,93,1,0,1,0,0,0,0
1771685488972000,1771685488972000,93,1,0,1,0,0,0,0
1771685489476000,1771685489476000,93,1,0,1,0,0,0,0
1771685489980000,1771685489980000,93,1,0,1,0,0,0,0
1771685490484000,1771685490484000,93,1,0,1,0,0,0,0
1771685490988000,1771685490988000,93,1,0,1,0,0,0,0
1771685491492000,1771685491492000,93,1,0,1,0,0,0,0
1771685491996000,1771685491996000,93,1,0,1,0,0,0,0
1771685492500000,1771685492500000,93,1,0,1,0,0,0,0
1771685493004000,1771685493004000,93,1,0,1,0,0,0,0
1771685493508000,1771685493508000,93,1,0,1,0,0,0,0
1771685494012000,1771685494012000,93,1,0,1,0,0,0,0
1771685494516000,1771685494516000,93,1,0,1,0,0,0,0
1771685495020000,1771685495020000,93,1,0,1,0,0,0,0
1771685495524000,1771685495524000,93,1,0,1,0,0,0,0
1771685496028000,1771685496028000,93,1,0,1,0,0,0,0
1771685496532000,1771685496532000,93,1,0,1,0,0,0,0
1771685497036000,1771685497036000,93,1,0,1,0,0,0,0
1771685497540000,1771685497540000,93,1,0,1,0,0,0,0
1771685498044000,1771685498044000,93,1,0,1,0,0,0,0
1771685498548000,1771685498548000,93,1,0,1,0,0,0,0
1771685499052000,1771685499052000,93,1,0,1,0,0,0,0
1771685499556000,1771685499556000,93,1,0,1,0,0,0,0
1771685500060000,1771685500060000,93,1,0,1,0,0,0,0
1771685500564000,1771685500564000,93,1,0,1,0,0,0,0
1771685501068000,1771685501068000,93,1,0,1,0,0,0,0
1771685501572000,1771685501572000,93,1,0,1,0,0,0,0
1771685502076000,1771685502076000,93,1,0,1,0,0,0,0
1771685502580000,1771685502580000,93,1,0,1,0,0,0,0
1771685503084000,1771685503084000,93,1,0,1,0,0,0,0
1771685503588000,1771685503588000,93,1,0,1,0,0,0,0
1771685504092000,1771685504092000,93,1,0,1,0,0,0,0
1771685504596000,1771685504596000,93,1,0,1,0,0,0,0
1771685505100000,1771685505100000,93,1,0,1,0,0,0,0
1771685505604000,1771685505604000,93,1,0,1,0,0,0,0
1771685506108000,1771685506108000,93,1,0,1,0,0,0,0
1771685506612000,1771685506612000,93,1,0,1,0,0,0,0
1771685507116000,1771685507116000,93,1,0,1,0,0,0,0
1771685507620000,1771685507620000,93,1,0,1,0,0,0,0
1771685508124000,1771685508124000,93,1,0,1,0,0,0,0
1771685508628000,1771685508628000,93,1,0,1,0,0,0,0
1771685509132000,1771685509132000,93,1,0,1,0,0,0,0
1771685509636000,1771685509636000,93,1,0,1,0,0,0,0
1771685510140000,1771685510140000,93,1,0,1,0,0,0,0
1771685510644000,1771685510644000,93,1,0,1,0,0,0,0
1771685511148000,1771685511148000,93,1,0,1,0,0,0,0
1771685511652000,1771685511652000,93,1,0,1,0,0,0,0
1771685512156000,1771685512156000,93,1,0,1,0,0,0,0
1771685512660000,1771685512660000,93,1,0,1,0,0,0,0
1771685513164000,1771685513164000,93,1,0,1,0,0,0,0
1771685513668000,1771685513668000,93,1,0,1,0,0,0,0
1771685514172000,1771685514172000,93,1,0,1,0,0,0,0
1771685514676000,1771685514676000,93,1,0,1,0,0,0,0
1771685515180000,1771685515180000,93,1,0,1,0,0,0,0
1771685515684000,1771685515684000,93,1,0,1,0,0,0,0
1771685516188000,1771685516188000,93,1,0,1,0,0,0,0
1771685516692000,1771685516692000,93,1,0,1,0,0,0,0
1771685517196000,1771685517196000,93,1,0,1,0,0,0,0
1771685517508000,1771685517508000,93,1,0,1,0,0,0,0
1771685518012000,1771685518012000,93,1,0,1,0,0,0,0
1771685518516000,1771685518516000,93,1,0,1,0,0,0,0
1771685519020000,1771685519020000,93,1,0,1,0,0,0,0
1771685519476000,1771685519476000,93,0,0,1,0,0,0,0
1771685519980000,1771685519980000,93,0,0,1,0,0,0,0
