timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771685325812000,1771685325812000,0,401,0,0.0,245,190,0
1771685326812000,1771685326812000,0,402,0,0.0,245,190,0
1771685327812000,1771685327812000,0,403,0,0.0,245,190,0
1771685328812000,1771685328812000,0,404,0,0.0,245,190,0
1771685329812000,1771685329812000,0,405,0,0.0,245,190,0
1771685330812000,1771685330812000,0,406,0,0.0,245,190,0
1771685331812000,1771685331812000,0,407,0,0.0,245,190,0
1771685332812000,1771685332812000,0,408,0,0.0,245,190,0
1771685333812000,1771685333812000,0,409,0,0.0,245,190,0
1771685334812000,1771685334812000,0,410,0,0.0,245,190,0
1771685335812000,1771685335812000,0,411,0,0.0,245,190,0
1771685336812000,1771685336812000,0,412,0,0.0,245,190,0
1771685337812000,1771685337812000,0,413,0,0.0,245,190,0
1771685338812000,1771685338812000,0,414,0,0.0,245,190,0
1771685339812000,1771685339812000,0,415,0,0.0,245,190,0
1771685340812000,1771685340812000,0,416,0,0.0,245,190,0
1771685341812000,1771685341812000,0,417,0,0.0,245,190,0
1771685342812000,1771685342812000,0,418,0,0.0,245,190,0
1771685343812000,1771685343812000,0,419,0,0.0,245,190,0
1771685344812000,1771685344812000,0,420,0,0.0,245,190,0
1771685345812000,1771685345812000,0,421,0,0.0,245,190,0
1771685346812000,1771685346812000,0,422,0,0.0,245,190,0
1771685347812000,1771685347812000,0,423,0,0.0,245,190,0
1771685348812000,1771685348812000,0,424,0,0.0,245,190,0
1771685349812000,1771685349812000,0,425,0,0.0,245,190,0
1771685350812000,1771685350812000,0,426,0,0.0,245,190,0
1771685351812000,1771685351812000,0,427,0,0.0,245,190,0
1771685352812000,1771685352812000,0,428,0,0.0,245,190,0
1771685353812000,1771685353812000,0,429,0,0.0,245,190,0
1771685354812000,1771685354812000,0,430,0,0.0,245,190,0
1771685355812000,1771685355812000,0,431,0,0.0,245,190,0
1771685356812000,1771685356812000,0,432,0,0.0,245,190,0
1771685357812000,1771685357812000,0,433,0,0.0,245,190,0
1771685358812000,1771685358812000,0,434,0,0.0,245,190,0
1771685359812000,1771685359812000,0,435,0,0.0,245,190,0
1771685360812000,1771685360812000,0,436,0,0.0,245,190,0
1771685361812000,1771685361812000,0,437,0,0.0,245,190,0
1771685362812000,1771685362812000,0,438,0,0.0,245,190,0
1771685363812000,1771685363812000,0,439,0,0.0,245,190,0
1771685364812000,1771685364812000,0,440,0,0.0,245,190,0
1771685365812000,1771685365812000,0,441,0,0.0,245,190,0
1771685366812000,1771685366812000,0,442,0,0.0,245,190,0
1771685367812000,1771685367812000,0,443,0,0.0,245,190,0
1771685368812000,1771685368812000,0,444,0,0.0,245,190,0
1771685369812000,1771685369812000,0,445,0,0.0,245,190,0
1771685370812000,1771685370812000,0,446,0,0.0,245,190,0
1771685371812000,1771685371812000,0,447,0,0.0,245,190,0
1771685372812000,1771685372812000,0,448,0,0.0,245,190,0
1771685373812000,1771685373812000,0,449,0,0.0,245,190,0
1771685374812000,1771685374812000,0,450,0,0.0,245,190,0
1771685375812000,1771685375812000,0,451,0,0.0,245,190,0
1771685376812000,1771685376812000,0,452,0,0.0,245,190,0
1771685377812000,1771685377812000,0,453,0,0.0,245,190,0
1771685378812000,1771685378812000,0,454,0,0.0,245,190,0
1771685379812000,1771685379812000,0,455,0,0.0,245,190,0
1771685380812000,1771685380812000,0,456,0,0.0,245,190,0
1771685381812000,1771685381812000,0,457,0,0.0,245,190,0
1771685382812000,1771685382812000,0,458,0,0.0,245,190,0
1771685383812000,1771685383812000,0,459,0,0.0,245,190,0
1771685384812000,1771685384812000,0,460,0,0.0,245,190,0
1771685385812000,1771685385812000,0,461,0,0.0,245,190,0
1771685386812000,1771685386812000,0,462,0,0.0,245,190,0
1771685387812000,1771685387812000,0,463,0,0.0,245,190,0
1771685388812000,1771685388812000,0,464,0,0.0,245,190,0
1771685389812000,1771685389812000,0,465,0,0.0,245,190,0
1771685390812000,1771685390812000,0,466,0,0.0,245,190,0
1771685391812000,1771685391812000,0,467,0,0.0,245,190,0
1771685392812000,1771685392812000,0,468,0,0.0,245,190,0
1771685393812000,1771685393812000,0,469,0,0.0,245,190,0
1771685394812000,1771685394812000,0,470,0,0.0,245,190,0
1771685395812000,1771685395812000,0,471,0,0.0,245,190,0
1771685396812000,1771685396812000,0,472,0,0.0,245,190,0
1771685397812000,1771685397812000,0,473,0,0.0,245,190,0
1771685398812000,1771685398812000,0,474,0,0.0,245,190,0
1771685399812000,1771685399812000,0,475,0,0.0,245,190,0
1771685400812000,1771685400812000,0,476,0,0.0,245,190,0
1771685401812000,1771685401812000,0,477,0,0.0,245,190,0
1771685402812000,1771685402812000,0,478,0,0.0,245,190,0
1771685403812000,1771685403812000,0,479,0,0.0,245,190,0
1771685404812000,1771685404812000,0,480,0,0.0,245,190,0
1771685405812000,1771685405812000,0,481,0,0.0,245,190,0
1771685406812000,1771685406812000,0,482,0,0.0,245,190,0
1771685407812000,1771685407812000,0,483,0,0.0,245,190,0
1771685408812000,1771685408812000,0,484,0,0.0,245,190,0
1771685409812000,1771685409812000,0,485,0,0.0,245,190,0
1771685410812000,1771685410812000,0,486,0,0.0,245,190,0
1771685411812000,1771685411812000,0,487,0,0.0,245,190,0
1771685412812000,1771685412812000,0,488,0,0.0,245,190,0
1771685413812000,1771685413812000,0,489,0,0.0,245,190,0
1771685414812000,1771685414812000,0,490,0,0.0,245,190,0
1771685415812000,1771685415812000,0,491,0,0.0,245,190,0
1771685416812000,1771685416812000,0,492,0,0.0,245,190,0
1771685417812000,1771685417812000,0,493,0,0.0,245,190,0
1771685418812000,1771685418812000,0,494,0,0.0,245,190,0
1771685419812000,1771685419812000,0,495,0,0.0,245,190,0
1771685420812000,1771685420812000,0,496,0,0.0,245,190,0
1771685421812000,1771685421812000,0,497,0,0.0,245,190,0
1771685422812000,1771685422812000,0,498,0,0.0,245,190,0
1771685423812000,1771685423812000,0,499,0,0.0,245,190,0
