timestamp,pub_timestamp,publisher_id,geofence_max_dist_triggered,geofence_max_alt_triggered,geofence_custom_fence_triggered,geofence_action
1771685343220000,1771685343220000,96,0,0,0,2
1771685343468000,1771685343468000,96,0,0,0,2
1771685343724000,1771685343724000,96,0,0,0,2
1771685343972000,1771685343972000,96,0,0,0,2
1771685344228000,1771685344228000,96,0,0,0,2
1771685344476000,1771685344476000,96,0,0,0,2
1771685344732000,1771685344732000,96,0,0,0,2
1771685344980000,1771685344980000,96,0,0,0,2
1771685345236000,1771685345236000,96,0,0,0,2
1771685345484000,1771685345484000,96,0,0,0,2
1771685345740000,1771685345740000,96,0,0,0,2
1771685345988000,1771685345988000,96,0,0,0,2
1771685346244000,1771685346244000,96,0,0,0,2
1771685346492000,1771685346492000,96,0,0,0,2
1771685346748000,1771685346748000,96,0,0,0,2
1771685346996000,1771685346996000,96,0,0,0,2
1771685347252000,1771685347252000,96,0,0,0,2
1771685347500000,1771685347500000,96,0,0,0,2
1771685347756000,1771685347756000,96,0,0,0,2
1771685348004000,1771685348004000,96,0,0,0,2
1771685348260000,1771685348260000,96,0,0,0,2
1771685348508000,1771685348508000,96,0,0,0,2
1771685348764000,1771685348764000,96,0,0,0,2
1771685349012000,1771685349012000,96,0,0,0,2
1771685349268000,1771685349268000,96,0,0,0,2
1771685349516000,1771685349516000,96,0,0,0,2
1771685349772000,1771685349772000,96,0,0,0,2
1771685350020000,1771685350020000,96,0,0,0,2
1771685350276000,1771685350276000,96,0,0,0,2
1771685350524000,1771685350524000,96,0,0,0,2
1771685350780000,1771685350780000,96,0,0,0,2
1771685351028000,1771685351028000,96,0,0,0,2
1771685351284000,1771685351284000,96,0,0,0,2
1771685351532000,1771685351532000,96,0,0,0,2
1771685351788000,1771685351788000,96,0,0,0,2
1771685352036000,1771685352036000,96,0,0,0,2
1771685352292000,1771685352292000,96,0,0,0,2
1771685352540000,1771685352540000,96,0,0,0,2
1771685352796000,1771685352796000,96,0,0,0,2
