timestamp,pub_timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,publisher_id,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1771685326632000,1771685326632000,1771685326632000,1310988,1310988,9.58737e-06,7.4568496e-05,-1.8109537e-05,-0.00017717094,5.7461533e-05,-0.03953306,4000,4000,126,0,0,0,1
1771685326636000,1771685326636000,1771685326636000,1310988,1310988,2.9827252e-05,6.391585e-05,-4.0480183e-05,-0.00021547817,0.00021547885,-0.039523486,4000,4000,126,0,0,0,1
1771685326640000,1771685326640000,1771685326640000,1310988,1310988,3.4088443e-05,2.343575e-05,-1.9174884e-05,-0.00016759413,0.00014365278,-0.039365467,4000,4000,126,0,0,0,1
1771685326644000,1771685326644000,1771685326644000,1310988,1310988,8.522109e-06,-3.1958043e-06,-1.0652902e-06,-2.3942017e-05,-1.9152929e-05,-0.039240967,4000,4000,126,0,0,0,1
1771685326648000,1771685326648000,1771685326648000,1310988,1310988,4.2610554e-06,3.1957854e-06,1.0652649e-05,-8.619127e-05,-6.224856e-05,-0.039255336,4000,4000,126,0,0,0,1
1771685326652000,1771685326652000,1771685326652000,1310988,1310988,3.0892686e-05,-5.32631e-06,4.1545303e-05,-0.00016759413,8.619195e-05,-0.039308008,4000,4000,126,0,0,0,1
1771685326656000,1771685326656000,1771685326656000,1310988,1310988,4.900227e-05,-3.1957814e-05,1.91747e-05,-8.1402846e-05,0.00017717162,-0.039279275,4000,4000,126,0,0,0,1
1771685326660000,1771685326660000,1771685326660000,1310988,1310988,4.6871788e-05,-4.0479845e-05,-3.1957974e-05,-0.00016280569,3.8307917e-05,-0.039279275,4000,4000,126,0,0,0,1
1771685326664000,1771685326664000,1771685326664000,1310988,1310988,9.587433e-06,-2.4500972e-05,-3.5153793e-05,-0.00029209265,-0.0001101326,-0.03933195,4000,4000,126,0,0,0,1
1771685326668000,1771685326668000,1771685326668000,1310988,1310988,-3.621897e-05,-1.0652518e-05,-2.6631693e-05,-0.0002585738,-5.2671756e-05,-0.039288852,4000,4000,126,0,0,0,1
1771685326672000,1771685326672000,1771685326672000,1310988,1310988,-3.19579e-05,6.3915977e-06,-2.0240072e-05,-0.00016759413,0.00012449917,-0.039183505,4000,4000,126,0,0,0,1
1771685326676000,1771685326676000,1771685326676000,1310988,1310988,-1.384838e-05,3.408849e-05,1.0651817e-06,-5.746084e-05,0.00019632521,-0.039188296,4000,4000,126,0,0,0,1
1771685326680000,1771685326680000,1771685326680000,1310988,1310988,-2.0240002e-05,2.9827414e-05,8.52214e-06,2.3942017e-05,0.00017238321,-0.039250545,4000,4000,126,0,0,0,1
1771685326684000,1771685326684000,1771685326684000,1310988,1310988,-8.522166e-06,3.1957554e-06,-1.9174744e-05,-3.830723e-05,0.00011971078,-0.039193083,4000,4000,126,0,0,0,1
1771685326688000,1771685326688000,1771685326688000,1310988,1310988,-6.3915973e-06,-1.6352503e-11,-3.8349517e-05,-0.0001388637,3.830791e-05,-0.039164353,4000,4000,126,0,0,0,1
1771685326692000,1771685326692000,1771685326692000,1310988,1310988,-2.0239993e-05,9.587437e-06,-1.5978972e-05,-0.0001436521,9.577491e-06,-0.039164353,4000,4000,126,0,0,0,1
1771685326696000,1771685326696000,1771685326696000,1310988,1310988,-3.1957602e-06,1.4913736e-05,1.7044209e-05,-0.00020590136,-3.3518143e-05,-0.039006334,4000,4000,126,0,0,0,1
1771685326700000,1771685326700000,1771685326700000,1310988,1310988,4.261078e-06,7.456864e-06,2.4501076e-05,-0.00023463178,-1.9152934e-05,-0.038958453,4000,4000,126,0,0,0,1
1771685326704000,1771685326704000,1771685326704000,1310988,1310988,-6.391557e-06,-1.8109506e-05,-1.0652648e-05,-0.0001292869,6.703832e-05,-0.03905901,4000,4000,126,0,0,0,1
1771685326708000,1771685326708000,1771685326708000,1310988,1310988,2.130561e-06,-2.0240042e-05,-3.3023185e-05,9.5768055e-06,0.00010534556,-0.0390638,4000,4000,126,0,0,0,1
1771685326712000,1771685326712000,1771685326712000,1310988,1310988,3.1957816e-06,-4.261067e-06,4.5593494e-12,5.267244e-05,-2.8729737e-05,-0.03908774,4000,4000,126,0,0,0,1
1771685326716000,1771685326716000,1771685326716000,1310988,1310988,-1.491371e-05,-3.1957998e-06,2.1305284e-05,-5.7460842e-05,-0.0002442079,-0.039169133,4000,4000,126,0,0,0,1
1771685326720000,1771685326720000,1771685326720000,1310988,1310988,-1.384843e-05,-3.195831e-06,-1.0652646e-05,-0.000119710094,-0.0002633615,-0.03914041,4000,4000,126,0,0,0,1
1771685326724000,1771685326724000,1771685326724000,1310988,1310988,-2.1304943e-06,2.8762102e-05,-3.5153764e-05,-7.182605e-05,-0.00011492099,-0.03917872,4000,4000,126,0,0,0,1
1771685326728000,1771685326728000,1771685326728000,1310988,1310988,9.587515e-06,5.645899e-05,-1.2783205e-05,-0.00018195935,0.00010055716,-0.03935589,4000,4000,126,0,0,0,1
1771685326732000,1771685326732000,1771685326732000,1310988,1310988,2.1305437e-05,3.9414746e-05,2.2370486e-05,-0.00026815062,0.00018196003,-0.039336737,4000,4000,126,0,0,0,1
1771685326736000,1771685326736000,1771685326736000,1310988,1310988,1.7044245e-05,4.1545296e-05,2.7696895e-05,-5.7460842e-05,5.2673124e-05,-0.03917393,4000,4000,126,0,0,0,1
1771685326740000,1771685326740000,1771685326740000,1310988,1310988,-5.32642e-06,6.285057e-05,1.3848547e-05,-2.3942017e-05,-4.788335e-05,-0.039250545,4000,4000,126,0,0,0,1
1771685326744000,1771685326744000,1771685326744000,1310988,1310988,-2.2370556e-05,5.752426e-05,1.2783267e-05,-0.00010534488,3.351951e-05,-0.03948518,4000,4000,126,0,0,0,1
1771685326748000,1771685326748000,1771685326748000,1310988,1310988,-1.8109455e-05,4.580639e-05,1.917476e-05,5.746084e-05,0.00010534556,-0.039408565,4000,4000,126,0,0,0,1
1771685326752000,1771685326752000,1771685326752000,1310988,1310988,-1.3848484e-05,5.219795e-05,9.587356e-06,0.00011013328,7.661514e-05,-0.039226603,4000,4000,126,0,0,0,1
1771685326756000,1771685326756000,1771685326756000,1310988,1310988,-6.391665e-06,5.6459005e-05,-7.456888e-06,-0.00011013328,0.0001532296,-0.039322365,4000,4000,126,0,0,0,1
1771685326760000,1771685326760000,1771685326760000,1310988,1310988,4.2610745e-06,2.663161e-05,-3.3767978e-11,-0.0002825158,0.00021547885,-0.039322365,4000,4000,126,0,0,0,1
1771685326764000,1771685326764000,1771685326764000,1310988,1310988,1.2783236e-05,4.2610477e-06,2.769685e-05,-0.00021068976,0.00011492236,-0.03908774,4000,4000,126,0,0,0,1
1771685326768000,1771685326768000,1771685326768000,1310988,1310988,4.2610377e-06,1.5978929e-05,4.5806388e-05,-0.00010055648,7.6615135e-05,-0.039020702,4000,4000,126,0,0,0,1
1771685326772000,1771685326772000,1771685326772000,1310988,1310988,-4.261078e-06,2.2370521e-05,4.900218e-05,-9.576807e-05,0.00012449917,-0.039298426,4000,4000,126,0,0,0,1
1771685326776000,1771685326776000,1771685326776000,1310988,1310988,2.0240032e-05,1.8109597e-05,4.4741064e-05,-0.00011492168,0.00011013397,-0.039518695,4000,4000,126,0,0,0,1
1771685326780000,1771685326780000,1771685326780000,1310988,1310988,2.2370541e-05,1.278322e-05,2.2370541e-05,-0.00014844052,7.182674e-05,-0.039375044,4000,4000,126,0,0,0,1
1771685326784000,1771685326784000,1771685326784000,1310988,1310988,-1.0652722e-06,5.3263166e-06,2.1305402e-06,-0.00017238253,9.098036e-05,-0.03920266,4000,4000,126,0,0,0,1
1771685326788000,1771685326788000,1771685326788000,1310988,1310988,-5.326324e-06,5.3263216e-06,-1.0652625e-06,-0.00014844052,0.00018674842,-0.039250545,4000,4000,126,0,0,0,1
1771685326792000,1771685326792000,1771685326792000,1310988,1310988,2.1305232e-06,1.9174753e-05,-1.7044242e-05,-0.000119710094,0.00022984404,-0.0393511,4000,4000,126,0,0,0,1
1771685326796000,1771685326796000,1771685326796000,1310988,1310988,2.1305534e-06,4.474111e-05,-2.450108e-05,-0.0001292869,0.00014365278,-0.039308008,4000,4000,126,0,0,0,1
1771685326800000,1771685326800000,1771685326800000,1310988,1310988,-1.0652335e-06,4.0480052e-05,-1.38484265e-05,-0.00014844052,7.182674e-05,-0.039303217,4000,4000,126,0,0,0,1
1771685326804000,1771685326804000,1771685326804000,1310988,1310988,9.587371e-06,-1.3848447e-05,2.1304975e-06,-0.00019153614,0.00010055717,-0.039308008,4000,4000,126,0,0,0,1
1771685326808000,1771685326808000,1771685326808000,1310988,1310988,3.1957927e-05,-3.4088473e-05,1.4913712e-05,-0.00025378537,3.830791e-05,-0.03910689,4000,4000,126,0,0,0,1
1771685326812000,1771685326812000,1771685326812000,1310988,1310988,2.5566385e-05,-1.2783123e-05,-7.456813e-06,-0.00029688104,-0.00011970941,-0.039082948,4000,4000,126,0,0,0,1
1771685326816000,1771685326816000,1771685326816000,1310988,1310988,-2.0239991e-05,-1.3848343e-05,-3.834957e-05,-0.00030166944,-8.140217e-05,-0.03931279,4000,4000,126,0,0,0,1
1771685326820000,1771685326820000,1771685326820000,1310988,1310988,-3.7284237e-05,-1.2783139e-05,-5.0067458e-05,-0.00018674774,6.703834e-05,-0.03933195,4000,4000,126,0,0,0,1
1771685326824000,1771685326824000,1771685326824000,1310988,1310988,-2.5566258e-05,1.06526195e-05,-4.261064e-05,-2.3942017e-05,8.140354e-05,-0.03919787,4000,4000,126,0,0,0,1
1771685326828000,1771685326828000,1771685326828000,1310988,1310988,-2.2370446e-05,3.728428e-05,-2.5566407e-05,-6.224925e-05,0.00017238322,-0.03919787,4000,4000,126,0,0,0,1
1771685326832000,1771685326832000,1771685326832000,1310988,1310988,-3.5153687e-05,3.6219044e-05,-1.2783131e-05,-0.00015801731,0.00032082372,-0.039240967,4000,4000,126,0,0,0,1
1771685326836000,1771685326836000,1771685326836000,1310988,1310988,-4.900211e-05,2.7696951e-05,8.522183e-06,-0.0001292869,0.00022984404,-0.039221812,4000,4000,126,0,0,0,1
1771685326840000,1771685326840000,1771685326840000,1310988,1310988,-3.9414783e-05,1.7044234e-05,7.4568734e-06,-0.00020590136,0.00012449917,-0.039097317,4000,4000,126,0,0,0,1
1771685326844000,1771685326844000,1771685326844000,1310988,1310988,-2.2370572e-05,-6.3916464e-06,-1.3848386e-05,-0.0002825158,0.00011492236,-0.03904464,4000,4000,126,0,0,0,1
1771685326848000,1771685326848000,1771685326848000,1310988,1310988,1.7044247e-05,8.522082e-06,-7.456858e-06,-0.0002777274,0.00013886439,-0.03911647,4000,4000,126,0,0,0,1
1771685326852000,1771685326852000,1771685326852000,1310988,1310988,5.4328513e-05,4.474107e-05,1.0652903e-06,-0.0004596867,0.00018196003,-0.039135624,4000,4000,126,0,0,0,1
1771685326856000,1771685326856000,1771685326856000,1310988,1310988,3.7284255e-05,3.7284244e-05,2.1305596e-06,-0.00050278235,0.00011492237,-0.039135624,4000,4000,126,0,0,0,1
1771685326860000,1771685326860000,1771685326860000,1310988,1310988,-1.0652024e-06,-1.4913762e-05,1.9174715e-05,-0.0002633622,0.00011492237,-0.039188296,4000,4000,126,0,0,0,1
1771685326864000,1771685326864000,1771685326864000,1310988,1310988,-5.3263e-06,-3.3023207e-05,2.450108e-05,-0.00022505496,0.00019153682,-0.039312795,4000,4000,126,0,0,0,1
1771685326868000,1771685326868000,1771685326868000,1310988,1310988,6.3915995e-06,-1.1717894e-05,4.261081e-06,-0.0002873042,0.00017717162,-0.039312795,4000,4000,126,0,0,0,1
1771685326872000,1771685326872000,1771685326872000,1310988,1310988,-7.4568297e-06,-1.7044227e-05,-1.5978983e-05,-0.00018195935,0.000158018,-0.03918351,4000,4000,126,0,0,0,1
1771685326876000,1771685326876000,1771685326876000,1310988,1310988,-1.27831945e-05,-4.261058e-05,-2.5566338e-05,-8.619126e-05,0.00012449917,-0.039221816,4000,4000,126,0,0,0,1
1771685326880000,1771685326880000,1771685326880000,1310988,1310988,7.456813e-06,-4.4741144e-05,-1.5978892e-05,-0.0001292869,6.224993e-05,-0.039370257,4000,4000,126,0,0,0,1
1771685326884000,1771685326884000,1771685326884000,1310988,1310988,3.728424e-05,-7.456901e-06,1.3424771e-10,-0.00018195935,4.7890912e-06,-0.039403774,4000,4000,126,0,0,0,1
1771685326888000,1771685326888000,1771685326888000,1310988,1310988,4.7936905e-05,8.522113e-06,1.0653209e-06,-0.00018195935,6.858869e-10,-0.039298426,4000,4000,126,0,0,0,1
1771685326892000,1771685326892000,1771685326892000,1310988,1310988,1.1717909e-05,-1.7044224e-05,-2.1306057e-06,-0.0002585738,0.00021547885,-0.039226603,4000,4000,126,0,0,0,1
1771685326896000,1771685326896000,1771685326896000,1310988,1310988,-2.2370554e-05,-2.8762133e-05,-4.2611186e-06,-0.00039264906,0.00040701497,-0.039279275,4000,4000,126,0,0,0,1
1771685326900000,1771685326900000,1771685326900000,1310988,1310988,-1.5978909e-05,6.3915495e-06,-2.3435867e-05,-0.00034955348,0.00021547885,-0.039188296,4000,4000,126,0,0,0,1
1771685326904000,1771685326904000,1771685326904000,1310988,1310988,6.391667e-06,5.3263153e-05,-4.5806442e-05,-6.2249244e-05,3.830791e-05,-0.039097317,4000,4000,126,0,0,0,1
1771685326908000,1771685326908000,1771685326908000,1310988,1310988,1.4913793e-05,5.8589507e-05,-2.9827437e-05,9.097967e-05,0.00010534556,-0.039159562,4000,4000,126,0,0,0,1
1771685326912000,1771685326912000,1771685326912000,1310988,1310988,2.0240104e-05,3.8349473e-05,-3.195844e-06,-0.00010055647,3.3519507e-05,-0.039097317,4000,4000,126,0,0,0,1
1771685326916000,1771685326916000,1771685326916000,1310988,1310988,4.3675864e-05,-2.1305489e-06,5.3261792e-06,-0.00024899698,-2.8729737e-05,-0.03904943,4000,4000,126,0,0,0,1
1771685326920000,1771685326920000,1771685326920000,1310988,1310988,2.8762148e-05,-2.3435856e-05,1.3848358e-05,-0.00015801731,0.00016759482,-0.03914041,4000,4000,126,0,0,0,1
1771685326924000,1771685326924000,1771685326924000,1310988,1310988,-1.4913754e-05,2.6631571e-05,1.06526795e-05,-4.7884027e-06,0.00022505564,-0.03923139,4000,4000,126,0,0,0,1
1771685326928000,1771685326928000,1771685326928000,1310988,1310988,-9.587424e-06,7.350325e-05,9.587311e-06,3.830723e-05,0.00010534556,-0.039207444,4000,4000,126,0,0,0,1
1771685326932000,1771685326932000,1771685326932000,1310988,1310988,-2.1304854e-06,5.9654823e-05,1.49136695e-05,-5.746084e-05,0.00013886439,-0.039097317,4000,4000,126,0,0,0,1
1771685326936000,1771685326936000,1771685326936000,1310988,1310988,-1.2783139e-05,2.6631598e-05,1.38484975e-05,-0.00018195935,0.00022505566,-0.039140414,4000,4000,126,0,0,0,1
1771685326940000,1771685326940000,1771685326940000,1310988,1310988,-3.1957472e-06,1.917479e-05,3.0892657e-05,-0.00030166944,0.00010534556,-0.039312795,4000,4000,126,0,0,0,1
1771685326944000,1771685326944000,1771685326944000,1310988,1310988,6.3915722e-06,2.7696902e-05,3.5153713e-05,-0.00040701433,-9.576739e-05,-0.039370257,4000,4000,126,0,0,0,1
1771685326948000,1771685326948000,1771685326948000,1310988,1310988,1.9174697e-05,2.7696928e-05,8.522088e-06,-0.00040701433,-5.2671756e-05,-0.0392697,4000,4000,126,0,0,0,1
1771685326952000,1771685326952000,1771685326952000,1310988,1310988,3.408844e-05,3.8349546e-05,-1.6730776e-11,-0.00032082302,1.4365892e-05,-0.039054215,4000,4000,126,0,0,0,1
1771685326956000,1771685326956000,1771685326956000,1310988,1310988,2.3435829e-05,4.048004e-05,2.1305698e-06,-0.00015801731,-6.224856e-05,-0.038968027,4000,4000,126,0,0,0,1
1771685326960000,1771685326960000,1771685326960000,1310988,1310988,1.3848381e-05,-1.0652276e-06,-1.7044282e-05,0.0,-0.0001244978,-0.039159562,4000,4000,126,0,0,0,1
1771685326964000,1771685326964000,1771685326964000,1310988,1310988,8.522094e-06,-1.7044222e-05,-1.9174777e-05,-0.00010534488,-0.00017238184,-0.039322365,4000,4000,126,0,0,0,1
1771685326968000,1771685326968000,1771685326968000,1310988,1310988,-5.326295e-06,1.8109506e-05,1.0652702e-06,-0.00024899698,-0.00013407461,-0.03931279,4000,4000,126,0,0,0,1
1771685326972000,1771685326972000,1771685326972000,1310988,1310988,7.456837e-06,3.5153724e-05,-7.4568775e-06,-0.00022984335,-8.619058e-05,-0.039250545,4000,4000,126,0,0,0,1
1771685326976000,1771685326976000,1771685326976000,1310988,1310988,2.9827366e-05,2.8762133e-05,-1.917483e-05,-0.0001628057,-0.00017238184,-0.039274484,4000,4000,126,0,0,0,1
