timestamp,timestamp_sample,pub_timestamp,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,publisher_id,valid
1771685332268000,1771685332268000,1771685332268000,0.49105287,0.00033226926,0.051629245,6.985414,4.2399122e-05,6.866761,163,0
1771685332276000,1771685332276000,1771685332276000,0.49111295,0.00032573316,-0.062186494,7.0045657,6.134348e-05,6.8871665,163,0
1771685332284000,1771685332284000,1771685332284000,0.49109998,0.00031952074,0.013777494,7.0210905,3.003955e-06,6.9047403,163,0
1771685332292000,1771685332292000,1771685332292000,0.49112457,0.00031356615,-0.02673608,7.035878,1.1288459e-05,6.922578,163,0
1771685332300000,1771685332300000,1771685332300000,0.4910543,0.00030789126,0.078316584,7.05019,9.666386e-05,6.9369507,163,0
1771685332308000,1771685332308000,1771685332308000,0.49092275,0.00030247305,0.15015613,7.061231,0.0003547833,6.948831,163,0
1771685332316000,1771685332316000,1771685332316000,0.490961,0.00029711143,-0.043917775,7.0742474,3.029409e-05,6.964874,163,0
1771685332324000,1771685332324000,1771685332324000,0.49107784,0.00029199253,-0.13748902,7.086994,0.00029636812,6.982566,163,0
1771685332332000,1771685332332000,1771685332332000,0.49113828,0.00028706776,-0.0725653,7.1023746,8.237813e-05,6.997803,163,0
1771685332340000,1771685332340000,1771685332340000,0.49108377,0.000282356,0.066988274,7.114598,7.008171e-05,7.0088506,163,0
1771685332348000,1771685332348000,1771685332348000,0.4910128,0.0002778405,0.08912605,7.12278,0.00012391312,7.018705,163,0
1771685332356000,1771685332356000,1771685332356000,0.49105555,0.0002733565,-0.053904697,7.1338573,4.525706e-05,7.0313907,163,0
1771685332364000,1771685332364000,1771685332364000,0.49106276,0.0002690599,-0.009286866,7.143696,1.341445e-06,7.0422935,163,0
1771685332372000,1771685332372000,1771685332372000,0.49108833,0.00026490953,-0.033550568,7.152648,1.7485996e-05,7.0531216,163,0
1771685332380000,1771685332380000,1771685332380000,0.49104577,0.00026092504,0.057038426,7.1608496,5.048101e-05,7.061146,163,0
1771685332388000,1771685332388000,1771685332388000,0.49096805,0.00025709462,0.106293485,7.1663713,0.00017517472,7.0674334,163,0
1771685332396000,1771685332396000,1771685332396000,0.49101257,0.00025327862,-0.061055392,7.1739373,5.7736168e-05,7.077048,163,0
1771685332404000,1771685332404000,1771685332404000,0.4910521,0.000249611,-0.055272363,7.181056,4.7269965e-05,7.0858874,163,0
1771685332412000,1771685332412000,1771685332412000,0.49107176,0.00024605816,-0.027988814,7.1882243,1.2108905e-05,7.09347,163,0
1771685332420000,1771685332420000,1771685332420000,0.49105528,0.00024263779,0.023892306,7.193488,8.817269e-06,7.099268,163,0
1771685332428000,1771685332428000,1771685332428000,0.49102825,0.00023934145,0.039933123,7.1970677,2.4618887e-05,7.104142,163,0
1771685332436000,1771685332436000,1771685332436000,0.49108654,0.00023604908,-0.08623031,7.203254,0.0001146961,7.1113434,163,0
1771685332444000,1771685332444000,1771685332444000,0.49111676,0.00023287674,-0.045536622,7.208242,3.196316e-05,7.1170244,163,0
1771685332452000,1771685332452000,1771685332452000,0.49112928,0.00022979583,-0.019148767,7.212469,5.6487866e-06,7.121555,163,0
1771685332460000,1771685332460000,1771685332460000,0.49108917,0.0002268227,0.062490597,7.2149286,6.0138806e-05,7.123766,163,0
1771685332468000,1771685332468000,1771685332468000,0.49103922,0.0002239507,0.07917485,7.215149,9.653541e-05,7.1251273,163,0
1771685332476000,1771685332476000,1771685332476000,0.49106717,0.00022107549,-0.044264525,7.2178206,3.0162199e-05,7.128678,163,0
1771685332484000,1771685332484000,1771685332484000,0.49110234,0.00021829903,-0.056714043,7.219372,4.9503884e-05,7.131979,163,0
1771685332492000,1771685332492000,1771685332492000,0.49111322,0.00021559658,-0.017773062,7.221404,4.8602697e-06,7.133927,163,0
1771685332500000,1771685332500000,1771685332500000,0.49107572,0.00021298336,0.062330738,7.221485,5.9777194e-05,7.1337066,163,0
1771685332508000,1771685332508000,1771685332508000,0.4910274,0.00021045419,0.081598386,7.219465,0.000102474456,7.132646,163,0
1771685332516000,1771685332516000,1771685332516000,0.49104595,0.00020791721,-0.031280532,7.219706,1.5058657e-05,7.1334944,163,0
1771685332524000,1771685332524000,1771685332524000,0.49106044,0.00020546267,-0.024813265,7.2187433,9.476844e-06,7.1337404,163,0
1771685332532000,1771685332532000,1771685332532000,0.4910635,0.00020306905,-0.005349368,7.217856,4.4050842e-07,7.1331325,163,0
1771685332540000,1771685332540000,1771685332540000,0.4910294,0.0002007504,0.060115352,7.2155495,5.5649198e-05,7.1307693,163,0
1771685332548000,1771685332548000,1771685332548000,0.490988,0.00019850265,0.07419522,7.2115445,8.4816646e-05,7.127725,163,0
1771685332556000,1771685332556000,1771685332556000,0.49100596,0.00019624403,-0.03211434,7.20979,1.5893987e-05,7.1264124,163,0
1771685332564000,1771685332564000,1771685332564000,0.49101356,0.00019405526,-0.013794631,7.2068224,2.9338225e-06,7.1243086,163,0
1771685332572000,1771685332572000,1771685332572000,0.4910361,0.00019191725,-0.041344494,7.203706,2.6365553e-05,7.1223474,163,0
1771685332580000,1771685332580000,1771685332580000,0.49101397,0.0001898432,0.041214332,7.2001905,2.6212598e-05,7.1183615,163,0
1771685332588000,1771685332588000,1771685332588000,0.4909409,0.00018782978,0.13809462,7.1946974,0.00029450897,7.1121926,163,0
1771685332596000,1771685332596000,1771685332596000,0.4909666,0.00018580328,-0.048393063,7.189795,3.6191555e-05,7.1092324,163,0
1771685332604000,1771685332604000,1771685332604000,0.49101344,0.00018383669,-0.08955376,7.1853156,0.00012401644,7.1066895,163,0
1771685332612000,1771685332612000,1771685332612000,0.49103448,0.00018191297,-0.040656067,7.181875,2.5572333e-05,7.1028,163,0
1771685332620000,1771685332620000,1771685332620000,0.49102238,0.00018004427,0.023726784,7.1765537,8.716042e-06,7.097325,163,0
1771685332628000,1771685332628000,1771685332628000,0.4909736,0.00017822787,0.0968792,7.16969,0.00014545149,7.0901804,163,0
1771685332636000,1771685332636000,1771685332636000,0.4910049,0.0001763973,-0.061964497,7.1637926,5.9552545e-05,7.085657,163,0
1771685332644000,1771685332644000,1771685332644000,0.491028,0.00017461859,-0.046341993,7.157867,3.3336753e-05,7.080483,163,0
1771685332652000,1771685332652000,1771685332652000,0.49105015,0.00017287639,-0.044865802,7.151872,3.127293e-05,7.074939,163,0
1771685332660000,1771685332660000,1771685332660000,0.49102327,0.000171182,0.055175915,7.1450024,4.734283e-05,7.0672545,163,0
1771685332668000,1771685332668000,1771685332668000,0.4909854,0.00016953314,0.0787774,7.136024,9.662834e-05,7.058865,163,0
1771685332676000,1771685332676000,1771685332676000,0.49100736,0.00016786945,-0.04545056,7.1288576,3.2197047e-05,7.052399,163,0
1771685332684000,1771685332684000,1771685332684000,0.4910142,0.00016625115,-0.014385857,7.1210833,3.2291102e-06,7.0450606,163,0
1771685332692000,1771685332692000,1771685332692000,0.491025,0.00016466422,-0.022828467,7.1129923,8.1406415e-06,7.037574,163,0
1771685332700000,1771685332700000,1771685332700000,0.49097496,0.00016311918,0.10727772,7.104268,0.00017999367,7.0275736,163,0
1771685332708000,1771685332708000,1771685332708000,0.490913,0.0001616142,0.13447651,7.093052,0.00028328085,7.016884,163,0
1771685332716000,1771685332716000,1771685332716000,0.49094984,0.00016009404,-0.07948742,7.0835485,9.9106794e-05,7.009587,163,0
1771685332724000,1771685332724000,1771685332724000,0.49098894,0.00015861384,-0.08543956,7.075038,0.00011464279,7.0020967,163,0
1771685332732000,1771685332732000,1771685332732000,0.49098918,0.0001571608,-0.00050166994,7.066872,3.9570036e-09,6.9928575,163,0
1771685332740000,1771685332740000,1771685332740000,0.4909672,0.00015574488,0.04899154,7.0564685,3.7793074e-05,6.982542,163,0
1771685332748000,1771685332748000,1771685332748000,0.49092084,0.00015436442,0.10470761,7.045024,0.00017291454,6.9710994,163,0
1771685332756000,1771685332756000,1771685332756000,0.49093923,0.00015296857,-0.041285776,7.0347495,2.6922151e-05,6.9618173,163,0
1771685332764000,1771685332764000,1771685332764000,0.49096146,0.0001516082,-0.050519057,7.024324,4.0370436e-05,6.952433,163,0
1771685332772000,1771685332772000,1771685332772000,0.49097323,0.00015027155,-0.026986666,7.0143127,1.1536415e-05,6.94241,163,0
1771685332780000,1771685332780000,1771685332780000,0.49094588,0.00014896793,0.063361675,7.0032015,6.3696294e-05,6.930709,163,0
1771685332788000,1771685332788000,1771685332788000,0.49090672,0.00014769597,0.091795705,6.9904346,0.00013393622,6.918366,163,0
1771685332796000,1771685332796000,1771685332796000,0.4909334,0.00014640867,-0.062101305,6.979235,6.139756e-05,6.908254,163,0
1771685332804000,1771685332804000,1771685332804000,0.49095783,0.00014515304,-0.057532705,6.9680524,5.2780764e-05,6.8978333,163,0
1771685332812000,1771685332812000,1771685332812000,0.49097237,0.00014391828,-0.03450845,6.9570537,1.90188e-05,6.886819,163,0
1771685332820000,1771685332820000,1771685332820000,0.49096394,0.00014271314,0.020263799,6.9450154,6.5694044e-06,6.874739,163,0
1771685332828000,1771685332828000,1771685332828000,0.49092963,0.00014153634,0.083195984,6.931939,0.00011094494,6.861526,163,0
1771685332836000,1771685332836000,1771685332836000,0.4909502,0.00014034436,-0.04954607,6.9198437,3.941664e-05,6.850149,163,0
1771685332844000,1771685332844000,1771685332844000,0.49096826,0.00013918095,-0.0439827,6.90745,3.111741e-05,6.838479,163,0
1771685332852000,1771685332852000,1771685332852000,0.49097642,0.00013803595,-0.020061903,6.895245,6.4856276e-06,6.8262467,163,0
1771685332860000,1771685332860000,1771685332860000,0.4909609,0.00013691762,0.038523316,6.8820443,2.3960029e-05,6.8129606,163,0
1771685332868000,1771685332868000,1771685332868000,0.490927,0.0001358249,0.08490856,6.8678126,0.00011663852,6.7988467,163,0
1771685332876000,1771685332876000,1771685332876000,0.49095106,0.0001347173,-0.059797943,6.8547864,5.7961024e-05,6.78669,163,0
1771685332884000,1771685332884000,1771685332884000,0.49096677,0.0001336355,-0.039464936,6.8416705,2.5294035e-05,6.7740436,163,0
1771685332892000,1771685332892000,1771685332892000,0.49098253,0.00013257012,-0.039888173,6.828525,2.5889214e-05,6.761227,163,0
1771685332900000,1771685332900000,1771685332900000,0.49095687,0.00013152893,0.065627396,6.814792,7.0222326e-05,6.746744,163,0
1771685332908000,1771685332908000,1771685332908000,0.49092218,0.00013051098,0.08965237,6.79941,0.00013134387,6.7317963,163,0
1771685332916000,1771685332916000,1771685332916000,0.4909628,0.00012947843,-0.10407098,6.785523,0.00017735091,6.719457,163,0
1771685332924000,1771685332924000,1771685332924000,0.49099836,0.00012846926,-0.09203784,6.772284,0.00013898092,6.706762,163,0
1771685332932000,1771685332932000,1771685332932000,0.49103212,0.0001274747,-0.08798335,6.7591314,0.00012725286,6.693837,163,0
1771685332940000,1771685332940000,1771685332940000,0.49102226,0.00012650207,0.02598945,6.7453475,1.11262125e-05,6.6791577,163,0
1771685332948000,1771685332948000,1771685332948000,0.4909912,0.00012555065,0.0825865,6.7298164,0.00011260881,6.6636024,163,0
1771685332956000,1771685332956000,1771685332956000,0.49103782,0.00012458501,-0.12286873,6.715295,0.00024979006,6.6507435,163,0
1771685332964000,1771685332964000,1771685332964000,0.4910544,0.00012364071,-0.044097804,6.7015834,3.224141e-05,6.6366153,163,0
1771685332972000,1771685332972000,1771685332972000,0.4910859,0.0001227096,-0.08434757,6.687018,0.00011821433,6.622903,163,0
1771685332980000,1771685332980000,1771685332980000,0.4910567,0.000121798555,0.0788957,6.6724873,0.000103651706,6.6068935,163,0
1771685332988000,1771685332988000,1771685332988000,0.4910177,0.000120906996,0.10651542,6.655658,0.00018940502,6.590443,163,0
1771685332996000,1771685332996000,1771685332996000,0.49105564,0.00012000167,-0.10271992,6.6402087,0.00017655706,6.576617,163,0
1771685333004000,1771685333004000,1771685333004000,0.4910788,0.000119115946,-0.06331883,6.625565,6.723577e-05,6.562118,163,0
1771685333012000,1771685333012000,1771685333012000,0.49109653,0.000118242075,-0.04875361,6.6106615,3.9950864e-05,6.5473013,163,0
1771685333020000,1771685333020000,1771685333020000,0.49108055,0.000117386655,0.04432545,6.595059,3.3101303e-05,6.5311866,163,0
1771685333028000,1771685333028000,1771685333028000,0.49104777,0.00011654908,0.09178612,6.5781693,0.00014230049,6.5144076,163,0
1771685333036000,1771685333036000,1771685333036000,0.49106777,0.00011569813,-0.055530988,6.5623674,5.221169e-05,6.4993696,163,0
1771685333044000,1771685333044000,1771685333044000,0.49108505,0.00011486525,-0.048411284,6.546543,3.9777606e-05,6.484128,163,0
1771685333052000,1771685333052000,1771685333052000,0.49109983,0.000114043156,-0.04163727,6.530917,2.9494962e-05,6.4686947,163,0
1771685333060000,1771685333060000,1771685333060000,0.4910806,0.00011323807,0.05469136,6.5147324,5.1015053e-05,6.4519935,163,0
1771685333068000,1771685333068000,1771685333068000,0.491062,0.00011244946,0.05342049,6.497289,4.8802387e-05,6.4352303,163,0
1771685333076000,1771685333076000,1771685333076000,0.49109355,0.000111647794,-0.08970643,6.4814854,0.00013795267,6.420131,163,0
1771685333084000,1771685333084000,1771685333084000,0.4911128,0.00011086278,-0.055254675,6.46564,5.2466734e-05,6.4044976,163,0
1771685333092000,1771685333092000,1771685333092000,0.49113658,0.00011008755,-0.06854147,6.449646,8.093352e-05,6.388933,163,0
1771685333100000,1771685333100000,1771685333100000,0.49112037,0.00010932804,0.04712349,6.4333663,3.835254e-05,6.3719144,163,0
1771685333108000,1771685333108000,1771685333108000,0.49109817,0.000108583794,0.065167286,6.415637,7.354903e-05,6.354629,163,0
1771685333116000,1771685333116000,1771685333116000,0.49113843,0.00010782688,-0.11698432,6.3992853,0.0002376191,6.33942,163,0
1771685333124000,1771685333124000,1771685333124000,0.49116153,0.00010708536,-0.067691915,6.3833666,7.97593e-05,6.3235154,163,0
1771685333132000,1771685333132000,1771685333132000,0.49116376,0.00010635277,-0.0065428093,6.3671236,7.470381e-07,6.306819,163,0
1771685333140000,1771685333140000,1771685333140000,0.49115145,0.00010563484,0.0366178,6.3497314,2.3463168e-05,6.289576,163,0
1771685333148000,1771685333148000,1771685333148000,0.49112248,0.00010493108,0.08683275,6.331809,0.00013231125,6.271743,163,0
1771685333156000,1771685333156000,1771685333156000,0.49115142,0.000104215076,-0.08586378,6.3148823,0.00012972158,6.2557783,163,0
1771685333164000,1771685333164000,1771685333164000,0.49117878,0.00010351338,-0.08191954,6.298235,0.00011838964,6.239689,163,0
1771685333172000,1771685333172000,1771685333172000,0.49119335,0.00010281985,-0.043819353,6.2818265,3.39628e-05,6.2230935,163,0
1771685333180000,1771685333180000,1771685333180000,0.49116576,0.00010213989,0.08373046,6.264572,0.00012434633,6.2050796,163,0
1771685333188000,1771685333188000,1771685333188000,0.49112722,0.00010147318,0.11787851,6.245899,0.0002471905,6.186692,163,0
1771685333196000,1771685333196000,1771685333196000,0.49115634,0.0001007947,-0.08820826,6.228388,0.00013880347,6.170447,163,0
1771685333204000,1771685333204000,1771685333204000,0.49117795,0.00010012957,-0.0660141,6.2114863,7.795346e-05,6.1538863,163,0
1771685333212000,1771685333212000,1771685333212000,0.4911837,9.947193e-05,-0.017597005,6.1946225,5.5541823e-06,6.136746,163,0
1771685333220000,1771685333220000,1771685333220000,0.49116316,9.882699e-05,0.063464485,6.176846,7.245231e-05,6.118733,163,0
1771685333228000,1771685333228000,1771685333228000,0.49113494,9.819437e-05,0.08798868,6.1582046,0.00013968733,6.100452,163,0
1771685333236000,1771685333236000,1771685333236000,0.49116012,9.755029e-05,-0.07768213,6.1407824,0.00010918829,6.0838356,163,0
1771685333244000,1771685333244000,1771685333244000,0.49117786,9.69187e-05,-0.05522335,6.123534,5.5335116e-05,6.0669255,163,0
1771685333252000,1771685333252000,1771685333252000,0.491189,9.629402e-05,-0.034858994,6.106335,2.2110908e-05,6.049757,163,0
1771685333260000,1771685333260000,1771685333260000,0.49116758,9.568121e-05,0.0674952,6.0885563,8.313596e-05,6.0315413,163,0
1771685333268000,1771685333268000,1771685333268000,0.49113816,9.507993e-05,0.0934134,6.069737,0.00015973717,6.013066,163,0
1771685333276000,1771685333276000,1771685333276000,0.49113894,9.446754e-05,-0.0024309754,6.0520983,1.0849573e-07,5.9954867,163,0
1771685333284000,1771685333284000,1771685333284000,0.49114653,9.386694e-05,-0.024075836,6.033901,1.0673873e-05,5.9780893,163,0
1771685333292000,1771685333292000,1771685333292000,0.49115288,9.327276e-05,-0.020201698,6.016225,7.5371854e-06,5.9606223,163,0
1771685333300000,1771685333300000,1771685333300000,0.4911359,9.268973e-05,0.054431863,5.9981694,5.4883923e-05,5.942421,163,0
1771685333308000,1771685333308000,1771685333308000,0.4911178,9.21175e-05,0.058462672,5.979388,6.351233e-05,5.9241676,163,0
1771685333316000,1771685333316000,1771685333316000,0.4911509,9.153443e-05,-0.105752826,5.961958,0.00020842631,5.9074836,163,0
1771685333324000,1771685333324000,1771685333324000,0.49116948,9.096229e-05,-0.059878536,5.944695,6.701473e-05,5.890299,163,0
1771685333332000,1771685333332000,1771685333332000,0.49118033,9.039604e-05,-0.035032168,5.9272504,2.3005849e-05,5.8728447,163,0
1771685333340000,1771685333340000,1771685333340000,0.49116185,8.984025e-05,0.060195632,5.9092307,6.8132846e-05,5.8544993,163,0
1771685333348000,1771685333348000,1771685333348000,0.49113205,8.929464e-05,0.09785088,5.890326,0.00018061243,5.835827,163,0
1771685333356000,1771685333356000,1771685333356000,0.49114624,8.873859e-05,-0.046106994,5.87245,4.022275e-05,5.8184347,163,0
1771685333364000,1771685333364000,1771685333364000,0.4911529,8.819291e-05,-0.021890178,5.85449,9.094253e-06,5.800796,163,0
1771685333372000,1771685333372000,1771685333372000,0.49117273,8.765274e-05,-0.06510683,5.836599,8.069577e-05,5.7835402,163,0
1771685333380000,1771685333380000,1771685333380000,0.49116275,8.712237e-05,0.03305547,5.818804,2.086462e-05,5.765382,163,0
1771685333388000,1771685333388000,1771685333388000,0.49112856,8.660157e-05,0.11393978,5.800109,0.00024869788,5.7465563,163,0
1771685333396000,1771685333396000,1771685333396000,0.49114978,8.607066e-05,-0.07000658,5.7820582,9.417871e-05,5.729314,163,0
1771685333404000,1771685333404000,1771685333404000,0.4911607,8.554951e-05,-0.03626937,5.7642713,2.5356721e-05,5.711746,163,0
1771685333412000,1771685333412000,1771685333412000,0.49116206,8.503346e-05,-0.0045232773,5.7464657,3.9560618e-07,5.69389,163,0
1771685333420000,1771685333420000,1771685333420000,0.49113294,8.452675e-05,0.097825006,5.728079,0.00018563004,5.675196,163,0
1771685333428000,1771685333428000,1771685333428000,0.49111074,8.4029154e-05,0.0751058,5.708859,0.000109788074,5.6566896,163,0
1771685333436000,1771685333436000,1771685333436000,0.49113423,8.3521685e-05,-0.07856996,5.6911154,0.0001205239,5.6394844,163,0
1771685333444000,1771685333444000,1771685333444000,0.49114868,8.302341e-05,-0.048700515,5.6733866,4.644963e-05,5.6220016,163,0
1771685333452000,1771685333452000,1771685333452000,0.49115187,8.252988e-05,-0.0107868835,5.6556783,2.28594e-06,5.6041903,163,0
1771685333460000,1771685333460000,1771685333460000,0.49113506,8.204515e-05,0.057315506,5.6373568,6.474798e-05,5.585834,163,0
1771685333468000,1771685333468000,1771685333468000,0.49110883,8.1569015e-05,0.090037175,5.618497,0.00016031755,5.5672417,163,0
1771685333476000,1771685333476000,1771685333476000,0.4911412,8.1083315e-05,-0.10977591,5.6006474,0.00023907454,5.550292,163,0
1771685333484000,1771685333484000,1771685333484000,0.49114987,8.0606274e-05,-0.029653117,5.583197,1.749908e-05,5.5326457,163,0
1771685333492000,1771685333492000,1771685333492000,0.49115887,8.013368e-05,-0.03082529,5.565332,1.8970588e-05,5.5150094,163,0
1771685333500000,1771685333500000,1771685333500000,0.4911309,7.9669415e-05,0.09664461,5.547205,0.00018708484,5.4964075,163,0
1771685333508000,1771685333508000,1771685333508000,0.49109024,7.9213336e-05,0.14140376,5.528111,0.00040188583,5.477519,163,0
1771685333516000,1771685333516000,1771685333516000,0.49111885,7.874806e-05,-0.09832318,5.50994,0.00019494964,5.4604764,163,0
1771685333524000,1771685333524000,1771685333524000,0.49114874,7.8291014e-05,-0.10351848,5.492411,0.00021678548,5.44347,163,0
1771685333532000,1771685333532000,1771685333532000,0.4911625,7.783802e-05,-0.047792405,5.4752073,4.6352663e-05,5.4260015,163,0
1771685333540000,1771685333540000,1771685333540000,0.49115157,7.73929e-05,0.038253337,5.4572673,2.9793458e-05,5.4078846,163,0
1771685333548000,1771685333548000,1771685333548000,0.49111295,7.695546e-05,0.1360557,5.4386826,0.00037817884,5.38912,163,0
1771685333556000,1771685333556000,1771685333556000,0.4911362,7.6509124e-05,-0.080920175,5.4206176,0.00013422158,5.3719554,163,0
1771685333564000,1771685333564000,1771685333564000,0.4911576,7.607062e-05,-0.07498892,5.402981,0.0001156427,5.354744,163,0
1771685333572000,1771685333572000,1771685333572000,0.4911688,7.563595e-05,-0.039360292,5.3855753,3.1962594e-05,5.3372602,163,0
1771685333580000,1771685333580000,1771685333580000,0.49115902,7.520877e-05,0.03459832,5.3676343,2.4779049e-05,5.3192487,163,0
1771685333588000,1771685333588000,1771685333588000,0.49114645,7.47889e-05,0.044882838,5.3491707,4.184385e-05,5.3011866,163,0
1771685333596000,1771685333596000,1771685333596000,0.49116254,7.436027e-05,-0.056708954,5.331803,6.701727e-05,5.2838807,163,0
1771685333604000,1771685333604000,1771685333604000,0.491183,7.393914e-05,-0.072696224,5.3140354,0.0001104986,5.2667046,163,0
1771685333612000,1771685333612000,1771685333612000,0.49119288,7.3521616e-05,-0.03515302,5.2966733,2.5922662e-05,5.249258,163,0
1771685333620000,1771685333620000,1771685333620000,0.49117875,7.311124e-05,0.05065447,5.278782,5.4008153e-05,5.231234,163,0
1771685333628000,1771685333628000,1771685333628000,0.49115932,7.270786e-05,0.0700566,5.2603164,0.00010366777,5.2131114,163,0
1771685333636000,1771685333636000,1771685333636000,0.49118495,7.229599e-05,-0.09130498,5.2428703,0.0001766759,5.196141,163,0
1771685333644000,1771685333644000,1771685333644000,0.4911992,7.1891205e-05,-0.051112164,5.2254577,5.5549695e-05,5.1788826,163,0
1771685333652000,1771685333652000,1771685333652000,0.4912015,7.148985e-05,-0.008307457,5.208018,1.4723844e-06,5.161342,163,0
