timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2],publisher_id
1771685326408000,1771685326408000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326416000,1771685326416000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326424000,1771685326424000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326432000,1771685326432000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326440000,1771685326440000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326448000,1771685326448000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326456000,1771685326456000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326464000,1771685326464000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326472000,1771685326472000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326480000,1771685326480000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326488000,1771685326488000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326496000,1771685326496000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326504000,1771685326504000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326512000,1771685326512000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326520000,1771685326520000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326528000,1771685326528000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326536000,1771685326536000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326544000,1771685326544000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326552000,1771685326552000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326560000,1771685326560000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326568000,1771685326568000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326576000,1771685326576000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326584000,1771685326584000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326592000,1771685326592000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326600000,1771685326600000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326608000,1771685326608000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326616000,1771685326616000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326624000,1771685326624000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326632000,1771685326632000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326640000,1771685326640000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326648000,1771685326648000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326656000,1771685326656000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326664000,1771685326664000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326672000,1771685326672000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326680000,1771685326680000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326688000,1771685326688000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326696000,1771685326696000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326704000,1771685326704000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326712000,1771685326712000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326720000,1771685326720000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326728000,1771685326728000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326736000,1771685326736000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326744000,1771685326744000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326752000,1771685326752000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326760000,1771685326760000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326768000,1771685326768000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326776000,1771685326776000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326784000,1771685326784000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326792000,1771685326792000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326800000,1771685326800000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326808000,1771685326808000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326816000,1771685326816000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326824000,1771685326824000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326832000,1771685326832000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326840000,1771685326840000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326848000,1771685326848000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326856000,1771685326856000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326864000,1771685326864000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326872000,1771685326872000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326880000,1771685326880000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326888000,1771685326888000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326896000,1771685326896000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326904000,1771685326904000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326912000,1771685326912000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326920000,1771685326920000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326928000,1771685326928000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326936000,1771685326936000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326944000,1771685326944000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326952000,1771685326952000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326960000,1771685326960000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326968000,1771685326968000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326976000,1771685326976000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326984000,1771685326984000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685326992000,1771685326992000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327000000,1771685327000000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327008000,1771685327008000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327016000,1771685327016000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327024000,1771685327024000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327032000,1771685327032000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327040000,1771685327040000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327048000,1771685327048000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327056000,1771685327056000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327064000,1771685327064000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327072000,1771685327072000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327080000,1771685327080000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327088000,1771685327088000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327096000,1771685327096000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327104000,1771685327104000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327112000,1771685327112000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327120000,1771685327120000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327128000,1771685327128000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327136000,1771685327136000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327144000,1771685327144000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327152000,1771685327152000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327160000,1771685327160000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327168000,1771685327168000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327176000,1771685327176000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327184000,1771685327184000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327192000,1771685327192000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327200000,1771685327200000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771685327208000,1771685327208000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
