timestamp,pub_timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel,publisher_id
1771685382764000,1771685382764000,32767,32767,32767,32767,32767,32767,32767,160
1771685382768000,1771685382768000,32767,32767,32767,32767,0,32767,32767,160
1771685382772000,1771685382772000,32767,32767,32767,32767,32767,32767,32767,160
1771685382776000,1771685382776000,32767,32767,32767,32767,32767,32767,32767,160
1771685382780000,1771685382780000,32767,32767,32767,32767,32767,32767,32767,160
1771685382784000,1771685382784000,32767,32767,32767,32767,32767,32767,32767,160
1771685382788000,1771685382788000,32767,32767,32767,32767,32767,32767,32767,160
1771685382792000,1771685382792000,32767,32767,32767,32767,32767,32767,32767,160
1771685382796000,1771685382796000,32767,32767,32767,32767,32767,32767,32767,160
1771685382800000,1771685382800000,32767,32767,32767,32767,32767,32767,32767,160
1771685382804000,1771685382804000,32767,32767,32767,32767,32767,32767,32767,160
1771685382808000,1771685382808000,32767,32767,32767,32767,32767,32767,32767,160
1771685382812000,1771685382812000,32767,32767,32767,32767,32767,32767,32767,160
1771685382816000,1771685382816000,32767,32767,32767,32767,32767,32767,32767,160
1771685382820000,1771685382820000,32767,32767,32767,32767,0,32767,32767,160
1771685382824000,1771685382824000,32767,32767,32767,32767,32767,32767,32767,160
1771685382828000,1771685382828000,32767,32767,32767,32767,32767,32767,32767,160
1771685382832000,1771685382832000,32767,32767,32767,32767,32767,32767,32767,160
1771685382836000,1771685382836000,32767,32767,32767,32767,32767,32767,32767,160
1771685382840000,1771685382840000,32767,32767,32767,32767,32767,32767,32767,160
1771685382844000,1771685382844000,32767,32767,32767,32767,32767,32767,32767,160
1771685382848000,1771685382848000,32767,32767,32767,32767,32767,0,32767,160
1771685382852000,1771685382852000,32767,32767,32767,32767,32767,0,32767,160
1771685382856000,1771685382856000,32767,32767,32767,32767,32767,32767,32767,160
1771685382860000,1771685382860000,32767,32767,32767,32767,32767,32767,32767,160
1771685382864000,1771685382864000,32767,32767,32767,32767,32767,32767,32767,160
1771685382868000,1771685382868000,32767,32767,32767,32767,32767,32767,32767,160
1771685382872000,1771685382872000,32767,32767,32767,32767,0,32767,32767,160
1771685382876000,1771685382876000,32767,32767,32767,32767,32767,32767,32767,160
1771685382880000,1771685382880000,32767,32767,32767,32767,32767,32767,32767,160
1771685382884000,1771685382884000,32767,32767,32767,32767,32767,32767,32767,160
1771685382888000,1771685382888000,32767,32767,32767,32767,32767,32767,32767,160
1771685382892000,1771685382892000,32767,32767,32767,32767,32767,32767,32767,160
1771685382896000,1771685382896000,32767,32767,32767,32767,32767,32767,32767,160
1771685382900000,1771685382900000,32767,32767,32767,32767,32767,32767,32767,160
1771685382904000,1771685382904000,32767,32767,32767,32767,32767,32767,32767,160
1771685382908000,1771685382908000,32767,32767,32767,32767,32767,32767,32767,160
1771685382912000,1771685382912000,32767,32767,32767,32767,32767,32767,32767,160
1771685382916000,1771685382916000,32767,32767,32767,32767,32767,32767,32767,160
1771685382920000,1771685382920000,32767,32767,32767,32767,32767,32767,32767,160
1771685382924000,1771685382924000,32767,32767,32767,32767,0,32767,32767,160
1771685382928000,1771685382928000,32767,32767,32767,32767,32767,32767,32767,160
1771685382932000,1771685382932000,32767,32767,32767,32767,32767,32767,32767,160
1771685382936000,1771685382936000,32767,32767,32767,32767,32767,32767,32767,160
1771685382940000,1771685382940000,32767,32767,32767,32767,32767,32767,32767,160
1771685382944000,1771685382944000,32767,32767,32767,32767,32767,32767,32767,160
1771685382948000,1771685382948000,32767,32767,32767,32767,32767,32767,32767,160
1771685382952000,1771685382952000,32767,32767,32767,32767,32767,32767,32767,160
1771685382956000,1771685382956000,32767,32767,32767,32767,32767,32767,32767,160
1771685382960000,1771685382960000,32767,32767,32767,32767,32767,32767,32767,160
1771685382964000,1771685382964000,32767,32767,32767,32767,32767,32767,32767,160
1771685382968000,1771685382968000,32767,32767,32767,32767,32767,32767,32767,160
1771685382972000,1771685382972000,32767,32767,32767,32767,32767,32767,32767,160
1771685382976000,1771685382976000,32767,32767,32767,32767,0,32767,32767,160
1771685382980000,1771685382980000,32767,32767,32767,32767,32767,32767,32767,160
1771685382984000,1771685382984000,32767,32767,32767,32767,32767,0,32767,160
1771685382988000,1771685382988000,32767,32767,32767,32767,32767,0,32767,160
1771685382992000,1771685382992000,32767,32767,32767,32767,32767,32767,32767,160
1771685382996000,1771685382996000,32767,32767,32767,32767,32767,32767,32767,160
1771685383000000,1771685383000000,32767,32767,32767,32767,32767,32767,32767,160
1771685383004000,1771685383004000,32767,32767,32767,32767,32767,32767,32767,160
1771685383008000,1771685383008000,32767,32767,32767,32767,32767,32767,32767,160
1771685383012000,1771685383012000,32767,32767,32767,32767,32767,32767,32767,160
1771685383016000,1771685383016000,32767,32767,32767,32767,32767,32767,32767,160
1771685383020000,1771685383020000,32767,32767,32767,32767,32767,32767,32767,160
1771685383024000,1771685383024000,32767,32767,32767,32767,32767,32767,32767,160
1771685383028000,1771685383028000,32767,32767,32767,32767,0,32767,32767,160
1771685383032000,1771685383032000,32767,32767,32767,32767,32767,32767,32767,160
1771685383036000,1771685383036000,32767,32767,32767,32767,32767,32767,32767,160
1771685383040000,1771685383040000,32767,32767,32767,32767,32767,32767,32767,160
1771685383044000,1771685383044000,32767,32767,32767,32767,32767,32767,32767,160
1771685383048000,1771685383048000,32767,32767,32767,32767,32767,32767,32767,160
1771685383052000,1771685383052000,32767,32767,32767,32767,32767,32767,32767,160
1771685383056000,1771685383056000,32767,32767,32767,32767,32767,32767,32767,160
1771685383060000,1771685383060000,32767,32767,32767,32767,32767,32767,32767,160
1771685383064000,1771685383064000,32767,32767,32767,32767,32767,32767,32767,160
1771685383068000,1771685383068000,32767,32767,32767,32767,32767,32767,32767,160
1771685383072000,1771685383072000,32767,32767,32767,32767,32767,32767,32767,160
1771685383076000,1771685383076000,32767,32767,32767,32767,32767,32767,32767,160
1771685383080000,1771685383080000,32767,32767,32767,32767,0,32767,32767,160
1771685383084000,1771685383084000,32767,32767,32767,32767,32767,32767,32767,160
1771685383088000,1771685383088000,32767,32767,32767,32767,32767,32767,32767,160
1771685383092000,1771685383092000,32767,32767,32767,32767,32767,32767,32767,160
1771685383096000,1771685383096000,32767,32767,32767,32767,32767,32767,32767,160
1771685383100000,1771685383100000,32767,32767,32767,32767,32767,32767,32767,160
1771685383104000,1771685383104000,32767,32767,32767,32767,32767,32767,32767,160
1771685383108000,1771685383108000,32767,32767,32767,32767,32767,32767,32767,160
1771685383112000,1771685383112000,32767,32767,32767,32767,32767,32767,32767,160
1771685383116000,1771685383116000,32767,32767,32767,32767,32767,32767,32767,160
1771685383120000,1771685383120000,32767,32767,32767,32767,32767,0,32767,160
1771685383124000,1771685383124000,32767,32767,32767,32767,32767,0,32767,160
1771685383128000,1771685383128000,32767,32767,32767,32767,32767,32767,32767,160
1771685383132000,1771685383132000,32767,32767,32767,32767,0,32767,32767,160
1771685383136000,1771685383136000,32767,32767,32767,32767,32767,32767,32767,160
1771685383140000,1771685383140000,32767,32767,32767,32767,32767,32767,32767,160
1771685383144000,1771685383144000,32767,32767,32767,32767,32767,32767,32767,160
1771685383148000,1771685383148000,32767,32767,32767,32767,32767,32767,32767,160
1771685383152000,1771685383152000,32767,32767,32767,32767,32767,32767,32767,160
1771685383156000,1771685383156000,32767,32767,32767,32767,32767,32767,32767,160
1771685383160000,1771685383160000,32767,32767,32767,32767,32767,32767,32767,160
1771685383164000,1771685383164000,32767,32767,32767,32767,32767,32767,32767,160
1771685383168000,1771685383168000,32767,32767,32767,32767,32767,32767,32767,160
1771685383172000,1771685383172000,32767,32767,32767,32767,32767,32767,32767,160
1771685383176000,1771685383176000,32767,32767,32767,32767,32767,32767,32767,160
1771685383180000,1771685383180000,32767,32767,32767,32767,32767,32767,32767,160
1771685383184000,1771685383184000,32767,32767,32767,32767,0,32767,32767,160
1771685383188000,1771685383188000,32767,32767,32767,32767,32767,32767,32767,160
1771685383192000,1771685383192000,32767,32767,32767,32767,32767,32767,32767,160
1771685383196000,1771685383196000,32767,32767,32767,32767,32767,32767,32767,160
1771685383200000,1771685383200000,32767,32767,32767,32767,32767,32767,32767,160
1771685383204000,1771685383204000,32767,32767,32767,32767,32767,32767,32767,160
1771685383208000,1771685383208000,32767,32767,32767,32767,32767,32767,32767,160
1771685383212000,1771685383212000,32767,32767,32767,32767,32767,32767,32767,160
1771685383216000,1771685383216000,32767,32767,32767,32767,32767,32767,32767,160
1771685383220000,1771685383220000,32767,32767,32767,32767,32767,32767,32767,160
1771685383224000,1771685383224000,32767,32767,32767,32767,32767,32767,32767,160
1771685383228000,1771685383228000,32767,32767,32767,32767,32767,32767,32767,160
1771685383232000,1771685383232000,32767,32767,32767,32767,32767,32767,32767,160
1771685383236000,1771685383236000,32767,32767,32767,32767,0,32767,32767,160
1771685383240000,1771685383240000,32767,32767,32767,32767,32767,32767,32767,160
1771685383244000,1771685383244000,32767,32767,32767,32767,32767,32767,32767,160
1771685383248000,1771685383248000,32767,32767,32767,32767,32767,32767,32767,160
1771685383252000,1771685383252000,32767,32767,32767,32767,32767,32767,32767,160
1771685383256000,1771685383256000,32767,32767,32767,32767,32767,0,32767,160
1771685383260000,1771685383260000,32767,32767,32767,32767,32767,0,32767,160
1771685383264000,1771685383264000,32767,32767,32767,32767,32767,32767,32767,160
1771685383268000,1771685383268000,32767,32767,32767,32767,32767,32767,32767,160
1771685383272000,1771685383272000,32767,32767,32767,32767,32767,32767,32767,160
1771685383276000,1771685383276000,32767,32767,32767,32767,32767,32767,32767,160
1771685383280000,1771685383280000,32767,32767,32767,32767,32767,32767,32767,160
1771685383284000,1771685383284000,32767,32767,32767,32767,32767,32767,32767,160
1771685383288000,1771685383288000,32767,32767,32767,32767,0,32767,32767,160
1771685383292000,1771685383292000,32767,32767,32767,32767,32767,32767,32767,160
1771685383296000,1771685383296000,32767,32767,32767,32767,32767,32767,32767,160
1771685383300000,1771685383300000,32767,32767,32767,32767,32767,32767,32767,160
1771685383304000,1771685383304000,32767,32767,32767,32767,32767,32767,32767,160
1771685383308000,1771685383308000,32767,32767,32767,32767,32767,32767,32767,160
1771685383312000,1771685383312000,32767,32767,32767,32767,32767,32767,32767,160
1771685383316000,1771685383316000,32767,32767,32767,32767,32767,32767,32767,160
1771685383320000,1771685383320000,32767,32767,32767,32767,32767,32767,32767,160
1771685383324000,1771685383324000,32767,32767,32767,32767,32767,32767,32767,160
1771685383328000,1771685383328000,32767,32767,32767,32767,32767,32767,32767,160
1771685383332000,1771685383332000,32767,32767,32767,32767,32767,32767,32767,160
1771685383336000,1771685383336000,32767,32767,32767,32767,32767,32767,32767,160
1771685383340000,1771685383340000,32767,32767,32767,32767,0,32767,32767,160
1771685383344000,1771685383344000,32767,32767,32767,32767,32767,32767,32767,160
1771685383348000,1771685383348000,32767,32767,32767,32767,32767,32767,32767,160
1771685383352000,1771685383352000,32767,32767,32767,32767,32767,32767,32767,160
1771685383356000,1771685383356000,32767,32767,32767,32767,32767,32767,32767,160
1771685383360000,1771685383360000,32767,32767,32767,32767,32767,32767,32767,160
1771685383364000,1771685383364000,32767,32767,32767,32767,32767,32767,32767,160
1771685383368000,1771685383368000,32767,32767,32767,32767,32767,32767,32767,160
1771685383372000,1771685383372000,32767,32767,32767,32767,32767,32767,32767,160
1771685383376000,1771685383376000,32767,32767,32767,32767,32767,32767,32767,160
1771685383380000,1771685383380000,32767,32767,32767,32767,32767,32767,32767,160
1771685383384000,1771685383384000,32767,32767,32767,32767,32767,32767,32767,160
1771685383388000,1771685383388000,32767,32767,32767,32767,32767,32767,32767,160
1771685383392000,1771685383392000,32767,32767,32767,32767,0,0,32767,160
1771685383396000,1771685383396000,32767,32767,32767,32767,32767,0,32767,160
1771685383400000,1771685383400000,32767,32767,32767,32767,32767,32767,32767,160
1771685383404000,1771685383404000,32767,32767,32767,32767,32767,32767,32767,160
1771685383408000,1771685383408000,32767,32767,32767,32767,32767,32767,32767,160
1771685383412000,1771685383412000,32767,32767,32767,32767,32767,32767,32767,160
1771685383416000,1771685383416000,32767,32767,32767,32767,32767,32767,32767,160
1771685383420000,1771685383420000,32767,32767,32767,32767,32767,32767,32767,160
1771685383424000,1771685383424000,32767,32767,32767,32767,32767,32767,32767,160
1771685383428000,1771685383428000,32767,32767,32767,32767,32767,32767,32767,160
1771685383432000,1771685383432000,32767,32767,32767,32767,32767,32767,32767,160
1771685383436000,1771685383436000,32767,32767,32767,32767,32767,32767,32767,160
1771685383440000,1771685383440000,32767,32767,32767,32767,32767,32767,32767,160
1771685383444000,1771685383444000,32767,32767,32767,32767,0,32767,32767,160
1771685383448000,1771685383448000,32767,32767,32767,32767,32767,32767,32767,160
1771685383452000,1771685383452000,32767,32767,32767,32767,32767,32767,32767,160
1771685383456000,1771685383456000,32767,32767,32767,32767,32767,32767,32767,160
1771685383460000,1771685383460000,32767,32767,32767,32767,32767,32767,32767,160
1771685383464000,1771685383464000,32767,32767,32767,32767,32767,32767,32767,160
1771685383468000,1771685383468000,32767,32767,32767,32767,32767,32767,32767,160
1771685383472000,1771685383472000,32767,32767,32767,32767,32767,32767,32767,160
1771685383476000,1771685383476000,32767,32767,32767,32767,32767,32767,32767,160
1771685383480000,1771685383480000,32767,32767,32767,32767,32767,32767,32767,160
1771685383484000,1771685383484000,32767,32767,32767,32767,32767,32767,32767,160
1771685383488000,1771685383488000,32767,32767,32767,32767,32767,32767,32767,160
1771685383492000,1771685383492000,32767,32767,32767,32767,32767,32767,32767,160
1771685383496000,1771685383496000,32767,32767,32767,32767,0,32767,32767,160
1771685383500000,1771685383500000,32767,32767,32767,32767,32767,32767,32767,160
1771685383504000,1771685383504000,32767,32767,32767,32767,32767,32767,32767,160
1771685383508000,1771685383508000,32767,32767,32767,32767,32767,32767,32767,160
1771685383512000,1771685383512000,32767,32767,32767,32767,32767,32767,32767,160
1771685383516000,1771685383516000,32767,32767,32767,32767,32767,32767,32767,160
1771685383520000,1771685383520000,32767,32767,32767,32767,32767,32767,32767,160
1771685383524000,1771685383524000,32767,32767,32767,32767,32767,32767,32767,160
1771685383528000,1771685383528000,32767,32767,32767,32767,32767,0,32767,160
1771685383532000,1771685383532000,32767,32767,32767,32767,32767,0,32767,160
1771685383536000,1771685383536000,32767,32767,32767,32767,32767,32767,32767,160
1771685383540000,1771685383540000,32767,32767,32767,32767,32767,32767,32767,160
1771685383544000,1771685383544000,32767,32767,32767,32767,32767,32767,32767,160
1771685383548000,1771685383548000,32767,32767,32767,32767,0,32767,32767,160
1771685383552000,1771685383552000,32767,32767,32767,32767,32767,32767,32767,160
1771685383556000,1771685383556000,32767,32767,32767,32767,32767,32767,32767,160
1771685383560000,1771685383560000,32767,32767,32767,32767,32767,32767,32767,160
1771685383564000,1771685383564000,32767,32767,32767,32767,32767,32767,32767,160
1771685383568000,1771685383568000,32767,32767,32767,32767,32767,32767,32767,160
1771685383572000,1771685383572000,32767,32767,32767,32767,32767,32767,32767,160
1771685383576000,1771685383576000,32767,32767,32767,32767,32767,32767,32767,160
1771685383580000,1771685383580000,32767,32767,32767,32767,32767,32767,32767,160
1771685383584000,1771685383584000,32767,32767,32767,32767,32767,32767,32767,160
1771685383588000,1771685383588000,32767,32767,32767,32767,32767,32767,32767,160
1771685383592000,1771685383592000,32767,32767,32767,32767,32767,32767,32767,160
1771685383596000,1771685383596000,32767,32767,32767,32767,32767,32767,32767,160
1771685383600000,1771685383600000,32767,32767,32767,32767,0,32767,32767,160
1771685383604000,1771685383604000,32767,32767,32767,32767,32767,32767,32767,160
1771685383608000,1771685383608000,32767,32767,32767,32767,32767,32767,32767,160
1771685383612000,1771685383612000,32767,32767,32767,32767,32767,32767,32767,160
1771685383616000,1771685383616000,32767,32767,32767,32767,32767,32767,32767,160
1771685383620000,1771685383620000,32767,32767,32767,32767,32767,32767,32767,160
1771685383624000,1771685383624000,32767,32767,32767,32767,32767,32767,32767,160
1771685383628000,1771685383628000,32767,32767,32767,32767,32767,32767,32767,160
1771685383632000,1771685383632000,32767,32767,32767,32767,32767,32767,32767,160
1771685383636000,1771685383636000,32767,32767,32767,32767,32767,32767,32767,160
1771685383640000,1771685383640000,32767,32767,32767,32767,32767,32767,32767,160
1771685383644000,1771685383644000,32767,32767,32767,32767,32767,32767,32767,160
1771685383648000,1771685383648000,32767,32767,32767,32767,32767,32767,32767,160
1771685383652000,1771685383652000,32767,32767,32767,32767,0,32767,32767,160
1771685383656000,1771685383656000,32767,32767,32767,32767,32767,32767,32767,160
1771685383660000,1771685383660000,32767,32767,32767,32767,32767,32767,32767,160
1771685383664000,1771685383664000,32767,32767,32767,32767,32767,0,32767,160
1771685383668000,1771685383668000,32767,32767,32767,32767,32767,0,32767,160
1771685383672000,1771685383672000,32767,32767,32767,32767,32767,32767,32767,160
1771685383676000,1771685383676000,32767,32767,32767,32767,32767,32767,32767,160
1771685383680000,1771685383680000,32767,32767,32767,32767,32767,32767,32767,160
1771685383684000,1771685383684000,32767,32767,32767,32767,32767,32767,32767,160
1771685383688000,1771685383688000,32767,32767,32767,32767,32767,32767,32767,160
1771685383692000,1771685383692000,32767,32767,32767,32767,32767,32767,32767,160
1771685383696000,1771685383696000,32767,32767,32767,32767,32767,32767,32767,160
1771685383700000,1771685383700000,32767,32767,32767,32767,32767,32767,32767,160
1771685383704000,1771685383704000,32767,32767,32767,32767,0,32767,32767,160
1771685383708000,1771685383708000,32767,32767,32767,32767,32767,32767,32767,160
1771685383712000,1771685383712000,32767,32767,32767,32767,32767,32767,32767,160
1771685383716000,1771685383716000,32767,32767,32767,32767,32767,32767,32767,160
1771685383720000,1771685383720000,32767,32767,32767,32767,32767,32767,32767,160
1771685383724000,1771685383724000,32767,32767,32767,32767,32767,32767,32767,160
1771685383728000,1771685383728000,32767,32767,32767,32767,32767,32767,32767,160
1771685383732000,1771685383732000,32767,32767,32767,32767,32767,32767,32767,160
1771685383736000,1771685383736000,32767,32767,32767,32767,32767,32767,32767,160
1771685383740000,1771685383740000,32767,32767,32767,32767,32767,32767,32767,160
1771685383744000,1771685383744000,32767,32767,32767,32767,32767,32767,32767,160
1771685383748000,1771685383748000,32767,32767,32767,32767,32767,32767,32767,160
1771685383752000,1771685383752000,32767,32767,32767,32767,32767,32767,32767,160
1771685383756000,1771685383756000,32767,32767,32767,32767,0,32767,32767,160
1771685383760000,1771685383760000,32767,32767,32767,32767,32767,32767,32767,160
1771685383764000,1771685383764000,32767,32767,32767,32767,32767,32767,32767,160
1771685383768000,1771685383768000,32767,32767,32767,32767,32767,32767,32767,160
1771685383772000,1771685383772000,32767,32767,32767,32767,32767,32767,32767,160
1771685383776000,1771685383776000,32767,32767,32767,32767,32767,32767,32767,160
1771685383780000,1771685383780000,32767,32767,32767,32767,32767,32767,32767,160
1771685383784000,1771685383784000,32767,32767,32767,32767,32767,32767,32767,160
1771685383788000,1771685383788000,32767,32767,32767,32767,32767,32767,32767,160
1771685383792000,1771685383792000,32767,32767,32767,32767,32767,32767,32767,160
1771685383796000,1771685383796000,32767,32767,32767,32767,32767,32767,32767,160
1771685383800000,1771685383800000,32767,32767,32767,32767,32767,0,32767,160
1771685383804000,1771685383804000,32767,32767,32767,32767,32767,0,32767,160
1771685383808000,1771685383808000,32767,32767,32767,32767,0,32767,32767,160
1771685383812000,1771685383812000,32767,32767,32767,32767,32767,32767,32767,160
1771685383816000,1771685383816000,32767,32767,32767,32767,32767,32767,32767,160
1771685383820000,1771685383820000,32767,32767,32767,32767,32767,32767,32767,160
1771685383824000,1771685383824000,32767,32767,32767,32767,32767,32767,32767,160
1771685383828000,1771685383828000,32767,32767,32767,32767,32767,32767,32767,160
1771685383832000,1771685383832000,32767,32767,32767,32767,32767,32767,32767,160
1771685383836000,1771685383836000,32767,32767,32767,32767,32767,32767,32767,160
1771685383840000,1771685383840000,32767,32767,32767,32767,32767,32767,32767,160
1771685383844000,1771685383844000,32767,32767,32767,32767,32767,32767,32767,160
1771685383848000,1771685383848000,32767,32767,32767,32767,32767,32767,32767,160
1771685383852000,1771685383852000,32767,32767,32767,32767,32767,32767,32767,160
1771685383856000,1771685383856000,32767,32767,32767,32767,32767,32767,32767,160
1771685383860000,1771685383860000,32767,32767,32767,32767,0,32767,32767,160
1771685383864000,1771685383864000,32767,32767,32767,32767,32767,32767,32767,160
1771685383868000,1771685383868000,32767,32767,32767,32767,32767,32767,32767,160
1771685383872000,1771685383872000,32767,32767,32767,32767,32767,32767,32767,160
1771685383876000,1771685383876000,32767,32767,32767,32767,32767,32767,32767,160
1771685383880000,1771685383880000,32767,32767,32767,32767,32767,32767,32767,160
1771685383884000,1771685383884000,32767,32767,32767,32767,32767,32767,32767,160
1771685383888000,1771685383888000,32767,32767,32767,32767,32767,32767,32767,160
1771685383892000,1771685383892000,32767,32767,32767,32767,32767,32767,32767,160
1771685383896000,1771685383896000,32767,32767,32767,32767,32767,32767,32767,160
1771685383900000,1771685383900000,32767,32767,32767,32767,32767,32767,32767,160
1771685383904000,1771685383904000,32767,32767,32767,32767,32767,32767,32767,160
1771685383908000,1771685383908000,32767,32767,32767,32767,32767,32767,32767,160
1771685383912000,1771685383912000,32767,32767,32767,32767,0,32767,32767,160
1771685383916000,1771685383916000,32767,32767,32767,32767,32767,32767,32767,160
1771685383920000,1771685383920000,32767,32767,32767,32767,32767,32767,32767,160
1771685383924000,1771685383924000,32767,32767,32767,32767,32767,32767,32767,160
1771685383928000,1771685383928000,32767,32767,32767,32767,32767,32767,32767,160
1771685383932000,1771685383932000,32767,32767,32767,32767,32767,32767,32767,160
1771685383936000,1771685383936000,32767,32767,32767,32767,32767,0,32767,160
1771685383940000,1771685383940000,32767,32767,32767,32767,32767,0,32767,160
1771685383944000,1771685383944000,32767,32767,32767,32767,32767,32767,32767,160
1771685383948000,1771685383948000,32767,32767,32767,32767,32767,32767,32767,160
1771685383952000,1771685383952000,32767,32767,32767,32767,32767,32767,32767,160
1771685383956000,1771685383956000,32767,32767,32767,32767,32767,32767,32767,160
1771685383960000,1771685383960000,32767,32767,32767,32767,32767,32767,32767,160
1771685383964000,1771685383964000,32767,32767,32767,32767,0,32767,32767,160
1771685383968000,1771685383968000,32767,32767,32767,32767,32767,32767,32767,160
1771685383972000,1771685383972000,32767,32767,32767,32767,32767,32767,32767,160
1771685383976000,1771685383976000,32767,32767,32767,32767,32767,32767,32767,160
1771685383980000,1771685383980000,32767,32767,32767,32767,32767,32767,32767,160
1771685383984000,1771685383984000,32767,32767,32767,32767,32767,32767,32767,160
1771685383988000,1771685383988000,32767,32767,32767,32767,32767,32767,32767,160
1771685383992000,1771685383992000,32767,32767,32767,32767,32767,32767,32767,160
1771685383996000,1771685383996000,32767,32767,32767,32767,32767,32767,32767,160
1771685384000000,1771685384000000,32767,32767,32767,32767,32767,32767,32767,160
1771685384004000,1771685384004000,32767,32767,32767,32767,32767,32767,32767,160
1771685384008000,1771685384008000,32767,32767,32767,32767,32767,32767,32767,160
1771685384012000,1771685384012000,32767,32767,32767,32767,32767,32767,32767,160
1771685384016000,1771685384016000,32767,32767,32767,32767,0,32767,32767,160
1771685384020000,1771685384020000,32767,32767,32767,32767,32767,32767,32767,160
1771685384024000,1771685384024000,32767,32767,32767,32767,32767,32767,32767,160
1771685384028000,1771685384028000,32767,32767,32767,32767,32767,32767,32767,160
1771685384032000,1771685384032000,32767,32767,32767,32767,32767,32767,32767,160
1771685384036000,1771685384036000,32767,32767,32767,32767,32767,32767,32767,160
1771685384040000,1771685384040000,32767,32767,32767,32767,32767,32767,32767,160
1771685384044000,1771685384044000,32767,32767,32767,32767,32767,32767,32767,160
1771685384048000,1771685384048000,32767,32767,32767,32767,32767,32767,32767,160
1771685384052000,1771685384052000,32767,32767,32767,32767,32767,32767,32767,160
1771685384056000,1771685384056000,32767,32767,32767,32767,32767,32767,32767,160
1771685384060000,1771685384060000,32767,32767,32767,32767,32767,32767,32767,160
1771685384064000,1771685384064000,32767,32767,32767,32767,32767,32767,32767,160
1771685384068000,1771685384068000,32767,32767,32767,32767,0,32767,32767,160
1771685384072000,1771685384072000,32767,32767,32767,32767,32767,0,32767,160
1771685384076000,1771685384076000,32767,32767,32767,32767,32767,0,32767,160
1771685384080000,1771685384080000,32767,32767,32767,32767,32767,32767,32767,160
1771685384084000,1771685384084000,32767,32767,32767,32767,32767,32767,32767,160
1771685384088000,1771685384088000,32767,32767,32767,32767,32767,32767,32767,160
1771685384092000,1771685384092000,32767,32767,32767,32767,32767,32767,32767,160
1771685384096000,1771685384096000,32767,32767,32767,32767,32767,32767,32767,160
1771685384100000,1771685384100000,32767,32767,32767,32767,32767,32767,32767,160
1771685384104000,1771685384104000,32767,32767,32767,32767,32767,32767,32767,160
1771685384108000,1771685384108000,32767,32767,32767,32767,32767,32767,32767,160
1771685384112000,1771685384112000,32767,32767,32767,32767,32767,32767,32767,160
1771685384116000,1771685384116000,32767,32767,32767,32767,32767,32767,32767,160
1771685384120000,1771685384120000,32767,32767,32767,32767,0,32767,32767,160
1771685384124000,1771685384124000,32767,32767,32767,32767,32767,32767,32767,160
1771685384128000,1771685384128000,32767,32767,32767,32767,32767,32767,32767,160
1771685384132000,1771685384132000,32767,32767,32767,32767,32767,32767,32767,160
1771685384136000,1771685384136000,32767,32767,32767,32767,32767,32767,32767,160
1771685384140000,1771685384140000,32767,32767,32767,32767,32767,32767,32767,160
1771685384144000,1771685384144000,32767,32767,32767,32767,32767,32767,32767,160
1771685384148000,1771685384148000,32767,32767,32767,32767,32767,32767,32767,160
1771685384152000,1771685384152000,32767,32767,32767,32767,32767,32767,32767,160
1771685384156000,1771685384156000,32767,32767,32767,32767,32767,32767,32767,160
1771685384160000,1771685384160000,32767,32767,32767,32767,32767,32767,32767,160
1771685384164000,1771685384164000,32767,32767,32767,32767,32767,32767,32767,160
1771685384168000,1771685384168000,32767,32767,32767,32767,32767,32767,32767,160
1771685384172000,1771685384172000,32767,32767,32767,32767,0,32767,32767,160
1771685384176000,1771685384176000,32767,32767,32767,32767,32767,32767,32767,160
1771685384180000,1771685384180000,32767,32767,32767,32767,32767,32767,32767,160
1771685384184000,1771685384184000,32767,32767,32767,32767,32767,32767,32767,160
1771685384188000,1771685384188000,32767,32767,32767,32767,32767,32767,32767,160
1771685384192000,1771685384192000,32767,32767,32767,32767,32767,32767,32767,160
1771685384196000,1771685384196000,32767,32767,32767,32767,32767,32767,32767,160
1771685384200000,1771685384200000,32767,32767,32767,32767,32767,32767,32767,160
1771685384204000,1771685384204000,32767,32767,32767,32767,32767,32767,32767,160
1771685384208000,1771685384208000,32767,32767,32767,32767,32767,0,32767,160
1771685384212000,1771685384212000,32767,32767,32767,32767,32767,0,32767,160
1771685384216000,1771685384216000,32767,32767,32767,32767,32767,32767,32767,160
1771685384220000,1771685384220000,32767,32767,32767,32767,32767,32767,32767,160
1771685384224000,1771685384224000,32767,32767,32767,32767,0,32767,32767,160
1771685384228000,1771685384228000,32767,32767,32767,32767,32767,32767,32767,160
1771685384232000,1771685384232000,32767,32767,32767,32767,32767,32767,32767,160
1771685384236000,1771685384236000,32767,32767,32767,32767,32767,32767,32767,160
1771685384240000,1771685384240000,32767,32767,32767,32767,32767,32767,32767,160
1771685384244000,1771685384244000,32767,32767,32767,32767,32767,32767,32767,160
1771685384248000,1771685384248000,32767,32767,32767,32767,32767,32767,32767,160
1771685384252000,1771685384252000,32767,32767,32767,32767,32767,32767,32767,160
1771685384256000,1771685384256000,32767,32767,32767,32767,32767,32767,32767,160
1771685384260000,1771685384260000,32767,32767,32767,32767,32767,32767,32767,160
1771685384264000,1771685384264000,32767,32767,32767,32767,32767,32767,32767,160
