timestamp,pub_timestamp,publisher_id,nav_state,failure
1771685375824000,1771685375824000,96,3,0
1771685376328000,1771685376328000,96,3,0
1771685376832000,1771685376832000,96,3,0
1771685377336000,1771685377336000,96,3,0
1771685377840000,1771685377840000,96,3,0
1771685378344000,1771685378344000,96,3,0
1771685378848000,1771685378848000,96,3,0
1771685379352000,1771685379352000,96,3,0
1771685379856000,1771685379856000,96,3,0
1771685380360000,1771685380360000,96,3,0
1771685380864000,1771685380864000,96,3,0
1771685381368000,1771685381368000,96,3,0
1771685381872000,1771685381872000,96,3,0
1771685382376000,1771685382376000,96,3,0
1771685382880000,1771685382880000,96,3,0
1771685383384000,1771685383384000,96,3,0
1771685383888000,1771685383888000,96,3,0
1771685384392000,1771685384392000,96,3,0
1771685384896000,1771685384896000,96,3,0
1771685385400000,1771685385400000,96,3,0
1771685385904000,1771685385904000,96,3,0
1771685386408000,1771685386408000,96,3,0
1771685386912000,1771685386912000,96,3,0
1771685387416000,1771685387416000,96,3,0
1771685387920000,1771685387920000,96,3,0
1771685388424000,1771685388424000,96,3,0
1771685388928000,1771685388928000,96,3,0
1771685389432000,1771685389432000,96,3,0
1771685389936000,1771685389936000,96,3,0
1771685390440000,1771685390440000,96,3,0
1771685390944000,1771685390944000,96,3,0
1771685391448000,1771685391448000,96,3,0
1771685391952000,1771685391952000,96,3,0
1771685392456000,1771685392456000,96,3,0
1771685392960000,1771685392960000,96,3,0
1771685393464000,1771685393464000,96,3,0
1771685393968000,1771685393968000,96,3,0
1771685394472000,1771685394472000,96,3,0
1771685394976000,1771685394976000,96,3,0
1771685395480000,1771685395480000,96,3,0
1771685395984000,1771685395984000,96,3,0
1771685396488000,1771685396488000,96,3,0
1771685396992000,1771685396992000,96,3,0
1771685397496000,1771685397496000,96,3,0
1771685398000000,1771685398000000,96,3,0
1771685398504000,1771685398504000,96,3,0
1771685399008000,1771685399008000,96,3,0
1771685399512000,1771685399512000,96,3,0
1771685400016000,1771685400016000,96,3,0
1771685400520000,1771685400520000,96,3,0
1771685401024000,1771685401024000,96,3,0
1771685401528000,1771685401528000,96,3,0
1771685402032000,1771685402032000,96,3,0
1771685402536000,1771685402536000,96,3,0
1771685403040000,1771685403040000,96,3,0
1771685403544000,1771685403544000,96,3,0
1771685404048000,1771685404048000,96,3,0
1771685404552000,1771685404552000,96,3,0
1771685405056000,1771685405056000,96,3,0
1771685405560000,1771685405560000,96,3,0
1771685406064000,1771685406064000,96,3,0
1771685406568000,1771685406568000,96,3,0
1771685407072000,1771685407072000,96,3,0
1771685407576000,1771685407576000,96,3,0
1771685408080000,1771685408080000,96,3,0
1771685408584000,1771685408584000,96,3,0
1771685409088000,1771685409088000,96,3,0
1771685409592000,1771685409592000,96,3,0
1771685410096000,1771685410096000,96,3,0
1771685410600000,1771685410600000,96,3,0
1771685411104000,1771685411104000,96,3,0
1771685411608000,1771685411608000,96,3,0
1771685412112000,1771685412112000,96,3,0
1771685412616000,1771685412616000,96,3,0
1771685413120000,1771685413120000,96,3,0
1771685413624000,1771685413624000,96,3,0
1771685414128000,1771685414128000,96,3,0
1771685414632000,1771685414632000,96,3,0
1771685415136000,1771685415136000,96,3,0
1771685415640000,1771685415640000,96,3,0
1771685416144000,1771685416144000,96,3,0
1771685416648000,1771685416648000,96,3,0
1771685417152000,1771685417152000,96,3,0
1771685417656000,1771685417656000,96,3,0
1771685418160000,1771685418160000,96,3,0
1771685418664000,1771685418664000,96,3,0
1771685419168000,1771685419168000,96,3,0
1771685419672000,1771685419672000,96,3,0
1771685420176000,1771685420176000,96,3,0
1771685420680000,1771685420680000,96,3,0
1771685421184000,1771685421184000,96,3,0
1771685421688000,1771685421688000,96,3,0
1771685422192000,1771685422192000,96,3,0
1771685422696000,1771685422696000,96,3,0
1771685423200000,1771685423200000,96,3,0
1771685423704000,1771685423704000,96,3,0
1771685424208000,1771685424208000,96,3,0
1771685424712000,1771685424712000,96,3,0
1771685425216000,1771685425216000,96,3,0
1771685425720000,1771685425720000,96,3,0
1771685426224000,1771685426224000,96,3,0
1771685426728000,1771685426728000,96,3,0
1771685427232000,1771685427232000,96,3,0
1771685427736000,1771685427736000,96,3,0
1771685428240000,1771685428240000,96,3,0
1771685428744000,1771685428744000,96,3,0
1771685429248000,1771685429248000,96,3,0
1771685429752000,1771685429752000,96,3,0
1771685430256000,1771685430256000,96,3,0
1771685430760000,1771685430760000,96,3,0
1771685431264000,1771685431264000,96,3,0
1771685431768000,1771685431768000,96,3,0
1771685432272000,1771685432272000,96,3,0
1771685432776000,1771685432776000,96,3,0
1771685433280000,1771685433280000,96,3,0
1771685433784000,1771685433784000,96,3,0
1771685434288000,1771685434288000,96,3,0
1771685434792000,1771685434792000,96,3,0
1771685435296000,1771685435296000,96,3,0
1771685435800000,1771685435800000,96,3,0
1771685436304000,1771685436304000,96,3,0
1771685436808000,1771685436808000,96,3,0
1771685437312000,1771685437312000,96,3,0
1771685437552000,1771685437552000,96,5,0
1771685438068000,1771685438068000,96,5,0
1771685438572000,1771685438572000,96,5,0
1771685439076000,1771685439076000,96,5,0
1771685439580000,1771685439580000,96,5,0
1771685440084000,1771685440084000,96,5,0
1771685440588000,1771685440588000,96,5,0
1771685441092000,1771685441092000,96,5,0
1771685441596000,1771685441596000,96,5,0
1771685442100000,1771685442100000,96,5,0
1771685442604000,1771685442604000,96,5,0
1771685443108000,1771685443108000,96,5,0
1771685443612000,1771685443612000,96,5,0
1771685444116000,1771685444116000,96,5,0
1771685444620000,1771685444620000,96,5,0
1771685445124000,1771685445124000,96,5,0
1771685445628000,1771685445628000,96,5,0
1771685446132000,1771685446132000,96,5,0
1771685446636000,1771685446636000,96,5,0
1771685447140000,1771685447140000,96,5,0
1771685447644000,1771685447644000,96,5,0
1771685448148000,1771685448148000,96,5,0
1771685448652000,1771685448652000,96,5,0
1771685449156000,1771685449156000,96,5,0
1771685449660000,1771685449660000,96,5,0
1771685450164000,1771685450164000,96,5,0
1771685450668000,1771685450668000,96,5,0
1771685451172000,1771685451172000,96,5,0
1771685451676000,1771685451676000,96,5,0
1771685452180000,1771685452180000,96,5,0
1771685452684000,1771685452684000,96,5,0
1771685453188000,1771685453188000,96,5,0
1771685453692000,1771685453692000,96,5,0
1771685454196000,1771685454196000,96,5,0
1771685454700000,1771685454700000,96,5,0
1771685455204000,1771685455204000,96,5,0
1771685455708000,1771685455708000,96,5,0
1771685456212000,1771685456212000,96,5,0
1771685456716000,1771685456716000,96,5,0
1771685457220000,1771685457220000,96,5,0
1771685457724000,1771685457724000,96,5,0
1771685458228000,1771685458228000,96,5,0
1771685458732000,1771685458732000,96,5,0
1771685459236000,1771685459236000,96,5,0
1771685459740000,1771685459740000,96,5,0
1771685460244000,1771685460244000,96,5,0
1771685460748000,1771685460748000,96,5,0
1771685461252000,1771685461252000,96,5,0
1771685461756000,1771685461756000,96,5,0
1771685462260000,1771685462260000,96,5,0
1771685462764000,1771685462764000,96,5,0
1771685463268000,1771685463268000,96,5,0
1771685463772000,1771685463772000,96,5,0
1771685464276000,1771685464276000,96,5,0
1771685464780000,1771685464780000,96,5,0
1771685465284000,1771685465284000,96,5,0
1771685465788000,1771685465788000,96,5,0
1771685466292000,1771685466292000,96,5,0
1771685466796000,1771685466796000,96,5,0
1771685467300000,1771685467300000,96,5,0
1771685467804000,1771685467804000,96,5,0
1771685468308000,1771685468308000,96,5,0
1771685468812000,1771685468812000,96,5,0
1771685469316000,1771685469316000,96,5,0
1771685469820000,1771685469820000,96,5,0
1771685470324000,1771685470324000,96,5,0
1771685470828000,1771685470828000,96,5,0
1771685471332000,1771685471332000,96,5,0
1771685471836000,1771685471836000,96,5,0
1771685472340000,1771685472340000,96,5,0
1771685472844000,1771685472844000,96,5,0
1771685473348000,1771685473348000,96,5,0
1771685473852000,1771685473852000,96,5,0
1771685474356000,1771685474356000,96,5,0
1771685474860000,1771685474860000,96,5,0
1771685475364000,1771685475364000,96,5,0
1771685475868000,1771685475868000,96,5,0
1771685476372000,1771685476372000,96,5,0
1771685476876000,1771685476876000,96,5,0
1771685477380000,1771685477380000,96,5,0
1771685477884000,1771685477884000,96,5,0
1771685478388000,1771685478388000,96,5,0
1771685478892000,1771685478892000,96,5,0
1771685479396000,1771685479396000,96,5,0
1771685479900000,1771685479900000,96,5,0
1771685480404000,1771685480404000,96,5,0
1771685480908000,1771685480908000,96,5,0
1771685481412000,1771685481412000,96,5,0
1771685481916000,1771685481916000,96,5,0
1771685482420000,1771685482420000,96,5,0
1771685482924000,1771685482924000,96,5,0
1771685483428000,1771685483428000,96,5,0
1771685483932000,1771685483932000,96,5,0
1771685484436000,1771685484436000,96,5,0
1771685484940000,1771685484940000,96,5,0
1771685485444000,1771685485444000,96,5,0
1771685485948000,1771685485948000,96,5,0
1771685486452000,1771685486452000,96,5,0
1771685486956000,1771685486956000,96,5,0
1771685487460000,1771685487460000,96,5,0
1771685487964000,1771685487964000,96,5,0
1771685488468000,1771685488468000,96,5,0
1771685488972000,1771685488972000,96,5,0
1771685489476000,1771685489476000,96,5,0
1771685489980000,1771685489980000,96,5,0
1771685490484000,1771685490484000,96,5,0
1771685490988000,1771685490988000,96,5,0
1771685491492000,1771685491492000,96,5,0
1771685491996000,1771685491996000,96,5,0
1771685492500000,1771685492500000,96,5,0
1771685493004000,1771685493004000,96,5,0
1771685493508000,1771685493508000,96,5,0
1771685494012000,1771685494012000,96,5,0
1771685494516000,1771685494516000,96,5,0
1771685495020000,1771685495020000,96,5,0
1771685495524000,1771685495524000,96,5,0
1771685496028000,1771685496028000,96,5,0
1771685496532000,1771685496532000,96,5,0
1771685497036000,1771685497036000,96,5,0
1771685497540000,1771685497540000,96,5,0
1771685498044000,1771685498044000,96,5,0
1771685498548000,1771685498548000,96,5,0
1771685499052000,1771685499052000,96,5,0
1771685499556000,1771685499556000,96,5,0
1771685500060000,1771685500060000,96,5,0
1771685500564000,1771685500564000,96,5,0
1771685501068000,1771685501068000,96,5,0
1771685501572000,1771685501572000,96,5,0
1771685502076000,1771685502076000,96,5,0
1771685502580000,1771685502580000,96,5,0
1771685503084000,1771685503084000,96,5,0
1771685503588000,1771685503588000,96,5,0
1771685504092000,1771685504092000,96,5,0
1771685504596000,1771685504596000,96,5,0
1771685505100000,1771685505100000,96,5,0
1771685505604000,1771685505604000,96,5,0
1771685506108000,1771685506108000,96,5,0
1771685506612000,1771685506612000,96,5,0
1771685507116000,1771685507116000,96,5,0
1771685507620000,1771685507620000,96,5,0
1771685508124000,1771685508124000,96,5,0
1771685508628000,1771685508628000,96,5,0
1771685509132000,1771685509132000,96,5,0
1771685509636000,1771685509636000,96,5,0
1771685510140000,1771685510140000,96,5,0
1771685510644000,1771685510644000,96,5,0
1771685511148000,1771685511148000,96,5,0
1771685511652000,1771685511652000,96,5,0
1771685512156000,1771685512156000,96,5,0
1771685512660000,1771685512660000,96,5,0
1771685513164000,1771685513164000,96,5,0
1771685513668000,1771685513668000,96,5,0
1771685514172000,1771685514172000,96,5,0
1771685514676000,1771685514676000,96,5,0
1771685515180000,1771685515180000,96,5,0
1771685515684000,1771685515684000,96,5,0
1771685516188000,1771685516188000,96,5,0
1771685516692000,1771685516692000,96,5,0
1771685517196000,1771685517196000,96,5,0
1771685517708000,1771685517708000,96,5,0
1771685518212000,1771685518212000,96,5,0
1771685518716000,1771685518716000,96,5,0
1771685519220000,1771685519220000,96,5,0
1771685519476000,1771685519476000,96,3,0
1771685519980000,1771685519980000,96,3,0
