timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771685326412000,1771685326412000,1771685326412000,0.0,0.0,-0.001,39
1771685326416000,1771685326416000,1771685326416000,0.0,0.0,-0.001,39
1771685326420000,1771685326420000,1771685326420000,0.0,0.0,-0.001,39
1771685326424000,1771685326424000,1771685326424000,0.0,0.0,-0.001,39
1771685326428000,1771685326428000,1771685326428000,0.0,0.0,-0.001,39
1771685326432000,1771685326432000,1771685326432000,0.0,0.0,-0.001,39
1771685326436000,1771685326436000,1771685326436000,0.0,0.0,-0.001,39
1771685326440000,1771685326440000,1771685326440000,0.0,0.0,-0.001,39
1771685326444000,1771685326444000,1771685326444000,0.0,0.0,-0.001,39
1771685326448000,1771685326448000,1771685326448000,0.0,0.0,-0.001,39
1771685326452000,1771685326452000,1771685326452000,0.0,0.0,-0.001,39
1771685326456000,1771685326456000,1771685326456000,0.0,0.0,-0.001,39
1771685326460000,1771685326460000,1771685326460000,0.0,0.0,-0.001,39
1771685326464000,1771685326464000,1771685326464000,0.0,0.0,-0.001,39
1771685326468000,1771685326468000,1771685326468000,0.0,0.0,-0.001,39
1771685326472000,1771685326472000,1771685326472000,0.0,0.0,-0.001,39
1771685326476000,1771685326476000,1771685326476000,0.0,0.0,-0.001,39
1771685326480000,1771685326480000,1771685326480000,0.0,0.0,-0.001,39
1771685326484000,1771685326484000,1771685326484000,0.0,0.0,-0.001,39
1771685326488000,1771685326488000,1771685326488000,0.0,0.0,-0.001,39
1771685326492000,1771685326492000,1771685326492000,0.0,0.0,-0.001,39
1771685326496000,1771685326496000,1771685326496000,0.0,0.0,-0.001,39
1771685326500000,1771685326500000,1771685326500000,0.0,0.0,-0.001,39
1771685326504000,1771685326504000,1771685326504000,0.0,0.0,-0.001,39
1771685326508000,1771685326508000,1771685326508000,0.0,0.0,-0.001,39
1771685326512000,1771685326512000,1771685326512000,0.0,0.0,-0.001,39
1771685326516000,1771685326516000,1771685326516000,0.0,0.0,-0.001,39
1771685326520000,1771685326520000,1771685326520000,0.0,0.0,-0.001,39
1771685326524000,1771685326524000,1771685326524000,0.0,0.0,-0.001,39
1771685326528000,1771685326528000,1771685326528000,0.0,0.0,-0.001,39
1771685326532000,1771685326532000,1771685326532000,0.0,0.0,-0.001,39
1771685326536000,1771685326536000,1771685326536000,0.0,0.0,-0.001,39
1771685326540000,1771685326540000,1771685326540000,0.0,0.0,-0.001,39
1771685326544000,1771685326544000,1771685326544000,0.0,0.0,-0.001,39
1771685326548000,1771685326548000,1771685326548000,0.0,0.0,-0.001,39
1771685326552000,1771685326552000,1771685326552000,0.0,0.0,-0.001,39
1771685326556000,1771685326556000,1771685326556000,0.0,0.0,-0.001,39
1771685326560000,1771685326560000,1771685326560000,0.0,0.0,-0.001,39
1771685326564000,1771685326564000,1771685326564000,0.0,0.0,-0.001,39
1771685326568000,1771685326568000,1771685326568000,0.0,0.0,-0.001,39
1771685326572000,1771685326572000,1771685326572000,0.0,0.0,-0.001,39
1771685326576000,1771685326576000,1771685326576000,0.0,0.0,-0.001,39
1771685326580000,1771685326580000,1771685326580000,0.0,0.0,-0.001,39
1771685326584000,1771685326584000,1771685326584000,0.0,0.0,-0.001,39
1771685326588000,1771685326588000,1771685326588000,0.0,0.0,-0.001,39
1771685326592000,1771685326592000,1771685326592000,0.0,0.0,-0.001,39
1771685326596000,1771685326596000,1771685326596000,0.0,0.0,-0.001,39
1771685326600000,1771685326600000,1771685326600000,0.0,0.0,-0.001,39
1771685326604000,1771685326604000,1771685326604000,0.0,0.0,-0.001,39
1771685326608000,1771685326608000,1771685326608000,0.0,0.0,-0.001,39
1771685326612000,1771685326612000,1771685326612000,0.0,0.0,-0.001,39
1771685326616000,1771685326616000,1771685326616000,0.0,0.0,-0.001,39
1771685326620000,1771685326620000,1771685326620000,0.0,0.0,-0.001,39
1771685326624000,1771685326624000,1771685326624000,0.0,0.0,-0.001,39
1771685326628000,1771685326628000,1771685326628000,0.0,0.0,-0.001,39
1771685326632000,1771685326632000,1771685326632000,0.0,0.0,-0.001,39
1771685326636000,1771685326636000,1771685326636000,0.0,0.0,-0.001,39
1771685326640000,1771685326640000,1771685326640000,0.0,0.0,-0.001,39
1771685326644000,1771685326644000,1771685326644000,0.0,0.0,-0.001,39
1771685326648000,1771685326648000,1771685326648000,0.0,0.0,-0.001,39
1771685326652000,1771685326652000,1771685326652000,0.0,0.0,-0.001,39
1771685326656000,1771685326656000,1771685326656000,0.0,0.0,-0.001,39
1771685326660000,1771685326660000,1771685326660000,0.0,0.0,-0.001,39
1771685326664000,1771685326664000,1771685326664000,0.0,0.0,-0.001,39
1771685326668000,1771685326668000,1771685326668000,0.0,0.0,-0.001,39
1771685326672000,1771685326672000,1771685326672000,0.0,0.0,-0.001,39
1771685326676000,1771685326676000,1771685326676000,0.0,0.0,-0.001,39
1771685326680000,1771685326680000,1771685326680000,0.0,0.0,-0.001,39
1771685326684000,1771685326684000,1771685326684000,0.0,0.0,-0.001,39
1771685326688000,1771685326688000,1771685326688000,0.0,0.0,-0.001,39
1771685326692000,1771685326692000,1771685326692000,0.0,0.0,-0.001,39
1771685326696000,1771685326696000,1771685326696000,0.0,0.0,-0.001,39
1771685326700000,1771685326700000,1771685326700000,0.0,0.0,-0.001,39
1771685326704000,1771685326704000,1771685326704000,0.0,0.0,-0.001,39
1771685326708000,1771685326708000,1771685326708000,0.0,0.0,-0.001,39
1771685326712000,1771685326712000,1771685326712000,0.0,0.0,-0.001,39
1771685326716000,1771685326716000,1771685326716000,0.0,0.0,-0.001,39
