timestamp,timestamp_sample,pub_timestamp,information_event_changes,publisher_id,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1771685365492000,1771684928340000,1771685365492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685366492000,1771684928340000,1771685366492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685367492000,1771684928340000,1771685367492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685368492000,1771684928340000,1771685368492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685369492000,1771684928340000,1771685369492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685370492000,1771684928340000,1771685370492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685371492000,1771684928340000,1771685371492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685372492000,1771684928340000,1771685372492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685373492000,1771684928340000,1771685373492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685374492000,1771684928340000,1771685374492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685375492000,1771684928340000,1771685375492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685376492000,1771684928340000,1771685376492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685377492000,1771684928340000,1771685377492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685378492000,1771684928340000,1771685378492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685379492000,1771684928340000,1771685379492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685380492000,1771684928340000,1771685380492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685381492000,1771684928340000,1771685381492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685382492000,1771684928340000,1771685382492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685383492000,1771684928340000,1771685383492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685384492000,1771684928340000,1771685384492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685385492000,1771684928340000,1771685385492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685386492000,1771684928340000,1771685386492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685387492000,1771684928340000,1771685387492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685388492000,1771684928340000,1771685388492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685389492000,1771684928340000,1771685389492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685390492000,1771684928340000,1771685390492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685391492000,1771684928340000,1771685391492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685392492000,1771684928340000,1771685392492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685393492000,1771684928340000,1771685393492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685394492000,1771684928340000,1771685394492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685395492000,1771684928340000,1771685395492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685396492000,1771684928340000,1771685396492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685397492000,1771684928340000,1771685397492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685398492000,1771684928340000,1771685398492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685399492000,1771684928340000,1771685399492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685400492000,1771684928340000,1771685400492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685401492000,1771684928340000,1771685401492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685402492000,1771684928340000,1771685402492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685403492000,1771684928340000,1771685403492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685404492000,1771684928340000,1771685404492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685405492000,1771684928340000,1771685405492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685406492000,1771684928340000,1771685406492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685407492000,1771684928340000,1771685407492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685408492000,1771684928340000,1771685408492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685409492000,1771684928340000,1771685409492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685410492000,1771684928340000,1771685410492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685411492000,1771684928340000,1771685411492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685412492000,1771684928340000,1771685412492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685413492000,1771684928340000,1771685413492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685414492000,1771684928340000,1771685414492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685415492000,1771684928340000,1771685415492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685416492000,1771684928340000,1771685416492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685417492000,1771684928340000,1771685417492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685418492000,1771684928340000,1771685418492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685419492000,1771684928340000,1771685419492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685420492000,1771684928340000,1771685420492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685421492000,1771684928340000,1771685421492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685422492000,1771684928340000,1771685422492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685423492000,1771684928340000,1771685423492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685424492000,1771684928340000,1771685424492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685425492000,1771684928340000,1771685425492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685426492000,1771684928340000,1771685426492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685427492000,1771684928340000,1771685427492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685428492000,1771684928340000,1771685428492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685429492000,1771684928340000,1771685429492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685430492000,1771684928340000,1771685430492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685431492000,1771684928340000,1771685431492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685432492000,1771684928340000,1771685432492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685433492000,1771684928340000,1771685433492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685434492000,1771684928340000,1771685434492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685435492000,1771684928340000,1771685435492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685436492000,1771684928340000,1771685436492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685437492000,1771684928340000,1771685437492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685438492000,1771684928340000,1771685438492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685439492000,1771684928340000,1771685439492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685440492000,1771684928340000,1771685440492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685441492000,1771684928340000,1771685441492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685442492000,1771684928340000,1771685442492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685443492000,1771684928340000,1771685443492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685444492000,1771684928340000,1771685444492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685445492000,1771684928340000,1771685445492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685446492000,1771684928340000,1771685446492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685447492000,1771684928340000,1771685447492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685448492000,1771684928340000,1771685448492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685449492000,1771684928340000,1771685449492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685450492000,1771684928340000,1771685450492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685451492000,1771684928340000,1771685451492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685452492000,1771684928340000,1771685452492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685453492000,1771684928340000,1771685453492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685454492000,1771684928340000,1771685454492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685455492000,1771684928340000,1771685455492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685456492000,1771684928340000,1771685456492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685457492000,1771684928340000,1771685457492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685458492000,1771684928340000,1771685458492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685459492000,1771684928340000,1771685459492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685460492000,1771684928340000,1771685460492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685461492000,1771684928340000,1771685461492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685462492000,1771684928340000,1771685462492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685463492000,1771684928340000,1771685463492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685464492000,1771684928340000,1771685464492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685465492000,1771684928340000,1771685465492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685466492000,1771684928340000,1771685466492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685467492000,1771684928340000,1771685467492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685468492000,1771684928340000,1771685468492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685469492000,1771684928340000,1771685469492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685470492000,1771684928340000,1771685470492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685471492000,1771684928340000,1771685471492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685472492000,1771684928340000,1771685472492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685473492000,1771684928340000,1771685473492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685474492000,1771684928340000,1771685474492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685475492000,1771684928340000,1771685475492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685476492000,1771684928340000,1771685476492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685477492000,1771684928340000,1771685477492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685478492000,1771684928340000,1771685478492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685479492000,1771684928340000,1771685479492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685480492000,1771684928340000,1771685480492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685481492000,1771684928340000,1771685481492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685482492000,1771684928340000,1771685482492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685483492000,1771684928340000,1771685483492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685484492000,1771684928340000,1771685484492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685485492000,1771684928340000,1771685485492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685486492000,1771684928340000,1771685486492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685487492000,1771684928340000,1771685487492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685488492000,1771684928340000,1771685488492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685489492000,1771684928340000,1771685489492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685490492000,1771684928340000,1771685490492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685491492000,1771684928340000,1771685491492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685492492000,1771684928340000,1771685492492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685493492000,1771684928340000,1771685493492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685494492000,1771684928340000,1771685494492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685495492000,1771684928340000,1771685495492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685496492000,1771684928340000,1771685496492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685497492000,1771684928340000,1771685497492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685498492000,1771684928340000,1771685498492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685499492000,1771684928340000,1771685499492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685500492000,1771684928340000,1771685500492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685501492000,1771684928340000,1771685501492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685502492000,1771684928340000,1771685502492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685503492000,1771684928340000,1771685503492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685504492000,1771684928340000,1771685504492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685505492000,1771684928340000,1771685505492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685506492000,1771684928340000,1771685506492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685507492000,1771684928340000,1771685507492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685508492000,1771684928340000,1771685508492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685509492000,1771684928340000,1771685509492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685510492000,1771684928340000,1771685510492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685511492000,1771684928340000,1771685511492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685512492000,1771684928340000,1771685512492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685513492000,1771684928340000,1771685513492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685514492000,1771684928340000,1771685514492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685515492000,1771684928340000,1771685515492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685516492000,1771684928340000,1771685516492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685517492000,1771684928340000,1771685517492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685518492000,1771684928340000,1771685518492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1771685519492000,1771684928340000,1771685519492000,3,160,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
