timestamp,pub_timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,publisher_id,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1771685325780000,0,4e+06,1.0,26091.635,0.0,175966,0,332.66934,925,115,0,0,0,0.12432432,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685326776000,0,4e+06,1.0,26200.2,0.0,176417,0,281.87253,935,115,0,0,0,0.122994654,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685327776000,0,4e+06,1.0,26987.053,0.0,176858,0,46.81275,937,115,0,0,0,0.122732125,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685328776000,0,4e+06,1.0,26656.375,0.0,177300,0,46.81275,940,115,0,0,0,0.122340426,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685329768000,0,4e+06,1.0,26807.77,0.0,177730,0,64.741035,942,115,0,0,0,0.122080676,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685330768000,0,4e+06,1.0,26685.26,0.0,178170,0,46.81275,944,115,0,0,0,0.12182204,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685331736000,0,4e+06,1.0,26567.73,0.0,178598,0,46.81275,946,115,0,0,0,0.121564485,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685332512000,0,4e+06,1.0,26949.203,0.0,178944,0,46.81275,948,115,0,0,0,0.121308014,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685333476000,0,4e+06,1.0,26557.77,0.0,179363,0,64.741035,951,115,0,0,0,0.120925345,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685334476000,0,4e+06,1.0,26676.295,0.0,179801,0,46.81275,953,115,0,0,0,0.12067156,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685335476000,0,4e+06,1.0,26620.52,0.0,180238,0,46.81275,955,115,0,0,0,0.12041885,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685336448000,0,4e+06,1.0,26620.52,0.0,180666,0,46.81275,957,115,0,0,0,0.12016719,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685337360000,0,4e+06,1.0,26581.674,0.0,181063,0,67.72909,959,115,0,0,0,0.11991658,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685338356000,0,4e+06,1.0,26598.605,0.0,181502,0,46.81275,962,115,0,0,0,0.11954262,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685339356000,0,4e+06,1.0,26546.814,0.0,181941,0,64.741035,964,115,0,0,0,0.119294606,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685340356000,0,4e+06,1.0,26743.03,0.0,182379,0,46.81275,966,115,0,0,0,0.11904762,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685341356000,0,4e+06,1.0,26854.582,0.0,182816,0,46.81275,967,115,0,0,0,0.118924506,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685341360000,0,4e+06,1.0,26854.582,0.0,182816,0,46.81275,968,115,0,0,0,0.11880165,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685342356000,0,4e+06,1.0,26552.79,0.0,183255,0,46.81275,970,115,0,0,0,0.1185567,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685343348000,0,4e+06,1.0,26628.486,0.0,183689,0,46.81275,973,115,0,0,0,0.11819116,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685344348000,0,4e+06,1.0,26547.809,0.0,184128,0,64.741035,975,115,0,0,0,0.11794872,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685345344000,0,4e+06,1.0,26678.287,0.0,184565,0,46.81275,977,115,0,0,0,0.11770727,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685346344000,0,4e+06,1.0,26647.412,0.0,185004,0,46.81275,979,115,0,0,0,0.1174668,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685347340000,0,4e+06,1.0,26516.934,0.0,185438,0,46.81275,981,115,0,0,0,0.117227316,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685348336000,0,4e+06,1.0,26556.773,0.0,185877,0,46.81275,984,115,0,0,0,0.11686992,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685349332000,0,4e+06,1.0,26895.42,0.0,186313,0,64.741035,986,115,0,0,0,0.11663286,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685350312000,0,4e+06,1.0,27062.75,0.0,186746,0,46.81275,988,115,0,0,0,0.11639676,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685351312000,0,4e+06,1.0,26559.762,0.0,187183,0,46.81275,990,115,0,0,0,0.116161615,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685352308000,0,4e+06,1.0,26527.889,0.0,187612,0,46.81275,992,115,0,0,0,0.11592742,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685353308000,0,4e+06,1.0,26645.42,0.0,188050,0,46.81275,995,115,0,0,0,0.11557789,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685354308000,0,4e+06,1.0,26593.627,0.0,188488,0,64.741035,997,115,0,0,0,0.11534604,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685355296000,0,4e+06,1.0,26739.045,0.0,188923,0,46.81275,999,115,0,0,0,0.11511511,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685356276000,0,4e+06,1.0,26727.092,0.0,189356,0,46.81275,1001,115,0,0,0,0.114885114,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685357268000,0,4e+06,1.0,26569.723,0.0,189787,0,46.81275,1003,115,0,0,0,0.11465603,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685358268000,0,4e+06,1.0,26901.395,0.0,190227,0,46.81275,1006,115,0,0,0,0.11431412,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685359256000,0,4e+06,1.0,26652.39,0.0,190662,0,64.741035,1008,115,0,0,0,0.1140873,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685360256000,0,4e+06,1.0,26724.104,0.0,191101,0,46.81275,1010,115,0,0,0,0.11386139,0,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
