timestamp,pub_timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,publisher_id,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1771685326412000,1771685326412000,1771685326412000,1771684928340000,47.3977419,8.5455939,-0.04563756,-0.0023586417,0.025360107,0.004007112,-0.0025302004,-487.9847,0.00081848394,0.017887961,-0.035771426,-0.09225378,-0.00090424286,0.00046052953,-0.0002578646,0.02530962,0.05010974,-0.033142973,-0.004158533,0.00033722262,-0.010304945,-0.0090063345,1.906116e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12049682,0.113123946,0.08044737,0.049310263,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326420000,1771685326420000,1771685326420000,1771684928340000,47.3977419,8.5455939,-0.045593232,-0.0023532961,0.024993896,0.004007112,-0.0025302004,-487.9847,0.00075815985,0.018392209,-0.0359539,-0.09213669,-0.00090424286,0.00046052953,-0.0002578646,-0.010273156,0.07559949,-0.021191312,-0.004173191,0.00033733045,-0.010316594,-0.0090063345,1.9105455e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120903164,0.11331572,0.0807471,0.049382675,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326428000,1771685326428000,1771685326428000,1771684928340000,47.3977419,8.5455939,-0.045554936,-0.0023428095,0.024627686,0.004007112,-0.0025302004,-487.9847,0.0005893057,0.018565651,-0.036150288,-0.09202798,-0.00090424286,0.00046052953,-0.0002578646,-0.02313721,0.034076408,-0.023102386,-0.0041525033,0.00033654377,-0.010292985,-0.0090063345,1.9138992e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12130989,0.11356713,0.08103904,0.049465343,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326436000,1771685326436000,1771685326436000,1771684928340000,47.3977419,8.5455939,-0.04551794,-0.002328789,0.024261475,0.004007112,-0.0025302004,-487.9847,0.00073410745,0.018626537,-0.036364093,-0.09193135,-0.00090424286,0.00046052953,-0.0002578646,0.016146543,0.019681389,-0.025447456,-0.0041774623,0.0003366514,-0.010316265,-0.0090063345,1.9183353e-05,487.9847,0.1000061,0.010000001,-487.9847,0.1217217,0.11381937,0.08134035,0.04954789,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326444000,1771685326444000,1771685326444000,1771684928340000,47.3977419,8.5455939,-0.045481745,-0.0023113508,0.023895264,0.004007112,-0.0025302004,-487.9847,0.00070636545,0.018652163,-0.035935376,-0.09118703,-0.00090424286,0.00046052953,-0.0002578646,-0.0053499695,0.014962509,0.054705884,-0.0041661966,0.00033675903,-0.010303412,-0.0090063345,1.9227751e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12213628,0.11407244,0.08164242,0.049630303,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326452000,1771685326452000,1771685326452000,1771684928340000,47.3977419,8.5455939,-0.045434944,-0.0023135063,0.023529053,0.004007112,-0.0025302004,-487.9847,0.00065966515,0.01860327,-0.035951827,-0.09092542,-0.00090424286,0.00046052953,-0.0002578646,-0.008264826,0.0077813687,-0.00038184223,-0.0042112134,0.00033684276,-0.0103469305,-0.0090063345,1.8991435e-05,487.9847,0.1000061,0.010000001,-487.9847,0.11988835,0.11274811,0.07999316,0.049184754,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326460000,1771685326460000,1771685326460000,1771684928340000,47.3977419,8.5455939,-0.04539052,-0.0023125692,0.023132324,0.004007112,-0.0025302004,-487.9847,0.0006016035,0.01862493,-0.036148753,-0.09083894,-0.00090424286,0.00046052953,-0.0002578646,-0.009592182,0.016230412,-0.023114027,-0.004190247,0.00033695044,-0.010324391,-0.0090063345,1.9035673e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120290525,0.11299755,0.08029243,0.049267728,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326468000,1771685326468000,1771685326468000,1771684928340000,47.3977419,8.5455939,-0.045347057,-0.002308283,0.022766113,0.004007112,-0.0025302004,-487.9847,0.00080189755,0.018535761,-0.036032766,-0.09043446,-0.00090424286,0.00046052953,-0.0002578646,0.022835009,0.0019576845,0.015832016,-0.004202291,0.00033690687,-0.010334982,-0.0090063345,1.9077845e-05,487.9847,0.1000061,0.010000001,-487.9847,0.120695055,0.11324782,0.08059023,0.049350575,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326476000,1771685326476000,1771685326476000,1771684928340000,47.3977419,8.5455939,-0.045303732,-0.0023016457,0.022399902,0.004007112,-0.0025302004,-487.9847,0.00095626916,0.018414106,-0.035785638,-0.08989102,-0.00090424286,0.00046052953,-0.0002578646,0.017175293,-0.002443833,0.031969972,-0.004207795,0.00033701462,-0.010341283,-0.0090063345,1.9122152e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12110271,0.113439806,0.08089025,0.049422875,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
1771685326484000,1771685326484000,1771685326484000,1771684928340000,47.3977419,8.5455939,-0.045260854,-0.0022937634,0.022064209,0.004007112,-0.0025302004,-487.9847,0.0010307464,0.018112607,-0.035906494,-0.08971099,-0.00090424286,0.00046052953,-0.0002578646,0.007267689,-0.02526,-0.014182645,-0.004205692,0.00033712236,-0.010340096,-0.0090063345,1.9166495e-05,487.9847,0.1000061,0.010000001,-487.9847,0.12151313,0.11369162,0.081192955,0.049505483,inf,inf,inf,inf,inf,160,1,1,1,1,3,3,2,1,4,1,1,1,0,3,0,0
