timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771685326412000,1771685326260000,0,1771685326260000,0,-0.0053163315,-0.00093524216,-0.99998534,1.0,1.0,1.0,0.003260936,-0.001012707,-1.0669231e-05,-1.6109789e-05,-0.0017817196,-5.172984e-06,1.0000094,1.0000097,1.0,0.00017013765,1.6409049e-05,1.82132e-09,-3.762105e-06,-0.000131113,-1.2409603e-09,0,0,0,1
1771685326420000,1771685326268000,0,1771685326268000,0,0.0010442513,-0.0005223953,-0.9999992,1.0,1.0,1.0,-0.0031117755,-0.0014756075,3.33786e-06,-6.486043e-05,-0.001776899,-5.038955e-06,1.0000094,1.0000097,1.0,0.00015492889,3.4838347e-05,1.7826096e-10,-6.1426845e-06,-0.00012959687,-1.2186104e-09,0,0,0,1
1771685326428000,1771685326276000,0,1771685326276000,0,0.00083080103,-0.0012424773,-0.9999989,1.0,1.0,1.0,-0.0029307418,-0.00079048274,3.1590462e-06,-0.00010999243,-0.0017613649,-4.9098526e-06,1.0000094,1.0000097,1.0,0.00013742666,9.997711e-06,1.5967316e-10,-8.210149e-06,-0.00012771341,-1.1969051e-09,0,0,0,1
1771685326436000,1771685326284000,0,1771685326284000,0,0.00183717,-0.000921759,-0.999998,1.0,1.0,1.0,-0.0039298763,-0.0011177631,2.1457672e-06,-0.00017014808,-0.0017512294,-4.7987405e-06,1.0000095,1.0000097,1.0,0.00024710048,1.9990117e-05,7.366907e-11,-1.1972201e-05,-0.00012601698,-1.1768961e-09,0,0,0,1
1771685326444000,1771685326292000,0,1771685326292000,0,-0.004082673,-0.0012597337,-0.9999908,1.0,1.0,1.0,0.0020385927,-0.0008533029,-4.7683716e-06,-0.00013536477,-0.0017370888,-4.798262e-06,1.0000095,1.0000097,1.0,6.649313e-05,1.16499e-05,3.6379788e-10,-1.0736527e-05,-0.00012421592,-1.1640915e-09,0,0,0,1
1771685326452000,1771685326300000,0,1771685326300000,0,-0.0037739025,-0.0025161328,-0.99998975,1.0,1.0,1.0,0.0017314253,0.00039088866,-5.90086e-06,-0.0001059665,-0.0017035773,-4.8156257e-06,1.0000094,1.0000095,1.0,4.7964884e-05,2.4446797e-06,5.5712235e-10,-9.812095e-06,-0.00012222126,-1.1545329e-09,0,0,0,1
1771685326460000,1771685326308000,0,1771685326308000,0,-0.007036754,-0.0031509646,-0.9999703,1.0,1.0,1.0,0.004938583,0.0010671895,-2.527237e-05,-2.652478e-05,-0.0016599433,-5.137779e-06,1.0000094,1.0000097,1.0,0.00039022995,1.822212e-05,1.02190825e-08,-3.5122207e-06,-0.00012000955,-1.2972817e-09,0,0,0,1
1771685326468000,1771685326316000,0,1771685326316000,0,-0.005044987,-0.0053076525,-0.9999731,1.0,1.0,1.0,0.0029701125,0.0032790222,-2.270937e-05,2.0666357e-05,-0.0015821643,-5.414497e-06,1.0000094,1.0000097,1.0,0.00014114377,0.00017203012,8.2514475e-09,-1.2341736e-06,-0.0001154105,-1.4067961e-09,0,0,0,1
1771685326476000,1771685326324000,0,1771685326324000,0,-0.0038886485,-0.004310292,-0.99998313,1.0,1.0,1.0,0.0018419232,0.0022146471,-1.2636185e-05,4.9347567e-05,-0.001522372,-5.5282244e-06,1.0000094,1.0000097,1.0,5.4282387e-05,7.847384e-05,2.5547706e-09,-3.5989706e-07,-0.0001123572,-1.4248744e-09,0,0,0,1
1771685326484000,1771685326332000,0,1771685326332000,0,0.003103022,0.0013212181,-0.99999434,1.0,1.0,1.0,-0.0051310975,-0.0034241742,-1.5497208e-06,-3.2234246e-05,-0.0015523216,-5.4655707e-06,1.0000095,1.0000097,1.0,0.00042124657,0.00018759769,3.842615e-11,-6.9880334e-06,-0.00011354209,-1.4030406e-09,0,0,0,1
