timestamp,pub_timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],publisher_id,gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1771685333228000,1771685333228000,1771685333076000,1310988,0.000270589,6.991133e-05,-2.2173725e-05,0.15,1.476694e-07,1.4773795e-07,3.1689467e-07,1310988,-0.017955448,0.0107939225,0.008594433,0.4,8.432134e-05,9.751782e-05,8.598692e-06,197388,0.00035107206,0.0017770794,-0.0016714623,0.5,0.00021317678,0.0015884751,0.000280497,160,1,0,1,0,1,0
1771685333500000,1771685333500000,1771685333348000,1310988,0.00026949865,6.746161e-05,-2.2437813e-05,0.15,1.4784437e-07,1.4791908e-07,3.190411e-07,1310988,-0.017956547,0.010793841,0.008579081,0.4,8.434059e-05,9.753721e-05,8.599374e-06,197388,-0.0003794364,0.0015302382,-0.00072880066,0.5,0.000161412,0.0015778114,0.00023164177,160,1,0,1,0,1,0
1771685334500000,1771685334500000,1771685334348000,1310988,0.0002469166,6.1428625e-05,-2.3923094e-05,0.15,1.4825002e-07,1.4829293e-07,3.2695394e-07,1310988,-0.017954392,0.010790205,0.0085498085,0.4,8.441127e-05,9.760873e-05,8.59978e-06,197388,-0.0005770351,0.0020596574,-0.00035616328,0.5,8.8676796e-05,0.0015625273,0.00016333818,160,1,0,1,0,1,0
1771685335500000,1771685335500000,1771685335348000,1310988,0.00021696858,4.9872826e-05,-2.5489411e-05,0.15,1.4820856e-07,1.4827933e-07,3.3486833e-07,1310988,-0.017948514,0.010779675,0.00853584,0.4,8.4481275e-05,9.767934e-05,8.5965e-06,197388,-0.00023417723,0.0015510314,-0.0005366715,0.5,6.057919e-05,0.0015208094,0.00013733865,160,1,0,1,0,1,0
1771685336276000,1771685336276000,1771685336124000,1310988,0.00018736687,3.5735553e-05,-2.6241114e-05,0.15,1.4833148e-07,1.4870562e-07,3.409973e-07,1310988,-0.017940048,0.010767556,0.008526635,0.4,8.45355e-05,9.773372e-05,8.595865e-06,197388,0.00027096432,0.000666123,-0.00044929067,0.5,4.939314e-05,0.0014879205,0.0001271151,160,1,0,1,0,1,0
1771685337276000,1771685337276000,1771685337124000,1310988,0.00014899141,1.0824008e-05,-2.729154e-05,0.15,1.4858661e-07,1.4927977e-07,3.4884522e-07,1310988,-0.017927207,0.010752083,0.00851231,0.4,8.460555e-05,9.7803786e-05,8.596276e-06,197388,0.00013472406,0.00031019765,-0.00046885855,0.5,3.9738792e-05,0.0014715736,0.0001182807,160,1,0,1,0,1,0
1771685338276000,1771685338276000,1771685338124000,1310988,0.00010908797,-6.459895e-06,-2.8148585e-05,0.15,1.4885259e-07,1.4953736e-07,3.5661608e-07,1310988,-0.017918067,0.010738053,0.008496924,0.4,8.467581e-05,9.787445e-05,8.596635e-06,197388,0.0002946839,0.0009927785,-0.00028017917,0.5,3.3388802e-05,0.0014651874,0.00011252784,160,1,0,1,0,1,0
1771685339276000,1771685339276000,1771685339124000,1310988,6.1698614e-05,-2.6513248e-06,-2.8333794e-05,0.15,1.4855028e-07,1.4919405e-07,3.6428767e-07,1310988,-0.017884083,0.010761633,0.008214481,0.4,8.474343e-05,9.794155e-05,8.597065e-06,197388,0.00021361593,0.0010689723,-0.00020905919,0.5,2.8955505e-05,0.0014631508,0.00010848128,160,1,1,1,1,1,0
1771685340228000,1771685340228000,1771685340076000,1310988,2.3746621e-05,1.34125385e-05,-2.968247e-05,0.15,1.4779208e-07,1.485047e-07,3.7148732e-07,1310988,-0.017867526,0.010798947,0.008161595,0.4,8.480475e-05,9.800136e-05,8.59413e-06,197388,0.00038178917,7.67284e-05,-0.00042770564,0.5,2.588697e-05,0.0014559765,0.00010565386,160,1,1,1,1,1,0
1771685341228000,1771685341228000,1771685341076000,1310988,7.432728e-06,2.5691821e-05,-3.2382955e-05,0.15,1.4812112e-07,1.4873083e-07,3.7894665e-07,1310988,-0.017865134,0.010802733,0.00815114,0.4,8.487554e-05,9.8072705e-05,8.594566e-06,197388,0.0006023297,-0.0008620029,-0.00049887464,0.5,2.3505721e-05,0.0014379397,0.00010344267,160,1,1,1,1,1,0
1771685342228000,1771685342228000,1771685342076000,1310988,8.3880644e-07,2.8827551e-05,-2.9151412e-05,0.15,1.4865023e-07,1.4886383e-07,3.8620485e-07,1310988,-0.017865423,0.010800704,0.00815409,0.4,8.4945736e-05,9.8143355e-05,8.594968e-06,197388,0.00074848207,-0.0009862899,-0.00045897998,0.5,2.1482001e-05,0.0014143903,0.000101553414,160,1,1,1,1,1,0
1771685343228000,1771685343228000,1771685343076000,1310988,7.398627e-07,3.265489e-05,-3.336497e-05,0.15,1.4900411e-07,1.4888455e-07,3.932611e-07,1310988,-0.017865736,0.010800386,0.008137417,0.4,8.501515e-05,9.821295e-05,8.595427e-06,197388,0.0007077401,-0.0013983283,-0.0004915452,0.5,1.9879448e-05,0.0013850938,0.00010002112,160,1,1,1,1,1,0
1771685344228000,1771685344228000,1771685344076000,1310988,4.3671726e-06,3.9735387e-05,-3.42188e-05,0.15,1.4916007e-07,1.4907765e-07,4.001715e-07,1310988,-0.01786683,0.010801809,0.00811478,0.4,8.5084685e-05,9.828267e-05,8.595914e-06,197388,0.00074778753,-0.0017660789,-0.0005613127,0.5,1.864912e-05,0.0013597483,9.883122e-05,160,1,1,1,1,1,0
1771685345228000,1771685345228000,1771685345076000,1310988,-1.320816e-05,5.9107035e-05,-3.8050755e-05,0.15,1.4887227e-07,1.4890648e-07,4.0676858e-07,1310988,-0.017869612,0.010793394,0.008083424,0.4,8.515467e-05,9.835298e-05,8.592709e-06,197388,0.00079903327,-0.0020901316,-0.0006620683,0.5,1.7547258e-05,0.0013501007,9.77533e-05,160,1,1,1,1,1,0
1771685346228000,1771685346228000,1771685346076000,1310988,-3.705945e-05,8.4091e-05,-4.353915e-05,0.15,1.4903691e-07,1.4898828e-07,4.1310736e-07,1310988,-0.017872537,0.01078474,0.008059556,0.4,8.522529e-05,9.842399e-05,8.593197e-06,197388,0.00085840106,-0.0024670719,-0.0007949754,0.5,1.6566175e-05,0.0013433471,9.6835705e-05,160,1,1,1,1,1,0
1771685347228000,1771685347228000,1771685347076000,1310988,-5.5616856e-05,0.00010884889,-4.5693745e-05,0.15,1.4928601e-07,1.4905379e-07,4.192931e-07,1310988,-0.017875474,0.010779171,0.008032312,0.4,8.529623e-05,9.849536e-05,8.593638e-06,197388,0.00072020676,-0.0021611517,-0.0008302542,0.5,1.5709644e-05,0.0013281096,9.609428e-05,160,1,1,1,1,1,0
1771685348228000,1771685348228000,1771685348076000,1310988,-4.5559456e-05,0.00011353207,-4.8685906e-05,0.15,1.4967503e-07,1.4939395e-07,4.2503564e-07,1310988,-0.017883703,0.010788118,0.008125398,0.4,8.5365566e-05,9.8564495e-05,8.594152e-06,197388,0.0006499678,-0.0020155574,-0.0007933342,0.5,1.4928585e-05,0.0013226267,9.540019e-05,160,1,1,1,1,1,0
1771685349228000,1771685349228000,1771685349076000,1310988,-2.9084342e-05,9.782064e-05,-4.4121807e-05,0.15,1.4987621e-07,1.4967017e-07,4.3041467e-07,1310988,-0.017878454,0.0108141275,0.008248938,0.4,8.542681e-05,9.862337e-05,8.590991e-06,197388,0.00064529065,-0.0019367526,-0.0007302883,0.5,1.42860445e-05,0.0013162394,9.479084e-05,160,1,1,1,1,1,0
1771685350228000,1771685350228000,1771685350076000,1310988,-8.9467785e-06,7.779041e-05,-3.9035836e-05,0.15,1.501345e-07,1.5012935e-07,4.3539185e-07,1310988,-0.017862322,0.010838515,0.0082826335,0.4,8.5490195e-05,9.868527e-05,8.591516e-06,197388,0.00061433925,-0.0018682664,-0.00080515153,0.5,1.3713392e-05,0.0012941009,9.4251714e-05,160,1,1,1,1,1,0
1771685351228000,1771685351228000,1771685351076000,1310988,1.4795611e-05,5.056644e-05,-3.0698848e-05,0.15,1.5017211e-07,1.503254e-07,4.4019717e-07,1310988,-0.017847171,0.010854318,0.008248863,0.4,8.5559106e-05,9.8754375e-05,8.591964e-06,197388,0.0006611832,-0.0019410781,-0.0007707664,0.5,1.3243396e-05,0.0012763671,9.380103e-05,160,1,1,1,1,1,0
1771685352228000,1771685352228000,1771685352076000,1310988,3.444264e-05,1.7733855e-05,-3.0225656e-05,0.15,1.501539e-07,1.502574e-07,4.4435973e-07,1310988,-0.017844418,0.010855568,0.008187206,0.4,8.562947e-05,9.8825425e-05,8.5924985e-06,197388,0.00070337724,-0.002186528,-0.0008179582,0.5,1.2783532e-05,0.0012586479,9.333646e-05,160,1,1,1,1,1,0
1771685352452000,1771685352452000,1771685352300000,1310988,1.5988257e-05,-1.5365105e-05,-3.176922e-05,0.15,1.5011882e-07,1.4966422e-07,4.4520044e-07,1310988,-0.017857559,0.01086852,0.008145893,0.4,8.564464e-05,9.884063e-05,8.589893e-06,197388,0.00082062767,-0.003260371,-0.000832965,0.5,1.2443562e-05,0.0011373583,9.307418e-05,160,1,1,1,1,1,0
1771685352604000,1771685352604000,1771685352452000,1310988,1.3673782e-06,-4.562694e-05,-3.3422115e-05,0.15,1.5056706e-07,1.494468e-07,4.4537612e-07,1310988,-0.017872527,0.010885866,0.008121916,0.4,8.565403e-05,9.885067e-05,8.589577e-06,197388,0.00094833464,-0.0047236346,-0.0009688192,0.5,1.1902131e-05,0.0009009959,9.255715e-05,160,1,1,1,1,1,0
1771685352660000,1771685352660000,1771685352508000,1310988,-4.5611746e-06,-5.7905327e-05,-3.3115975e-05,0.15,1.5085074e-07,1.4947855e-07,4.4574344e-07,1310988,-0.017878978,0.010893905,0.008115392,0.4,8.5657906e-05,9.8854405e-05,8.58985e-06,197388,0.0010089366,-0.005725454,-0.0009834951,0.5,1.1705315e-05,0.00080682395,9.25556e-05,160,1,1,1,1,1,0
1771685352708000,1771685352708000,1771685352556000,1310988,-1.103873e-05,-6.978801e-05,-2.9484043e-05,0.15,1.5106947e-07,1.4945398e-07,4.45766e-07,1310988,-0.017885674,0.010903059,0.008108848,0.4,8.5660555e-05,9.8857534e-05,8.589563e-06,197388,0.0010924519,-0.0069235526,-0.0009877665,0.5,1.1491144e-05,0.0007080616,9.2309616e-05,160,1,1,1,1,1,0
1771685352812000,1771685352812000,1771685352660000,1310988,-2.2767641e-05,-9.476505e-05,-3.12051e-05,0.15,1.5160452e-07,1.4952309e-07,4.4588216e-07,1310988,-0.017904794,0.010926517,0.008097748,0.4,8.5665924e-05,9.886426e-05,8.589555e-06,197388,0.0012163474,-0.008441308,-0.0010912366,0.5,1.1091649e-05,0.000523353,9.171816e-05,160,1,1,1,1,1,0
1771685353540000,1771685353540000,1771685353388000,1310988,-8.155582e-05,-0.0002485323,-2.6780583e-05,0.15,1.5552035e-07,1.5008013e-07,4.4826814e-07,1310988,-0.017984081,0.011252988,0.007993073,0.4,8.5698346e-05,9.888711e-05,8.589666e-06,197388,0.001493881,-0.00774947,-0.0018234312,0.5,9.98235e-06,8.524487e-05,8.830086e-05,160,1,1,1,1,1,0
1771685353804000,1771685353804000,1771685353652000,1310988,-8.493781e-05,-0.00027598388,-2.5972391e-05,0.15,1.5712861e-07,1.5013866e-07,4.489901e-07,1310988,-0.01800001,0.011348444,0.007953183,0.4,8.570694e-05,9.8876015e-05,8.590007e-06,197388,0.0015205197,-0.00661364,-0.002043215,0.5,9.836847e-06,6.0423015e-05,8.715876e-05,160,1,1,1,1,1,0
1771685354012000,1771685354012000,1771685353860000,1310988,-8.184803e-05,-0.00027861842,-2.5882799e-05,0.15,1.5849912e-07,1.5015284e-07,4.495736e-07,1310988,-0.017992169,0.01134486,0.007924445,0.4,8.571422e-05,9.885917e-05,8.590046e-06,197388,0.0015117545,-0.0056158714,-0.0021121912,0.5,9.744578e-06,4.9960552e-05,8.655733e-05,160,1,1,1,1,1,0
1771685354220000,1771685354220000,1771685354068000,1310988,-7.534852e-05,-0.00026065635,-2.689958e-05,0.15,1.5994382e-07,1.5018838e-07,4.5012524e-07,1310988,-0.017956264,0.011239825,0.007907837,0.4,8.5721964e-05,9.883719e-05,8.590082e-06,197388,0.0014627206,-0.004590972,-0.0020991464,0.5,9.662564e-06,4.3847675e-05,8.621576e-05,160,1,1,1,1,1,0
1771685354476000,1771685354476000,1771685354324000,1310988,-6.470738e-05,-0.00021090888,-2.5189318e-05,0.15,1.6172994e-07,1.502596e-07,4.5064863e-07,1310988,-0.017883748,0.010959985,0.007897117,0.4,8.573059e-05,9.880509e-05,8.589869e-06,197388,0.0013600736,-0.0034633498,-0.001971514,0.5,9.563133e-06,3.9706283e-05,8.600839e-05,160,1,1,1,1,1,0
1771685355156000,1771685355156000,1771685355004000,1310988,-2.3012695e-05,-1.42944e-05,-3.217525e-05,0.15,1.6495719e-07,1.5067229e-07,4.520846e-07,1310988,-0.017771572,0.009903663,0.007873288,0.4,8.572545e-05,9.87174e-05,8.590675e-06,197388,0.0011835688,-0.0026074795,-0.0014720132,0.5,9.337393e-06,3.6922287e-05,8.57004e-05,160,1,1,1,1,1,0
1771685356156000,1771685356156000,1771685356004000,1310988,5.1309057e-06,0.00016851722,-3.3358756e-05,0.15,1.6126666e-07,1.5100103e-07,4.5372977e-07,1310988,-0.017724812,0.008983435,0.0077979,0.4,8.561749e-05,9.860957e-05,8.592892e-06,197388,0.00097230414,-0.0023929994,-0.0011116721,0.5,9.037807e-06,3.4746605e-05,8.5271015e-05,160,1,1,1,1,1,0
1771685357156000,1771685357156000,1771685357004000,1310988,1.9005523e-05,0.000205427,-3.7511465e-05,0.15,1.5510138e-07,1.509564e-07,4.5599361e-07,1310988,-0.017745718,0.008777847,0.007720238,0.4,8.554276e-05,9.855952e-05,8.595088e-06,197388,0.00081107556,-0.0023941998,-0.0009848531,0.5,8.773262e-06,3.073022e-05,8.500113e-05,160,1,1,1,1,1,0
1771685358156000,1771685358156000,1771685358004000,1310988,3.4505867e-06,0.00016882324,-2.3761944e-05,0.15,1.5244689e-07,1.5083333e-07,4.5787573e-07,1310988,-0.017720815,0.008871897,0.007667037,0.4,8.555279e-05,9.856488e-05,8.597097e-06,197388,0.0008983135,-0.002269864,-0.001040664,0.5,8.522619e-06,2.8021845e-05,8.472831e-05,160,1,1,1,1,1,0
1771685359156000,1771685359156000,1771685359004000,1310988,-3.8225047e-05,0.00012836703,-1.7510421e-05,0.15,1.512292e-07,1.5034149e-07,4.5927584e-07,1310988,-0.017676698,0.008914952,0.007609749,0.4,8.5602784e-05,9.8604025e-05,8.595117e-06,197388,0.0009331662,-0.0024774435,-0.0010683023,0.5,8.299019e-06,2.6441765e-05,8.4492305e-05,160,1,1,1,1,1,0
1771685360156000,1771685360156000,1771685360004000,1310988,-7.779296e-05,0.00011421328,-8.7298395e-06,0.15,1.5107645e-07,1.5032558e-07,4.6022743e-07,1310988,-0.01767097,0.0089117475,0.0075532263,0.4,8.566728e-05,9.865846e-05,8.596452e-06,197388,0.00096531084,-0.0026450453,-0.0010931921,0.5,8.095249e-06,2.537416e-05,8.4285755e-05,160,1,1,1,1,1,0
1771685361156000,1771685361156000,1771685361004000,1310988,-9.639336e-05,9.703105e-05,-1.2840593e-05,0.15,1.5117412e-07,1.5034897e-07,4.6129162e-07,1310988,-0.017681658,0.008900442,0.0074994885,0.4,8.573395e-05,9.8716904e-05,8.597512e-06,197388,0.0010169199,-0.0027501315,-0.0010986486,0.5,7.919764e-06,2.4574088e-05,8.410872e-05,160,1,1,1,1,1,0
1771685362156000,1771685362156000,1771685362004000,1310988,-0.00010485177,7.352324e-05,-1.8610658e-06,0.15,1.5131226e-07,1.5032289e-07,4.6146945e-07,1310988,-0.017695569,0.008881646,0.007461167,0.4,8.579919e-05,9.877383e-05,8.598463e-06,197388,0.0010341161,-0.0026663388,-0.0011007807,0.5,7.748899e-06,2.3906085e-05,8.39321e-05,160,1,1,1,1,1,0
1771685363156000,1771685363156000,1771685363004000,1310988,-0.00010446537,6.038949e-05,-5.425759e-06,0.15,1.514081e-07,1.5026994e-07,4.6120817e-07,1310988,-0.017703043,0.008877378,0.0074251187,0.4,8.5862615e-05,9.882953e-05,8.5993315e-06,197388,0.0010514059,-0.0026566123,-0.0011948738,0.5,7.593596e-06,2.3346089e-05,8.376728e-05,160,1,1,1,1,1,1
1771685364156000,1771685364156000,1771685364004000,1310988,-9.9691264e-05,5.923817e-05,-5.7450197e-06,0.15,1.5104142e-07,1.4982733e-07,4.6110085e-07,1310988,-0.01771013,0.008878454,0.007379634,0.4,8.592434e-05,9.888515e-05,8.596465e-06,197388,0.0010654615,-0.0026297255,-0.0012178865,0.5,7.460183e-06,2.2882337e-05,8.36243e-05,160,1,1,1,1,1,1
1771685365156000,1771685365156000,1771685365004000,1310988,-9.628949e-05,5.7151043e-05,-2.9765084e-07,0.15,1.5104656e-07,1.4979456e-07,4.6008068e-07,1310988,-0.017714685,0.008866976,0.0073457924,0.4,8.598631e-05,9.8940814e-05,8.597239e-06,197388,0.0010369642,-0.0026209478,-0.0011882032,0.5,7.3285646e-06,2.2442966e-05,8.3481245e-05,160,1,1,1,1,1,1
1771685366156000,1771685366156000,1771685366004000,1310988,-9.217915e-05,5.4877994e-05,-4.6220275e-06,0.15,1.5105438e-07,1.497929e-07,4.5872108e-07,1310988,-0.01771605,0.008858634,0.007317997,0.4,8.604857e-05,9.8997516e-05,8.59796e-06,197388,0.0010387558,-0.0026494728,-0.0011295808,0.5,7.207187e-06,2.2045713e-05,8.33469e-05,160,1,1,1,1,1,1
1771685367156000,1771685367156000,1771685367004000,1310988,-9.719118e-05,6.1438535e-05,9.270473e-07,0.15,1.5103673e-07,1.4980621e-07,4.570003e-07,1310988,-0.017728878,0.008882794,0.007292211,0.4,8.611134e-05,9.9055535e-05,8.598751e-06,197388,0.0010865506,-0.0025570139,-0.0011916739,0.5,7.095067e-06,2.1686756e-05,8.321989e-05,160,1,1,1,1,1,1
1771685368156000,1771685368156000,1771685368004000,1310988,-0.0001107606,5.8737474e-05,-4.9494715e-06,0.15,1.5059439e-07,1.4943741e-07,4.5557366e-07,1310988,-0.017747331,0.008881234,0.0072535016,0.4,8.617443e-05,9.911507e-05,8.59589e-06,197388,0.0010967995,-0.0025737993,-0.0011695428,0.5,6.9977195e-06,2.1379532e-05,8.310806e-05,160,1,1,1,1,1,1
1771685369156000,1771685369156000,1771685369004000,1310988,-0.00012234173,6.041822e-05,-9.991306e-06,0.15,1.5055596e-07,1.4946794e-07,4.5318603e-07,1310988,-0.01776466,0.008892872,0.0072147506,0.4,8.623853e-05,9.9175435e-05,8.596728e-06,197388,0.0011324562,-0.002554817,-0.0011779101,0.5,6.9009525e-06,2.108028e-05,8.2995015e-05,160,1,1,1,1,1,1
1771685370156000,1771685370156000,1771685370004000,1310988,-0.00013454731,6.0341015e-05,-5.021642e-06,0.15,1.5053008e-07,1.495096e-07,4.505346e-07,1310988,-0.01778039,0.008896342,0.0071817935,0.4,8.6303575e-05,9.923683e-05,8.597487e-06,197388,0.0011488666,-0.002510746,-0.0011475866,0.5,6.810654e-06,2.0807973e-05,8.2887695e-05,160,1,1,1,1,1,1
1771685371156000,1771685371156000,1771685371004000,1310988,-0.00014100719,5.908252e-05,5.16217e-06,0.15,1.5054256e-07,1.4958687e-07,4.483729e-07,1310988,-0.017791472,0.008902268,0.0071573537,0.4,8.636911e-05,9.929962e-05,8.598355e-06,197388,0.00117732,-0.002432443,-0.0011332046,0.5,6.73177e-06,2.0575937e-05,8.279229e-05,160,1,1,1,1,1,1
1771685372156000,1771685372156000,1771685372004000,1310988,-0.0001482064,5.639802e-05,2.1318314e-05,0.15,1.5012684e-07,1.4923141e-07,4.4521954e-07,1310988,-0.017799662,0.008894296,0.0071435994,0.4,8.643452e-05,9.93628e-05,8.595562e-06,197388,0.0011518034,-0.0023924394,-0.0011120009,0.5,6.653536e-06,2.0346903e-05,8.269346e-05,160,1,1,1,1,1,1
1771685373156000,1771685373156000,1771685373004000,1310988,-0.00014965636,5.712102e-05,3.13891e-05,0.15,1.5012328e-07,1.4927612e-07,4.4179703e-07,1310988,-0.01780413,0.008893626,0.007129381,0.4,8.650036e-05,9.94267e-05,8.59646e-06,197388,0.0011331247,-0.0023698092,-0.0011305887,0.5,6.581248e-06,2.0135045e-05,8.259976e-05,160,1,1,1,1,1,1
1771685374156000,1771685374156000,1771685374004000,1310988,-0.0001565491,6.442148e-05,4.016927e-05,0.15,1.501455e-07,1.4934665e-07,4.3895017e-07,1310988,-0.017811686,0.008900402,0.0071153473,0.4,8.656656e-05,9.949155e-05,8.597314e-06,197388,0.0011332303,-0.0023363405,-0.0011431818,0.5,6.5180643e-06,1.9951973e-05,8.2518665e-05,160,1,1,1,1,1,1
1771685375156000,1771685375156000,1771685375004000,1310988,-0.0001559254,7.207546e-05,2.8203069e-05,0.15,1.5017253e-07,1.4939918e-07,4.3525512e-07,1310988,-0.017812144,0.008899437,0.0071038995,0.4,8.6633234e-05,9.95565e-05,8.598226e-06,197388,0.0011351547,-0.002381172,-0.0010814612,0.5,6.4544083e-06,1.9772773e-05,8.243547e-05,160,1,1,1,1,1,1
1771685376156000,1771685376156000,1771685376004000,1310988,-0.00014920972,8.276371e-05,2.7715336e-05,0.15,1.5023626e-07,1.4947028e-07,4.3154822e-07,1310988,-0.017811256,0.008905693,0.0070925606,0.4,8.670043e-05,9.962205e-05,8.599148e-06,197388,0.0011358748,-0.0023837683,-0.0010730689,0.5,6.394144e-06,1.9609373e-05,8.2356266e-05,160,1,1,1,1,1,1
1771685377156000,1771685377156000,1771685377004000,1310988,-0.00013310523,8.6838554e-05,2.3618726e-05,0.15,1.4989746e-07,1.4914123e-07,4.2777302e-07,1310988,-0.017805995,0.008905759,0.0070803277,0.4,8.6767555e-05,9.9688026e-05,8.596405e-06,197388,0.0011295322,-0.0024031335,-0.0010581097,0.5,6.337654e-06,1.9459645e-05,8.227867e-05,160,1,1,1,1,1,1
1771685378156000,1771685378156000,1771685378004000,1310988,-0.00011989109,8.57137e-05,2.4729843e-05,0.15,1.4994464e-07,1.492196e-07,4.2456165e-07,1310988,-0.017804105,0.008904564,0.0070602517,0.4,8.6835025e-05,9.975481e-05,8.597338e-06,197388,0.0011116781,-0.002419323,-0.0010816987,0.5,6.2890326e-06,1.9327565e-05,8.220756e-05,160,1,1,1,1,1,1
1771685379156000,1771685379156000,1771685379004000,1310988,-0.00011173124,7.701235e-05,2.7647753e-05,0.15,1.4996367e-07,1.492784e-07,4.2041276e-07,1310988,-0.017807048,0.008900003,0.00703159,0.4,8.6902546e-05,9.982164e-05,8.598225e-06,197388,0.0011064622,-0.0024118568,-0.0010808199,0.5,6.2402296e-06,1.919556e-05,8.213765e-05,160,1,1,1,1,1,1
