timestamp,pub_timestamp,speed_up,speed_down,publisher_id,want_takeoff
1771685326404000,1771685326404000,3.6000001,1.8000001,14,0
1771685326428000,1771685326428000,3.6000001,1.8000001,14,0
1771685326444000,1771685326444000,3.6000001,1.8000001,14,1
1771685326468000,1771685326468000,3.6000001,1.8000001,14,1
1771685326484000,1771685326484000,3.6000001,1.8000001,14,1
1771685326508000,1771685326508000,3.6000001,1.8000001,14,1
1771685326524000,1771685326524000,3.6000001,1.8000001,14,1
1771685326548000,1771685326548000,3.6000001,1.8000001,14,1
1771685326564000,1771685326564000,3.6000001,1.8000001,14,1
1771685326588000,1771685326588000,3.6000001,1.8000001,14,1
1771685326604000,1771685326604000,3.6000001,1.8000001,14,1
1771685326628000,1771685326628000,3.6000001,1.8000001,14,1
1771685326644000,1771685326644000,3.6000001,1.8000001,14,1
1771685326668000,1771685326668000,3.6000001,1.8000001,14,1
1771685326684000,1771685326684000,3.6000001,1.8000001,14,1
1771685326708000,1771685326708000,3.6000001,1.8000001,14,1
1771685326724000,1771685326724000,3.6000001,1.8000001,14,1
1771685326748000,1771685326748000,3.6000001,1.8000001,14,1
1771685326764000,1771685326764000,3.6000001,1.8000001,14,1
1771685326788000,1771685326788000,3.6000001,1.8000001,14,1
1771685326804000,1771685326804000,3.6000001,1.8000001,14,1
1771685326828000,1771685326828000,3.6000001,1.8000001,14,1
1771685326844000,1771685326844000,3.6000001,1.8000001,14,1
1771685326868000,1771685326868000,3.6000001,1.8000001,14,1
1771685326884000,1771685326884000,3.6000001,1.8000001,14,1
1771685326908000,1771685326908000,3.6000001,1.8000001,14,1
1771685326924000,1771685326924000,3.6000001,1.8000001,14,1
1771685326948000,1771685326948000,3.6000001,1.8000001,14,1
1771685326964000,1771685326964000,3.6000001,1.8000001,14,1
1771685326988000,1771685326988000,3.6000001,1.8000001,14,1
1771685327004000,1771685327004000,3.6000001,1.8000001,14,1
1771685327028000,1771685327028000,3.6000001,1.8000001,14,1
1771685327044000,1771685327044000,3.6000001,1.8000001,14,1
1771685327068000,1771685327068000,3.6000001,1.8000001,14,1
1771685327084000,1771685327084000,3.6000001,1.8000001,14,1
1771685327108000,1771685327108000,3.6000001,1.8000001,14,1
1771685327124000,1771685327124000,3.6000001,1.8000001,14,1
1771685327148000,1771685327148000,3.6000001,1.8000001,14,1
1771685327164000,1771685327164000,3.6000001,1.8000001,14,1
1771685327188000,1771685327188000,3.6000001,1.8000001,14,1
1771685327204000,1771685327204000,3.6000001,1.8000001,14,1
1771685327228000,1771685327228000,3.6000001,1.8000001,14,1
1771685327244000,1771685327244000,3.6000001,1.8000001,14,1
1771685327268000,1771685327268000,3.6000001,1.8000001,14,1
1771685327284000,1771685327284000,3.6000001,1.8000001,14,1
1771685327308000,1771685327308000,3.6000001,1.8000001,14,1
1771685327324000,1771685327324000,3.6000001,1.8000001,14,1
1771685327348000,1771685327348000,3.6000001,1.8000001,14,1
1771685327364000,1771685327364000,3.6000001,1.8000001,14,1
1771685327388000,1771685327388000,3.6000001,1.8000001,14,1
1771685327404000,1771685327404000,3.6000001,1.8000001,14,1
1771685327428000,1771685327428000,3.6000001,1.8000001,14,1
1771685327444000,1771685327444000,3.6000001,1.8000001,14,1
1771685327468000,1771685327468000,3.6000001,1.8000001,14,1
1771685327484000,1771685327484000,3.6000001,1.8000001,14,1
1771685327508000,1771685327508000,3.6000001,1.8000001,14,1
1771685327524000,1771685327524000,3.6000001,1.8000001,14,1
1771685327548000,1771685327548000,3.6000001,1.8000001,14,1
1771685327564000,1771685327564000,3.6000001,1.8000001,14,1
1771685327588000,1771685327588000,3.6000001,1.8000001,14,1
1771685327604000,1771685327604000,3.6000001,1.8000001,14,1
1771685327628000,1771685327628000,3.6000001,1.8000001,14,1
1771685327644000,1771685327644000,3.6000001,1.8000001,14,1
1771685327668000,1771685327668000,3.6000001,1.8000001,14,1
1771685327684000,1771685327684000,3.6000001,1.8000001,14,1
1771685327708000,1771685327708000,3.6000001,1.8000001,14,1
1771685327724000,1771685327724000,3.6000001,1.8000001,14,1
1771685327748000,1771685327748000,3.6000001,1.8000001,14,1
1771685327764000,1771685327764000,3.6000001,1.8000001,14,1
1771685327788000,1771685327788000,3.6000001,1.8000001,14,1
1771685327804000,1771685327804000,3.6000001,1.8000001,14,1
1771685327828000,1771685327828000,3.6000001,1.8000001,14,1
1771685327844000,1771685327844000,3.6000001,1.8000001,14,1
1771685327868000,1771685327868000,3.6000001,1.8000001,14,1
1771685327884000,1771685327884000,3.6000001,1.8000001,14,1
1771685327908000,1771685327908000,3.6000001,1.8000001,14,1
1771685327924000,1771685327924000,3.6000001,1.8000001,14,1
1771685327948000,1771685327948000,3.6000001,1.8000001,14,1
1771685327964000,1771685327964000,3.6000001,1.8000001,14,1
1771685327988000,1771685327988000,3.6000001,1.8000001,14,1
1771685328004000,1771685328004000,3.6000001,1.8000001,14,1
1771685328028000,1771685328028000,3.6000001,1.8000001,14,1
1771685328044000,1771685328044000,3.6000001,1.8000001,14,1
1771685328068000,1771685328068000,3.6000001,1.8000001,14,1
1771685328084000,1771685328084000,3.6000001,1.8000001,14,1
1771685328108000,1771685328108000,3.6000001,1.8000001,14,1
1771685328124000,1771685328124000,3.6000001,1.8000001,14,1
1771685328148000,1771685328148000,3.6000001,1.8000001,14,1
1771685328164000,1771685328164000,3.6000001,1.8000001,14,1
1771685328188000,1771685328188000,3.6000001,1.8000001,14,1
1771685328204000,1771685328204000,3.6000001,1.8000001,14,1
1771685328228000,1771685328228000,3.6000001,1.8000001,14,1
1771685328244000,1771685328244000,3.6000001,1.8000001,14,1
1771685328268000,1771685328268000,3.6000001,1.8000001,14,1
1771685328284000,1771685328284000,3.6000001,1.8000001,14,1
1771685328308000,1771685328308000,3.6000001,1.8000001,14,1
1771685328324000,1771685328324000,3.6000001,1.8000001,14,1
1771685328348000,1771685328348000,3.6000001,1.8000001,14,1
1771685328364000,1771685328364000,3.6000001,1.8000001,14,1
1771685328388000,1771685328388000,3.6000001,1.8000001,14,1
1771685328404000,1771685328404000,3.6000001,1.8000001,14,1
1771685328428000,1771685328428000,3.6000001,1.8000001,14,1
1771685328444000,1771685328444000,3.6000001,1.8000001,14,1
1771685328468000,1771685328468000,3.6000001,1.8000001,14,1
1771685328484000,1771685328484000,3.6000001,1.8000001,14,1
1771685328508000,1771685328508000,3.6000001,1.8000001,14,1
1771685328524000,1771685328524000,3.6000001,1.8000001,14,1
1771685328548000,1771685328548000,3.6000001,1.8000001,14,1
1771685328564000,1771685328564000,3.6000001,1.8000001,14,1
1771685328588000,1771685328588000,3.6000001,1.8000001,14,1
1771685328604000,1771685328604000,3.6000001,1.8000001,14,1
1771685328628000,1771685328628000,3.6000001,1.8000001,14,1
1771685328644000,1771685328644000,3.6000001,1.8000001,14,1
1771685328668000,1771685328668000,3.6000001,1.8000001,14,1
1771685328684000,1771685328684000,3.6000001,1.8000001,14,1
1771685328708000,1771685328708000,3.6000001,1.8000001,14,1
1771685328724000,1771685328724000,3.6000001,1.8000001,14,1
1771685328748000,1771685328748000,3.6000001,1.8000001,14,1
1771685328764000,1771685328764000,3.6000001,1.8000001,14,1
1771685328788000,1771685328788000,3.6000001,1.8000001,14,1
1771685328804000,1771685328804000,3.6000001,1.8000001,14,1
1771685328828000,1771685328828000,3.6000001,1.8000001,14,1
1771685328844000,1771685328844000,3.6000001,1.8000001,14,1
