timestamp,pub_timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,publisher_id,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1771685325852000,0,4e+06,1.0,17403.387,0.0,151028,0,20.916336,427,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685326836000,0,4e+06,1.0,17183.268,0.0,151408,0,20.916336,428,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685327836000,0,4e+06,1.0,17756.973,0.0,151785,0,20.916336,428,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685327840000,0,4e+06,1.0,17756.973,0.0,151786,0,20.916336,429,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685328840000,0,4e+06,1.0,17209.164,0.0,152166,0,20.916336,430,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685329836000,0,4e+06,1.0,17329.682,0.0,152538,0,20.916336,431,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685330836000,0,4e+06,1.0,17223.107,0.0,152914,0,20.916336,432,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685331756000,0,4e+06,1.0,17367.531,0.0,153258,0,20.916336,433,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685332584000,0,4e+06,1.0,17174.303,0.0,153574,0,20.916336,435,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685333548000,0,4e+06,1.0,17301.793,0.0,153924,0,46.81275,436,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685334544000,0,4e+06,1.0,17115.54,0.0,154297,0,20.916336,437,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685335544000,0,4e+06,1.0,17261.953,0.0,154674,0,20.916336,438,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685336508000,0,4e+06,1.0,17260.957,0.0,155032,0,20.916336,439,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685337428000,0,4e+06,1.0,17257.969,0.0,155381,0,20.916336,440,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685338424000,0,4e+06,1.0,17165.34,0.0,155754,0,20.916336,441,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685339424000,0,4e+06,1.0,17173.307,0.0,156131,0,20.916336,442,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685340424000,0,4e+06,1.0,17190.24,0.0,156504,0,20.916336,443,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685341424000,0,4e+06,1.0,17354.582,0.0,156881,0,20.916336,443,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685341428000,0,4e+06,1.0,17354.582,0.0,156881,0,20.916336,444,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685342420000,0,4e+06,1.0,17121.514,0.0,157252,0,20.916336,445,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685343412000,0,4e+06,1.0,17327.69,0.0,157629,0,46.81275,447,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685344412000,0,4e+06,1.0,17079.682,0.0,158001,0,20.916336,448,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685345412000,0,4e+06,1.0,17283.865,0.0,158378,0,20.916336,449,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685346408000,0,4e+06,1.0,17221.115,0.0,158749,0,20.916336,450,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685347408000,0,4e+06,1.0,17216.137,0.0,159125,0,20.916336,451,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685348404000,0,4e+06,1.0,17165.34,0.0,159498,0,20.916336,452,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771685349400000,0,4e+06,1.0,17256.973,0.0,159875,0,20.916336,453,0,0,0,0,0.0,0,0,0,0,1,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
