timestamp,timestamp_sample,pub_timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],publisher_id,yaw_composite_valid
1771685326412000,1771685326260000,1771685326412000,-0.048042502,0.007024607,-0.048098333,-0.048047487,-0.048037015,-0.048026912,-0.047967363,-0.00027890317,-0.00027899735,-0.00027901883,-0.0002790403,-0.00027915253,0.0018944816,0.0018944665,0.0018944656,0.0018944608,0.0018944456,2.5823958e-05,0.0014153421,0.99509865,0.003247201,0.00021293976,160,1
1771685326420000,1771685326268000,1771685326420000,-0.048042502,0.007024607,-0.048125714,-0.048074882,-0.048064414,-0.048054315,-0.04799475,-0.00027890317,-0.00027899735,-0.00027901883,-0.0002790403,-0.00027915253,0.0018944816,0.0018944665,0.0018944656,0.0018944608,0.0018944456,2.5823958e-05,0.0014153421,0.99509865,0.003247201,0.00021293976,160,1
1771685326428000,1771685326276000,1771685326428000,-0.048042502,0.007024607,-0.048154205,-0.04810336,-0.04809289,-0.048082788,-0.048023254,-0.00027890317,-0.00027899735,-0.00027901883,-0.0002790403,-0.00027915253,0.0018944816,0.0018944665,0.0018944656,0.0018944608,0.0018944456,2.5823958e-05,0.0014153421,0.99509865,0.003247201,0.00021293976,160,1
1771685326436000,1771685326284000,1771685326436000,-0.048042502,0.007024607,-0.048270166,-0.04821933,-0.048208855,-0.04819876,-0.048139196,-0.00027890317,-0.00027899735,-0.00027901883,-0.0002790403,-0.00027915253,0.0018944816,0.0018944665,0.0018944656,0.0018944608,0.0018944456,2.5823958e-05,0.0014153421,0.99509865,0.003247201,0.00021293976,160,1
1771685326444000,1771685326292000,1771685326444000,-0.048042502,0.007024607,-0.04831023,-0.04825939,-0.04824892,-0.048238818,-0.048179284,-0.00027890317,-0.00027899735,-0.00027901883,-0.0002790403,-0.00027915253,0.0018944816,0.0018944665,0.0018944656,0.0018944608,0.0018944456,2.5823958e-05,0.0014153421,0.99509865,0.003247201,0.00021293976,160,1
1771685326452000,1771685326300000,1771685326452000,-0.04823906,0.007029078,-0.0483004,-0.048249573,-0.048239097,-0.048229,-0.048169434,-0.00021957123,-0.00021966107,-0.00021968232,-0.00021970292,-0.00021981043,0.0018150745,0.0018150618,0.0018150616,0.0018150574,0.001815046,2.582396e-05,0.0014153422,0.9950987,0.003247201,0.00021293979,160,1
1771685326460000,1771685326308000,1771685326460000,-0.04823906,0.007029078,-0.048376054,-0.04832522,-0.048314746,-0.04830465,-0.0482451,-0.00021957123,-0.00021966107,-0.00021968232,-0.00021970292,-0.00021981043,0.0018150745,0.0018150618,0.0018150616,0.0018150574,0.001815046,2.582396e-05,0.0014153422,0.9950987,0.003247201,0.00021293979,160,1
1771685326468000,1771685326316000,1771685326468000,-0.04823906,0.007029078,-0.048533797,-0.04848296,-0.04847249,-0.04846239,-0.04840284,-0.00021957123,-0.00021966107,-0.00021968232,-0.00021970292,-0.00021981043,0.0018150745,0.0018150618,0.0018150616,0.0018150574,0.001815046,2.582396e-05,0.0014153422,0.9950987,0.003247201,0.00021293979,160,1
1771685326476000,1771685326324000,1771685326476000,-0.04823906,0.007029078,-0.04852059,-0.048469767,-0.048459295,-0.0484492,-0.048389643,-0.00021957123,-0.00021966107,-0.00021968232,-0.00021970292,-0.00021981043,0.0018150745,0.0018150618,0.0018150616,0.0018150574,0.001815046,2.582396e-05,0.0014153422,0.9950987,0.003247201,0.00021293979,160,1
1771685326484000,1771685326332000,1771685326484000,-0.04823906,0.007029078,-0.048488457,-0.048437607,-0.04842714,-0.048417043,-0.048357494,-0.00021957123,-0.00021966107,-0.00021968232,-0.00021970292,-0.00021981043,0.0018150745,0.0018150618,0.0018150616,0.0018150574,0.001815046,2.582396e-05,0.0014153422,0.9950987,0.003247201,0.00021293979,160,1
