timestamp,pub_timestamp,publisher_id,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1771685361420000,1771685361420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685362420000,1771685362420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685363420000,1771685363420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685364420000,1771685364420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685365420000,1771685365420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685366420000,1771685366420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685367420000,1771685367420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685368420000,1771685368420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685369420000,1771685369420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685370420000,1771685370420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685371420000,1771685371420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685372420000,1771685372420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685373420000,1771685373420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685374420000,1771685374420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685375420000,1771685375420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685376420000,1771685376420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685377420000,1771685377420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685378420000,1771685378420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685379420000,1771685379420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685380420000,1771685380420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685381420000,1771685381420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685382420000,1771685382420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685383420000,1771685383420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685384420000,1771685384420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685385420000,1771685385420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685386420000,1771685386420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685387420000,1771685387420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685388420000,1771685388420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685389420000,1771685389420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685390420000,1771685390420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685391420000,1771685391420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685392420000,1771685392420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685393420000,1771685393420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685394420000,1771685394420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685395420000,1771685395420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685396420000,1771685396420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685397420000,1771685397420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685398420000,1771685398420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685399420000,1771685399420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685400420000,1771685400420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685401420000,1771685401420000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685402420000,1771685402420000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685403420000,1771685403420000,60,0,0,0,0,0,0,0,0,1,1,1,0
1771685404420000,1771685404420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685405420000,1771685405420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685406420000,1771685406420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685407420000,1771685407420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685408420000,1771685408420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685409420000,1771685409420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685410420000,1771685410420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685411420000,1771685411420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685412420000,1771685412420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685413420000,1771685413420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685414420000,1771685414420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685415420000,1771685415420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685416420000,1771685416420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685417420000,1771685417420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685418420000,1771685418420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685419420000,1771685419420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685420420000,1771685420420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685421420000,1771685421420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685422420000,1771685422420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685423420000,1771685423420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685424420000,1771685424420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685425420000,1771685425420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685426420000,1771685426420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685427420000,1771685427420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685428420000,1771685428420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685429420000,1771685429420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685430420000,1771685430420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685431420000,1771685431420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685432420000,1771685432420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685433420000,1771685433420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685434420000,1771685434420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685435420000,1771685435420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685436420000,1771685436420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685437420000,1771685437420000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685438420000,1771685438420000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685439420000,1771685439420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685440420000,1771685440420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685441420000,1771685441420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685442420000,1771685442420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685443420000,1771685443420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685444420000,1771685444420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685445420000,1771685445420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685446420000,1771685446420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685447420000,1771685447420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685448420000,1771685448420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685449420000,1771685449420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685450420000,1771685450420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685451420000,1771685451420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685452420000,1771685452420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685453420000,1771685453420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685454420000,1771685454420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685455420000,1771685455420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685456420000,1771685456420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685457420000,1771685457420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685458420000,1771685458420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685459420000,1771685459420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685460420000,1771685460420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685461420000,1771685461420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685462420000,1771685462420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685463420000,1771685463420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685464420000,1771685464420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685465420000,1771685465420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685466420000,1771685466420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685467420000,1771685467420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685468420000,1771685468420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685469420000,1771685469420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685470420000,1771685470420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685471420000,1771685471420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685472420000,1771685472420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685473420000,1771685473420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685474420000,1771685474420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685475420000,1771685475420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685476420000,1771685476420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685477420000,1771685477420000,60,0,0,0,0,0,0,0,0,1,1,1,0
1771685478420000,1771685478420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685479420000,1771685479420000,60,0,0,0,0,0,0,0,0,1,0,1,0
1771685480420000,1771685480420000,60,0,0,0,0,0,0,0,0,0,0,1,0
1771685480444000,1771685480444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685481444000,1771685481444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685482444000,1771685482444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685483444000,1771685483444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685484444000,1771685484444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685485444000,1771685485444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685486444000,1771685486444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685487444000,1771685487444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685488444000,1771685488444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685489444000,1771685489444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685490444000,1771685490444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685491444000,1771685491444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685492444000,1771685492444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685493444000,1771685493444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685494444000,1771685494444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685495444000,1771685495444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685496444000,1771685496444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685497444000,1771685497444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685498444000,1771685498444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685499444000,1771685499444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685500444000,1771685500444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685501444000,1771685501444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685502444000,1771685502444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685503444000,1771685503444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685504444000,1771685504444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685505444000,1771685505444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685506444000,1771685506444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685507444000,1771685507444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685508444000,1771685508444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685509444000,1771685509444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685510444000,1771685510444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685511444000,1771685511444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685512444000,1771685512444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685513444000,1771685513444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685514444000,1771685514444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685515444000,1771685515444000,60,0,0,0,0,1,1,0,1,0,0,1,0
1771685516444000,1771685516444000,60,0,0,0,0,1,1,1,0,0,0,1,0
1771685516780000,1771685516780000,60,0,1,0,0,1,1,1,0,0,0,1,0
1771685517132000,1771685517132000,60,0,1,1,0,1,1,1,0,0,0,1,0
1771685517468000,1771685517468000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685518468000,1771685518468000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685519468000,1771685519468000,60,0,1,1,1,1,1,1,0,0,0,1,1
1771685520468000,1771685520468000,60,0,1,1,1,1,1,1,0,0,0,1,1
