timestamp,pub_timestamp,mag_inconsistency_angle,publisher_id
1771685326408000,1771685326408000,0.0,126
1771685519480000,1771685519480000,0.0,126
1771685519484000,1771685519484000,0.0,126
1771685519488000,1771685519488000,0.0,126
1771685519492000,1771685519492000,0.0,126
1771685519496000,1771685519496000,0.0,126
1771685519500000,1771685519500000,0.0,126
1771685519504000,1771685519504000,0.0,126
1771685519508000,1771685519508000,0.0,126
1771685519512000,1771685519512000,0.0,126
1771685519516000,1771685519516000,0.0,126
1771685519520000,1771685519520000,0.0,126
1771685519524000,1771685519524000,0.0,126
1771685519528000,1771685519528000,0.0,126
1771685519532000,1771685519532000,0.0,126
1771685519536000,1771685519536000,0.0,126
1771685519540000,1771685519540000,0.0,126
1771685519544000,1771685519544000,0.0,126
1771685519548000,1771685519548000,0.0,126
1771685519552000,1771685519552000,0.0,126
1771685519556000,1771685519556000,0.0,126
1771685519560000,1771685519560000,0.0,126
1771685519564000,1771685519564000,0.0,126
1771685519568000,1771685519568000,0.0,126
1771685519572000,1771685519572000,0.0,126
1771685519576000,1771685519576000,0.0,126
1771685519580000,1771685519580000,0.0,126
1771685519584000,1771685519584000,0.0,126
1771685519588000,1771685519588000,0.0,126
1771685519592000,1771685519592000,0.0,126
1771685519596000,1771685519596000,0.0,126
1771685519600000,1771685519600000,0.0,126
1771685519604000,1771685519604000,0.0,126
1771685519608000,1771685519608000,0.0,126
1771685519612000,1771685519612000,0.0,126
1771685519616000,1771685519616000,0.0,126
1771685519620000,1771685519620000,0.0,126
1771685519624000,1771685519624000,0.0,126
1771685519628000,1771685519628000,0.0,126
1771685519632000,1771685519632000,0.0,126
1771685519636000,1771685519636000,0.0,126
1771685519640000,1771685519640000,0.0,126
1771685519644000,1771685519644000,0.0,126
1771685519648000,1771685519648000,0.0,126
1771685519652000,1771685519652000,0.0,126
1771685519656000,1771685519656000,0.0,126
1771685519660000,1771685519660000,0.0,126
1771685519664000,1771685519664000,0.0,126
1771685519668000,1771685519668000,0.0,126
1771685519672000,1771685519672000,0.0,126
1771685519676000,1771685519676000,0.0,126
1771685519680000,1771685519680000,0.0,126
1771685519684000,1771685519684000,0.0,126
1771685519688000,1771685519688000,0.0,126
1771685519692000,1771685519692000,0.0,126
1771685519696000,1771685519696000,0.0,126
1771685519700000,1771685519700000,0.0,126
1771685519704000,1771685519704000,0.0,126
1771685519708000,1771685519708000,0.0,126
1771685519712000,1771685519712000,0.0,126
1771685519716000,1771685519716000,0.0,126
1771685519720000,1771685519720000,0.0,126
1771685519724000,1771685519724000,0.0,126
1771685519728000,1771685519728000,0.0,126
