timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771685332564000,1771685332564000,0,40,0,0.0,255,190,0
1771685342564000,1771685342564000,0,41,0,0.0,255,190,0
1771685352564000,1771685352564000,0,42,0,0.0,255,190,0
1771685362564000,1771685362564000,0,43,0,0.0,255,190,0
1771685372564000,1771685372564000,0,44,0,0.0,255,190,0
1771685382564000,1771685382564000,0,45,0,0.0,255,190,0
1771685392564000,1771685392564000,0,46,0,0.0,255,190,0
1771685402564000,1771685402564000,0,47,0,0.0,255,190,0
1771685412572000,1771685412564000,0,48,0,8.0,255,190,0
1771685422568000,1771685422564000,0,49,0,4.0,255,190,0
1771685432564000,1771685432564000,0,50,0,0.0,255,190,0
1771685442564000,1771685442564000,0,51,0,0.0,255,190,0
1771685452564000,1771685452564000,0,52,0,0.0,255,190,0
1771685462568000,1771685462564000,0,53,0,4.0,255,190,0
1771685472564000,1771685472564000,0,54,0,0.0,255,190,0
1771685482564000,1771685482564000,0,55,0,0.0,255,190,0
1771685492564000,1771685492564000,0,56,0,0.0,255,190,0
1771685502564000,1771685502564000,0,57,0,0.0,255,190,0
1771685512564000,1771685512564000,0,58,0,0.0,255,190,0
