timestamp,pub_timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],publisher_id
1771685327748000,1771685327748000,0.0,0.99999386,-0.0028068505,-0.00013857872,-0.0020973056,0.0,0.0,-0.049737465,52
1771685327756000,1771685327756000,0.0,0.99999344,-0.0029448203,-2.2571376e-05,-0.002096984,0.0,0.0,-0.05119296,52
1771685327764000,1771685327764000,0.0,0.99999315,-0.0030541709,1.2850955e-05,-0.002096879,0.0,0.0,-0.052661058,52
1771685327772000,1771685327772000,0.0,0.99999326,-0.0029999989,-1.755192e-05,-0.0020969706,0.0,0.0,-0.05413883,52
1771685327780000,1771685327780000,0.0,0.99999344,-0.0029447258,-3.265245e-05,-0.0020970136,0.0,0.0,-0.05562524,52
1771685327788000,1771685327788000,0.0,0.9999938,-0.0028348055,0.00010249331,-0.0020966264,0.0,0.0,-0.057163473,52
1771685327796000,1771685327796000,0.0,0.9999939,-0.0027778223,5.0074785e-05,-0.002096778,0.0,0.0,-0.058617692,52
1771685327804000,1771685327804000,0.0,0.99999374,-0.0028398149,-0.00010899337,-0.0020972262,0.0,0.0,-0.0601389,52
1771685327812000,1771685327812000,0.0,0.9999938,-0.0028275407,-0.00014777858,-0.002097335,0.0,0.0,-0.061724372,52
1771685327820000,1771685327820000,0.0,0.99999386,-0.002800084,-0.00029486587,-0.0020977422,0.0,0.0,-0.06324937,52
1771685327828000,1771685327828000,0.0,0.9999936,-0.0028739318,-0.00033907144,-0.0020978912,0.0,0.0,-0.06471006,52
1771685327836000,1771685327836000,0.0,0.9999936,-0.0028797723,-0.00022707235,-0.0020975708,0.0,0.0,-0.06629726,52
1771685327844000,1771685327844000,0.0,0.99999386,-0.0028108787,-0.00016240263,-0.0020973731,0.0,0.0,-0.06783453,52
1771685327852000,1771685327852000,0.0,0.9999939,-0.0027591144,-0.00012915858,-0.002097273,0.0,0.0,-0.069406554,52
1771685327860000,1771685327860000,0.0,0.999994,-0.0027555984,-7.918445e-05,-0.0020971347,0.0,0.0,-0.07099021,52
1771685327868000,1771685327868000,0.0,0.99999386,-0.0028139714,-9.476245e-05,-0.0020971834,0.0,0.0,-0.072588466,52
1771685327876000,1771685327876000,0.0,0.9999933,-0.0029820004,-0.00021992905,-0.0020975736,0.0,0.0,-0.074200556,52
1771685327884000,1771685327884000,0.0,0.9999935,-0.0029113065,-0.00032766606,-0.0020978707,0.0,0.0,-0.075906835,52
1771685327892000,1771685327892000,0.0,0.9999932,-0.0030178346,-0.00036247837,-0.0020980116,0.0,0.0,-0.077593155,52
1771685327900000,1771685327900000,0.0,0.9999932,-0.0030075556,-0.0003223749,-0.0020978872,0.0,0.0,-0.079178795,52
1771685327908000,1771685327908000,0.0,0.9999933,-0.002963661,-0.00031274318,-0.0020978444,0.0,0.0,-0.08081881,52
1771685327916000,1771685327916000,0.0,0.99999344,-0.0029297245,-0.000385738,-0.0020980474,0.0,0.0,-0.08250739,52
1771685327924000,1771685327924000,0.0,0.9999937,-0.0028308781,-0.00042634344,-0.0020981233,0.0,0.0,-0.0841722,52
1771685327932000,1771685327932000,0.0,0.9999934,-0.0029199435,-0.00048560428,-0.0020983347,0.0,0.0,-0.085856065,52
1771685327940000,1771685327940000,0.0,0.9999932,-0.0030035311,-0.00039738938,-0.0020981112,0.0,0.0,-0.08757493,52
1771685327948000,1771685327948000,0.0,0.999993,-0.0030642927,-0.00029536852,-0.0020978232,0.0,0.0,-0.089247756,52
1771685327956000,1771685327956000,0.0,0.99999326,-0.0030018704,-0.0002801438,-0.0020977585,0.0,0.0,-0.09098594,52
1771685327964000,1771685327964000,0.0,0.9999934,-0.002968635,-0.0002613398,-0.0020976933,0.0,0.0,-0.09271715,52
1771685327972000,1771685327972000,0.0,0.99999356,-0.0028774668,-0.0002546293,-0.0020976495,0.0,0.0,-0.094453745,52
1771685327980000,1771685327980000,0.0,0.9999938,-0.0028118205,-0.0002255807,-0.002097551,0.0,0.0,-0.09624408,52
1771685327988000,1771685327988000,0.0,0.9999938,-0.002834845,-0.000101390746,-0.0020972043,0.0,0.0,-0.09803456,52
1771685327996000,1771685327996000,0.0,0.9999938,-0.0028076565,-0.00021090262,-0.0020975089,0.0,0.0,-0.09984514,52
1771685328004000,1771685328004000,0.0,0.999994,-0.0027417275,-0.0002296097,-0.0020975457,0.0,0.0,-0.10166731,52
1771685328012000,1771685328012000,0.0,0.9999941,-0.0026821892,-0.0002786169,-0.002097663,0.0,0.0,-0.10346837,52
1771685328020000,1771685328020000,0.0,0.9999938,-0.0027983969,-0.0002580463,-0.0020976388,0.0,0.0,-0.105344795,52
1771685328028000,1771685328028000,0.0,0.9999935,-0.002903385,-0.0002530081,-0.0020976516,0.0,0.0,-0.10717726,52
