timestamp,pub_timestamp,publisher_id,geofence_max_dist_triggered,geofence_max_alt_triggered,geofence_custom_fence_triggered,geofence_action
1771684953716000,1771684953716000,96,0,0,0,2
1771684953972000,1771684953972000,96,0,0,0,2
1771684954220000,1771684954220000,96,0,0,0,2
1771684954476000,1771684954476000,96,0,0,0,2
1771684954724000,1771684954724000,96,0,0,0,2
1771684954980000,1771684954980000,96,0,0,0,2
1771684955228000,1771684955228000,96,0,0,0,2
1771684955484000,1771684955484000,96,0,0,0,2
1771684955732000,1771684955732000,96,0,0,0,2
1771684955988000,1771684955988000,96,0,0,0,2
1771684956236000,1771684956236000,96,0,0,0,2
1771684956492000,1771684956492000,96,0,0,0,2
1771684956740000,1771684956740000,96,0,0,0,2
1771684956996000,1771684956996000,96,0,0,0,2
1771684957244000,1771684957244000,96,0,0,0,2
1771684957500000,1771684957500000,96,0,0,0,2
1771684957748000,1771684957748000,96,0,0,0,2
1771684958004000,1771684958004000,96,0,0,0,2
1771684958252000,1771684958252000,96,0,0,0,2
1771684958508000,1771684958508000,96,0,0,0,2
1771684958756000,1771684958756000,96,0,0,0,2
1771684959012000,1771684959012000,96,0,0,0,2
1771684959260000,1771684959260000,96,0,0,0,2
1771684959516000,1771684959516000,96,0,0,0,2
1771684959764000,1771684959764000,96,0,0,0,2
1771684960020000,1771684960020000,96,0,0,0,2
1771684960268000,1771684960268000,96,0,0,0,2
1771684960524000,1771684960524000,96,0,0,0,2
1771684960772000,1771684960772000,96,0,0,0,2
1771684961028000,1771684961028000,96,0,0,0,2
1771684961276000,1771684961276000,96,0,0,0,2
1771684961532000,1771684961532000,96,0,0,0,2
1771684961780000,1771684961780000,96,0,0,0,2
1771684962036000,1771684962036000,96,0,0,0,2
1771684962284000,1771684962284000,96,0,0,0,2
1771684962540000,1771684962540000,96,0,0,0,2
1771684962788000,1771684962788000,96,0,0,0,2
1771684963044000,1771684963044000,96,0,0,0,2
1771684963292000,1771684963292000,96,0,0,0,2
1771684963548000,1771684963548000,96,0,0,0,2
1771684963796000,1771684963796000,96,0,0,0,2
1771684964052000,1771684964052000,96,0,0,0,2
1771684964300000,1771684964300000,96,0,0,0,2
1771684964556000,1771684964556000,96,0,0,0,2
1771684964804000,1771684964804000,96,0,0,0,2
1771684965060000,1771684965060000,96,0,0,0,2
1771684965308000,1771684965308000,96,0,0,0,2
1771684965564000,1771684965564000,96,0,0,0,2
1771684965812000,1771684965812000,96,0,0,0,2
1771684966068000,1771684966068000,96,0,0,0,2
1771684966316000,1771684966316000,96,0,0,0,2
1771684966572000,1771684966572000,96,0,0,0,2
1771684966820000,1771684966820000,96,0,0,0,2
1771684967076000,1771684967076000,96,0,0,0,2
1771684967324000,1771684967324000,96,0,0,0,2
1771684967580000,1771684967580000,96,0,0,0,2
1771684967828000,1771684967828000,96,0,0,0,2
1771684968084000,1771684968084000,96,0,0,0,2
1771684968332000,1771684968332000,96,0,0,0,2
1771684968588000,1771684968588000,96,0,0,0,2
1771684968836000,1771684968836000,96,0,0,0,2
1771684969092000,1771684969092000,96,0,0,0,2
1771684969340000,1771684969340000,96,0,0,0,2
1771684969596000,1771684969596000,96,0,0,0,2
1771684969844000,1771684969844000,96,0,0,0,2
1771684970100000,1771684970100000,96,0,0,0,2
1771684970348000,1771684970348000,96,0,0,0,2
1771684970604000,1771684970604000,96,0,0,0,2
1771684970852000,1771684970852000,96,0,0,0,2
1771684971108000,1771684971108000,96,0,0,0,2
1771684971356000,1771684971356000,96,0,0,0,2
1771684971612000,1771684971612000,96,0,0,0,2
1771684971860000,1771684971860000,96,0,0,0,2
1771684972116000,1771684972116000,96,0,0,0,2
1771684972364000,1771684972364000,96,0,0,0,2
1771684972620000,1771684972620000,96,0,0,0,2
1771684972868000,1771684972868000,96,0,0,0,2
1771684973124000,1771684973124000,96,0,0,0,2
1771684973372000,1771684973372000,96,0,0,0,2
1771684973628000,1771684973628000,96,0,0,0,2
1771684973876000,1771684973876000,96,0,0,0,2
1771684974132000,1771684974132000,96,0,0,0,2
1771684974380000,1771684974380000,96,0,0,0,2
1771684974636000,1771684974636000,96,0,0,0,2
1771684974884000,1771684974884000,96,0,0,0,2
1771684975140000,1771684975140000,96,0,0,0,2
1771684975388000,1771684975388000,96,0,0,0,2
1771684975644000,1771684975644000,96,0,0,0,2
1771684975892000,1771684975892000,96,0,0,0,2
1771684976148000,1771684976148000,96,0,0,0,2
1771684976396000,1771684976396000,96,0,0,0,2
1771684976652000,1771684976652000,96,0,0,0,2
1771684976900000,1771684976900000,96,0,0,0,2
1771684977156000,1771684977156000,96,0,0,0,2
1771684977404000,1771684977404000,96,0,0,0,2
1771684977660000,1771684977660000,96,0,0,0,2
1771684977908000,1771684977908000,96,0,0,0,2
1771684978164000,1771684978164000,96,0,0,0,2
1771684978412000,1771684978412000,96,0,0,0,2
1771684978668000,1771684978668000,96,0,0,0,2
1771684978916000,1771684978916000,96,0,0,0,2
1771684979172000,1771684979172000,96,0,0,0,2
1771684979420000,1771684979420000,96,0,0,0,2
1771684979676000,1771684979676000,96,0,0,0,2
1771684979924000,1771684979924000,96,0,0,0,2
1771684980180000,1771684980180000,96,0,0,0,2
1771684980428000,1771684980428000,96,0,0,0,2
1771684980684000,1771684980684000,96,0,0,0,2
1771684980932000,1771684980932000,96,0,0,0,2
1771684981188000,1771684981188000,96,0,0,0,2
1771684981436000,1771684981436000,96,0,0,0,2
1771684981692000,1771684981692000,96,0,0,0,2
1771684981940000,1771684981940000,96,0,0,0,2
1771684982196000,1771684982196000,96,0,0,0,2
1771684982444000,1771684982444000,96,0,0,0,2
1771684982700000,1771684982700000,96,0,0,0,2
1771684982948000,1771684982948000,96,0,0,0,2
1771684983204000,1771684983204000,96,0,0,0,2
1771684983452000,1771684983452000,96,0,0,0,2
1771684983708000,1771684983708000,96,0,0,0,2
1771684983956000,1771684983956000,96,0,0,0,2
1771684984212000,1771684984212000,96,0,0,0,2
1771684984460000,1771684984460000,96,0,0,0,2
1771684984716000,1771684984716000,96,0,0,0,2
1771684984964000,1771684984964000,96,0,0,0,2
1771684985220000,1771684985220000,96,0,0,0,2
1771684985468000,1771684985468000,96,0,0,0,2
1771684985724000,1771684985724000,96,0,0,0,2
1771684985972000,1771684985972000,96,0,0,0,2
1771684986228000,1771684986228000,96,0,0,0,2
1771684986476000,1771684986476000,96,0,0,0,2
1771684986732000,1771684986732000,96,0,0,0,2
1771684986980000,1771684986980000,96,0,0,0,2
1771684987236000,1771684987236000,96,0,0,0,2
1771684987484000,1771684987484000,96,0,0,0,2
1771684987740000,1771684987740000,96,0,0,0,2
1771684987988000,1771684987988000,96,0,0,0,2
1771684988244000,1771684988244000,96,0,0,0,2
1771684988492000,1771684988492000,96,0,0,0,2
1771684988748000,1771684988748000,96,0,0,0,2
1771684988996000,1771684988996000,96,0,0,0,2
1771684989252000,1771684989252000,96,0,0,0,2
1771684989500000,1771684989500000,96,0,0,0,2
1771684989756000,1771684989756000,96,0,0,0,2
1771684990004000,1771684990004000,96,0,0,0,2
1771684990260000,1771684990260000,96,0,0,0,2
1771684990508000,1771684990508000,96,0,0,0,2
1771684990764000,1771684990764000,96,0,0,0,2
1771684991012000,1771684991012000,96,0,0,0,2
1771684991268000,1771684991268000,96,0,0,0,2
1771684991516000,1771684991516000,96,0,0,0,2
1771684991772000,1771684991772000,96,0,0,0,2
1771684992020000,1771684992020000,96,0,0,0,2
1771684992276000,1771684992276000,96,0,0,0,2
1771684992524000,1771684992524000,96,0,0,0,2
1771684992780000,1771684992780000,96,0,0,0,2
1771684993028000,1771684993028000,96,0,0,0,2
1771684993284000,1771684993284000,96,0,0,0,2
1771684993532000,1771684993532000,96,0,0,0,2
1771684993788000,1771684993788000,96,0,0,0,2
1771684994036000,1771684994036000,96,0,0,0,2
1771684994292000,1771684994292000,96,0,0,0,2
1771684994540000,1771684994540000,96,0,0,0,2
1771684994796000,1771684994796000,96,0,0,0,2
1771684995044000,1771684995044000,96,0,0,0,2
1771684995300000,1771684995300000,96,0,0,0,2
1771684995548000,1771684995548000,96,0,0,0,2
1771684995804000,1771684995804000,96,0,0,0,2
1771684996052000,1771684996052000,96,0,0,0,2
1771684996308000,1771684996308000,96,0,0,0,2
1771684996556000,1771684996556000,96,0,0,0,2
1771684996812000,1771684996812000,96,0,0,0,2
1771684997060000,1771684997060000,96,0,0,0,2
1771684997316000,1771684997316000,96,0,0,0,2
1771684997564000,1771684997564000,96,0,0,0,2
1771684997820000,1771684997820000,96,0,0,0,2
1771684998068000,1771684998068000,96,0,0,0,2
1771684998324000,1771684998324000,96,0,0,0,2
1771684998572000,1771684998572000,96,0,0,0,2
1771684998828000,1771684998828000,96,0,0,0,2
1771684999076000,1771684999076000,96,0,0,0,2
1771684999332000,1771684999332000,96,0,0,0,2
1771684999580000,1771684999580000,96,0,0,0,2
1771684999836000,1771684999836000,96,0,0,0,2
1771685000084000,1771685000084000,96,0,0,0,2
1771685000340000,1771685000340000,96,0,0,0,2
1771685000588000,1771685000588000,96,0,0,0,2
1771685000844000,1771685000844000,96,0,0,0,2
1771685001092000,1771685001092000,96,0,0,0,2
1771685001348000,1771685001348000,96,0,0,0,2
1771685001596000,1771685001596000,96,0,0,0,2
1771685001852000,1771685001852000,96,0,0,0,2
1771685002100000,1771685002100000,96,0,0,0,2
1771685002356000,1771685002356000,96,0,0,0,2
1771685002604000,1771685002604000,96,0,0,0,2
1771685002860000,1771685002860000,96,0,0,0,2
1771685003108000,1771685003108000,96,0,0,0,2
1771685003364000,1771685003364000,96,0,0,0,2
1771685003612000,1771685003612000,96,0,0,0,2
1771685003828000,1771685003828000,96,0,0,0,2
1771685004076000,1771685004076000,96,0,0,0,2
1771685004280000,1771685004280000,96,0,0,0,2
1771685004484000,1771685004484000,96,0,0,0,2
1771685004732000,1771685004732000,96,0,0,0,2
1771685004940000,1771685004940000,96,0,0,0,2
1771685005188000,1771685005188000,96,0,0,0,2
1771685005444000,1771685005444000,96,0,0,0,2
1771685005692000,1771685005692000,96,0,0,0,2
1771685005948000,1771685005948000,96,0,0,0,2
1771685006196000,1771685006196000,96,0,0,0,2
1771685006452000,1771685006452000,96,0,0,0,2
1771685006700000,1771685006700000,96,0,0,0,2
1771685006956000,1771685006956000,96,0,0,0,2
1771685007204000,1771685007204000,96,0,0,0,2
1771685007460000,1771685007460000,96,0,0,0,2
1771685007708000,1771685007708000,96,0,0,0,2
1771685007964000,1771685007964000,96,0,0,0,2
1771685008212000,1771685008212000,96,0,0,0,2
1771685008468000,1771685008468000,96,0,0,0,2
1771685008716000,1771685008716000,96,0,0,0,2
1771685008972000,1771685008972000,96,0,0,0,2
1771685009220000,1771685009220000,96,0,0,0,2
1771685009476000,1771685009476000,96,0,0,0,2
1771685009724000,1771685009724000,96,0,0,0,2
1771685009980000,1771685009980000,96,0,0,0,2
1771685010228000,1771685010228000,96,0,0,0,2
1771685010484000,1771685010484000,96,0,0,0,2
1771685010732000,1771685010732000,96,0,0,0,2
1771685010988000,1771685010988000,96,0,0,0,2
1771685011236000,1771685011236000,96,0,0,0,2
1771685011492000,1771685011492000,96,0,0,0,2
1771685011740000,1771685011740000,96,0,0,0,2
1771685011996000,1771685011996000,96,0,0,0,2
1771685012244000,1771685012244000,96,0,0,0,2
1771685012500000,1771685012500000,96,0,0,0,2
1771685012748000,1771685012748000,96,0,0,0,2
1771685013004000,1771685013004000,96,0,0,0,2
1771685013252000,1771685013252000,96,0,0,0,2
1771685013508000,1771685013508000,96,0,0,0,2
1771685013756000,1771685013756000,96,0,0,0,2
1771685014012000,1771685014012000,96,0,0,0,2
1771685014260000,1771685014260000,96,0,0,0,2
1771685014516000,1771685014516000,96,0,0,0,2
1771685014764000,1771685014764000,96,0,0,0,2
1771685015020000,1771685015020000,96,0,0,0,2
1771685015268000,1771685015268000,96,0,0,0,2
1771685015524000,1771685015524000,96,0,0,0,2
1771685015772000,1771685015772000,96,0,0,0,2
1771685016028000,1771685016028000,96,0,0,0,2
1771685016276000,1771685016276000,96,0,0,0,2
1771685016532000,1771685016532000,96,0,0,0,2
1771685016780000,1771685016780000,96,0,0,0,2
1771685017036000,1771685017036000,96,0,0,0,2
1771685017284000,1771685017284000,96,0,0,0,2
1771685017540000,1771685017540000,96,0,0,0,2
1771685017788000,1771685017788000,96,0,0,0,2
1771685018044000,1771685018044000,96,0,0,0,2
1771685018292000,1771685018292000,96,0,0,0,2
1771685018548000,1771685018548000,96,0,0,0,2
1771685018796000,1771685018796000,96,0,0,0,2
1771685019052000,1771685019052000,96,0,0,0,2
1771685019300000,1771685019300000,96,0,0,0,2
1771685019556000,1771685019556000,96,0,0,0,2
1771685019804000,1771685019804000,96,0,0,0,2
1771685020060000,1771685020060000,96,0,0,0,2
1771685020308000,1771685020308000,96,0,0,0,2
1771685020564000,1771685020564000,96,0,0,0,2
1771685020812000,1771685020812000,96,0,0,0,2
1771685021068000,1771685021068000,96,0,0,0,2
1771685021316000,1771685021316000,96,0,0,0,2
1771685021572000,1771685021572000,96,0,0,0,2
1771685021820000,1771685021820000,96,0,0,0,2
1771685022076000,1771685022076000,96,0,0,0,2
1771685022324000,1771685022324000,96,0,0,0,2
1771685022580000,1771685022580000,96,0,0,0,2
1771685022828000,1771685022828000,96,0,0,0,2
1771685023084000,1771685023084000,96,0,0,0,2
1771685023332000,1771685023332000,96,0,0,0,2
1771685023588000,1771685023588000,96,0,0,0,2
1771685023836000,1771685023836000,96,0,0,0,2
1771685024092000,1771685024092000,96,0,0,0,2
1771685024340000,1771685024340000,96,0,0,0,2
1771685024596000,1771685024596000,96,0,0,0,2
1771685024844000,1771685024844000,96,0,0,0,2
1771685025100000,1771685025100000,96,0,0,0,2
1771685025348000,1771685025348000,96,0,0,0,2
1771685025604000,1771685025604000,96,0,0,0,2
1771685025852000,1771685025852000,96,0,0,0,2
1771685026060000,1771685026060000,96,0,0,0,2
1771685026316000,1771685026316000,96,0,0,0,2
1771685026564000,1771685026564000,96,0,0,0,2
1771685026812000,1771685026812000,96,0,0,0,2
1771685027060000,1771685027060000,96,0,0,0,2
1771685027268000,1771685027268000,96,0,0,0,2
1771685027524000,1771685027524000,96,0,0,0,2
1771685027772000,1771685027772000,96,0,0,0,2
1771685028020000,1771685028020000,96,0,0,0,2
1771685028228000,1771685028228000,96,0,0,0,2
1771685028476000,1771685028476000,96,0,0,0,2
1771685028732000,1771685028732000,96,0,0,0,2
1771685028980000,1771685028980000,96,0,0,0,2
1771685029188000,1771685029188000,96,0,0,0,2
1771685029436000,1771685029436000,96,0,0,0,2
1771685029684000,1771685029684000,96,0,0,0,2
1771685029940000,1771685029940000,96,0,0,0,2
1771685030148000,1771685030148000,96,0,0,0,2
1771685030396000,1771685030396000,96,0,0,0,2
1771685030644000,1771685030644000,96,0,0,0,2
1771685030892000,1771685030892000,96,0,0,0,2
1771685031100000,1771685031100000,96,0,0,0,2
1771685031356000,1771685031356000,96,0,0,0,2
1771685031604000,1771685031604000,96,0,0,0,2
1771685031852000,1771685031852000,96,0,0,0,2
1771685032100000,1771685032100000,96,0,0,0,2
1771685032308000,1771685032308000,96,0,0,0,2
1771685032564000,1771685032564000,96,0,0,0,2
1771685032812000,1771685032812000,96,0,0,0,2
1771685033060000,1771685033060000,96,0,0,0,2
1771685033268000,1771685033268000,96,0,0,0,2
1771685033516000,1771685033516000,96,0,0,0,2
1771685033772000,1771685033772000,96,0,0,0,2
1771685034020000,1771685034020000,96,0,0,0,2
1771685034228000,1771685034228000,96,0,0,0,2
1771685034476000,1771685034476000,96,0,0,0,2
1771685034724000,1771685034724000,96,0,0,0,2
1771685034980000,1771685034980000,96,0,0,0,2
1771685035188000,1771685035188000,96,0,0,0,2
1771685035436000,1771685035436000,96,0,0,0,2
1771685035684000,1771685035684000,96,0,0,0,2
1771685035932000,1771685035932000,96,0,0,0,2
1771685036140000,1771685036140000,96,0,0,0,2
1771685036396000,1771685036396000,96,0,0,0,2
1771685036644000,1771685036644000,96,0,0,0,2
1771685036892000,1771685036892000,96,0,0,0,2
1771685037140000,1771685037140000,96,0,0,0,2
1771685037348000,1771685037348000,96,0,0,0,2
1771685037604000,1771685037604000,96,0,0,0,2
1771685037852000,1771685037852000,96,0,0,0,2
1771685038100000,1771685038100000,96,0,0,0,2
1771685038308000,1771685038308000,96,0,0,0,2
1771685038556000,1771685038556000,96,0,0,0,2
1771685038812000,1771685038812000,96,0,0,0,2
1771685039060000,1771685039060000,96,0,0,0,2
1771685039268000,1771685039268000,96,0,0,0,2
1771685039516000,1771685039516000,96,0,0,0,2
1771685039764000,1771685039764000,96,0,0,0,2
1771685040020000,1771685040020000,96,0,0,0,2
1771685040228000,1771685040228000,96,0,0,0,2
1771685040476000,1771685040476000,96,0,0,0,2
1771685040724000,1771685040724000,96,0,0,0,2
1771685040972000,1771685040972000,96,0,0,0,2
1771685041180000,1771685041180000,96,0,0,0,2
1771685041436000,1771685041436000,96,0,0,0,2
1771685041684000,1771685041684000,96,0,0,0,2
1771685041932000,1771685041932000,96,0,0,0,2
1771685042180000,1771685042180000,96,0,0,0,2
1771685042388000,1771685042388000,96,0,0,0,2
1771685042644000,1771685042644000,96,0,0,0,2
1771685042892000,1771685042892000,96,0,0,0,2
1771685043140000,1771685043140000,96,0,0,0,2
1771685043348000,1771685043348000,96,0,0,0,2
1771685043596000,1771685043596000,96,0,0,0,2
1771685043852000,1771685043852000,96,0,0,0,2
1771685044100000,1771685044100000,96,0,0,0,2
1771685044308000,1771685044308000,96,0,0,0,2
1771685044556000,1771685044556000,96,0,0,0,2
1771685044804000,1771685044804000,96,0,0,0,2
1771685045060000,1771685045060000,96,0,0,0,2
1771685045268000,1771685045268000,96,0,0,0,2
1771685045516000,1771685045516000,96,0,0,0,2
1771685045764000,1771685045764000,96,0,0,0,2
1771685046012000,1771685046012000,96,0,0,0,2
1771685046220000,1771685046220000,96,0,0,0,2
1771685046476000,1771685046476000,96,0,0,0,2
1771685046724000,1771685046724000,96,0,0,0,2
1771685046972000,1771685046972000,96,0,0,0,2
1771685047220000,1771685047220000,96,0,0,0,2
1771685047428000,1771685047428000,96,0,0,0,2
1771685047684000,1771685047684000,96,0,0,0,2
1771685047932000,1771685047932000,96,0,0,0,2
1771685048180000,1771685048180000,96,0,0,0,2
1771685048388000,1771685048388000,96,0,0,0,2
1771685048636000,1771685048636000,96,0,0,0,2
1771685048892000,1771685048892000,96,0,0,0,2
1771685049140000,1771685049140000,96,0,0,0,2
1771685049348000,1771685049348000,96,0,0,0,2
1771685049596000,1771685049596000,96,0,0,0,2
1771685049844000,1771685049844000,96,0,0,0,2
1771685050100000,1771685050100000,96,0,0,0,2
1771685050308000,1771685050308000,96,0,0,0,2
1771685050556000,1771685050556000,96,0,0,0,2
1771685050804000,1771685050804000,96,0,0,0,2
1771685051052000,1771685051052000,96,0,0,0,2
1771685051260000,1771685051260000,96,0,0,0,2
1771685051516000,1771685051516000,96,0,0,0,2
1771685051764000,1771685051764000,96,0,0,0,2
1771685052012000,1771685052012000,96,0,0,0,2
1771685052260000,1771685052260000,96,0,0,0,2
1771685052468000,1771685052468000,96,0,0,0,2
1771685052724000,1771685052724000,96,0,0,0,2
1771685052972000,1771685052972000,96,0,0,0,2
1771685053220000,1771685053220000,96,0,0,0,2
1771685053428000,1771685053428000,96,0,0,0,2
1771685053676000,1771685053676000,96,0,0,0,2
1771685053932000,1771685053932000,96,0,0,0,2
1771685054180000,1771685054180000,96,0,0,0,2
1771685054388000,1771685054388000,96,0,0,0,2
1771685054636000,1771685054636000,96,0,0,0,2
1771685054884000,1771685054884000,96,0,0,0,2
1771685055140000,1771685055140000,96,0,0,0,2
1771685055348000,1771685055348000,96,0,0,0,2
1771685055596000,1771685055596000,96,0,0,0,2
1771685055844000,1771685055844000,96,0,0,0,2
1771685056092000,1771685056092000,96,0,0,0,2
1771685056300000,1771685056300000,96,0,0,0,2
1771685056556000,1771685056556000,96,0,0,0,2
1771685056804000,1771685056804000,96,0,0,0,2
1771685057052000,1771685057052000,96,0,0,0,2
1771685057300000,1771685057300000,96,0,0,0,2
1771685057508000,1771685057508000,96,0,0,0,2
1771685057764000,1771685057764000,96,0,0,0,2
1771685058012000,1771685058012000,96,0,0,0,2
1771685058260000,1771685058260000,96,0,0,0,2
1771685058468000,1771685058468000,96,0,0,0,2
1771685058716000,1771685058716000,96,0,0,0,2
1771685058972000,1771685058972000,96,0,0,0,2
1771685059220000,1771685059220000,96,0,0,0,2
1771685059428000,1771685059428000,96,0,0,0,2
1771685059676000,1771685059676000,96,0,0,0,2
1771685059924000,1771685059924000,96,0,0,0,2
1771685060180000,1771685060180000,96,0,0,0,2
1771685060388000,1771685060388000,96,0,0,0,2
1771685060636000,1771685060636000,96,0,0,0,2
1771685060884000,1771685060884000,96,0,0,0,2
1771685061132000,1771685061132000,96,0,0,0,2
1771685061340000,1771685061340000,96,0,0,0,2
1771685061596000,1771685061596000,96,0,0,0,2
1771685061844000,1771685061844000,96,0,0,0,2
1771685062092000,1771685062092000,96,0,0,0,2
1771685062340000,1771685062340000,96,0,0,0,2
1771685062548000,1771685062548000,96,0,0,0,2
1771685062804000,1771685062804000,96,0,0,0,2
1771685063052000,1771685063052000,96,0,0,0,2
1771685063300000,1771685063300000,96,0,0,0,2
1771685063508000,1771685063508000,96,0,0,0,2
1771685063756000,1771685063756000,96,0,0,0,2
1771685064012000,1771685064012000,96,0,0,0,2
1771685064260000,1771685064260000,96,0,0,0,2
1771685064468000,1771685064468000,96,0,0,0,2
1771685064716000,1771685064716000,96,0,0,0,2
1771685064964000,1771685064964000,96,0,0,0,2
1771685065220000,1771685065220000,96,0,0,0,2
1771685065428000,1771685065428000,96,0,0,0,2
1771685065676000,1771685065676000,96,0,0,0,2
1771685065924000,1771685065924000,96,0,0,0,2
1771685066172000,1771685066172000,96,0,0,0,2
1771685066380000,1771685066380000,96,0,0,0,2
1771685066636000,1771685066636000,96,0,0,0,2
1771685066884000,1771685066884000,96,0,0,0,2
1771685067132000,1771685067132000,96,0,0,0,2
1771685067380000,1771685067380000,96,0,0,0,2
1771685067588000,1771685067588000,96,0,0,0,2
1771685067844000,1771685067844000,96,0,0,0,2
1771685068092000,1771685068092000,96,0,0,0,2
1771685068340000,1771685068340000,96,0,0,0,2
1771685068548000,1771685068548000,96,0,0,0,2
1771685068796000,1771685068796000,96,0,0,0,2
1771685069052000,1771685069052000,96,0,0,0,2
1771685069300000,1771685069300000,96,0,0,0,2
1771685069508000,1771685069508000,96,0,0,0,2
1771685069756000,1771685069756000,96,0,0,0,2
1771685070004000,1771685070004000,96,0,0,0,2
1771685070260000,1771685070260000,96,0,0,0,2
1771685070468000,1771685070468000,96,0,0,0,2
1771685070716000,1771685070716000,96,0,0,0,2
1771685070964000,1771685070964000,96,0,0,0,2
1771685071212000,1771685071212000,96,0,0,0,2
