timestamp,pub_timestamp,tilt_limit,publisher_id,takeoff_state
1771684943292000,1771684943292000,0.77904373,52,5
1771684943300000,1771684943300000,0.78064376,52,5
1771684943308000,1771684943308000,0.7822438,52,5
1771684943316000,1771684943316000,0.7838438,52,5
1771684943324000,1771684943324000,0.7853982,52,5
1771685116756000,1771685116756000,0.78379816,52,3
1771685116764000,1771685116764000,0.78219813,52,3
1771685116772000,1771685116772000,0.7805981,52,3
1771685116780000,1771685116780000,0.7789981,52,3
1771685116788000,1771685116788000,0.77739805,52,3
1771685116796000,1771685116796000,0.775798,52,3
1771685116804000,1771685116804000,0.774198,52,3
1771685116812000,1771685116812000,0.77259797,52,3
1771685116820000,1771685116820000,0.77099794,52,3
1771685116828000,1771685116828000,0.7693979,52,3
1771685116836000,1771685116836000,0.7677979,52,3
1771685116844000,1771685116844000,0.76619786,52,3
1771685116852000,1771685116852000,0.76459783,52,3
1771685116860000,1771685116860000,0.7629978,52,3
1771685116868000,1771685116868000,0.7613978,52,3
1771685116876000,1771685116876000,0.75979775,52,3
1771685116884000,1771685116884000,0.7581977,52,3
1771685116892000,1771685116892000,0.7565977,52,3
1771685116900000,1771685116900000,0.7549977,52,3
1771685116908000,1771685116908000,0.75339764,52,3
1771685116916000,1771685116916000,0.7517976,52,3
1771685116924000,1771685116924000,0.7501976,52,3
1771685116932000,1771685116932000,0.74859756,52,3
1771685116940000,1771685116940000,0.74699754,52,3
1771685116948000,1771685116948000,0.7453975,52,3
1771685116956000,1771685116956000,0.7437975,52,3
1771685116964000,1771685116964000,0.74219745,52,3
1771685116972000,1771685116972000,0.7405974,52,3
1771685116980000,1771685116980000,0.7389974,52,3
1771685116988000,1771685116988000,0.7373974,52,3
1771685116996000,1771685116996000,0.73579735,52,3
1771685117004000,1771685117004000,0.7341973,52,3
1771685117012000,1771685117012000,0.7325973,52,3
1771685117020000,1771685117020000,0.73099726,52,3
1771685117028000,1771685117028000,0.72939724,52,3
1771685117036000,1771685117036000,0.7277972,52,3
1771685117044000,1771685117044000,0.7261972,52,3
1771685117052000,1771685117052000,0.72459716,52,3
1771685117060000,1771685117060000,0.7229971,52,3
1771685117068000,1771685117068000,0.7213971,52,3
1771685117076000,1771685117076000,0.7197971,52,3
1771685117084000,1771685117084000,0.71819705,52,3
1771685117092000,1771685117092000,0.716597,52,3
1771685117100000,1771685117100000,0.714997,52,3
1771685117108000,1771685117108000,0.71339697,52,3
1771685117116000,1771685117116000,0.71179694,52,3
1771685117124000,1771685117124000,0.7101969,52,3
1771685117132000,1771685117132000,0.7085969,52,3
1771685117140000,1771685117140000,0.70699686,52,3
1771685117148000,1771685117148000,0.70539683,52,3
1771685117156000,1771685117156000,0.7037968,52,3
1771685117164000,1771685117164000,0.7021968,52,3
1771685117172000,1771685117172000,0.70059675,52,3
1771685117180000,1771685117180000,0.6989967,52,3
1771685117188000,1771685117188000,0.6973967,52,3
1771685117196000,1771685117196000,0.69579667,52,3
1771685117204000,1771685117204000,0.69419664,52,3
1771685117212000,1771685117212000,0.6925966,52,3
1771685117220000,1771685117220000,0.6909966,52,3
1771685117228000,1771685117228000,0.68939656,52,3
1771685117236000,1771685117236000,0.68779653,52,3
1771685117244000,1771685117244000,0.6861965,52,3
1771685117252000,1771685117252000,0.6845965,52,3
1771685117260000,1771685117260000,0.68299645,52,3
1771685117268000,1771685117268000,0.6813964,52,3
1771685117276000,1771685117276000,0.6797964,52,3
1771685117284000,1771685117284000,0.6781964,52,3
1771685117292000,1771685117292000,0.67659634,52,3
1771685117300000,1771685117300000,0.6749963,52,3
1771685117308000,1771685117308000,0.6733963,52,3
1771685117316000,1771685117316000,0.67179626,52,3
1771685117324000,1771685117324000,0.67019624,52,3
1771685117332000,1771685117332000,0.6685962,52,3
1771685117340000,1771685117340000,0.6669962,52,3
1771685117348000,1771685117348000,0.66539615,52,3
1771685117356000,1771685117356000,0.6637961,52,3
1771685117364000,1771685117364000,0.6621961,52,3
1771685117372000,1771685117372000,0.6605961,52,3
1771685117380000,1771685117380000,0.65899605,52,3
1771685117388000,1771685117388000,0.657396,52,3
1771685117396000,1771685117396000,0.655796,52,3
1771685117404000,1771685117404000,0.65419596,52,3
1771685117412000,1771685117412000,0.65259594,52,3
1771685117420000,1771685117420000,0.6509959,52,3
1771685117428000,1771685117428000,0.6493959,52,3
1771685117436000,1771685117436000,0.64779586,52,3
1771685117444000,1771685117444000,0.6461958,52,3
1771685117452000,1771685117452000,0.6445958,52,3
1771685117460000,1771685117460000,0.6429958,52,3
1771685117468000,1771685117468000,0.64139575,52,3
1771685117476000,1771685117476000,0.6397957,52,3
1771685117484000,1771685117484000,0.6381957,52,3
1771685117492000,1771685117492000,0.63659567,52,3
1771685117500000,1771685117500000,0.63499564,52,3
1771685117508000,1771685117508000,0.6333956,52,3
1771685117516000,1771685117516000,0.6317956,52,3
1771685117524000,1771685117524000,0.63019556,52,3
1771685117532000,1771685117532000,0.62859553,52,3
1771685117540000,1771685117540000,0.6269955,52,3
1771685117548000,1771685117548000,0.6253955,52,3
1771685117556000,1771685117556000,0.62379545,52,3
1771685117564000,1771685117564000,0.6221954,52,3
1771685117572000,1771685117572000,0.6205954,52,3
1771685117580000,1771685117580000,0.61899537,52,3
1771685117588000,1771685117588000,0.61739534,52,3
1771685117596000,1771685117596000,0.6157953,52,3
1771685117604000,1771685117604000,0.6141953,52,3
1771685117612000,1771685117612000,0.61259526,52,3
1771685117620000,1771685117620000,0.61099523,52,3
1771685117628000,1771685117628000,0.6093952,52,3
1771685117636000,1771685117636000,0.6077952,52,3
1771685117644000,1771685117644000,0.60619515,52,3
1771685117652000,1771685117652000,0.6045951,52,3
1771685117660000,1771685117660000,0.6029951,52,3
1771685117668000,1771685117668000,0.6013951,52,3
1771685117676000,1771685117676000,0.59979504,52,3
1771685117684000,1771685117684000,0.598195,52,3
1771685117692000,1771685117692000,0.596595,52,3
1771685117700000,1771685117700000,0.59499496,52,3
1771685117708000,1771685117708000,0.59339494,52,3
1771685117716000,1771685117716000,0.5917949,52,3
1771685117724000,1771685117724000,0.5901949,52,3
1771685117732000,1771685117732000,0.58859485,52,3
1771685117740000,1771685117740000,0.5869948,52,3
1771685117748000,1771685117748000,0.5853948,52,3
1771685117756000,1771685117756000,0.5837948,52,3
1771685117764000,1771685117764000,0.58219475,52,3
1771685117772000,1771685117772000,0.5805947,52,3
1771685117780000,1771685117780000,0.5789947,52,3
1771685117788000,1771685117788000,0.57739466,52,3
1771685117796000,1771685117796000,0.57579464,52,3
1771685117804000,1771685117804000,0.5741946,52,3
1771685117812000,1771685117812000,0.5725946,52,3
1771685117820000,1771685117820000,0.57099456,52,3
1771685117828000,1771685117828000,0.5693945,52,3
1771685117836000,1771685117836000,0.5677945,52,3
1771685117844000,1771685117844000,0.5661945,52,3
1771685117852000,1771685117852000,0.56459445,52,3
1771685117860000,1771685117860000,0.5629944,52,3
1771685117868000,1771685117868000,0.5613944,52,3
1771685117876000,1771685117876000,0.55979437,52,3
1771685117884000,1771685117884000,0.55819434,52,3
1771685117892000,1771685117892000,0.5565943,52,3
1771685117900000,1771685117900000,0.5549943,52,3
1771685117908000,1771685117908000,0.55339426,52,3
1771685117916000,1771685117916000,0.55179423,52,3
1771685117924000,1771685117924000,0.5501942,52,3
1771685117932000,1771685117932000,0.5485942,52,3
1771685117940000,1771685117940000,0.54699415,52,3
1771685117948000,1771685117948000,0.5453941,52,3
1771685117956000,1771685117956000,0.5437941,52,3
1771685117964000,1771685117964000,0.54219407,52,3
1771685117972000,1771685117972000,0.54059404,52,3
1771685117980000,1771685117980000,0.538994,52,3
1771685117988000,1771685117988000,0.537394,52,3
1771685117996000,1771685117996000,0.53579396,52,3
1771685118004000,1771685118004000,0.53419393,52,3
1771685118012000,1771685118012000,0.5325939,52,3
1771685118020000,1771685118020000,0.5309939,52,3
1771685118028000,1771685118028000,0.52939385,52,3
1771685118036000,1771685118036000,0.5277938,52,3
1771685118044000,1771685118044000,0.5261938,52,3
1771685118052000,1771685118052000,0.5245938,52,3
1771685118060000,1771685118060000,0.52299374,52,3
1771685118068000,1771685118068000,0.5213937,52,3
1771685118076000,1771685118076000,0.5197937,52,3
1771685118084000,1771685118084000,0.51819366,52,3
1771685118092000,1771685118092000,0.51659364,52,3
1771685118100000,1771685118100000,0.5149936,52,3
1771685118108000,1771685118108000,0.5133936,52,3
1771685118116000,1771685118116000,0.51179355,52,3
1771685118124000,1771685118124000,0.5101935,52,3
1771685118132000,1771685118132000,0.5085935,52,3
1771685118140000,1771685118140000,0.5069935,52,3
1771685118148000,1771685118148000,0.50539345,52,3
1771685118156000,1771685118156000,0.5037934,52,3
1771685118164000,1771685118164000,0.5021934,52,3
1771685118172000,1771685118172000,0.50059336,52,3
1771685118180000,1771685118180000,0.49899337,52,3
1771685118188000,1771685118188000,0.49739337,52,3
1771685118196000,1771685118196000,0.49579337,52,3
1771685118204000,1771685118204000,0.49419338,52,3
1771685118212000,1771685118212000,0.49259338,52,3
1771685118220000,1771685118220000,0.49099338,52,3
1771685118228000,1771685118228000,0.48939338,52,3
1771685118236000,1771685118236000,0.4877934,52,3
1771685118244000,1771685118244000,0.4861934,52,3
1771685118252000,1771685118252000,0.4845934,52,3
1771685118260000,1771685118260000,0.4829934,52,3
1771685118268000,1771685118268000,0.4813934,52,3
1771685118276000,1771685118276000,0.4797934,52,3
1771685118284000,1771685118284000,0.4781934,52,3
1771685118292000,1771685118292000,0.4765934,52,3
1771685118300000,1771685118300000,0.4749934,52,3
1771685118308000,1771685118308000,0.4733934,52,3
1771685118316000,1771685118316000,0.4717934,52,3
1771685118324000,1771685118324000,0.47019342,52,3
1771685118332000,1771685118332000,0.46859342,52,3
1771685118340000,1771685118340000,0.46699342,52,3
1771685118348000,1771685118348000,0.46539342,52,3
1771685118356000,1771685118356000,0.46379343,52,3
1771685118364000,1771685118364000,0.46219343,52,3
1771685118372000,1771685118372000,0.46059343,52,3
1771685118380000,1771685118380000,0.45899343,52,3
1771685118388000,1771685118388000,0.45739344,52,3
1771685118396000,1771685118396000,0.45579344,52,3
1771685118404000,1771685118404000,0.45419344,52,3
1771685118412000,1771685118412000,0.45259345,52,3
1771685118420000,1771685118420000,0.45099345,52,3
1771685118428000,1771685118428000,0.44939345,52,3
1771685118436000,1771685118436000,0.44779345,52,3
1771685118444000,1771685118444000,0.44619346,52,3
1771685118452000,1771685118452000,0.44459346,52,3
1771685118460000,1771685118460000,0.44299346,52,3
1771685118468000,1771685118468000,0.44139346,52,3
1771685118476000,1771685118476000,0.43979347,52,3
1771685118484000,1771685118484000,0.43819347,52,3
