timestamp,pub_timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,publisher_id,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1771684924980000,1771684924980000,1771684924980000,1310988,1310988,-1.0653574e-06,2.130518e-05,4.0480103e-05,0.00021068976,1.9154299e-05,-0.03911647,4000,4000,126,0,0,0,1
1771684924984000,1771684924984000,1771684924984000,1310988,1310988,1.0653329e-06,-9.587375e-06,2.0240022e-05,0.00019632452,6.224992e-05,-0.039145198,4000,4000,126,0,0,0,1
1771684924988000,1771684924988000,1771684924988000,1310988,1310988,-1.1717848e-05,-3.6219015e-05,-1.0652777e-06,0.00023463179,0.000110133966,-0.039097317,4000,4000,126,0,0,0,1
1771684924992000,1771684924992000,1771684924992000,1310988,1310988,-2.1305272e-05,-2.1305294e-05,-6.3916314e-06,0.00037349548,2.3942705e-05,-0.03919787,4000,4000,126,0,0,0,1
1771684924996000,1771684924996000,1771684924996000,1310988,1310988,-1.1717911e-05,-1.2783174e-05,-3.1957918e-06,0.00040701433,-6.703696e-05,-0.03921703,4000,4000,126,0,0,0,1
1771684925000000,1771684925000000,1771684925000000,1310988,1310988,-1.0652777e-06,-4.1545314e-05,2.1305677e-06,0.00019153615,-8.140217e-05,-0.03904943,4000,4000,126,0,0,0,1
1771684925004000,1771684925004000,1771684925004000,1310988,1310988,6.3916254e-06,-6.9242196e-05,-7.4568247e-06,-3.830723e-05,-2.872974e-05,-0.038953662,4000,4000,126,0,0,0,1
1771684925008000,1771684925008000,1771684925008000,1310988,1310988,6.960036e-11,-6.604639e-05,-1.9174797e-05,-9.5768055e-06,0.00011492236,-0.039006334,4000,4000,126,0,0,0,1
1771684925012000,1771684925012000,1771684925012000,1310988,1310988,-1.7044087e-05,-5.219793e-05,-4.154541e-05,0.0001292869,9.576875e-05,-0.039159562,4000,4000,126,0,0,0,1
1771684925016000,1771684925016000,1771684925016000,1310988,1310988,-2.1304327e-06,-5.113278e-05,-6.285054e-05,0.00019153614,5.7461522e-05,-0.039240967,4000,4000,126,0,0,0,1
1771684925020000,1771684925020000,1771684925020000,1310988,1310988,2.6631486e-05,-3.8349663e-05,-1.7044113e-05,0.00018674774,4.788472e-05,-0.039207444,4000,4000,126,0,0,0,1
1771684925024000,1771684925024000,1771684925024000,1310988,1310988,-5.326444e-06,-1.7044293e-05,3.0892617e-05,0.00019632452,8.619195e-05,-0.03911647,4000,4000,126,0,0,0,1
1771684925028000,1771684925028000,1771684925028000,1310988,1310988,-4.2610573e-05,-1.704433e-05,2.5566296e-05,0.00015801731,0.00012449917,-0.039121255,4000,4000,126,0,0,0,1
1771684925032000,1771684925032000,1771684925032000,1310988,1310988,-1.81095e-05,-5.3263266e-06,9.587374e-06,2.3942017e-05,-3.3518136e-05,-0.03924575,4000,4000,126,0,0,0,1
1771684925036000,1771684925036000,1771684925036000,1310988,1310988,3.195767e-06,2.9827419e-05,6.391544e-06,0.0,-0.00013886302,-0.039250545,4000,4000,126,0,0,0,1
1771684925040000,1771684925040000,1771684925040000,1310988,1310988,-1.0652635e-05,4.048004e-05,1.2783213e-05,9.576806e-06,-0.00015801663,-0.039164353,4000,4000,126,0,0,0,1
1771684925044000,1771684925044000,1771684925044000,1310988,1310988,-7.456809e-06,1.0652651e-05,1.5978983e-05,-1.9153615e-05,-0.00019632385,-0.039126046,4000,4000,126,0,0,0,1
1771684925048000,1771684925048000,1771684925048000,1310988,1310988,2.7696931e-05,-3.195789e-05,1.2783168e-05,0.00012449849,-0.00011013261,-0.038987182,4000,4000,126,0,0,0,1
1771684925052000,1771684925052000,1771684925052000,1310988,1310988,4.6871686e-05,-4.5806322e-05,1.8302804e-11,0.00017238253,7.6615135e-05,-0.038915355,4000,4000,126,0,0,0,1
1771684925056000,1771684925056000,1771684925056000,1310988,1310988,1.5979087e-05,-1.5978841e-05,-3.1957938e-05,6.2249244e-05,0.00011971078,-0.039140414,4000,4000,126,0,0,0,1
1771684925060000,1771684925060000,1771684925060000,1310988,1310988,-7.4567324e-06,1.4913803e-05,-5.96548e-05,8.619127e-05,3.351951e-05,-0.039370257,4000,4000,126,0,0,0,1
1771684925064000,1771684925064000,1771684925064000,1310988,1310988,-3.1958161e-06,9.587362e-06,-5.6459023e-05,4.7884037e-05,-2.394133e-05,-0.039432503,4000,4000,126,0,0,0,1
1771684925068000,1771684925068000,1771684925068000,1310988,1310988,1.9174702e-05,-9.587474e-06,-1.3848451e-05,-5.746084e-05,-3.351814e-05,-0.039279275,4000,4000,126,0,0,0,1
1771684925072000,1771684925072000,1771684925072000,1310988,1310988,4.2610573e-05,3.1957186e-06,1.5979007e-05,-0.0001340753,6.224992e-05,-0.039154775,4000,4000,126,0,0,0,1
1771684925076000,1771684925076000,1771684925076000,1310988,1310988,2.1305255e-05,2.9827377e-05,1.5979067e-05,-0.00016759412,0.00012928758,-0.039212238,4000,4000,126,0,0,0,1
1771684925080000,1771684925080000,1771684925080000,1310988,1310988,-4.261009e-06,1.4913649e-05,2.7696915e-05,-6.703765e-05,-4.787719e-06,-0.039193083,4000,4000,126,0,0,0,1
1771684925084000,1771684925084000,1771684925084000,1310988,1310988,-3.195756e-06,-5.326323e-06,2.0240032e-05,-4.7884037e-05,4.7890853e-06,-0.039126046,4000,4000,126,0,0,0,1
1771684925088000,1771684925088000,1771684925088000,1310988,1310988,2.1305343e-06,-5.3263166e-06,8.522119e-06,-6.2249244e-05,0.00011492237,-0.039140414,4000,4000,126,0,0,0,1
1771684925092000,1771684925092000,1771684925092000,1310988,1310988,6.3915786e-06,8.52212e-06,5.3263266e-06,9.576807e-06,2.3942703e-05,-0.03920266,4000,4000,126,0,0,0,1
1771684925096000,1771684925096000,1771684925096000,1310988,1310988,1.5978958e-05,3.728425e-05,1.0652654e-05,-6.224925e-05,-9.576123e-06,-0.03915478,4000,4000,126,0,0,0,1
1771684925100000,1771684925100000,1771684925100000,1310988,1310988,1.5978972e-05,5.0067425e-05,1.5978983e-05,-0.0001388637,-1.4364528e-05,-0.039135624,4000,4000,126,0,0,0,1
1771684925104000,1771684925104000,1771684925104000,1310988,1310988,-3.1958875e-06,4.0480056e-05,-9.587312e-06,1.9153615e-05,-6.703697e-05,-0.039293643,4000,4000,126,0,0,0,1
1771684925108000,1771684925108000,1771684925108000,1310988,1310988,-1.5979034e-05,1.9174762e-05,-2.4501034e-05,9.5768055e-06,-8.140216e-05,-0.039226603,4000,4000,126,0,0,0,1
1771684925112000,1771684925112000,1771684925112000,1310988,1310988,-1.3848472e-05,-2.1305248e-06,-1.8109473e-05,-0.00019153614,-0.00013407461,-0.039039854,4000,4000,126,0,0,0,1
1771684925116000,1771684925116000,1771684925116000,1310988,1310988,-1.9174759e-05,1.0653044e-06,9.587376e-06,-0.0001436521,-8.140216e-05,-0.03911647,4000,4000,126,0,0,0,1
1771684925120000,1771684925120000,1771684925120000,1310988,1310988,1.0652569e-06,1.3848501e-05,3.9414765e-05,-9.576807e-05,8.1403545e-05,-0.039240967,4000,4000,126,0,0,0,1
1771684925124000,1771684925124000,1771684925124000,1310988,1310988,4.5806424e-05,-8.521967e-06,2.1305235e-05,-0.00012449849,0.00019632523,-0.039284058,4000,4000,126,0,0,0,1
1771684925128000,1771684925128000,1771684925128000,1310988,1310988,4.580642e-05,-2.34357e-05,-9.5874375e-06,-2.8730417e-05,0.00018196003,-0.03931758,4000,4000,126,0,0,0,1
1771684925132000,1771684925132000,1771684925132000,1310988,1310988,2.8762153e-05,-3.195788e-06,-7.4568075e-06,1.436521e-05,-9.5767384e-05,-0.039255336,4000,4000,126,0,0,0,1
1771684925136000,1771684925136000,1771684925136000,1310988,1310988,1.1717924e-05,2.237055e-05,-1.0652075e-06,5.746084e-05,-0.00027772674,-0.039030276,4000,4000,126,0,0,0,1
1771684925140000,1771684925140000,1771684925140000,1310988,1310988,2.1305311e-06,2.2370556e-05,1.826336e-11,0.00014844052,-9.097899e-05,-0.03893451,4000,4000,126,0,0,0,1
1771684925144000,1771684925144000,1771684925144000,1310988,1310988,6.391565e-06,-1.2783172e-05,-1.1717924e-05,0.00015322892,-0.00010055578,-0.039082948,4000,4000,126,0,0,0,1
1771684925148000,1771684925148000,1771684925148000,1310988,1310988,1.9174793e-05,-1.810949e-05,-4.7936894e-05,0.00010534488,-0.00017238184,-0.03917393,4000,4000,126,0,0,0,1
1771684925152000,1771684925152000,1771684925152000,1310988,1310988,4.04801e-05,-6.391668e-06,-5.006738e-05,4.7884027e-06,-1.915293e-05,-0.039159562,4000,4000,126,0,0,0,1
1771684925156000,1771684925156000,1771684925156000,1310988,1310988,2.982739e-05,-7.4568857e-06,-2.6631618e-05,-3.830723e-05,-4.309495e-05,-0.039236177,4000,4000,126,0,0,0,1
1771684925160000,1771684925160000,1771684925160000,1310988,1310988,6.3916245e-06,1.1717943e-05,-1.9174728e-05,-2.8730417e-05,-7.1825365e-05,-0.039370257,4000,4000,126,0,0,0,1
1771684925164000,1771684925164000,1771684925164000,1310988,1310988,-7.4568047e-06,2.6631622e-05,4.26108e-06,-8.1402846e-05,-4.7883346e-05,-0.03944208,4000,4000,126,0,0,0,1
1771684925168000,1771684925168000,1771684925168000,1310988,1310988,-1.8109435e-05,-5.326313e-06,2.769692e-05,-4.7884034e-05,-0.00013407462,-0.039384622,4000,4000,126,0,0,0,1
1771684925172000,1771684925172000,1771684925172000,1310988,1310988,-1.0651682e-06,-4.5806344e-05,2.1305359e-05,4.3095635e-05,-0.00013407462,-0.039169136,4000,4000,126,0,0,0,1
1771684925176000,1771684925176000,1771684925176000,1310988,1310988,3.8349608e-05,-4.3675773e-05,-2.1303795e-06,-3.8307226e-05,1.4365893e-05,-0.03907816,4000,4000,126,0,0,0,1
1771684925180000,1771684925180000,1771684925180000,1310988,1310988,2.9827419e-05,-3.834951e-05,-5.326337e-06,-0.0001340753,0.00011971078,-0.03911647,4000,4000,126,0,0,0,1
1771684925184000,1771684925184000,1771684925184000,1310988,1310988,-6.3916714e-06,-2.1305344e-05,2.3435745e-05,-6.7037654e-05,0.000110133966,-0.039135624,4000,4000,126,0,0,0,1
1771684925188000,1771684925188000,1771684925188000,1310988,1310988,-9.587445e-06,1.1717903e-05,2.3435792e-05,0.0,8.140354e-05,-0.03907816,4000,4000,126,0,0,0,1
1771684925192000,1771684925192000,1771684925192000,1310988,1310988,-2.0240035e-05,1.171788e-05,1.171792e-05,-6.224925e-05,-2.8729739e-05,-0.03896324,4000,4000,126,0,0,0,1
1771684925196000,1771684925196000,1771684925196000,1310988,1310988,-2.6631602e-05,1.2783188e-05,2.3435823e-05,-0.0001388637,-0.0001101326,-0.039135624,4000,4000,126,0,0,0,1
1771684925200000,1771684925200000,1771684925200000,1310988,1310988,-1.1717944e-05,2.2370552e-05,8.522079e-06,-0.00016280569,-6.224856e-05,-0.039370257,4000,4000,126,0,0,0,1
1771684925204000,1771684925204000,1771684925204000,1310988,1310988,-4.261131e-06,2.450105e-05,-2.9827423e-05,-0.00024899698,-8.140217e-05,-0.039269697,4000,4000,126,0,0,0,1
1771684925208000,1771684925208000,1771684925208000,1310988,1310988,1.8109473e-05,2.7696813e-05,-4.580642e-05,-0.00022026656,-7.1825365e-05,-0.039178718,4000,4000,126,0,0,0,1
1771684925212000,1771684925212000,1771684925212000,1310988,1310988,3.1957898e-05,2.237051e-05,-5.2198e-05,-5.267244e-05,9.098035e-05,-0.039269697,4000,4000,126,0,0,0,1
1771684925216000,1771684925216000,1771684925216000,1310988,1310988,1.4913638e-05,9.587469e-06,-5.7524285e-05,5.267244e-05,0.00018674842,-0.039212238,4000,4000,126,0,0,0,1
1771684925220000,1771684925220000,1771684925220000,1310988,1310988,4.2610004e-06,-6.3915645e-06,-3.4088476e-05,1.9153615e-05,0.00018196003,-0.03911647,4000,4000,126,0,0,0,1
1771684925224000,1771684925224000,1771684925224000,1310988,1310988,-2.5532739e-11,-9.587378e-06,-3.1957973e-06,-6.703765e-05,7.661514e-05,-0.039188296,4000,4000,126,0,0,0,1
1771684925228000,1771684925228000,1771684925228000,1310988,1310988,-1.3848446e-05,3.195797e-06,1.1717899e-05,-9.576807e-05,-8.619058e-05,-0.03921703,4000,4000,126,0,0,0,1
1771684925232000,1771684925232000,1771684925232000,1310988,1310988,-3.3023203e-05,6.39157e-06,1.2783176e-05,-8.140285e-05,-4.7877143e-06,-0.039221816,4000,4000,126,0,0,0,1
1771684925236000,1771684925236000,1771684925236000,1310988,1310988,-2.9827392e-05,-6.3915813e-06,1.3848472e-05,5.7460835e-05,0.00014365278,-0.03918351,4000,4000,126,0,0,0,1
1771684925240000,1771684925240000,1771684925240000,1310988,1310988,-1.81095e-05,-1.06525995e-05,2.663163e-05,0.00014844052,0.00012928758,-0.039097317,4000,4000,126,0,0,0,1
1771684925244000,1771684925244000,1771684925244000,1310988,1310988,-2.7696911e-05,5.3262975e-06,2.450105e-05,0.00014844052,9.098036e-05,-0.039130826,4000,4000,126,0,0,0,1
1771684925248000,1771684925248000,1771684925248000,1310988,1310988,-1.0652673e-05,1.7044247e-05,1.597893e-05,0.00014844052,9.577491e-06,-0.039159562,4000,4000,126,0,0,0,1
1771684925252000,1771684925252000,1771684925252000,1310988,1310988,3.0892665e-05,1.9174813e-05,1.3848377e-05,4.309563e-05,-7.1825365e-05,-0.039212238,4000,4000,126,0,0,0,1
1771684925256000,1771684925256000,1771684925256000,1310988,1310988,4.1545314e-05,8.522156e-06,3.1957495e-06,4.309563e-05,-2.8729733e-05,-0.039279275,4000,4000,126,0,0,0,1
1771684925260000,1771684925260000,1771684925260000,1310988,1310988,3.5153735e-05,-1.3848426e-05,-1.0653376e-06,0.00020111295,5.2673127e-05,-0.039240967,4000,4000,126,0,0,0,1
1771684925264000,1771684925264000,1771684925264000,1310988,1310988,2.0240022e-05,-1.4913708e-05,1.0652439e-06,0.00015801731,6.703834e-05,-0.03919787,4000,4000,126,0,0,0,1
1771684925268000,1771684925268000,1771684925268000,1310988,1310988,1.2783188e-05,-2.34358e-05,-9.587404e-06,3.830723e-05,7.661514e-05,-0.039159562,4000,4000,126,0,0,0,1
1771684925272000,1771684925272000,1771684925272000,1310988,1310988,1.5978958e-05,-3.515373e-05,-9.5873875e-06,8.619127e-05,9.57749e-06,-0.03919787,4000,4000,126,0,0,0,1
1771684925276000,1771684925276000,1771684925276000,1310988,1310988,2.1304572e-06,-1.171794e-05,2.130528e-05,5.267244e-05,-0.00010055579,-0.039193083,4000,4000,126,0,0,0,1
1771684925280000,1771684925280000,1771684925280000,1310988,1310988,4.260987e-06,1.7044233e-05,4.154532e-05,-3.830723e-05,9.577487e-06,-0.039068583,4000,4000,126,0,0,0,1
1771684925284000,1771684925284000,1771684925284000,1310988,1310988,1.3848421e-05,2.0240059e-05,3.728424e-05,-6.2249244e-05,0.00010055716,-0.03908774,4000,4000,126,0,0,0,1
1771684925288000,1771684925288000,1771684925288000,1310988,1310988,1.1717917e-05,8.522129e-06,2.0240015e-05,2.3942017e-05,-9.576124e-06,-0.039121255,4000,4000,126,0,0,0,1
1771684925292000,1771684925292000,1771684925292000,1310988,1310988,-7.456871e-06,8.522111e-06,-7.456838e-06,0.00012449849,-2.3941333e-05,-0.039121255,4000,4000,126,0,0,0,1
1771684925296000,1771684925296000,1771684925296000,1310988,1310988,-2.556635e-05,3.1958068e-06,-4.261042e-06,3.830723e-05,5.7461522e-05,-0.039145198,4000,4000,126,0,0,0,1
1771684925300000,1771684925300000,1771684925300000,1310988,1310988,1.0652655e-05,1.0653351e-06,3.5153724e-05,1.9153615e-05,0.00013407599,-0.039140414,4000,4000,126,0,0,0,1
1771684925304000,1771684925304000,1771684925304000,1310988,1310988,2.5566324e-05,9.587426e-06,3.195794e-05,2.3942017e-05,0.0001484412,-0.03920266,4000,4000,126,0,0,0,1
1771684925308000,1771684925308000,1771684925308000,1310988,1310988,5.326282e-06,1.0652691e-05,-1.4913686e-05,-4.7884034e-05,8.619195e-05,-0.039221816,4000,4000,126,0,0,0,1
1771684925312000,1771684925312000,1771684925312000,1310988,1310988,1.2783169e-05,1.1717903e-05,-2.1305295e-05,8.619126e-05,3.8307913e-05,-0.039231393,4000,4000,126,0,0,0,1
1771684925316000,1771684925316000,1771684925316000,1310988,1310988,7.456839e-06,-6.3915995e-06,-1.0652788e-06,7.182605e-05,0.000110133966,-0.039274488,4000,4000,126,0,0,0,1
1771684925320000,1771684925320000,1771684925320000,1310988,1310988,-1.1717911e-05,-2.9827403e-05,-3.1958189e-06,-0.00024420858,0.00021547885,-0.039159562,4000,4000,126,0,0,0,1
1771684925324000,1771684925324000,1771684925324000,1310988,1310988,-1.7044185e-05,-4.0480063e-05,-2.3435825e-05,-0.00033997666,0.00014365278,-0.039068583,4000,4000,126,0,0,0,1
1771684925328000,1771684925328000,1771684925328000,1310988,1310988,4.2610777e-06,-5.432855e-05,-3.7284164e-05,-0.00031603462,6.224993e-05,-0.039207444,4000,4000,126,0,0,0,1
1771684925332000,1771684925332000,1771684925332000,1310988,1310988,2.8762051e-05,-5.965489e-05,-2.1305183e-05,-0.00021547817,-3.351814e-05,-0.039255336,4000,4000,126,0,0,0,1
1771684925336000,1771684925336000,1771684925336000,1310988,1310988,1.1717733e-05,-5.113276e-05,1.7044169e-05,3.830723e-05,-0.00013886302,-0.03913083,4000,4000,126,0,0,0,1
1771684925340000,1771684925340000,1771684925340000,1310988,1310988,-2.0240142e-05,-3.834959e-05,4.047992e-05,6.7037654e-05,-0.00015801663,-0.039102107,4000,4000,126,0,0,0,1
1771684925344000,1771684925344000,1771684925344000,1310988,1310988,-2.450109e-05,-4.0480056e-05,4.47411e-05,-9.576807e-06,-0.00016759345,-0.039212238,4000,4000,126,0,0,0,1
1771684925348000,1771684925348000,1771684925348000,1310988,1310988,1.9174662e-05,-2.6631422e-05,5.858967e-05,4.7884037e-06,-0.000105344196,-0.039293643,4000,4000,126,0,0,0,1
1771684925352000,1771684925352000,1771684925352000,1310988,1310988,5.6458844e-05,1.17181e-05,5.3263368e-05,-4.7884037e-06,-5.2671756e-05,-0.03926491,4000,4000,126,0,0,0,1
1771684925356000,1771684925356000,1771684925356000,1310988,1310988,3.0892665e-05,3.1958855e-06,9.587366e-06,9.097967e-05,-0.00011492099,-0.039226603,4000,4000,126,0,0,0,1
1771684925360000,1771684925360000,1771684925360000,1310988,1310988,7.4568507e-06,-4.2610104e-06,-1.597898e-05,0.00021547817,-0.00020111227,-0.03920744,4000,4000,126,0,0,0,1
