timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771684942564000,1771684942564000,0,1,0,0.0,255,190,0
1771684952564000,1771684952564000,0,2,0,0.0,255,190,0
1771684962568000,1771684962564000,0,3,0,4.0,255,190,0
1771684972564000,1771684972564000,0,4,0,0.0,255,190,0
1771684982564000,1771684982564000,0,5,0,0.0,255,190,0
1771684992564000,1771684992564000,0,6,0,0.0,255,190,0
1771685002564000,1771685002564000,0,7,0,0.0,255,190,0
1771685012564000,1771685012564000,0,8,0,0.0,255,190,0
1771685022564000,1771685022564000,0,9,0,0.0,255,190,0
1771685032564000,1771685032564000,0,10,0,0.0,255,190,0
1771685042592000,1771685042564000,0,11,0,28.000002,255,190,0
1771685052584000,1771685052564000,0,12,0,20.0,255,190,0
1771685062564000,1771685062564000,0,13,0,0.0,255,190,0
1771685072564000,1771685072564000,0,14,0,0.0,255,190,0
1771685082568000,1771685082564000,0,15,0,4.0,255,190,0
1771685092564000,1771685092564000,0,16,0,0.0,255,190,0
1771685102564000,1771685102564000,0,17,0,0.0,255,190,0
1771685112564000,1771685112564000,0,18,0,0.0,255,190,0
