timestamp,pub_timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,publisher_id,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1771684935516000,1771684935516000,1771684935516000,47.39774199059943,8.545593790168285,487.99512,487.99512,487.9847,487.9847,0.12287792,0.11804253,487.8945,160,1,1,3,3,3,0,0
1771684935524000,1771684935524000,1771684935524000,47.39774199118189,8.545593791178684,487.99512,487.99512,487.9847,487.9847,0.12327743,0.11833121,487.8945,160,1,1,3,3,3,0,0
1771684935532000,1771684935532000,1771684935532000,47.39774199176225,8.545593792132042,487.99512,487.99512,487.9847,487.9847,0.1236802,0.118621044,487.8945,160,1,1,3,3,3,0,0
1771684935540000,1771684935540000,1771684935540000,47.3977419923342,8.545593793004976,487.99512,487.99512,487.9847,487.9847,0.12408621,0.11884394,487.8945,160,1,1,3,3,3,0,0
1771684935548000,1771684935548000,1771684935548000,47.39774199290764,8.545593793820345,487.99512,487.99512,487.9847,487.9847,0.12449547,0.11913592,487.8945,160,1,1,3,3,3,0,0
1771684935556000,1771684935556000,1771684935556000,47.39774199350417,8.545593794609493,487.99512,487.99512,487.9847,487.9847,0.12490801,0.11942907,487.8945,160,1,1,3,3,3,0,0
1771684935564000,1771684935564000,1771684935564000,47.397741994367124,8.545593795620144,487.99512,487.99512,487.9847,487.9847,0.122525975,0.11784492,487.8946,160,1,1,3,3,3,0,0
1771684935572000,1771684935572000,1771684935572000,47.39774199525762,8.54559379657873,487.99512,487.99512,487.9847,487.9847,0.122925155,0.118133105,487.8946,160,1,1,3,3,3,0,0
1771684935580000,1771684935580000,1771684935580000,47.39774199614832,8.545593797500187,487.99512,487.99512,487.9847,487.9847,0.12332755,0.11842245,487.8946,160,1,1,3,3,3,0,0
1771684935588000,1771684935588000,1771684935588000,47.39774199702485,8.545593798365095,487.99512,487.99512,487.9847,487.9847,0.12373319,0.118645184,487.89453,160,1,1,3,3,3,0,0
1771684935596000,1771684935596000,1771684935596000,47.397741997893746,8.545593799152167,487.99512,487.99512,487.9847,487.9847,0.12414207,0.11893666,487.89453,160,1,1,3,3,3,0,0
1771684935604000,1771684935604000,1771684935604000,47.39774199875191,8.545593799859958,487.99512,487.99512,487.9847,487.9847,0.1245542,0.11922929,487.89453,160,1,1,3,3,3,0,0
1771684935612000,1771684935612000,1771684935612000,47.3977419996141,8.545593800507769,487.99512,487.99512,487.9847,487.9847,0.12496774,0.119523056,487.89453,160,1,1,3,3,3,0,0
1771684935620000,1771684935620000,1771684935620000,47.397742000587854,8.545593801303552,487.99512,487.99512,487.9847,487.9847,0.122574285,0.11793412,487.89478,160,1,1,3,3,3,0,0
1771684935628000,1771684935628000,1771684935628000,47.39774200159187,8.545593802005884,487.99515,487.99515,487.9847,487.9847,0.12297537,0.11822292,487.89478,160,1,1,3,3,3,0,0
1771684935636000,1771684935636000,1771684935636000,47.397742002606,8.545593802625804,487.99515,487.99515,487.9847,487.9847,0.12338044,0.11851286,487.89478,160,1,1,3,3,3,0,0
1771684935644000,1771684935644000,1771684935644000,47.39774200362423,8.545593803203133,487.99515,487.99515,487.9847,487.9847,0.12378873,0.11873604,487.8948,160,1,1,3,3,3,0,0
1771684935652000,1771684935652000,1771684935652000,47.397742004664195,8.545593803739466,487.99518,487.99518,487.9847,487.9847,0.12420026,0.11902811,487.8948,160,1,1,3,3,3,0,0
1771684935660000,1771684935660000,1771684935660000,47.397742005706576,8.545593804234818,487.99518,487.99518,487.9847,487.9847,0.12461503,0.11932132,487.8948,160,1,1,3,3,3,0,0
1771684935668000,1771684935668000,1771684935668000,47.397742006756175,8.545593805118411,487.9952,487.9952,487.9847,487.9847,0.12224153,0.11774136,487.89496,160,1,1,3,3,3,0,0
1771684935676000,1771684935676000,1771684935676000,47.39774200779776,8.545593805944609,487.9952,487.9952,487.9847,487.9847,0.122642934,0.11802963,487.89496,160,1,1,3,3,3,0,0
1771684935684000,1771684935684000,1771684935684000,47.397742008815406,8.545593806714432,487.99524,487.99524,487.9847,487.9847,0.12304755,0.11831904,487.89496,160,1,1,3,3,3,0,0
1771684935692000,1771684935692000,1771684935692000,47.397742009822174,8.545593807445258,487.99524,487.99524,487.9847,487.9847,0.12345539,0.11854202,487.8949,160,1,1,3,3,3,0,0
1771684935700000,1771684935700000,1771684935700000,47.39774201083535,8.545593808124856,487.99527,487.99527,487.9847,487.9847,0.123865604,0.11883355,487.8949,160,1,1,3,3,3,0,0
1771684935708000,1771684935708000,1771684935708000,47.397742011845466,8.545593808776983,487.9953,487.9953,487.9847,487.9847,0.12427988,0.11912621,487.8949,160,1,1,3,3,3,0,0
1771684935716000,1771684935716000,1771684935716000,47.39774201286587,8.545593809402327,487.9953,487.9953,487.9847,487.9847,0.12469739,0.11942001,487.8949,160,1,1,3,3,3,0,0
1771684935724000,1771684935724000,1771684935724000,47.39774201386838,8.545593810287194,487.99533,487.99533,487.9847,487.9847,0.12231078,0.11783516,487.8952,160,1,1,3,3,3,0,0
1771684935732000,1771684935732000,1771684935732000,47.39774201488206,8.545593811153514,487.99536,487.99536,487.9847,487.9847,0.12271477,0.11812399,487.8952,160,1,1,3,3,3,0,0
1771684935740000,1771684935740000,1771684935740000,47.39774201587929,8.545593812000343,487.99542,487.99542,487.9847,487.9847,0.12312196,0.11841397,487.8952,160,1,1,3,3,3,0,0
1771684935748000,1771684935748000,1771684935748000,47.39774201685807,8.545593812799824,487.99545,487.99545,487.9847,487.9847,0.12353238,0.11863734,487.89517,160,1,1,3,3,3,0,0
1771684935756000,1771684935756000,1771684935756000,47.3977420178283,8.545593813531168,487.99548,487.99548,487.9847,487.9847,0.123946,0.11892941,487.89517,160,1,1,3,3,3,0,0
1771684935764000,1771684935764000,1771684935764000,47.39774201877861,8.545593814225494,487.9955,487.9955,487.9847,487.9847,0.124361955,0.11922261,487.89517,160,1,1,3,3,3,0,0
1771684935772000,1771684935772000,1771684935772000,47.39774201969871,8.545593815211543,487.99554,487.99554,487.9847,487.9847,0.12199475,0.117646605,487.89542,160,1,1,3,3,3,0,0
1771684935780000,1771684935780000,1771684935780000,47.3977420206075,8.545593816174504,487.9956,487.9956,487.9847,487.9847,0.12239818,0.117934875,487.89542,160,1,1,3,3,3,0,0
1771684935788000,1771684935788000,1771684935788000,47.397742021483225,8.54559381710383,487.99564,487.99564,487.9847,487.9847,0.12280481,0.118224286,487.89542,160,1,1,3,3,3,0,0
1771684935796000,1771684935796000,1771684935796000,47.39774202233159,8.545593817968893,487.9957,487.9957,487.9847,487.9847,0.12321464,0.11844741,487.89542,160,1,1,3,3,3,0,0
1771684935804000,1771684935804000,1771684935804000,47.397742023157086,8.545593818760798,487.99576,487.99576,487.9847,487.9847,0.12362768,0.118738905,487.89542,160,1,1,3,3,3,0,0
1771684935812000,1771684935812000,1771684935812000,47.39774202396352,8.545593819481002,487.9958,487.9958,487.9847,487.9847,0.12404217,0.119031526,487.89542,160,1,1,3,3,3,0,0
1771684935820000,1771684935820000,1771684935820000,47.3977420247568,8.545593820107728,487.99585,487.99585,487.9847,487.9847,0.12446161,0.11932527,487.89542,160,1,1,3,3,3,0,0
1771684935828000,1771684935828000,1771684935828000,47.397742025504506,8.545593821180605,487.9959,487.9959,487.9847,487.9847,0.12208079,0.11774429,487.89548,160,1,1,3,3,3,0,0
1771684935836000,1771684935836000,1771684935836000,47.39774202621108,8.545593822161232,487.99597,487.99597,487.9847,487.9847,0.122485876,0.11803309,487.89548,160,1,1,3,3,3,0,0
1771684935844000,1771684935844000,1771684935844000,47.397742026893944,8.545593823037962,487.996,487.996,487.9847,487.9847,0.12289493,0.11832301,487.8955,160,1,1,3,3,3,0,0
1771684935852000,1771684935852000,1771684935852000,47.39774202758207,8.545593823845161,487.99606,487.99606,487.9847,487.9847,0.12330718,0.11854648,487.89557,160,1,1,3,3,3,0,0
1771684935860000,1771684935860000,1771684935860000,47.39774202828543,8.545593824572945,487.99612,487.99612,487.9847,487.9847,0.12372264,0.11883849,487.8956,160,1,1,3,3,3,0,0
1771684935868000,1771684935868000,1771684935868000,47.39774202898552,8.545593825242637,487.9962,487.9962,487.9847,487.9847,0.12414131,0.11913161,487.89563,160,1,1,3,3,3,0,0
1771684935876000,1771684935876000,1771684935876000,47.397742029645656,8.545593826243866,487.99625,487.99625,487.9847,487.9847,0.12177939,0.11755935,487.89578,160,1,1,3,3,3,0,0
1771684935884000,1771684935884000,1771684935884000,47.397742030312465,8.54559382719376,487.99628,487.99628,487.9847,487.9847,0.12218464,0.11784756,487.8958,160,1,1,3,3,3,0,0
1771684935892000,1771684935892000,1771684935892000,47.397742030972495,8.545593828077154,487.99634,487.99634,487.9847,487.9847,0.12259306,0.1181369,487.89584,160,1,1,3,3,3,0,0
1771684935900000,1771684935900000,1771684935900000,47.397742031624624,8.545593828931588,487.9964,487.9964,487.9847,487.9847,0.1230038,0.11836009,487.8958,160,1,1,3,3,3,0,0
1771684935908000,1771684935908000,1771684935908000,47.39774203228641,8.545593829747048,487.99646,487.99646,487.9847,487.9847,0.12341857,0.118651494,487.89584,160,1,1,3,3,3,0,0
1771684935916000,1771684935916000,1771684935916000,47.39774203296058,8.545593830470672,487.9965,487.9965,487.9847,487.9847,0.12383654,0.11894401,487.89587,160,1,1,3,3,3,0,0
1771684935924000,1771684935924000,1771684935924000,47.39774203364664,8.545593831110866,487.99655,487.99655,487.9847,487.9847,0.12425772,0.11923765,487.8959,160,1,1,3,3,3,0,0
1771684935932000,1771684935932000,1771684935932000,47.39774203419907,8.545593832072077,487.9966,487.9966,487.9847,487.9847,0.12188169,0.117660336,487.89636,160,1,1,3,3,3,0,0
