timestamp,pub_timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,publisher_id,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1771684923824000,0,4e+06,1.0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684924824000,0,4e+06,1.0,23845.62,0.0,384,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684925080000,0,4e+06,1.0,23845.62,0.0,475,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684926080000,0,4e+06,1.0,24103.586,0.0,865,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684926332000,0,4e+06,1.0,24103.586,0.0,962,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684927332000,0,4e+06,1.0,23645.42,0.0,1340,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684927584000,0,4e+06,1.0,23645.42,0.0,1429,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684928584000,0,4e+06,1.0,24078.686,0.0,1825,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684928836000,0,4e+06,1.0,24664.344,0.0,1943,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771684929836000,0,4e+06,1.0,24664.344,0.0,2382,0,0.0,0,0,0,0,0,0.0,0,0,2,0,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
