timestamp,ping_time,pub_timestamp,ping_sequence,dropped_packets,rtt_ms,system_id,component_id,publisher_id
1771684943812000,1771684943812000,0,19,0,0.0,245,190,0
1771684944812000,1771684944812000,0,20,0,0.0,245,190,0
1771684945812000,1771684945812000,0,21,0,0.0,245,190,0
1771684946812000,1771684946812000,0,22,0,0.0,245,190,0
1771684947812000,1771684947812000,0,23,0,0.0,245,190,0
1771684948812000,1771684948812000,0,24,0,0.0,245,190,0
1771684949812000,1771684949812000,0,25,0,0.0,245,190,0
1771684950812000,1771684950812000,0,26,0,0.0,245,190,0
1771684951812000,1771684951812000,0,27,0,0.0,245,190,0
1771684952812000,1771684952812000,0,28,0,0.0,245,190,0
1771684953812000,1771684953812000,0,29,0,0.0,245,190,0
1771684954812000,1771684954812000,0,30,0,0.0,245,190,0
1771684955812000,1771684955812000,0,31,0,0.0,245,190,0
1771684956812000,1771684956812000,0,32,0,0.0,245,190,0
1771684957812000,1771684957812000,0,33,0,0.0,245,190,0
1771684958812000,1771684958812000,0,34,0,0.0,245,190,0
1771684959812000,1771684959812000,0,35,0,0.0,245,190,0
1771684960812000,1771684960812000,0,36,0,0.0,245,190,0
1771684961812000,1771684961812000,0,37,0,0.0,245,190,0
1771684962812000,1771684962812000,0,38,0,0.0,245,190,0
1771684963812000,1771684963812000,0,39,0,0.0,245,190,0
1771684964812000,1771684964812000,0,40,0,0.0,245,190,0
1771684965812000,1771684965812000,0,41,0,0.0,245,190,0
1771684966812000,1771684966812000,0,42,0,0.0,245,190,0
1771684967812000,1771684967812000,0,43,0,0.0,245,190,0
1771684968812000,1771684968812000,0,44,0,0.0,245,190,0
1771684969812000,1771684969812000,0,45,0,0.0,245,190,0
1771684970812000,1771684970812000,0,46,0,0.0,245,190,0
1771684971812000,1771684971812000,0,47,0,0.0,245,190,0
1771684972812000,1771684972812000,0,48,0,0.0,245,190,0
1771684973812000,1771684973812000,0,49,0,0.0,245,190,0
1771684974812000,1771684974812000,0,50,0,0.0,245,190,0
1771684975812000,1771684975812000,0,51,0,0.0,245,190,0
1771684976812000,1771684976812000,0,52,0,0.0,245,190,0
1771684977812000,1771684977812000,0,53,0,0.0,245,190,0
1771684978812000,1771684978812000,0,54,0,0.0,245,190,0
1771684979812000,1771684979812000,0,55,0,0.0,245,190,0
1771684980812000,1771684980812000,0,56,0,0.0,245,190,0
1771684981812000,1771684981812000,0,57,0,0.0,245,190,0
1771684982812000,1771684982812000,0,58,0,0.0,245,190,0
1771684983812000,1771684983812000,0,59,0,0.0,245,190,0
1771684984812000,1771684984812000,0,60,0,0.0,245,190,0
1771684985812000,1771684985812000,0,61,0,0.0,245,190,0
1771684986812000,1771684986812000,0,62,0,0.0,245,190,0
1771684987812000,1771684987812000,0,63,0,0.0,245,190,0
1771684988812000,1771684988812000,0,64,0,0.0,245,190,0
1771684989812000,1771684989812000,0,65,0,0.0,245,190,0
1771684990812000,1771684990812000,0,66,0,0.0,245,190,0
1771684991812000,1771684991812000,0,67,0,0.0,245,190,0
1771684992812000,1771684992812000,0,68,0,0.0,245,190,0
1771684993812000,1771684993812000,0,69,0,0.0,245,190,0
1771684994812000,1771684994812000,0,70,0,0.0,245,190,0
1771684995812000,1771684995812000,0,71,0,0.0,245,190,0
1771684996812000,1771684996812000,0,72,0,0.0,245,190,0
1771684997812000,1771684997812000,0,73,0,0.0,245,190,0
1771684998812000,1771684998812000,0,74,0,0.0,245,190,0
1771684999812000,1771684999812000,0,75,0,0.0,245,190,0
1771685000812000,1771685000812000,0,76,0,0.0,245,190,0
1771685001812000,1771685001812000,0,77,0,0.0,245,190,0
1771685002812000,1771685002812000,0,78,0,0.0,245,190,0
1771685003812000,1771685003812000,0,79,0,0.0,245,190,0
1771685004812000,1771685004812000,0,80,0,0.0,245,190,0
1771685005812000,1771685005812000,0,81,0,0.0,245,190,0
1771685006812000,1771685006812000,0,82,0,0.0,245,190,0
1771685007812000,1771685007812000,0,83,0,0.0,245,190,0
1771685008812000,1771685008812000,0,84,0,0.0,245,190,0
1771685009812000,1771685009812000,0,85,0,0.0,245,190,0
1771685010812000,1771685010812000,0,86,0,0.0,245,190,0
1771685011812000,1771685011812000,0,87,0,0.0,245,190,0
1771685012812000,1771685012812000,0,88,0,0.0,245,190,0
1771685013812000,1771685013812000,0,89,0,0.0,245,190,0
1771685014812000,1771685014812000,0,90,0,0.0,245,190,0
1771685015812000,1771685015812000,0,91,0,0.0,245,190,0
1771685016812000,1771685016812000,0,92,0,0.0,245,190,0
1771685017812000,1771685017812000,0,93,0,0.0,245,190,0
1771685018812000,1771685018812000,0,94,0,0.0,245,190,0
1771685019812000,1771685019812000,0,95,0,0.0,245,190,0
1771685020812000,1771685020812000,0,96,0,0.0,245,190,0
1771685021812000,1771685021812000,0,97,0,0.0,245,190,0
1771685022812000,1771685022812000,0,98,0,0.0,245,190,0
1771685023812000,1771685023812000,0,99,0,0.0,245,190,0
1771685024812000,1771685024812000,0,100,0,0.0,245,190,0
1771685025812000,1771685025812000,0,101,0,0.0,245,190,0
1771685026812000,1771685026812000,0,102,0,0.0,245,190,0
1771685027812000,1771685027812000,0,103,0,0.0,245,190,0
1771685028812000,1771685028812000,0,104,0,0.0,245,190,0
1771685029812000,1771685029812000,0,105,0,0.0,245,190,0
1771685030812000,1771685030812000,0,106,0,0.0,245,190,0
1771685031812000,1771685031812000,0,107,0,0.0,245,190,0
1771685032812000,1771685032812000,0,108,0,0.0,245,190,0
1771685033812000,1771685033812000,0,109,0,0.0,245,190,0
1771685034812000,1771685034812000,0,110,0,0.0,245,190,0
1771685035812000,1771685035812000,0,111,0,0.0,245,190,0
1771685036812000,1771685036812000,0,112,0,0.0,245,190,0
1771685037812000,1771685037812000,0,113,0,0.0,245,190,0
1771685038812000,1771685038812000,0,114,0,0.0,245,190,0
1771685039812000,1771685039812000,0,115,0,0.0,245,190,0
1771685040812000,1771685040812000,0,116,0,0.0,245,190,0
1771685041812000,1771685041812000,0,117,0,0.0,245,190,0
1771685042812000,1771685042812000,0,118,0,0.0,245,190,0
