timestamp,pub_timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro,publisher_id
1771684930016000,1771684930016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03775703,0.00753249,6.299664e-11,0.0027772742,0.013886541,-9.812013,-0.0010226538,0.0002982739,0.0017896444,0.0010612599,0.00078101247,0.001317109,7.76129e-05,5.711957e-05,3.758703e-05,0.0,0.0,126
1771684930116000,1771684930116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039015453,0.007448304,6.3629914e-11,0.0009576804,0.017525729,-9.798988,-0.0006178533,-0.001406149,-0.0018109495,0.0011679361,0.0010665335,0.001494688,2.611621e-05,4.9998776e-05,4.4635013e-05,0.0,0.0,126
1771684930216000,1771684930216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037692834,0.0074653523,6.757129e-11,0.006033388,-0.0030644068,-9.802245,0.0019813918,-0.00087351684,0.0028122982,0.00078584667,0.0007411355,0.0008931241,4.1857616e-05,3.309516e-05,3.826412e-05,0.0,0.0,126
1771684930316000,1771684930316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038306642,0.007424154,6.136547e-11,-0.0069910684,0.0013409245,-9.807704,-0.000106526306,-0.0023861926,4.5664576e-11,0.0009433867,0.00093868625,0.001004615,4.8039376e-05,3.189512e-05,3.981216e-05,0.0,0.0,126
1771684930416000,1771684930416000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03711491,0.0075526573,8.764654e-11,-0.025474306,0.0021070687,-9.802819,-0.00019174762,0.00012783187,0.0011930963,0.00068685156,0.0007324416,0.0014321015,7.328558e-05,4.48544e-05,4.7147623e-05,0.0,0.0,126
1771684930516000,1771684930516000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037218034,0.0072978847,4.2157167e-11,0.0034476505,-0.009097795,-9.817855,-0.0011291803,-0.00027696873,0.00038349512,0.00086942216,0.0013150626,0.0006289862,4.024527e-05,2.4826335e-05,3.5001605e-05,0.0,0.0,126
1771684930616000,1771684930616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038998023,0.007140634,7.0024785e-11,0.0029688096,0.004597039,-9.803011,0.0023648872,0.0031957934,-0.0010652645,0.0013782507,0.0011583443,0.0012630663,4.3643966e-05,4.0048573e-05,3.7282523e-05,0.0,0.0,126
1771684930716000,1771684930716000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037998743,0.0073328186,8.7503504e-11,0.023175873,-0.012258141,-9.80914,0.0008948222,-0.0015552861,-0.0017683388,0.0012628613,0.00087861286,0.00063316635,6.789155e-05,5.3451367e-05,3.980554e-05,0.0,0.0,126
1771684930816000,1771684930816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037075676,0.0072810026,7.0027976e-11,-0.0074699097,0.015993439,-9.787975,-0.00057524286,-0.0024927189,0.0012144016,0.0005227386,0.0008042852,0.0010451828,4.9006783e-05,4.2193322e-05,3.348855e-05,0.0,0.0,126
1771684930916000,1771684930916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.038083676,0.007128234,5.2743032e-11,0.0003830723,-0.012545447,-9.782708,0.0005113269,0.00017044212,0.0011930962,0.0014472281,0.0009516792,0.0013332269,3.6324578e-05,4.0609346e-05,1.6390128e-05,0.0,0.0,126
1771684931016000,1771684931016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03848048,0.007057685,5.502096e-11,0.0114921685,-0.0067035942,-9.791136,0.0009161274,0.00017044213,0.0012996226,0.0012414994,0.0007537845,0.0013719754,2.3275457e-05,4.2477022e-05,4.910513e-05,0.0,0.0,126
1771684931116000,1771684931116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03810575,0.0066292156,3.577058e-11,-0.010247183,-0.022122253,-9.797552,-0.00036218986,0.0027057717,-0.0013635386,0.001549376,0.001160427,0.0010165228,2.472231e-05,2.2835724e-05,2.6172947e-05,0.0,0.0,126
1771684931216000,1771684931216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037563536,0.006972567,5.6619508e-11,-0.009672575,-0.00785281,-9.797552,-0.0006817692,0.0014274544,-2.1305375e-05,0.00074589317,0.0006341344,0.0017722156,5.7744655e-05,2.753564e-05,4.8192567e-05,0.0,0.0,126
1771684931316000,1771684931316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03709362,0.007162484,6.917708e-11,0.014844051,-0.0022982624,-9.808086,-0.0007669905,-0.00049002166,-0.001342233,0.0012066285,0.0005209043,0.0007490206,4.6008106e-05,6.141853e-05,5.1753916e-05,0.0,0.0,126
1771684931416000,1771684931416000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03708979,0.007153019,7.726537e-11,0.0045968676,0.01197118,-9.79736,0.00085221155,8.52213e-05,-0.004942827,0.0015505224,0.0008966119,0.0007553848,5.6739416e-05,4.606957e-05,4.176305e-05,0.0,0.0,126
1771684931516000,1771684931516000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0362965,0.0071987268,5.0181893e-11,0.0050757076,-0.004884,-9.80665,0.0031318776,-0.0016618124,-0.000106526444,0.0011977054,0.0007654782,0.0008049092,4.516269e-05,3.3176486e-05,2.569823e-05,0.0,0.0,126
1771684931616000,1771684931616000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036455307,0.007028974,6.1005326e-11,0.0012449848,-0.011204693,-9.803873,-0.00330232,0.001470065,0.00025566344,0.0015181354,0.00052340736,0.0013827439,4.2720054e-05,3.6107074e-05,2.2036646e-05,0.0,0.0,126
1771684931716000,1771684931716000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.036871284,0.0072140843,8.1435865e-11,-0.015322891,-0.02068573,-9.7891245,-8.522115e-05,-0.00085221155,-0.0037071202,0.0008197049,0.0006987936,0.0013350075,2.8622198e-05,4.9599705e-05,6.1549974e-05,0.0,0.0,126
1771684931816000,1771684931816000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037339356,0.0072585647,8.034565e-11,-0.0006703761,0.0010536199,-9.784049,0.001022654,-0.0026205503,-0.001768339,0.0011065634,0.000723251,0.0031002255,5.825057e-05,6.203321e-05,5.1318915e-05,0.0,0.0,126
1771684931916000,1771684931916000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037689663,0.0075751515,8.431085e-11,-0.0068953005,-0.0036390147,-9.80416,-0.0010226538,-0.00057524256,0.0013422332,0.0011356066,0.00085654383,0.0020647878,4.004668e-05,6.8298184e-05,5.2084895e-05,0.0,0.0,126
1771684932016000,1771684932016000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03743452,0.007539193,6.1472674e-11,0.010151415,0.0047885743,-9.805309,0.0009800433,-4.0399233e-11,-0.00091612746,0.0010204657,0.0008622187,0.0011173561,3.6494792e-05,3.1159398e-05,4.951743e-05,0.0,0.0,126
1771684932116000,1771684932116000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03630917,0.0076265777,7.623501e-11,-0.011492168,-0.004022087,-9.807321,0.0017257285,-0.00031957944,0.0003621898,0.0007724142,0.00086351804,0.0015527196,6.908686e-05,5.8347032e-05,3.060903e-05,0.0,0.0,126
1771684932216000,1771684932216000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.035476856,0.007413011,5.6394393e-11,0.01838747,-0.011970838,-9.802245,0.0018322549,0.0034940674,0.0010226539,0.0012361112,0.0008091958,0.0012002734,4.213091e-05,2.6503927e-05,2.971538e-05,0.0,0.0,126
1771684932316000,1771684932316000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.034728225,0.0073979916,5.6726034e-11,0.0057460843,-0.00536284,-9.813258,0.00021305279,0.001022654,0.0024714135,0.00083499076,0.0008418121,0.0010166557,2.4066972e-05,4.286001e-05,4.0187588e-05,0.0,0.0,126
