timestamp,pub_timestamp,latitude,longitude,time_inside,acceptance_radius,loiter_radius,yaw,altitude,sequence_current,nav_cmd,publisher_id,frame,origin,loiter_exit_xtrack,force_heading,altitude_is_relative,autocontinue,vtol_back_transition
1771684936480000,1771684936480000,47.397743,8.545594,0.0,0.0,0.0,nan,559.59216,0,22,96,0,0,0,0,0,1,0
1771684971052000,1771684971052000,47.397068,8.543811,0.0,0.0,0.0,nan,71.591,0,16,96,0,0,0,0,1,1,0
1771685003764000,1771685003764000,47.397926,8.543536,0.0,2.0,0.0,nan,559.59216,1,16,96,0,0,0,0,0,1,0
1771685026004000,1771685026004000,47.397926,8.543536,0.0,0.0,0.0,nan,0.0,1,21,96,0,0,0,0,1,1,0
1771685026060000,1771685026060000,47.39791,8.543542,0.0,2.0,80.0,-0.22080256,559.5824,0,31,96,1,0,0,0,0,1,0
1771685026116000,1771685026116000,47.397743,8.545594,0.0,2.0,80.0,nan,559.5824,1,16,96,1,0,0,0,0,1,0
1771685059924000,1771685059924000,47.397743,8.545594,0.0,2.0,80.0,0.008377327,488.0012,7,21,96,1,0,0,0,0,1,0
1771685116772000,1771685116772000,47.397743,8.545594,0.0,2.0,80.0,nan,488.0012,8,0,96,1,0,0,0,0,1,0
