timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2],publisher_id
1771684924792000,1771684924792000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924800000,1771684924800000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924808000,1771684924808000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924816000,1771684924816000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924824000,1771684924824000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924832000,1771684924832000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924840000,1771684924840000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924848000,1771684924848000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924856000,1771684924856000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924864000,1771684924864000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924872000,1771684924872000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924880000,1771684924880000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924888000,1771684924888000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924896000,1771684924896000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924904000,1771684924904000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924912000,1771684924912000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924920000,1771684924920000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924928000,1771684924928000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924936000,1771684924936000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924944000,1771684924944000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924952000,1771684924952000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924960000,1771684924960000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924968000,1771684924968000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924976000,1771684924976000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924984000,1771684924984000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684924992000,1771684924992000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925000000,1771684925000000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925008000,1771684925008000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925016000,1771684925016000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925024000,1771684925024000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925032000,1771684925032000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925040000,1771684925040000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925048000,1771684925048000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925056000,1771684925056000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925064000,1771684925064000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925072000,1771684925072000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925080000,1771684925080000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925088000,1771684925088000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925096000,1771684925096000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925104000,1771684925104000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925112000,1771684925112000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925120000,1771684925120000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925128000,1771684925128000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925136000,1771684925136000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925144000,1771684925144000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925152000,1771684925152000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925160000,1771684925160000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925168000,1771684925168000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925176000,1771684925176000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925184000,1771684925184000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925192000,1771684925192000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925200000,1771684925200000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925208000,1771684925208000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925216000,1771684925216000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925224000,1771684925224000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925232000,1771684925232000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925240000,1771684925240000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925248000,1771684925248000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925256000,1771684925256000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925264000,1771684925264000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925272000,1771684925272000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925280000,1771684925280000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925288000,1771684925288000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925296000,1771684925296000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925304000,1771684925304000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925312000,1771684925312000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925320000,1771684925320000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925328000,1771684925328000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925336000,1771684925336000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925344000,1771684925344000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925352000,1771684925352000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925360000,1771684925360000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925368000,1771684925368000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925376000,1771684925376000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925384000,1771684925384000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925392000,1771684925392000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925400000,1771684925400000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925408000,1771684925408000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925416000,1771684925416000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925424000,1771684925424000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925432000,1771684925432000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925440000,1771684925440000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925448000,1771684925448000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925456000,1771684925456000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925464000,1771684925464000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925472000,1771684925472000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925480000,1771684925480000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925488000,1771684925488000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925496000,1771684925496000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925504000,1771684925504000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925512000,1771684925512000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925520000,1771684925520000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925528000,1771684925528000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925536000,1771684925536000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925544000,1771684925544000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925552000,1771684925552000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
1771684925560000,1771684925560000,0,0.0,0.0,0.0,0.0,0.0,0.0,25
