timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],publisher_id
1771684924796000,1771684924796000,1771684924796000,0.003916367,-0.039269038,-9.797229,126
1771684924800000,1771684924800000,1771684924800000,0.009302746,-0.029616993,-9.808583,126
1771684924804000,1771684924804000,1771684924804000,0.01978325,-0.01698496,-9.818277,126
1771684924808000,1771684924808000,1771684924808000,0.028643955,-0.0055259694,-9.823635,126
1771684924812000,1771684924812000,1771684924812000,0.023210987,-0.0058749807,-9.818968,126
1771684924816000,1771684924816000,1771684924816000,-0.0018225526,-0.01588603,-9.811428,126
1771684924820000,1771684924820000,1771684924820000,-0.03589536,-0.020133946,-9.818978,126
1771684924824000,1771684924824000,1771684924824000,-0.06263303,-0.012737452,-9.83667,126
1771684924828000,1771684924828000,1771684924828000,-0.060438726,-0.0066177566,-9.840276,126
1771684924832000,1771684924832000,1771684924832000,-0.024938375,-0.015201687,-9.817773,126
1771684924836000,1771684924836000,1771684924836000,0.010267625,-0.029916096,-9.78501,126
1771684924840000,1771684924840000,1771684924840000,0.022017894,-0.031330466,-9.771798,126
1771684924844000,1771684924844000,1771684924844000,0.016511742,-0.022575863,-9.783763,126
1771684924848000,1771684924848000,1771684924848000,0.0067986753,-0.016107071,-9.800985,126
1771684924852000,1771684924852000,1771684924852000,0.0015756908,-0.007767365,-9.806749,126
1771684924856000,1771684924856000,1771684924856000,-0.004113776,0.0010187798,-9.794182,126
1771684924860000,1771684924860000,1771684924860000,-0.016413717,-0.001338263,-9.770866,126
1771684924864000,1771684924864000,1771684924864000,-0.034389768,-0.014360395,-9.753426,126
1771684924868000,1771684924868000,1771684924868000,-0.053238936,-0.031143729,-9.752703,126
1771684924872000,1771684924872000,1771684924872000,-0.063539185,-0.045290694,-9.767897,126
1771684924876000,1771684924876000,1771684924876000,-0.058578566,-0.043296956,-9.788757,126
1771684924880000,1771684924880000,1771684924880000,-0.037662495,-0.018929781,-9.803534,126
1771684924884000,1771684924884000,1771684924884000,-0.010749886,0.0080321655,-9.807079,126
1771684924888000,1771684924888000,1771684924888000,0.0036076424,0.017084435,-9.805643,126
1771684924892000,1771684924892000,1771684924892000,0.0026716946,0.012887054,-9.803876,126
1771684924896000,1771684924896000,1771684924896000,0.00047724572,0.005397736,-9.797609,126
1771684924900000,1771684924900000,1771684924900000,0.0021448247,-0.0037799245,-9.788789,126
1771684924904000,1771684924904000,1771684924904000,0.0036714924,-0.008443324,-9.790829,126
1771684924908000,1771684924908000,1771684924908000,0.002405277,-0.008959414,-9.806393,126
1771684924912000,1771684924912000,1771684924912000,-0.0048350887,-0.015278418,-9.818351,126
1771684924916000,1771684924916000,1771684924916000,-0.014349988,-0.020869562,-9.81791,126
1771684924920000,1771684924920000,1771684924920000,-0.012216576,-0.012140989,-9.813974,126
1771684924924000,1771684924924000,1771684924924000,0.0006205961,0.004280771,-9.80895,126
1771684924928000,1771684924928000,1771684924928000,0.0026520109,0.009945685,-9.797731,126
1771684924932000,1771684924932000,1771684924932000,-0.011402552,0.00018209242,-9.78933,126
1771684924936000,1771684924936000,1771684924936000,-0.024167078,-0.014877233,-9.78935,126
1771684924940000,1771684924940000,1771684924940000,-0.021108046,-0.024528127,-9.781359,126
1771684924944000,1771684924944000,1771684924944000,-0.005138625,-0.029866748,-9.767817,126
1771684924948000,1771684924948000,1771684924948000,0.0097049335,-0.03700319,-9.771722,126
1771684924952000,1771684924952000,1771684924952000,0.022451963,-0.04128351,-9.787699,126
1771684924956000,1771684924956000,1771684924956000,0.028502367,-0.03666727,-9.802255,126
1771684924960000,1771684924960000,1771684924960000,0.008151987,-0.022117697,-9.816466,126
1771684924964000,1771684924964000,1771684924964000,-0.027717322,-0.0017770985,-9.822308,126
1771684924968000,1771684924968000,1771684924968000,-0.042106953,0.015552129,-9.822011,126
1771684924972000,1771684924972000,1771684924972000,-0.024533775,0.024630236,-9.830183,126
1771684924976000,1771684924976000,1771684924976000,0.0062594204,0.024025824,-9.833724,126
1771684924980000,1771684924980000,1771684924980000,0.032587513,0.017433763,-9.819493,126
1771684924984000,1771684924984000,1771684924984000,0.04774665,0.012916825,-9.801003,126
1771684924988000,1771684924988000,1771684924988000,0.05457884,0.014925093,-9.786912,126
1771684924992000,1771684924992000,1771684924992000,0.06410969,0.016719397,-9.781901,126
1771684924996000,1771684924996000,1771684924996000,0.07896808,0.009694753,-9.787344,126
1771684925000000,1771684925000000,1771684925000000,0.081943706,-0.0026398937,-9.787655,126
1771684925004000,1771684925004000,1771684925004000,0.059368975,-0.010566287,-9.774044,126
1771684925008000,1771684925008000,1771684925008000,0.026974605,-0.0051012114,-9.758596,126
