timestamp,pub_timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],publisher_id,pose_frame,velocity_frame,reset_counter,quality
1771684925092000,1771684925092000,1771684925092000,-0.009484761,0.0020222755,0.011664051,0.99997944,8.627018e-05,0.00019431738,0.0064012627,-0.008273242,0.0001375593,0.010004612,0.0010507545,0.0010815768,0.0014737045,9.845174e-05,9.837768e-05,0.16282299,0.00035707923,0.00035443756,0.03709014,0.00094958616,0.000945903,0.0062742047,160,1,1,7,0
1771684925100000,1771684925100000,1771684925100000,-0.009429315,0.0020084425,0.011703041,0.99997944,0.00010208173,0.00023576546,0.006414972,-0.008377272,0.00012417928,0.0101292515,0.0039802645,0.01160105,0.003070209,0.000102321785,0.00010223959,0.16293626,0.0003571197,0.000354443,0.037090186,0.0009714224,0.00096754543,0.00630791,160,1,1,7,0
1771684925108000,1771684925108000,1771684925108000,-0.009375462,0.001994115,0.011743023,0.99997944,9.243569e-05,0.00026335643,0.006398527,-0.00825884,-1.0819131e-05,0.010024978,-0.0024113697,0.008138969,-0.0045197625,0.00010634081,0.00010624982,0.16305056,0.0003571417,0.00035444985,0.03709025,0.0009935404,0.0009895007,0.0063417004,160,1,1,7,0
1771684925116000,1771684925116000,1771684925116000,-0.009323729,0.0019783513,0.011784912,0.99997956,7.6078955e-05,0.00026069256,0.00639506,-0.008506713,-0.00021985795,0.010285831,-0.004142333,0.0005490084,-0.0013240224,0.00011051265,0.00011041218,0.16316591,0.0003571645,0.00035445986,0.037090313,0.0010158761,0.0010116425,0.0063755806,160,1,1,7,0
1771684925124000,1771684925124000,1771684925124000,-0.009274883,0.001962839,0.011828306,0.9999793,9.965067e-05,0.00026157542,0.0064262394,-0.008650118,6.7210945e-05,0.010179007,0.005844557,0.001347996,0.0073311944,0.00011484112,0.00011473042,0.1632823,0.00035721125,0.00035447002,0.03709036,0.0010385232,0.001034185,0.0064095412,160,1,1,7,0
1771684925132000,1771684925132000,1771684925132000,-0.009227979,0.0019497449,0.011871403,0.9999793,0.00013715173,0.0002467081,0.006418572,-0.008585774,0.00017232141,0.010025189,0.009306624,-0.002646852,-0.0023892527,0.00011933017,0.00011920854,0.16339976,0.00035718974,0.00035447883,0.03709046,0.001061401,0.0010569692,0.0064435867,160,1,1,7,0
1771684925140000,1771684925140000,1771684925140000,-0.009181205,0.0019348357,0.01190952,0.9999793,0.00014406211,0.0002674811,0.00641896,-0.00830027,-0.00017234973,0.010479956,0.0017165877,0.00627475,-0.00039189175,0.0001239836,0.00012385033,0.16136432,0.00035722888,0.00035448634,0.03709052,0.001084523,0.0010800365,0.006473248,160,1,1,7,0
1771684925148000,1771684925148000,1771684925148000,-0.009133113,0.0019181445,0.0119516095,0.9999795,0.00015705422,0.00025062694,0.0063900864,-0.007965342,-0.00041878034,0.010643604,0.0031813178,-0.003179435,-0.007715605,0.00012880536,0.00012865974,0.16148233,0.00035725674,0.00035449347,0.037090592,0.0011080028,0.0011035252,0.006507444,160,1,1,7,0
1771684925156000,1771684925156000,1771684925156000,-0.009084887,0.0019003034,0.011995541,0.9999798,0.00019235957,0.00024260134,0.0063527375,-0.007925972,-0.00045287737,0.010669566,0.008773922,-0.0010488809,-0.009846137,0.0001337855,0.00013363,0.16160142,0.00035735537,0.00035450264,0.037023056,0.0011314689,0.0011269145,0.00654173,160,1,1,7,0
1771684925164000,1771684925164000,1771684925164000,-0.009038087,0.0018819429,0.012039085,0.9999798,0.00019184471,0.00026062777,0.0063464083,-0.007967231,-0.0005436083,0.010279876,-0.00014760596,0.005475929,-0.002122706,0.00013895525,0.0001387861,0.16172159,0.00035746288,0.00035451137,0.03702304,0.0011554303,0.0011507813,0.0065761004,160,1,1,7,0
1771684925172000,1771684925172000,1771684925172000,-0.008992948,0.001862383,0.012081046,0.9999796,0.00018257166,0.00023403,0.00637205,-0.007902655,-0.00078293215,0.010149574,-0.0024112787,-0.0057093315,0.005866816,0.00014430555,0.000144122,0.16184282,0.0003575444,0.0003545223,0.03702306,0.0011797627,0.001175083,0.0066105546,160,1,1,7,0
1771684925180000,1771684925180000,1771684925180000,-0.008948307,0.0018426683,0.012077957,0.9999796,0.00021705791,0.000192464,0.006369485,-0.008003987,-0.00061686034,0.010338867,0.008507598,-0.00957089,-0.0011906174,0.00014681651,0.00014663412,0.16069806,0.00035731314,0.00035426382,0.037022207,0.0011691329,0.0011647122,0.00569843,160,1,1,7,0
1771684925188000,1771684925188000,1771684925188000,-0.008905847,0.0018248624,0.012077632,0.99997944,0.00020926101,0.00018692437,0.0063941753,-0.008000589,-0.00039130286,0.010508362,-0.0020111373,-0.0005186218,0.005600417,0.00015237358,0.00015217633,0.1587204,0.00035729213,0.00035427272,0.03702233,0.0011936161,0.0011890223,0.0057256785,160,1,1,7,0
1771684925196000,1771684925196000,1771684925196000,-0.0088650705,0.0018077168,0.012081622,0.99997926,0.00018591591,0.0001984966,0.006412996,-0.008131428,-0.0005006965,0.010794583,-0.005872632,0.003742459,0.0041357153,0.00015811856,0.00015790561,0.15882581,0.00035724766,0.00035428206,0.037022475,0.0012183858,0.00121357,0.0057565556,160,1,1,7,0
1771684925204000,1771684925204000,1771684925204000,-0.00880091,0.0017913426,0.012087209,0.9999794,0.00017795774,0.00022151654,0.006403577,-0.008417634,-0.00061551173,0.010541651,-0.0020110987,0.006538742,-0.002921688,6.212921e-05,6.209624e-05,0.15893218,0.000354048,0.00035085037,0.03702069,0.00070097746,0.0006987074,0.005787509,160,1,1,7,0
1771684925212000,1771684925212000,1771684925212000,-0.008742189,0.0017743758,0.012093856,0.9999796,0.00020308727,0.00024430803,0.0063568065,-0.008582472,-0.0005631268,0.010482079,0.0062476913,0.0068857274,-0.012509029,6.4392654e-05,6.435748e-05,0.15903948,0.00035378523,0.0003506563,0.03701782,0.0007167682,0.0007146153,0.0058185407,160,1,1,7,0
1771684925220000,1771684925220000,1771684925220000,-0.008684793,0.0017596624,0.012102038,0.99998,0.0002130443,0.00024478958,0.006310427,-0.008411716,-0.00015502691,0.01054394,0.0023854452,0.0010658341,-0.011825613,6.682973e-05,6.678984e-05,0.15914774,0.00035377088,0.00035065043,0.03701791,0.000735251,0.00073299115,0.0058496506,160,1,1,7,0
1771684925228000,1771684925228000,1771684925228000,-0.008628454,0.0017470926,0.012112503,0.99998003,0.00020653241,0.00024050755,0.00631406,-0.008472146,-0.00012828963,0.0105308,-0.0017424016,-0.00013261687,0.0006912461,6.937215e-05,6.9328074e-05,0.15925698,0.0003537279,0.0003506473,0.036953636,0.0007537809,0.00075136696,0.005880839,160,1,1,7,0
1771684925236000,1771684925236000,1771684925236000,-0.008574106,0.0017347722,0.01212454,0.99998,0.00017548559,0.00023938836,0.006326481,-0.008400054,4.4679236e-05,0.010519281,-0.007867667,0.0006663,0.0029550362,7.202999e-05,7.198047e-05,0.15936717,0.00035370613,0.00035064103,0.036953736,0.00077268056,0.0007701179,0.005912105,160,1,1,7,0
1771684925244000,1771684925244000,1771684925244000,-0.008519316,0.0017246084,0.0121383825,0.9999798,0.0001529752,0.00023578804,0.006351078,-0.008010767,0.00029955732,0.010686371,-0.005737178,4.797142e-07,0.006017618,7.4803014e-05,7.474759e-05,0.15742885,0.00035369038,0.000350636,0.03695382,0.00079181266,0.0007891327,0.0059395153,160,1,1,7,0
1771684925252000,1771684925252000,1771684925252000,-0.008463301,0.0017155084,0.012154771,0.9999797,0.00016333917,0.00025330213,0.006364932,-0.0077290377,0.00027012365,0.010711299,0.0025186292,0.0051936945,0.0033544162,7.7694414e-05,7.763264e-05,0.15753956,0.00035359937,0.00035063265,0.03695399,0.00081119896,0.0008083278,0.0059709214,160,1,1,7,0
1771684925260000,1771684925260000,1771684925260000,-0.008407025,0.0017062929,0.012172289,0.9999796,0.00020205604,0.00025034355,0.006364875,-0.0074002305,0.00033361994,0.010589292,0.009576018,4.8390024e-07,-0.00010769681,8.070744e-05,8.063879e-05,0.15765126,0.0003535333,0.00035062706,0.03695414,0.0008308777,0.00082788075,0.0060024043,160,1,1,7,0
1771684925268000,1771684925268000,1771684925268000,-0.008349394,0.0016983141,0.01219114,0.9999797,0.00021904122,0.00023086288,0.0063594496,-0.007121527,0.00051979435,0.010631631,0.0041165585,-0.0041274163,-0.0014392311,8.384546e-05,8.3769395e-05,0.15776394,0.0003535238,0.00035062115,0.03695423,0.0008507616,0.0008474891,0.0060339663,160,1,1,7,0
1771684925276000,1771684925276000,1771684925276000,-0.00829155,0.0016912175,0.012211882,0.9999796,0.00022860472,0.0002071728,0.0063640974,-0.0068966215,0.00047258387,0.010641791,0.0022523007,-0.0051927497,0.0010907877,8.711174e-05,8.702759e-05,0.15787764,0.0003535085,0.00035061978,0.036954332,0.00087089825,0.0008674409,0.006065605,160,1,1,7,0
1771684925284000,1771684925284000,1771684925284000,-0.008234519,0.0016842023,0.01223528,0.9999794,0.00023788397,0.0002256578,0.006402225,-0.0069186194,0.0006244492,0.010888152,0.0022523124,0.0053267656,0.009479739,9.05097e-05,9.041684e-05,0.15799232,0.0003535215,0.0003506209,0.036954403,0.00089131837,0.0008877217,0.006097321,160,1,1,7,0
1771684925292000,1771684925292000,1771684925292000,-0.008178625,0.0016780738,0.012253261,0.99997944,0.0002402844,0.00023410063,0.0064072586,-0.0066952985,0.0006368647,0.011049093,0.0005212519,0.0027967256,0.0012239657,9.403545e-05,9.393524e-05,0.15609334,0.00035346948,0.00035061885,0.03689289,0.0009117766,0.0009081268,0.006124855,160,1,1,7,0
1771684925300000,1771684925300000,1771684925300000,-0.008122681,0.0016728345,0.012274095,0.99997926,0.0002331554,0.0002362121,0.0064228512,-0.0065694316,0.0008713479,0.011168352,-0.001875533,0.0011989098,0.0034894168,9.770657e-05,9.7596574e-05,0.15620856,0.00035348587,0.00035061807,0.03689296,0.0009326929,0.00092896505,0.0061567086,160,1,1,7,0
1771684925308000,1771684925308000,1771684925308000,-0.008067545,0.0016700125,0.012297081,0.9999792,0.0002488855,0.00024658412,0.0064314716,-0.0065298635,0.0011505876,0.011150088,0.0038502195,0.00319629,0.001758391,0.00010151984,0.00010139944,0.15632479,0.0003534886,0.00035062074,0.036893047,0.00095386564,0.0009499679,0.006188641,160,1,1,7,0
1771684925316000,1771684925316000,1771684925316000,-0.0080130445,0.0016689134,0.012321305,0.99997926,0.00025932942,0.000249571,0.006420321,-0.006311419,0.0013476579,0.0110515235,0.0025186788,0.0013320128,-0.00316849,0.000105478866,0.00010534735,0.15644203,0.00035344518,0.00035061903,0.036893178,0.0009753775,0.0009712691,0.0062206513,160,1,1,7,0
1771684925324000,1771684925324000,1771684925324000,-0.007961157,0.0016705688,0.012347227,0.9999794,0.00024551447,0.0002146765,0.0064069727,-0.0068365666,0.0017446378,0.011232327,-0.0036065367,-0.008122224,-0.003701115,0.00010958745,0.00010944403,0.1565603,0.000353482,0.00035061655,0.036893234,0.0009971344,0.0009928269,0.006252739,160,1,1,7,0
1771684925332000,1771684925332000,1771684925332000,-0.007915172,0.0016742165,0.012375517,0.9999797,0.00026273562,0.00015823904,0.006377583,-0.007299733,0.0018129791,0.011179409,0.0041165412,-0.013581771,-0.007695749,0.00011384924,0.000113693095,0.1566796,0.00035354792,0.0003506205,0.03689325,0.0010190356,0.0010145134,0.0062849047,160,1,1,7,0
1771684925340000,1771684925340000,1771684925340000,-0.007871673,0.0016770848,0.012405708,0.99997944,0.00025909964,0.000113982314,0.0064061694,-0.007116998,0.0015652945,0.011357161,-0.0010766826,-0.010519142,0.006818266,0.0001182678,0.00011809809,0.15679993,0.0003535486,0.00035061885,0.03689334,0.0010412002,0.0010365114,0.006317147,160,1,1,7,0
1771684925348000,1771684925348000,1771684925348000,-0.0078286035,0.0016779769,0.012437011,0.9999791,0.00025697256,8.0998194e-05,0.0064575705,-0.0070418376,0.0013386316,0.011263131,-0.0006771908,-0.0077226073,0.012544271,0.00012284695,0.00012266282,0.15493658,0.00035351934,0.00035061565,0.036893472,0.0010636582,0.0010586997,0.0063447813,160,1,1,7,0
1771684925356000,1771684925356000,1771684925356000,-0.007786225,0.0016778441,0.012468915,0.99997884,0.00030091708,8.940011e-05,0.006488673,-0.006879948,0.0012249788,0.011184641,0.010907622,0.0025304891,0.0074841757,0.00012759054,0.000127391,0.15505746,0.0003534713,0.00035061507,0.036893617,0.0010864891,0.0010811727,0.0063771633,160,1,1,7,0
1771684925364000,1771684925364000,1771684925364000,-0.007742323,0.0016759386,0.012502164,0.9999789,0.000310193,0.000104565755,0.0064819003,-0.0064599128,0.00093001185,0.011231615,0.0022524418,0.004261392,-0.0019700357,0.00013248832,0.0001322762,0.15517938,0.00035341998,0.0003506194,0.036835026,0.0011093013,0.0011037699,0.006409622,160,1,1,7,0
