timestamp,pub_timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],publisher_id,quat_reset_counter
1771684924796000,1771684924796000,1771684924796000,0.99998087,4.4444852e-05,0.00061154563,0.0061485344,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924800000,1771684924800000,1771684924800000,0.99998087,4.7183836e-05,0.0006055762,0.0061524394,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924804000,1771684924804000,1771684924804000,0.99998075,4.6098994e-05,0.00061609456,0.006166467,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924808000,1771684924808000,1771684924808000,0.99998075,3.868018e-05,0.0006192095,0.0061826063,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924812000,1771684924812000,1771684924812000,0.9999806,2.811501e-05,0.00061325036,0.0061880937,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924816000,1771684924816000,1771684924816000,0.9999806,2.9201226e-05,0.0006139184,0.006187133,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924820000,1771684924820000,1771684924820000,0.9999807,3.933277e-05,0.0006167728,0.0061925594,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924824000,1771684924824000,1771684924824000,0.9999805,4.8994956e-05,0.00061330857,0.0061927983,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924828000,1771684924828000,1771684924828000,0.99998057,5.0659855e-05,0.0006119251,0.006201566,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924832000,1771684924832000,1771684924832000,0.9999804,5.5450302e-05,0.0006250247,0.0062182955,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924836000,1771684924836000,1771684924836000,0.99998033,7.246618e-05,0.00064139685,0.0062270286,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924840000,1771684924840000,1771684924840000,0.9999803,7.25826e-05,0.0006369773,0.006237877,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924844000,1771684924844000,1771684924844000,0.9999803,5.89679e-05,0.00061436195,0.0062551256,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924848000,1771684924848000,1771684924848000,0.9999802,6.0801263e-05,0.0005924609,0.006260032,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
1771684924852000,1771684924852000,1771684924852000,0.9999803,6.258836e-05,0.00057588733,0.0062431004,0.9999672,-4.4764185e-11,3.2997598e-11,0.008085017,160,1
