timestamp,timestamp_sample,pub_timestamp,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],publisher_id,estimator_instance,innovation_rejected,fused
1771684925084000,1771684924932000,0,1771684924932000,0,-0.0038431066,-0.0022594961,-0.99999005,1.0,1.0,1.0,0.0044619255,0.002374267,-9.715557e-06,0.0012195498,0.00025753415,-6.796673e-06,1.0003545,1.0003577,1.0,0.00031842757,9.016203e-05,1.5102728e-09,9.901016e-05,2.5510155e-05,-1.8835165e-09,0,0,0,1
1771684925092000,1771684924940000,0,1771684924940000,0,-0.00037422637,-0.0027655747,-0.9999961,1.0,1.0,1.0,0.0010118473,0.0028539712,-3.6358833e-06,0.0012162789,0.00029842294,-6.746897e-06,1.0003545,1.0003579,1.0,1.6375552e-05,0.0001302758,2.1151436e-10,9.770883e-05,2.7160007e-05,-1.8571857e-09,0,0,0,1
1771684925100000,1771684924948000,0,1771684924948000,0,0.0020443993,-0.00449953,-0.9999878,1.0,1.0,1.0,-0.0014506802,0.004595527,-1.2099743e-05,0.0011742795,0.00036609388,-6.831194e-06,1.0003545,1.0003579,1.0,3.3659635e-05,0.000337781,2.3424604e-09,9.564003e-05,3.2051677e-05,-1.8648278e-09,0,0,0,1
1771684925108000,1771684924956000,0,1771684924956000,0,0.002718861,-0.002513785,-0.9999931,1.0,1.0,1.0,-0.0021468636,0.0025847943,-6.854534e-06,0.001121978,0.00040103405,-6.8306226e-06,1.0003545,1.0003579,1.0,7.371824e-05,0.000106860345,7.3873707e-10,9.297297e-05,3.3229768e-05,-1.8470941e-09,0,0,0,1
1771684925116000,1771684924964000,0,1771684924964000,0,-0.007210044,0.0019707868,-0.999972,1.0,1.0,1.0,0.007763759,-0.002003917,-2.7894974e-05,0.001226573,0.0003631608,-7.1632835e-06,1.0003545,1.0003579,1.0,0.0009640734,6.422796e-05,1.2503335e-08,0.00010669109,3.1695e-05,-2.014909e-09,0,0,0,1
1771684925124000,1771684924972000,0,1771684924972000,0,0.0019649926,0.0023969065,-0.9999951,1.0,1.0,1.0,-0.0014629038,-0.002508042,-4.7683716e-06,0.001184219,0.000317945,-7.1255686e-06,1.0003545,1.0003579,1.0,3.4229266e-05,0.000100608384,3.6379788e-10,0.000104471874,2.9611481e-05,-1.9889073e-09,0,0,0,1
1771684925132000,1771684924980000,0,1771684924980000,0,0.0050178156,0.000674867,-0.99998724,1.0,1.0,1.0,-0.0044873934,-0.0008148643,-1.2636185e-05,0.0010949023,0.0003001055,-7.21235e-06,1.0003546,1.0003579,1.0,0.00032207297,1.0620257e-05,2.5547706e-09,9.775463e-05,2.8977911e-05,-1.9978186e-09,0,0,0,1
1771684925140000,1771684924988000,0,1771684924988000,0,0.005285261,0.0023439098,-0.9999833,1.0,1.0,1.0,-0.004793604,-0.0024728577,-1.6570091e-05,0.0010021699,0.0002564368,-7.3597157e-06,1.0003546,1.0003579,1.0,0.00036752786,9.780538e-05,4.393087e-09,9.042735e-05,2.6981324e-05,-2.0355393e-09,0,0,0,1
1771684925148000,1771684924996000,0,1771684924996000,0,0.009747099,-0.00040254585,-0.9999524,1.0,1.0,1.0,-0.009282373,0.00030762696,-4.7564507e-05,0.0008402086,0.00025724294,-7.992862e-06,1.0003546,1.0003579,1.0,0.0013781104,1.5136102e-06,3.6198117e-08,6.730077e-05,2.6580257e-05,-2.5735327e-09,0,0,0,1
1771684925156000,1771684925004000,0,1771684925004000,0,0.001712182,-0.0012825737,-0.99999774,1.0,1.0,1.0,-0.0013494941,0.0011823373,-2.1457672e-06,0.0008057251,0.00027181135,-7.900782e-06,1.0003546,1.0003579,1.0,2.912782e-05,2.2358741e-05,7.366907e-11,6.578221e-05,2.6513777e-05,-2.5341649e-09,0,0,0,1
