timestamp,pub_timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],publisher_id
1771684925252000,1771684925252000,0.0,0.99997973,0.0,0.0,0.0063649733,0.0,0.0,-0.001,52
1771684925260000,1771684925260000,0.0,0.99997973,0.0,0.0,0.0063649253,0.0,0.0,-0.001,52
1771684925268000,1771684925268000,0.0,0.99997973,0.0,0.0,0.0063595003,0.0,0.0,-0.001,52
1771684925276000,1771684925276000,0.0,0.99997973,0.0,0.0,0.006364144,0.0,0.0,-0.001,52
1771684925284000,1771684925284000,0.0,0.9999795,0.0,0.0,0.0064022774,0.0,0.0,-0.001,52
1771684925292000,1771684925292000,0.0,0.99997944,0.0,0.0,0.006407315,0.0,0.0,-0.001,52
1771684925300000,1771684925300000,0.0,0.9999794,0.0,0.0,0.0064229057,0.0,0.0,-0.001,52
1771684925308000,1771684925308000,0.0,0.9999793,0.0,0.0,0.0064315326,0.0,0.0,-0.001,52
1771684925316000,1771684925316000,0.0,0.9999794,0.0,0.0,0.0064203846,0.0,0.0,-0.001,52
1771684925324000,1771684925324000,0.0,0.99997944,0.0,0.0,0.0064070243,0.0,0.0,-0.001,52
1771684925332000,1771684925332000,0.0,0.9999797,0.0,0.0,0.006377625,0.0,0.0,-0.001,52
1771684925340000,1771684925340000,0.0,0.99997944,0.0,0.0,0.006406198,0.0,0.0,-0.001,52
1771684925348000,1771684925348000,0.0,0.99997914,0.0,0.0,0.00645759,0.0,0.0,-0.001,52
1771684925356000,1771684925356000,0.0,0.99997896,0.0,0.0,0.0064886985,0.0,0.0,-0.001,52
1771684925364000,1771684925364000,0.0,0.99997896,0.0,0.0,0.006481932,0.0,0.0,-0.001,52
1771684925372000,1771684925372000,0.0,0.9999788,0.0,0.0,0.0065100607,0.0,0.0,-0.001,52
1771684925380000,1771684925380000,0.0,0.99997884,0.0,0.0,0.00650349,0.0,0.0,-0.001,52
1771684925388000,1771684925388000,0.0,0.99997884,0.0,0.0,0.0065059443,0.0,0.0,-0.001,52
1771684925396000,1771684925396000,0.0,0.9999787,0.0,0.0,0.0065233763,0.0,0.0,-0.001,52
1771684925404000,1771684925404000,0.0,0.9999786,0.0,0.0,0.006536531,0.0,0.0,-0.001,52
1771684925412000,1771684925412000,0.0,0.99997884,0.0,0.0,0.0065049264,0.0,0.0,-0.001,52
1771684925420000,1771684925420000,0.0,0.99997866,0.0,0.0,0.0065259826,0.0,0.0,-0.001,52
1771684925428000,1771684925428000,0.0,0.9999786,0.0,0.0,0.0065401024,0.0,0.0,-0.001,52
1771684925436000,1771684925436000,0.0,0.99997866,0.0,0.0,0.006525802,0.0,0.0,-0.001,52
1771684925444000,1771684925444000,0.0,0.9999786,0.0,0.0,0.0065418533,0.0,0.0,-0.001,52
1771684925452000,1771684925452000,0.0,0.9999785,0.0,0.0,0.0065531116,0.0,0.0,-0.001,52
1771684925460000,1771684925460000,0.0,0.9999785,0.0,0.0,0.0065547107,0.0,0.0,-0.001,52
1771684925468000,1771684925468000,0.0,0.9999786,0.0,0.0,0.006541879,0.0,0.0,-0.001,52
1771684925476000,1771684925476000,0.0,0.9999787,0.0,0.0,0.0065210024,0.0,0.0,-0.001,52
1771684925484000,1771684925484000,0.0,0.99997854,0.0,0.0,0.0065458724,0.0,0.0,-0.001,52
1771684925492000,1771684925492000,0.0,0.9999787,0.0,0.0,0.0065222383,0.0,0.0,-0.001,52
1771684925500000,1771684925500000,0.0,0.99997866,0.0,0.0,0.0065294947,0.0,0.0,-0.001,52
1771684925508000,1771684925508000,0.0,0.99997854,0.0,0.0,0.0065509723,0.0,0.0,-0.001,52
1771684925516000,1771684925516000,0.0,0.9999784,0.0,0.0,0.0065628393,0.0,0.0,-0.001,52
1771684925524000,1771684925524000,0.0,0.9999781,0.0,0.0,0.0066135945,0.0,0.0,-0.001,52
1771684925532000,1771684925532000,0.0,0.999978,0.0,0.0,0.006632339,0.0,0.0,-0.001,52
1771684925540000,1771684925540000,0.0,0.9999778,0.0,0.0,0.0066548022,0.0,0.0,-0.001,52
1771684925548000,1771684925548000,0.0,0.9999778,0.0,0.0,0.006653267,0.0,0.0,-0.001,52
1771684925556000,1771684925556000,0.0,0.9999778,0.0,0.0,0.0066565033,0.0,0.0,-0.001,52
1771684925564000,1771684925564000,0.0,0.999978,0.0,0.0,0.006633584,0.0,0.0,-0.001,52
1771684925572000,1771684925572000,0.0,0.9999779,0.0,0.0,0.0066471947,0.0,0.0,-0.001,52
1771684925580000,1771684925580000,0.0,0.99997795,0.0,0.0,0.0066384035,0.0,0.0,-0.001,52
1771684925588000,1771684925588000,0.0,0.9999779,0.0,0.0,0.00664878,0.0,0.0,-0.001,52
1771684925596000,1771684925596000,0.0,0.99997795,0.0,0.0,0.0066409297,0.0,0.0,-0.001,52
1771684925604000,1771684925604000,0.0,0.9999781,0.0,0.0,0.006611627,0.0,0.0,-0.001,52
1771684925612000,1771684925612000,0.0,0.9999782,0.0,0.0,0.0066009336,0.0,0.0,-0.001,52
1771684925620000,1771684925620000,0.0,0.9999782,0.0,0.0,0.00660627,0.0,0.0,-0.001,52
1771684925628000,1771684925628000,0.0,0.99997836,0.0,0.0,0.006573515,0.0,0.0,-0.001,52
1771684925636000,1771684925636000,0.0,0.99997836,0.0,0.0,0.0065737152,0.0,0.0,-0.001,52
1771684925644000,1771684925644000,0.0,0.9999785,0.0,0.0,0.006561172,0.0,0.0,-0.001,52
1771684925652000,1771684925652000,0.0,0.9999784,0.0,0.0,0.006567726,0.0,0.0,-0.001,52
1771684925660000,1771684925660000,0.0,0.99997824,0.0,0.0,0.0065907026,0.0,0.0,-0.001,52
1771684925668000,1771684925668000,0.0,0.9999783,0.0,0.0,0.006583148,0.0,0.0,-0.001,52
1771684925676000,1771684925676000,0.0,0.9999785,0.0,0.0,0.006561061,0.0,0.0,-0.001,52
1771684925684000,1771684925684000,0.0,0.9999785,0.0,0.0,0.0065606795,0.0,0.0,-0.001,52
1771684925692000,1771684925692000,0.0,0.9999784,0.0,0.0,0.0065686707,0.0,0.0,-0.001,52
1771684925700000,1771684925700000,0.0,0.99997854,0.0,0.0,0.006550396,0.0,0.0,-0.001,52
1771684925708000,1771684925708000,0.0,0.9999785,0.0,0.0,0.006556003,0.0,0.0,-0.001,52
1771684925716000,1771684925716000,0.0,0.99997854,0.0,0.0,0.006544936,0.0,0.0,-0.001,52
1771684925724000,1771684925724000,0.0,0.9999785,0.0,0.0,0.0065609035,0.0,0.0,-0.001,52
1771684925732000,1771684925732000,0.0,0.9999784,0.0,0.0,0.0065702572,0.0,0.0,-0.001,52
1771684925740000,1771684925740000,0.0,0.9999781,0.0,0.0,0.006609202,0.0,0.0,-0.001,52
1771684925748000,1771684925748000,0.0,0.99997824,0.0,0.0,0.0065909424,0.0,0.0,-0.001,52
1771684925756000,1771684925756000,0.0,0.9999783,0.0,0.0,0.0065868706,0.0,0.0,-0.001,52
1771684925764000,1771684925764000,0.0,0.99997824,0.0,0.0,0.0065937857,0.0,0.0,-0.001,52
1771684925772000,1771684925772000,0.0,0.99997824,0.0,0.0,0.0065925424,0.0,0.0,-0.001,52
1771684925780000,1771684925780000,0.0,0.99997836,0.0,0.0,0.0065715243,0.0,0.0,-0.001,52
1771684925788000,1771684925788000,0.0,0.99997854,0.0,0.0,0.006547159,0.0,0.0,-0.001,52
1771684925796000,1771684925796000,0.0,0.99997866,0.0,0.0,0.0065311952,0.0,0.0,-0.001,52
1771684925804000,1771684925804000,0.0,0.9999784,0.0,0.0,0.006570505,0.0,0.0,-0.001,52
1771684925812000,1771684925812000,0.0,0.99997836,0.0,0.0,0.0065737776,0.0,0.0,-0.001,52
1771684925820000,1771684925820000,0.0,0.99997854,0.0,0.0,0.0065527554,0.0,0.0,-0.001,52
1771684925828000,1771684925828000,0.0,0.99997854,0.0,0.0,0.006547609,0.0,0.0,-0.001,52
1771684925836000,1771684925836000,0.0,0.9999788,0.0,0.0,0.0065074097,0.0,0.0,-0.001,52
1771684925844000,1771684925844000,0.0,0.99997896,0.0,0.0,0.006487049,0.0,0.0,-0.001,52
1771684925852000,1771684925852000,0.0,0.9999789,0.0,0.0,0.0064889556,0.0,0.0,-0.001,52
1771684925860000,1771684925860000,0.0,0.9999789,0.0,0.0,0.006491271,0.0,0.0,-0.001,52
1771684925868000,1771684925868000,0.0,0.9999791,0.0,0.0,0.0064636925,0.0,0.0,-0.001,52
1771684925876000,1771684925876000,0.0,0.99997914,0.0,0.0,0.0064546396,0.0,0.0,-0.001,52
1771684925884000,1771684925884000,0.0,0.9999792,0.0,0.0,0.006447136,0.0,0.0,-0.001,52
1771684925892000,1771684925892000,0.0,0.999979,0.0,0.0,0.0064720404,0.0,0.0,-0.001,52
1771684925900000,1771684925900000,0.0,0.9999789,0.0,0.0,0.0064935987,0.0,0.0,-0.001,52
1771684925908000,1771684925908000,0.0,0.9999791,0.0,0.0,0.0064692604,0.0,0.0,-0.001,52
1771684925916000,1771684925916000,0.0,0.9999793,0.0,0.0,0.0064311638,0.0,0.0,-0.001,52
1771684925924000,1771684925924000,0.0,0.9999795,0.0,0.0,0.0064025875,0.0,0.0,-0.001,52
1771684925932000,1771684925932000,0.0,0.9999798,0.0,0.0,0.006358463,0.0,0.0,-0.001,52
1771684925940000,1771684925940000,0.0,0.9999798,0.0,0.0,0.006351975,0.0,0.0,-0.001,52
1771684925948000,1771684925948000,0.0,0.9999799,0.0,0.0,0.0063315597,0.0,0.0,-0.001,52
1771684925956000,1771684925956000,0.0,0.99998003,0.0,0.0,0.0063136956,0.0,0.0,-0.001,52
1771684925964000,1771684925964000,0.0,0.99998,0.0,0.0,0.0063287513,0.0,0.0,-0.001,52
1771684925972000,1771684925972000,0.0,0.99998003,0.0,0.0,0.0063196924,0.0,0.0,-0.001,52
1771684925980000,1771684925980000,0.0,0.99998003,0.0,0.0,0.006317405,0.0,0.0,-0.001,52
1771684925988000,1771684925988000,0.0,0.99998,0.0,0.0,0.0063288906,0.0,0.0,-0.001,52
1771684925996000,1771684925996000,0.0,0.9999799,0.0,0.0,0.006338747,0.0,0.0,-0.001,52
1771684926004000,1771684926004000,0.0,0.99998015,0.0,0.0,0.006299548,0.0,0.0,-0.001,52
1771684926012000,1771684926012000,0.0,0.99998015,0.0,0.0,0.00630186,0.0,0.0,-0.001,52
1771684926020000,1771684926020000,0.0,0.99998015,0.0,0.0,0.0063003534,0.0,0.0,-0.001,52
1771684926028000,1771684926028000,0.0,0.99998,0.0,0.0,0.0063302293,0.0,0.0,-0.001,52
1771684926036000,1771684926036000,0.0,0.99997973,0.0,0.0,0.0063621853,0.0,0.0,-0.001,52
1771684926044000,1771684926044000,0.0,0.99997956,0.0,0.0,0.0063891723,0.0,0.0,-0.001,52
1771684926052000,1771684926052000,0.0,0.99997956,0.0,0.0,0.0063944766,0.0,0.0,-0.001,52
1771684926060000,1771684926060000,0.0,0.99997956,0.0,0.0,0.0063906694,0.0,0.0,-0.001,52
1771684926068000,1771684926068000,0.0,0.9999796,0.0,0.0,0.006383631,0.0,0.0,-0.001,52
1771684926076000,1771684926076000,0.0,0.99997973,0.0,0.0,0.006361869,0.0,0.0,-0.001,52
1771684926084000,1771684926084000,0.0,0.9999799,0.0,0.0,0.0063349945,0.0,0.0,-0.001,52
1771684926092000,1771684926092000,0.0,0.9999799,0.0,0.0,0.006336528,0.0,0.0,-0.001,52
1771684926100000,1771684926100000,0.0,0.99998015,0.0,0.0,0.006295108,0.0,0.0,-0.001,52
1771684926108000,1771684926108000,0.0,0.9999801,0.0,0.0,0.006307157,0.0,0.0,-0.001,52
1771684926116000,1771684926116000,0.0,0.99998,0.0,0.0,0.00632351,0.0,0.0,-0.001,52
1771684926124000,1771684926124000,0.0,0.99997985,0.0,0.0,0.0063486,0.0,0.0,-0.001,52
1771684926132000,1771684926132000,0.0,0.9999797,0.0,0.0,0.0063696415,0.0,0.0,-0.001,52
1771684926140000,1771684926140000,0.0,0.9999797,0.0,0.0,0.0063717426,0.0,0.0,-0.001,52
1771684926148000,1771684926148000,0.0,0.99997985,0.0,0.0,0.006346878,0.0,0.0,-0.001,52
1771684926156000,1771684926156000,0.0,0.99998015,0.0,0.0,0.0063003995,0.0,0.0,-0.001,52
1771684926164000,1771684926164000,0.0,0.9999802,0.0,0.0,0.006285056,0.0,0.0,-0.001,52
1771684926172000,1771684926172000,0.0,0.9999802,0.0,0.0,0.006290697,0.0,0.0,-0.001,52
1771684926180000,1771684926180000,0.0,0.99998015,0.0,0.0,0.0062991004,0.0,0.0,-0.001,52
1771684926188000,1771684926188000,0.0,0.99998015,0.0,0.0,0.0063004843,0.0,0.0,-0.001,52
1771684926196000,1771684926196000,0.0,0.99998015,0.0,0.0,0.006294079,0.0,0.0,-0.001,52
1771684926204000,1771684926204000,0.0,0.9999799,0.0,0.0,0.006333238,0.0,0.0,-0.001,52
1771684926212000,1771684926212000,0.0,0.9999799,0.0,0.0,0.0063367295,0.0,0.0,-0.001,52
1771684926220000,1771684926220000,0.0,0.9999798,0.0,0.0,0.006358596,0.0,0.0,-0.001,52
1771684926228000,1771684926228000,0.0,0.9999798,0.0,0.0,0.0063507524,0.0,0.0,-0.001,52
1771684926236000,1771684926236000,0.0,0.9999796,0.0,0.0,0.0063780863,0.0,0.0,-0.001,52
1771684926244000,1771684926244000,0.0,0.99997944,0.0,0.0,0.006407567,0.0,0.0,-0.001,52
1771684926252000,1771684926252000,0.0,0.99997944,0.0,0.0,0.006412636,0.0,0.0,-0.001,52
1771684926260000,1771684926260000,0.0,0.99997956,0.0,0.0,0.0063873683,0.0,0.0,-0.001,52
1771684926268000,1771684926268000,0.0,0.9999796,0.0,0.0,0.0063780854,0.0,0.0,-0.001,52
1771684926276000,1771684926276000,0.0,0.99997956,0.0,0.0,0.0063932524,0.0,0.0,-0.001,52
1771684926284000,1771684926284000,0.0,0.99997956,0.0,0.0,0.0063881334,0.0,0.0,-0.001,52
1771684926292000,1771684926292000,0.0,0.99997944,0.0,0.0,0.006412262,0.0,0.0,-0.001,52
1771684926300000,1771684926300000,0.0,0.9999793,0.0,0.0,0.006431546,0.0,0.0,-0.001,52
1771684926308000,1771684926308000,0.0,0.9999793,0.0,0.0,0.00643048,0.0,0.0,-0.001,52
1771684926316000,1771684926316000,0.0,0.99997914,0.0,0.0,0.006457544,0.0,0.0,-0.001,52
1771684926324000,1771684926324000,0.0,0.99997914,0.0,0.0,0.006457345,0.0,0.0,-0.001,52
1771684926332000,1771684926332000,0.0,0.99997914,0.0,0.0,0.006453878,0.0,0.0,-0.001,52
1771684926340000,1771684926340000,0.0,0.999979,0.0,0.0,0.006470536,0.0,0.0,-0.001,52
1771684926348000,1771684926348000,0.0,0.999979,0.0,0.0,0.006473797,0.0,0.0,-0.001,52
1771684926356000,1771684926356000,0.0,0.999979,0.0,0.0,0.006471647,0.0,0.0,-0.001,52
1771684926364000,1771684926364000,0.0,0.99997914,0.0,0.0,0.0064539323,0.0,0.0,-0.001,52
1771684926372000,1771684926372000,0.0,0.9999792,0.0,0.0,0.006447835,0.0,0.0,-0.001,52
1771684926380000,1771684926380000,0.0,0.99997926,0.0,0.0,0.0064374283,0.0,0.0,-0.001,52
1771684926388000,1771684926388000,0.0,0.99997944,0.0,0.0,0.006413025,0.0,0.0,-0.001,52
1771684926396000,1771684926396000,0.0,0.99997944,0.0,0.0,0.00640987,0.0,0.0,-0.001,52
1771684926404000,1771684926404000,0.0,0.99997956,0.0,0.0,0.0063885404,0.0,0.0,-0.001,52
1771684926412000,1771684926412000,0.0,0.9999793,0.0,0.0,0.006428554,0.0,0.0,-0.001,52
1771684926420000,1771684926420000,0.0,0.9999793,0.0,0.0,0.006425901,0.0,0.0,-0.001,52
1771684926428000,1771684926428000,0.0,0.9999793,0.0,0.0,0.0064249607,0.0,0.0,-0.001,52
1771684926436000,1771684926436000,0.0,0.99997926,0.0,0.0,0.006434833,0.0,0.0,-0.001,52
1771684926444000,1771684926444000,0.0,0.9999791,0.0,0.0,0.006468783,0.0,0.0,-0.001,52
1771684926452000,1771684926452000,0.0,0.99997914,0.0,0.0,0.0064528044,0.0,0.0,-0.001,52
1771684926460000,1771684926460000,0.0,0.99997926,0.0,0.0,0.0064377785,0.0,0.0,-0.001,52
1771684926468000,1771684926468000,0.0,0.9999791,0.0,0.0,0.006469204,0.0,0.0,-0.001,52
1771684926476000,1771684926476000,0.0,0.99997896,0.0,0.0,0.006484222,0.0,0.0,-0.001,52
1771684926484000,1771684926484000,0.0,0.999979,0.0,0.0,0.0064774742,0.0,0.0,-0.001,52
1771684926492000,1771684926492000,0.0,0.9999792,0.0,0.0,0.0064495,0.0,0.0,-0.001,52
1771684926500000,1771684926500000,0.0,0.99997926,0.0,0.0,0.0064365068,0.0,0.0,-0.001,52
1771684926508000,1771684926508000,0.0,0.9999793,0.0,0.0,0.0064262366,0.0,0.0,-0.001,52
1771684926516000,1771684926516000,0.0,0.99997956,0.0,0.0,0.006393654,0.0,0.0,-0.001,52
1771684926524000,1771684926524000,0.0,0.9999798,0.0,0.0,0.0063534616,0.0,0.0,-0.001,52
1771684926532000,1771684926532000,0.0,0.99997985,0.0,0.0,0.0063463836,0.0,0.0,-0.001,52
1771684926540000,1771684926540000,0.0,0.99997973,0.0,0.0,0.006361204,0.0,0.0,-0.001,52
1771684926548000,1771684926548000,0.0,0.9999799,0.0,0.0,0.0063398825,0.0,0.0,-0.001,52
1771684926556000,1771684926556000,0.0,0.99998003,0.0,0.0,0.0063143964,0.0,0.0,-0.001,52
1771684926564000,1771684926564000,0.0,0.9999799,0.0,0.0,0.006338538,0.0,0.0,-0.001,52
1771684926572000,1771684926572000,0.0,0.99997985,0.0,0.0,0.0063451934,0.0,0.0,-0.001,52
1771684926580000,1771684926580000,0.0,0.99997973,0.0,0.0,0.0063624987,0.0,0.0,-0.001,52
1771684926588000,1771684926588000,0.0,0.9999795,0.0,0.0,0.0063968594,0.0,0.0,-0.001,52
1771684926596000,1771684926596000,0.0,0.99997944,0.0,0.0,0.006411806,0.0,0.0,-0.001,52
1771684926604000,1771684926604000,0.0,0.9999794,0.0,0.0,0.006418225,0.0,0.0,-0.001,52
1771684926612000,1771684926612000,0.0,0.9999793,0.0,0.0,0.0064283707,0.0,0.0,-0.001,52
1771684926620000,1771684926620000,0.0,0.9999792,0.0,0.0,0.0064429417,0.0,0.0,-0.001,52
1771684926628000,1771684926628000,0.0,0.9999792,0.0,0.0,0.0064458614,0.0,0.0,-0.001,52
1771684926636000,1771684926636000,0.0,0.9999792,0.0,0.0,0.006450964,0.0,0.0,-0.001,52
1771684926644000,1771684926644000,0.0,0.99997926,0.0,0.0,0.006435189,0.0,0.0,-0.001,52
1771684926652000,1771684926652000,0.0,0.9999792,0.0,0.0,0.006447157,0.0,0.0,-0.001,52
1771684926660000,1771684926660000,0.0,0.9999792,0.0,0.0,0.0064506475,0.0,0.0,-0.001,52
1771684926668000,1771684926668000,0.0,0.99997926,0.0,0.0,0.0064385706,0.0,0.0,-0.001,52
1771684926676000,1771684926676000,0.0,0.99997944,0.0,0.0,0.006412154,0.0,0.0,-0.001,52
1771684926684000,1771684926684000,0.0,0.9999793,0.0,0.0,0.0064310264,0.0,0.0,-0.001,52
1771684926692000,1771684926692000,0.0,0.9999793,0.0,0.0,0.006426469,0.0,0.0,-0.001,52
1771684926700000,1771684926700000,0.0,0.9999795,0.0,0.0,0.006402194,0.0,0.0,-0.001,52
1771684926708000,1771684926708000,0.0,0.9999795,0.0,0.0,0.00640191,0.0,0.0,-0.001,52
1771684926716000,1771684926716000,0.0,0.9999795,0.0,0.0,0.0063995128,0.0,0.0,-0.001,52
1771684926724000,1771684926724000,0.0,0.99997956,0.0,0.0,0.006391265,0.0,0.0,-0.001,52
1771684926732000,1771684926732000,0.0,0.99997956,0.0,0.0,0.006389428,0.0,0.0,-0.001,52
1771684926740000,1771684926740000,0.0,0.9999797,0.0,0.0,0.0063753426,0.0,0.0,-0.001,52
1771684926748000,1771684926748000,0.0,0.9999797,0.0,0.0,0.0063730027,0.0,0.0,-0.001,52
1771684926756000,1771684926756000,0.0,0.9999796,0.0,0.0,0.006385961,0.0,0.0,-0.001,52
1771684926764000,1771684926764000,0.0,0.9999797,0.0,0.0,0.0063694594,0.0,0.0,-0.001,52
1771684926772000,1771684926772000,0.0,0.99997985,0.0,0.0,0.006346952,0.0,0.0,-0.001,52
1771684926780000,1771684926780000,0.0,0.99998,0.0,0.0,0.00632324,0.0,0.0,-0.001,52
1771684926788000,1771684926788000,0.0,0.99998,0.0,0.0,0.0063243937,0.0,0.0,-0.001,52
1771684926796000,1771684926796000,0.0,0.9999798,0.0,0.0,0.006352699,0.0,0.0,-0.001,52
1771684926804000,1771684926804000,0.0,0.99997985,0.0,0.0,0.0063424874,0.0,0.0,-0.001,52
1771684926812000,1771684926812000,0.0,0.99997985,0.0,0.0,0.006349173,0.0,0.0,-0.001,52
1771684926820000,1771684926820000,0.0,0.99997973,0.0,0.0,0.0063618063,0.0,0.0,-0.001,52
1771684926828000,1771684926828000,0.0,0.99997956,0.0,0.0,0.006388228,0.0,0.0,-0.001,52
1771684926836000,1771684926836000,0.0,0.9999794,0.0,0.0,0.006419911,0.0,0.0,-0.001,52
1771684926844000,1771684926844000,0.0,0.9999795,0.0,0.0,0.006403045,0.0,0.0,-0.001,52
1771684926852000,1771684926852000,0.0,0.9999796,0.0,0.0,0.0063834726,0.0,0.0,-0.001,52
