timestamp,pub_timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,publisher_id,temperature_source,calibration_count
1771684924752000,1771684924752000,1771684924728000,6620172,487.9197,95600.14,15.0,1.1555978,126,0,1
1771684924804000,1771684924804000,1771684924780000,6620172,487.95728,95599.67,15.0,1.1555921,126,0,1
1771684924856000,1771684924856000,1771684924832000,6620172,487.97604,95599.46,15.0,1.1555896,126,0,1
1771684924908000,1771684924908000,1771684924884000,6620172,487.94788,95599.78,15.0,1.1555934,126,0,1
1771684924960000,1771684924960000,1771684924936000,6620172,487.97604,95599.45,15.0,1.1555895,126,0,1
1771684925012000,1771684925012000,1771684924988000,6620172,487.98074,95599.41,15.0,1.1555889,126,0,1
1771684925064000,1771684925064000,1771684925040000,6620172,487.96664,95599.58,15.0,1.155591,126,0,1
1771684925116000,1771684925116000,1771684925092000,6620172,487.96664,95599.55,15.0,1.1555907,126,0,1
1771684925168000,1771684925168000,1771684925144000,6620172,487.98544,95599.336,15.0,1.155588,126,0,1
1771684925220000,1771684925220000,1771684925196000,6620172,487.96664,95599.59,15.0,1.1555911,126,0,1
1771684925272000,1771684925272000,1771684925248000,6620172,487.96664,95599.59,15.0,1.1555911,126,0,1
1771684925324000,1771684925324000,1771684925300000,6620172,488.0089,95599.09,15.0,1.1555852,126,0,1
1771684925376000,1771684925376000,1771684925352000,6620172,487.98544,95599.37,15.0,1.1555884,126,0,1
1771684925428000,1771684925428000,1771684925404000,6620172,487.99014,95599.32,15.0,1.1555879,126,0,1
1771684925480000,1771684925480000,1771684925456000,6620172,487.99014,95599.33,15.0,1.1555879,126,0,1
1771684925532000,1771684925532000,1771684925508000,6620172,488.0042,95599.125,15.0,1.1555855,126,0,1
1771684925584000,1771684925584000,1771684925560000,6620172,487.94788,95599.766,15.0,1.1555933,126,0,1
1771684925636000,1771684925636000,1771684925612000,6620172,487.98544,95599.336,15.0,1.155588,126,0,1
1771684925688000,1771684925688000,1771684925664000,6620172,487.95728,95599.68,15.0,1.1555922,126,0,1
1771684925740000,1771684925740000,1771684925716000,6620172,488.02768,95598.875,15.0,1.1555825,126,0,1
1771684925792000,1771684925792000,1771684925768000,6620172,487.9103,95600.2,15.0,1.1555985,126,0,1
1771684925844000,1771684925844000,1771684925820000,6620172,487.99484,95599.22,15.0,1.1555866,126,0,1
1771684925896000,1771684925896000,1771684925872000,6620172,487.93848,95599.88,15.0,1.1555947,126,0,1
1771684925948000,1771684925948000,1771684925924000,6620172,487.96664,95599.555,15.0,1.1555907,126,0,1
1771684926000000,1771684926000000,1771684925976000,6620172,487.97134,95599.49,15.0,1.1555899,126,0,1
1771684926052000,1771684926052000,1771684926028000,6620172,488.0042,95599.16,15.0,1.1555859,126,0,1
1771684926104000,1771684926104000,1771684926080000,6620172,487.98544,95599.36,15.0,1.1555884,126,0,1
1771684926156000,1771684926156000,1771684926132000,6620172,487.98074,95599.42,15.0,1.1555891,126,0,1
1771684926208000,1771684926208000,1771684926184000,6620172,487.98074,95599.42,15.0,1.1555891,126,0,1
1771684926260000,1771684926260000,1771684926236000,6620172,487.97134,95599.5,15.0,1.15559,126,0,1
1771684926312000,1771684926312000,1771684926288000,6620172,487.96664,95599.586,15.0,1.1555911,126,0,1
1771684926364000,1771684926364000,1771684926340000,6620172,487.99484,95599.266,15.0,1.1555872,126,0,1
1771684926416000,1771684926416000,1771684926392000,6620172,487.95258,95599.75,15.0,1.155593,126,0,1
1771684926468000,1771684926468000,1771684926444000,6620172,487.9995,95599.2,15.0,1.1555865,126,0,1
1771684926520000,1771684926520000,1771684926496000,6620172,487.94318,95599.836,15.0,1.1555941,126,0,1
1771684926572000,1771684926572000,1771684926548000,6620172,487.95258,95599.74,15.0,1.1555929,126,0,1
1771684926624000,1771684926624000,1771684926600000,6620172,487.94788,95599.805,15.0,1.1555938,126,0,1
1771684926676000,1771684926676000,1771684926652000,6620172,487.96664,95599.58,15.0,1.155591,126,0,1
1771684926728000,1771684926728000,1771684926704000,6620172,487.95728,95599.695,15.0,1.1555924,126,0,1
1771684926780000,1771684926780000,1771684926756000,6620172,487.98074,95599.42,15.0,1.1555891,126,0,1
1771684926832000,1771684926832000,1771684926808000,6620172,487.96664,95599.57,15.0,1.1555909,126,0,1
1771684926884000,1771684926884000,1771684926860000,6620172,487.95728,95599.67,15.0,1.1555921,126,0,1
1771684926936000,1771684926936000,1771684926912000,6620172,487.9338,95599.93,15.0,1.1555952,126,0,1
1771684926988000,1771684926988000,1771684926964000,6620172,487.98074,95599.42,15.0,1.1555891,126,0,1
1771684927040000,1771684927040000,1771684927016000,6620172,487.98544,95599.375,15.0,1.1555885,126,0,1
1771684927092000,1771684927092000,1771684927068000,6620172,487.97604,95599.47,15.0,1.1555897,126,0,1
1771684927144000,1771684927144000,1771684927120000,6620172,488.0136,95599.055,15.0,1.1555847,126,0,1
1771684927196000,1771684927196000,1771684927172000,6620172,487.98074,95599.414,15.0,1.155589,126,0,1
1771684927248000,1771684927248000,1771684927224000,6620172,487.9995,95599.195,15.0,1.1555864,126,0,1
1771684927300000,1771684927300000,1771684927276000,6620172,488.0042,95599.125,15.0,1.1555855,126,0,1
1771684927352000,1771684927352000,1771684927328000,6620172,487.96664,95599.555,15.0,1.1555907,126,0,1
1771684927404000,1771684927404000,1771684927380000,6620172,487.96198,95599.61,15.0,1.1555914,126,0,1
1771684927456000,1771684927456000,1771684927432000,6620172,487.9338,95599.95,15.0,1.1555955,126,0,1
1771684927508000,1771684927508000,1771684927484000,6620172,487.98074,95599.414,15.0,1.155589,126,0,1
