timestamp,pub_timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],publisher_id,reset_integral
1771684925312000,1771684925312000,-0.002056212,-0.0020077475,5.9885904e-05,0.0,0.0,-0.001,53,0
1771684925316000,1771684925316000,-0.00208742,-0.0019831974,6.2773935e-05,0.0,0.0,-0.001,53,0
1771684925320000,1771684925320000,-0.0020419168,-0.0018652836,9.387732e-06,0.0,0.0,-0.001,53,0
1771684925324000,1771684925324000,-0.0019750881,-0.0017047824,7.510837e-05,0.0,0.0,-0.001,53,0
1771684925328000,1771684925328000,-0.001993491,-0.00148929,0.0001049405,0.0,0.0,-0.001,53,0
1771684925332000,1771684925332000,-0.0021099304,-0.0012524568,0.00016487204,0.0,0.0,-0.001,53,0
1771684925336000,1771684925336000,-0.0021581585,-0.001049987,-4.6990812e-05,0.0,0.0,-0.001,53,0
1771684925340000,1771684925340000,-0.0020785856,-0.0008985847,-0.0001598522,0.0,0.0,-0.001,53,0
1771684925344000,1771684925344000,-0.0019818994,-0.00073896314,-0.00012438092,0.0,0.0,-0.001,53,0
1771684925348000,1771684925348000,-0.002059909,-0.00063473894,-0.00028770138,0.0,0.0,-0.001,53,0
1771684925352000,1771684925352000,-0.0022870635,-0.00068415306,-0.0001481371,0.0,0.0,-0.001,53,0
1771684925356000,1771684925356000,-0.0024119178,-0.0006995954,-0.00017407723,0.0,0.0,-0.001,53,0
1771684925360000,1771684925360000,-0.0024430242,-0.00068544137,4.596077e-05,0.0,0.0,-0.001,53,0
1771684925364000,1771684925364000,-0.0024869165,-0.00082041667,3.805943e-05,0.0,0.0,-0.001,53,0
1771684925368000,1771684925368000,-0.0025265166,-0.0009558102,-7.708371e-05,0.0,0.0,-0.001,53,0
1771684925372000,1771684925372000,-0.0025107274,-0.0010017119,-0.00015729666,0.0,0.0,-0.001,53,0
1771684925376000,1771684925376000,-0.0024351338,-0.0010054351,-1.42119825e-05,0.0,0.0,-0.001,53,0
1771684925380000,1771684925380000,-0.0023935991,-0.00091548916,3.698375e-05,0.0,0.0,-0.001,53,0
1771684925384000,1771684925384000,-0.0024287174,-0.00081308297,1.5665777e-05,0.0,0.0,-0.001,53,0
1771684925388000,1771684925388000,-0.0025149812,-0.00076177187,-1.3592653e-05,0.0,0.0,-0.001,53,0
1771684925392000,1771684925392000,-0.0025671602,-0.000676208,-3.225729e-05,0.0,0.0,-0.001,53,0
1771684925396000,1771684925396000,-0.0025809943,-0.0005821002,-9.750202e-05,0.0,0.0,-0.001,53,0
