timestamp,pub_timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2],publisher_id
1771684924796000,1771684924796000,1771684924796000,0.0018448206,-0.011407446,0.0012595961,0.05206787,-0.37928045,-0.41861475,126
1771684924800000,1771684924800000,1771684924800000,0.0021489046,-0.005304629,4.468959e-05,0.06008047,0.25795817,-0.3801834,126
1771684924804000,1771684924804000,1771684924804000,0.0009810805,0.0036178841,0.0029402694,-0.057679683,0.9178384,-0.010856881,126
1771684924808000,1771684924808000,1771684924808000,-0.0017369924,0.0058979415,0.005809072,-0.26569164,0.8014873,0.23268647,126
1771684924812000,1771684924812000,1771684924812000,-0.0041950773,0.0025448138,0.003907328,-0.38237906,0.25296617,-0.0041883993,126
1771684924816000,1771684924816000,1771684924816000,-0.0019077113,0.0017319623,4.963211e-05,-0.06318161,0.10036919,-0.3253979,126
1771684924820000,1771684924820000,1771684924820000,0.0028791558,0.0026518255,-0.0002014362,0.35826847,0.14372072,-0.23754497,126
1771684924824000,1771684924824000,1771684924824000,0.0053593153,0.0016164823,0.0010679064,0.44583392,0.009061054,-0.051931202,126
1771684924828000,1771684924828000,1771684924828000,0.0034936038,0.0013088663,0.0044599576,0.1406722,-0.019695215,0.2491101,126
1771684924832000,1771684924832000,1771684924832000,0.0025447027,0.005543516,0.008737962,0.01426129,0.3410274,0.52354,126
1771684924836000,1771684924836000,1771684924836000,0.00593932,0.009391558,0.008430604,0.29337507,0.54875326,0.3227064,126
1771684924840000,1771684924840000,1771684924840000,0.00350277,0.004867673,0.0077641443,-0.008525431,-0.01313335,0.15902297,126
1771684924844000,1771684924844000,1771684924844000,-0.0030137894,-0.0044024256,0.009252186,-0.5506391,-0.783978,0.23026963,126
1771684924848000,1771684924848000,1771684924848000,-0.0022823452,-0.009326637,0.0068582757,-0.3052751,-0.93352944,-0.04695554,126
1771684924852000,1771684924852000,1771684924852000,-0.00014723654,-0.008743766,-0.001470721,-0.0246028,-0.57250917,-0.7277839,126
1771684924856000,1771684924856000,1771684924856000,-0.001995246,-0.0050976337,-0.007229718,-0.17091782,-0.076080516,-0.9659443,126
1771684924860000,1771684924860000,1771684924860000,-0.0025355872,0.000762546,-0.0043483106,-0.15893145,0.43944314,-0.4018594,126
1771684924864000,1771684924864000,1771684924864000,0.00019986914,0.005632589,-0.0004972412,0.12299304,0.6997155,0.054623526,126
1771684924868000,1771684924868000,1771684924868000,0.00077850564,0.0032420354,0.00012142131,0.13024059,0.2657361,0.08808873,126
1771684924872000,1771684924872000,1771684924872000,-0.0043224953,-0.0057832627,-0.002292859,-0.33991176,-0.57792133,-0.14327887,126
1771684924876000,1771684924876000,1771684924876000,-0.008355845,-0.007830521,-0.007165182,-0.56350756,-0.5558078,-0.50281215,126
1771684924880000,1771684924880000,1771684924880000,-0.0069886805,-0.0008894574,-0.0073485365,-0.2606751,0.2105819,-0.34994942,126
1771684924884000,1771684924884000,1771684924884000,-0.0036602842,0.0018078366,-0.0022171468,0.10487008,0.36570865,0.19623941,126
1771684924888000,1771684924888000,1771684924888000,8.589773e-05,-0.00014611077,0.0025108964,0.38307476,0.07997071,0.52599096,126
1771684924892000,1771684924892000,1771684924892000,0.0019146664,-0.0012090098,0.0067109005,0.40786785,-0.035668265,0.7012782,126
1771684924896000,1771684924896000,1771684924896000,-0.00074478984,-0.0022032587,0.013290092,0.049027026,-0.10688367,1.016896,126
1771684924900000,1771684924900000,1771684924900000,-0.003919656,-0.0024474245,0.01726439,-0.23288012,-0.09154896,1.0090947,126
1771684924904000,1771684924904000,1771684924904000,-0.006927121,-0.0022055851,0.012078833,-0.40648678,-0.040700294,0.23788458,126
1771684924908000,1771684924908000,1771684924908000,-0.010466247,-0.004149012,0.0040357662,-0.56648165,-0.18961008,-0.51431435,126
1771684924912000,1771684924912000,1771684924912000,-0.008676461,-0.005049704,0.002888438,-0.22731137,-0.20150629,-0.43821895,126
1771684924916000,1771684924916000,1771684924916000,-0.0051891776,-0.0011387031,0.0058509037,0.14036056,0.19296817,-0.043885406,126
1771684924920000,1771684924920000,1771684924920000,-0.0053132256,0.0043447018,0.0054965606,0.08303453,0.5869832,-0.05883817,126
1771684924924000,1771684924924000,1771684924924000,-0.0024061836,0.0068825753,0.006678601,0.2983681,0.60286754,0.05969527,126
1771684924928000,1771684924928000,1771684924928000,0.0034460363,0.007356772,0.012050637,0.68796885,0.44085765,0.4889781,126
1771684924932000,1771684924932000,1771684924932000,0.0038529767,0.0073442208,0.015202362,0.49186713,0.29233623,0.5889813,126
1771684924936000,1771684924936000,1771684924936000,0.0015657275,0.0059776804,0.016580999,0.13605449,0.08026574,0.5072528,126
1771684924940000,1771684924940000,1771684924940000,0.0039532543,0.002586925,0.0153175695,0.2902063,-0.23014544,0.23191327,126
1771684924944000,1771684924944000,1771684924944000,0.0042747827,-0.0029041516,0.0087036155,0.22001778,-0.61236584,-0.39877462,126
1771684924948000,1771684924948000,1771684924948000,-0.0013753799,-0.0054236357,0.003500595,-0.32609123,-0.6182215,-0.70049715,126
1771684924952000,1771684924952000,1771684924952000,-0.0032354237,-0.003561431,0.004155015,-0.37256142,-0.25568748,-0.41144535,126
1771684924956000,1771684924956000,1771684924956000,0.0028248276,-0.003224194,0.0040492993,0.25886998,-0.14195478,-0.2826531,126
1771684924960000,1771684924960000,1771684924960000,0.011076168,-0.0034677782,0.0021103418,0.8623165,-0.11483972,-0.3502532,126
