timestamp,pub_timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,publisher_id,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1771684924792000,1771684924792000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924800000,1771684924800000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924808000,1771684924808000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924816000,1771684924816000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924824000,1771684924824000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924832000,1771684924832000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924840000,1771684924840000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924848000,1771684924848000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924856000,1771684924856000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924864000,1771684924864000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924872000,1771684924872000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924880000,1771684924880000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924888000,1771684924888000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924896000,1771684924896000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924904000,1771684924904000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924912000,1771684924912000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924920000,1771684924920000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924928000,1771684924928000,0,47.3977417,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924936000,1771684924936000,0,47.3977417,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924944000,1771684924944000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924952000,1771684924952000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924960000,1771684924960000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924968000,1771684924968000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924976000,1771684924976000,0,47.3977418,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924984000,1771684924984000,0,47.3977419,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684924992000,1771684924992000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925000000,1771684925000000,0,47.3977419,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925008000,1771684925008000,0,47.3977418,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925016000,1771684925016000,0,47.3977418,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925024000,1771684925024000,0,47.3977419,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925032000,1771684925032000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925040000,1771684925040000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925048000,1771684925048000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925056000,1771684925056000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925064000,1771684925064000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925072000,1771684925072000,0,47.3977419,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925080000,1771684925080000,0,47.397742,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925088000,1771684925088000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925096000,1771684925096000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925104000,1771684925104000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925112000,1771684925112000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925120000,1771684925120000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925128000,1771684925128000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925136000,1771684925136000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925144000,1771684925144000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925152000,1771684925152000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925160000,1771684925160000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925168000,1771684925168000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925176000,1771684925176000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925184000,1771684925184000,0,47.3977418,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925192000,1771684925192000,0,47.3977419,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925200000,1771684925200000,0,47.3977419,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925208000,1771684925208000,0,47.3977418,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925216000,1771684925216000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925224000,1771684925224000,0,47.3977418,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925232000,1771684925232000,0,47.3977418,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925240000,1771684925240000,0,47.3977418,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925248000,1771684925248000,0,47.3977417,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925256000,1771684925256000,0,47.3977417,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925264000,1771684925264000,0,47.3977417,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925272000,1771684925272000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925280000,1771684925280000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
1771684925288000,1771684925288000,0,47.3977418,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0
