timestamp,pub_timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,publisher_id,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
1771684925296000,1771684925296000,0.0005700826,1.1641532e-10,-0.00019878325,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925304000,1771684925304000,-0.0008649912,5.820766e-11,-2.910383e-11,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925312000,1771684925312000,-0.0009188652,1.1641532e-10,-1.3096724e-10,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925320000,1771684925320000,0.0006567204,0.00042910385,-0.00017329807,0.0,0.0,-1.1641532e-10,0,27,1,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925328000,1771684925328000,0.00025850558,0.0024664076,-4.9986214e-05,0.0,0.0,0.0,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925336000,1771684925336000,-0.002045371,0.0015937223,2.786279e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925344000,1771684925344000,0.0013482315,5.820766e-11,-4.3655746e-11,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925352000,1771684925352000,-0.0041900617,-0.0008897835,-0.0004130239,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925360000,1771684925360000,-0.0014468718,-0.00014434708,-0.00043571868,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925368000,1771684925368000,6.675743e-05,-0.0019969915,-0.0004022218,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925376000,1771684925376000,-2.3283064e-10,1.4551915e-11,-0.00025730318,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925384000,1771684925384000,-0.00041862903,0.0012064949,-0.00038653545,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925392000,1771684925392000,-0.001623345,-1.1641532e-10,-0.00036968206,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925400000,1771684925400000,2.910383e-11,-1.4551915e-11,-1.1641532e-10,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925408000,1771684925408000,-0.00016486726,-5.820766e-11,-8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925416000,1771684925416000,-0.0017404688,5.820766e-11,-0.0002327626,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925424000,1771684925424000,0.00015536594,2.3283064e-10,-0.0003171207,0.0,0.0,0.0,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925432000,1771684925432000,-1.1641532e-10,2.910383e-11,-5.820766e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925440000,1771684925440000,0.00061959535,0.0,-0.00021046742,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925448000,1771684925448000,0.0027639337,-0.00049659796,-0.00028481078,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925456000,1771684925456000,8.692872e-05,-2.3283064e-10,2.910383e-11,0.0,0.0,0.0,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925464000,1771684925464000,4.0017767e-11,5.820766e-11,4.3655746e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925472000,1771684925472000,2.3283064e-10,-1.4779289e-11,-6.548362e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925480000,1771684925480000,-0.0027291575,-0.00019350369,-4.9125454e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925488000,1771684925488000,0.00036009864,-5.4624397e-06,-0.00010385275,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925496000,1771684925496000,0.0015182073,-0.0020841234,2.7217802e-06,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925504000,1771684925504000,-0.003306844,-0.0016758458,-3.4581415e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925512000,1771684925512000,0.0005275555,-5.820766e-11,1.4551915e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925520000,1771684925520000,-0.0005631729,-0.0013089997,-0.0001723572,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925528000,1771684925528000,-0.0037073763,0.0,-0.0003427324,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925536000,1771684925536000,-0.00082034175,1.1641532e-10,-0.00037537192,0.0,0.0,-1.1641532e-10,0,27,1,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925544000,1771684925544000,0.0005659584,0.0,-0.00038064414,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925552000,1771684925552000,0.0003575288,-1.1641532e-10,8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925560000,1771684925560000,-0.00075814966,-1.4551915e-11,-0.00021259837,0.0,0.0,-1.1641532e-10,0,27,1,1,0,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925568000,1771684925568000,-0.0011586397,-1.1641532e-10,-1.0186341e-10,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925576000,1771684925576000,0.0013856386,-1.1641532e-10,8.731149e-11,0.0,0.0,0.0,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925584000,1771684925584000,-0.00061022234,-0.00064070267,-3.8741844e-05,0.0,0.0,-1.1641532e-10,0,27,1,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925592000,1771684925592000,-0.0014340011,5.820766e-11,-1.4551915e-11,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925600000,1771684925600000,-0.0027607016,0.0013896499,6.1935956e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925608000,1771684925608000,-1.7462298e-10,0.0,8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925616000,1771684925616000,1.3152079e-05,1.1641532e-10,2.566645e-05,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925624000,1771684925624000,0.0030335719,0.00023248373,0.00026776988,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925632000,1771684925632000,-0.0013089043,0.0,0.00037049977,0.0,0.0,0.0,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925640000,1771684925640000,-0.0024216706,1.1641532e-10,0.00038091413,0.0,0.0,0.0,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925648000,1771684925648000,0.00079620857,-0.0013607766,0.00039535522,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925656000,1771684925656000,0.001519239,-0.0005357674,0.0003324231,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925664000,1771684925664000,-0.0025760494,5.820766e-11,0.00021086606,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925672000,1771684925672000,1.1641532e-10,0.0,0.0,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925680000,1771684925680000,0.0011434128,6.184564e-11,0.00028831232,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925688000,1771684925688000,2.3283064e-10,0.0,0.000267472,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925696000,1771684925696000,-0.0014374385,0.0,0.00010272951,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925704000,1771684925704000,0.0014192685,0.0,0.0003607925,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925712000,1771684925712000,-0.003369965,8.731149e-11,2.910383e-11,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925720000,1771684925720000,-0.0021434186,-0.00208831,0.0003441504,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925728000,1771684925728000,0.0066773156,-0.0020962844,0.00027094907,0.0,0.0,-1.1641532e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925736000,1771684925736000,0.0020288723,-1.1641532e-10,0.00013753623,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925744000,1771684925744000,-0.0029529482,0.00055021956,4.419547e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925752000,1771684925752000,8.731149e-11,-7.275958e-12,5.820766e-11,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925760000,1771684925760000,-0.00053157314,0.00021325436,0.00014193504,0.0,0.0,-1.1641532e-10,0,27,1,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925768000,1771684925768000,-0.003760966,-5.0833914e-06,0.00011478406,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925776000,1771684925776000,-0.0013729805,-1.1641532e-10,0.00014757985,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925784000,1771684925784000,0.0017913613,0.0,8.731149e-11,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925792000,1771684925792000,-0.0011356005,0.0007752471,0.00039585758,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925800000,1771684925800000,-0.00049925904,0.0007092061,0.00037063795,0.0,0.0,-1.1641532e-10,0,27,1,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925808000,1771684925808000,-0.00015185191,-1.9372237e-10,0.00015763319,0.0,0.0,0.0,0,27,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925816000,1771684925816000,-0.0047394047,-1.1641532e-10,0.00022246972,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925824000,1771684925824000,-0.0019398566,-0.00405722,0.00028876774,0.0,0.0,-2.3283064e-10,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925832000,1771684925832000,0.0031549728,0.0,5.0869625e-05,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925840000,1771684925840000,0.0045702746,0.0016245772,0.0005308508,0.0,0.0,-2.3283064e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
1771684925848000,1771684925848000,-0.0025149996,5.820766e-11,0.00053001964,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925856000,1771684925856000,-0.0035689368,-1.1641532e-10,1.4551915e-10,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925864000,1771684925864000,0.0,-1.1641532e-10,1.1641532e-10,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925872000,1771684925872000,-0.002241611,8.731149e-11,3.2146927e-05,0.0,0.0,-2.3283064e-10,0,27,0,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925880000,1771684925880000,-0.0021653227,-1.7462298e-10,5.820766e-11,0.0,0.0,-1.1641532e-10,0,27,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925888000,1771684925888000,0.0016970306,-0.0016022067,0.0004800265,0.0,0.0,0.0,0,27,0,1,-2,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925896000,1771684925896000,-0.00028877013,0.0,0.00031942167,0.0,0.0,-1.1641532e-10,0,27,1,1,0,0,-2,0,2,2,2,2,2,2,2,2,2,2,2,2
1771684925904000,1771684925904000,0.00087166415,0.0011958736,0.00023553662,0.0,0.0,-1.1641532e-10,0,27,0,1,0,-2,0,-2,2,2,2,2,2,2,2,2,2,2,2,2
