timestamp,pub_timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed,publisher_id
1771684928004000,1771684928004000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01318662,nan,14
1771684928028000,1771684928028000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013137793,nan,14
1771684928044000,1771684928044000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013142291,nan,14
1771684928068000,1771684928068000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013143318,nan,14
1771684928084000,1771684928084000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013194086,nan,14
1771684928108000,1771684928108000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013203058,nan,14
1771684928124000,1771684928124000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.01324917,nan,14
1771684928148000,1771684928148000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013072656,nan,14
1771684928164000,1771684928164000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013095495,nan,14
1771684928188000,1771684928188000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.0131372055,nan,14
1771684928204000,1771684928204000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013213448,nan,14
1771684928228000,1771684928228000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013319731,nan,14
1771684928244000,1771684928244000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013235122,nan,14
1771684928268000,1771684928268000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013188306,nan,14
1771684928284000,1771684928284000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013213281,nan,14
1771684928308000,1771684928308000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013097975,nan,14
1771684928324000,1771684928324000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.013008295,nan,14
1771684928348000,1771684928348000,nan,nan,nan,nan,nan,0.7,0.0,0.0,nan,nan,nan,nan,0.012914592,nan,14
